r,t,y,CapitalInvestment
REGION1,LNDCP08IRETH,2024,131.1001
REGION1,LNDCP08IRETH,2025,145.3125
REGION1,LNDCP08IRETH,2026,160.3279
REGION1,LNDCP08IRETH,2027,176.0475
REGION1,LNDCP08IRETH,2028,192.4646
REGION1,LNDCP08IRETH,2029,209.5444
REGION1,LNDCP08IRETH,2030,227.2537
REGION1,LNDCP08LRETH,2015,13.4039
REGION1,LNDCP08LRETH,2016,24.4417
REGION1,LNDCP08LRETH,2017,37.2906
REGION1,LNDCP08LRETH,2018,51.8211
REGION1,LNDCP08LRETH,2019,67.988
REGION1,LNDCP08LRETH,2020,85.6706
REGION1,LNDCP08LRETH,2021,104.8321
REGION1,LNDCP08LRETH,2022,125.3595
REGION1,LNDCP08LRETH,2023,147.2235
REGION1,LNDCP08LRETH,2024,170.3183
REGION1,LNDCP08LRETH,2025,194.6214
REGION1,LNDCP08LRETH,2026,220.0334
REGION1,LNDCP08LRETH,2027,246.5377
REGION1,LNDCP08LRETH,2028,274.0408
REGION1,LNDCP08LRETH,2029,302.5318
REGION1,LNDCP08LRETH,2030,331.9222
REGION1,LNDFORETH,2015,8.547
REGION1,LNDFORETH,2030,8.4281
REGION1,LNDGRSETH,2015,78.8183
REGION1,LNDGRSETH,2016,0.4549
REGION1,LNDGRSETH,2030,77.7156
REGION1,PWRHYD042,2022,3378.75
REGION1,PWRHYD042,2023,3378.75
REGION1,PWRHYD042,2024,3378.75
REGION1,PWRHYD042,2025,3378.75
REGION1,PWRHYD042,2026,3378.75
REGION1,PWRHYD042,2027,405.45
REGION1,PWRTRN001,2015,5830.7355
REGION1,PWRTRN001,2016,321.5376
REGION1,PWRTRN001,2017,422.5753
REGION1,PWRTRN001,2018,424.8593
REGION1,PWRTRN001,2019,596.4487
REGION1,PWRTRN001,2020,958.5531
REGION1,PWRTRN001,2021,716.1502
REGION1,PWRTRN001,2022,1645.1907
REGION1,PWRTRN001,2023,1924.657
REGION1,PWRTRN001,2024,1784.2334
REGION1,PWRTRN001,2025,1785.6143
REGION1,PWRTRN001,2026,1784.2334
REGION1,PWRTRN001,2027,88.6626
REGION1,PWRTRN001,2030,213.1225
