r,t,y,TotalTechnologyAnnualActivity
REGION1,UPSMIX001,2035,1.0
REGION1,UPSMIX001,2036,1.0
REGION1,UPSMIX001,2037,1.0
REGION1,UPSMIX001,2038,1.0
REGION1,UPSMIX001,2039,1.0
REGION1,UPSMIX001,2040,1.0
REGION1,UPSMIX002,2018,1.0
REGION1,UPSMIX002,2019,1.0
REGION1,UPSMIX002,2020,1.0
REGION1,UPSMIX002,2021,1.0
REGION1,UPSMIX002,2022,1.0
REGION1,UPSMIX002,2023,1.0
REGION1,UPSMIX002,2024,1.0
REGION1,UPSMIX002,2025,1.0
REGION1,UPSMIX002,2026,1.0
REGION1,UPSMIX002,2027,1.0
REGION1,UPSMIX002,2028,1.0
REGION1,UPSMIX002,2029,1.0
REGION1,UPSMIX002,2030,1.0
REGION1,UPSMIX002,2031,1.0
REGION1,UPSMIX002,2032,1.0
REGION1,UPSMIX002,2033,1.0
REGION1,UPSMIX002,2034,1.0
REGION1,UPSMIX002,2035,1.0
REGION1,UPSMIX002,2036,1.0
REGION1,UPSMIX002,2037,1.0
REGION1,UPSMIX002,2038,1.0
REGION1,UPSMIX002,2039,1.0
REGION1,UPSMIX002,2040,1.0
REGION1,UPSSGC001,2018,0.5
REGION1,UPSSGC001,2019,0.5
REGION1,UPSSGC001,2020,0.5
REGION1,UPSSGC001,2021,0.5
REGION1,UPSSGC001,2022,0.5
REGION1,UPSSGC001,2023,0.5
REGION1,UPSSGC001,2024,0.5
REGION1,UPSSGC001,2025,0.5
REGION1,UPSSGC001,2026,0.5
REGION1,UPSSGC001,2027,0.5
REGION1,UPSSGC001,2028,0.5
REGION1,UPSSGC001,2029,0.5
REGION1,UPSSGC001,2030,0.5
REGION1,UPSSGC001,2031,0.5
REGION1,UPSSGC001,2032,0.5
REGION1,UPSSGC001,2033,0.5
REGION1,UPSSGC001,2034,0.5
REGION1,UPSSGC001,2035,0.5
REGION1,UPSSGC001,2036,0.5
REGION1,UPSSGC001,2037,0.5
REGION1,UPSSGC001,2038,0.5
REGION1,UPSSGC001,2039,0.5
REGION1,UPSSGC001,2040,0.5
