r,l,t,f,y,ProductionByTechnology
REGION1,SEA1INT,PWRSOLP01,ELCP01,2026,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2029,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2031,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2032,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2033,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2034,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2035,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2036,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2037,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2039,0.185
REGION1,SEA1INT,PWRSOLP01,ELCP01,2040,0.185
REGION1,SEA1INT,PWRTRNP01,ELCP02,2018,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2019,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2020,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2021,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2022,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2023,0.1757
REGION1,SEA1INT,PWRTRNP01,ELCP02,2024,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2025,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2026,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2027,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2028,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2029,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2030,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2031,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2032,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2033,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2034,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2035,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2036,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2037,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2038,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2039,0.1667
REGION1,SEA1INT,PWRTRNP01,ELCP02,2040,0.1667
REGION1,SEA1INT,PWRWNDP01,ELCP01,2024,0.185
REGION1,SEA1INT,PWRWNDP01,ELCP01,2027,0.185
REGION1,SEA1INT,PWRWNDP01,ELCP01,2038,0.185
REGION1,SEA1INT,RNWGEO,GEO,2018,0.185
REGION1,SEA1INT,RNWGEO,GEO,2019,0.185
REGION1,SEA1INT,RNWGEO,GEO,2020,0.185
REGION1,SEA1INT,RNWGEO,GEO,2021,0.185
REGION1,SEA1INT,RNWGEO,GEO,2023,0.195
REGION1,SEA1INT,RNWGEO,GEO,2028,0.185
REGION1,SEA1INT,RNWGEO,GEO,2030,0.185
REGION1,SEA1INT,RNWSOL,SOL,2022,0.185
REGION1,SEA1INT,RNWSOL,SOL,2025,0.185
REGION1,SEA1INT,RNWSOL,SOL,2026,0.185
REGION1,SEA1INT,RNWSOL,SOL,2029,0.185
REGION1,SEA1INT,RNWSOL,SOL,2031,0.185
REGION1,SEA1INT,RNWSOL,SOL,2032,0.185
REGION1,SEA1INT,RNWSOL,SOL,2033,0.185
REGION1,SEA1INT,RNWSOL,SOL,2034,0.185
REGION1,SEA1INT,RNWSOL,SOL,2035,0.185
REGION1,SEA1INT,RNWSOL,SOL,2036,0.185
REGION1,SEA1INT,RNWSOL,SOL,2037,0.185
REGION1,SEA1INT,RNWSOL,SOL,2039,0.185
REGION1,SEA1INT,RNWSOL,SOL,2040,0.185
REGION1,SEA1INT,RNWWND,WND,2024,0.185
REGION1,SEA1INT,RNWWND,WND,2027,0.185
REGION1,SEA1INT,RNWWND,WND,2038,0.185
REGION1,SEA1INT,UPSMIX002,BGS,2023,0.9985
REGION1,SEA1INT,UPSSGC001,BIOETH,2023,0.0999
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2018,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2019,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2020,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2021,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2022,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2023,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2024,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2025,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2026,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2027,0.1697
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2028,0.1697
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2029,0.1697
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2030,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2031,0.1757
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2032,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2033,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2034,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2035,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2036,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2037,0.1757
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2038,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2039,0.1667
REGION1,SEA1PEK,DEMAGRELCP02,AGRELCP02,2040,0.1667
REGION1,SEA1PEK,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2018,0.0003
REGION1,SEA1PEK,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2020,0.0003
REGION1,SEA1PEK,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2027,0.1741
REGION1,SEA1PEK,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2028,0.1741
REGION1,SEA1PEK,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2029,0.1741
REGION1,SEA1PEK,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2031,0.5225
REGION1,SEA1PEK,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2037,0.5225
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2018,0.185
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2019,0.185
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2020,0.185
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2026,0.185
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2027,0.1883
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2028,0.1883
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2029,0.1883
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2031,0.195
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2032,0.185
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2034,0.185
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2037,0.195
REGION1,SEA1PEK,DEMPWRGEO,PWRGEO,2038,0.185
REGION1,SEA1PEK,DEMPWRSOL,PWRSOL,2021,0.185
REGION1,SEA1PEK,DEMPWRSOL,PWRSOL,2023,0.185
REGION1,SEA1PEK,DEMPWRSOL,PWRSOL,2024,0.185
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2018,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2019,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2020,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2026,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2027,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2028,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2029,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2031,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2032,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2034,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2037,0.0008
REGION1,SEA1PEK,DEMPWRSURPHL_VI,PWRWATPHL_VI,2038,0.0008
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2022,0.185
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2025,0.185
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2030,0.185
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2033,0.185
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2035,0.185
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2036,0.185
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2039,0.185
REGION1,SEA1PEK,DEMPWRWND,PWRWND,2040,0.185
REGION1,SEA1PEK,DEMTRABGS,TRABGS,2027,1.0
REGION1,SEA1PEK,DEMTRABGS,TRABGS,2028,1.0
REGION1,SEA1PEK,DEMTRABGS,TRABGS,2029,1.0
REGION1,SEA1PEK,DEMTRABGS,TRABGS,2031,1.0
REGION1,SEA1PEK,DEMTRABGS,TRABGS,2037,1.0
REGION1,SEA1PEK,DEMTRABMX,TRABMX,2031,1.0
REGION1,SEA1PEK,DEMTRABMX,TRABMX,2032,1.0
REGION1,SEA1PEK,DEMTRABMX,TRABMX,2037,1.0
REGION1,SEA1PEK,IMPDSL,DSL,2031,0.9
REGION1,SEA1PEK,IMPDSL,DSL,2032,0.9
REGION1,SEA1PEK,IMPDSL,DSL,2037,0.9
REGION1,SEA1PEK,IMPGSL,GSL,2027,0.9
REGION1,SEA1PEK,IMPGSL,GSL,2028,0.9
REGION1,SEA1PEK,IMPGSL,GSL,2029,0.9
REGION1,SEA1PEK,IMPGSL,GSL,2031,0.9
REGION1,SEA1PEK,IMPGSL,GSL,2037,0.9
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPCON,2031,1.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPCON,2032,1.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPCON,2037,1.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPMAI,2026,0.0003
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPMAI,2031,0.9994
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPMAI,2032,0.9991
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPMAI,2034,1.0
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPMAI,2037,0.9994
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPMAI,2038,1.0
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPRCD,2019,1.0
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPSGC,2018,0.0008
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPSGC,2020,0.0008
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPSGC,2027,0.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPSGC,2028,0.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPSGC,2029,0.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPSGC,2031,1.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,CRPSGC,2037,1.5
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2018,0.0013
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2019,1.1522
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2020,0.0013
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2026,0.0003
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2027,0.7865
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2028,0.7865
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2029,0.7865
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2031,6.0147
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2032,3.6549
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2034,0.9057
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2037,6.0147
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTREVTPHL_VI,2038,0.9057
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2018,0.0
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2019,0.1522
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2020,0.0
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2026,0.0
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2027,0.023
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2028,0.023
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2029,0.023
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2031,0.3674
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2032,0.2982
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2034,0.1358
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2037,0.3674
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRGRCPHL_VI,2038,0.1358
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2018,0.0007
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2019,2.8261
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2020,0.0007
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2026,0.0007
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2027,0.4326
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2028,0.4326
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2029,0.4326
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2031,6.7804
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2032,5.4819
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2034,2.4528
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2037,6.7804
REGION1,SEA1PEK,LNDAGRPHL_VIC01,WTRSURPHL_VI,2038,2.4528
REGION1,SEA1PEK,LNDCONHRPHL_VI,LCONHRPHL_VI,2031,3.125
REGION1,SEA1PEK,LNDCONHRPHL_VI,LCONHRPHL_VI,2032,3.125
REGION1,SEA1PEK,LNDCONHRPHL_VI,LCONHRPHL_VI,2037,3.125
REGION1,SEA1PEK,LNDMAIHRPHL_VI,LMAIHRPHL_VI,2026,0.0006
REGION1,SEA1PEK,LNDMAIHRPHL_VI,LMAIHRPHL_VI,2031,1.8857
REGION1,SEA1PEK,LNDMAIHRPHL_VI,LMAIHRPHL_VI,2032,1.8851
REGION1,SEA1PEK,LNDMAIHRPHL_VI,LMAIHRPHL_VI,2034,1.8868
REGION1,SEA1PEK,LNDMAIHRPHL_VI,LMAIHRPHL_VI,2037,1.8857
REGION1,SEA1PEK,LNDMAIHRPHL_VI,LMAIHRPHL_VI,2038,1.8868
REGION1,SEA1PEK,LNDRCDHRPHL_VI,LRCDHRPHL_VI,2019,2.1739
REGION1,SEA1PEK,LNDSGCHIPHL_VI,LSGCHIPHL_VI,2018,0.0009
REGION1,SEA1PEK,LNDSGCHIPHL_VI,LSGCHIPHL_VI,2020,0.0009
REGION1,SEA1PEK,LNDSGCHIPHL_VI,LSGCHIPHL_VI,2027,0.5618
REGION1,SEA1PEK,LNDSGCHIPHL_VI,LSGCHIPHL_VI,2028,0.5618
REGION1,SEA1PEK,LNDSGCHIPHL_VI,LSGCHIPHL_VI,2029,0.5618
REGION1,SEA1PEK,LNDSGCHIPHL_VI,LSGCHIPHL_VI,2031,1.6854
REGION1,SEA1PEK,LNDSGCHIPHL_VI,LSGCHIPHL_VI,2037,1.6854
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2018,0.0009
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2019,2.1739
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2020,0.0009
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2026,0.0006
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2027,0.5618
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2028,0.5618
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2029,0.5618
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2031,6.6961
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2032,5.0101
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2034,1.8868
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2037,6.6961
REGION1,SEA1PEK,MINLNDPHL_VI,LPHL_VI,2038,1.8868
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2018,0.0018
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2019,4.1304
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2020,0.0018
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2026,0.0011
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2027,1.0674
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2028,1.0674
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2029,1.0674
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2031,12.7225
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2032,9.5192
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2034,3.5849
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2037,12.7225
REGION1,SEA1PEK,MINPRCPHL_VI,WTRPRCPHL_VI,2038,3.5849
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2018,0.185
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2019,0.185
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2020,0.185
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2026,0.185
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2027,0.1883
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2028,0.1883
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2029,0.1883
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2031,0.195
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2032,0.185
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2034,0.185
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2037,0.195
REGION1,SEA1PEK,PWRGEOP01,ELCP01,2038,0.185
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2018,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2019,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2020,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2026,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2027,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2028,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2029,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2031,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2032,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2034,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2037,0.0
REGION1,SEA1PEK,PWRGEOP01,WTRSURPHL_VI,2038,0.0
REGION1,SEA1PEK,PWRSOLP01,ELCP01,2021,0.185
REGION1,SEA1PEK,PWRSOLP01,ELCP01,2023,0.185
REGION1,SEA1PEK,PWRSOLP01,ELCP01,2024,0.185
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2018,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2019,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2020,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2021,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2022,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2023,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2024,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2025,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2026,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2027,0.1697
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2028,0.1697
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2029,0.1697
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2030,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2031,0.1757
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2032,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2033,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2034,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2035,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2036,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2037,0.1757
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2038,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2039,0.1667
REGION1,SEA1PEK,PWRTRNP01,ELCP02,2040,0.1667
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2022,0.185
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2025,0.185
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2030,0.185
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2033,0.185
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2035,0.185
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2036,0.185
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2039,0.185
REGION1,SEA1PEK,PWRWNDP01,ELCP01,2040,0.185
REGION1,SEA1PEK,RNWGEO,GEO,2018,0.185
REGION1,SEA1PEK,RNWGEO,GEO,2019,0.185
REGION1,SEA1PEK,RNWGEO,GEO,2020,0.185
REGION1,SEA1PEK,RNWGEO,GEO,2026,0.185
REGION1,SEA1PEK,RNWGEO,GEO,2027,0.1883
REGION1,SEA1PEK,RNWGEO,GEO,2028,0.1883
REGION1,SEA1PEK,RNWGEO,GEO,2029,0.1883
REGION1,SEA1PEK,RNWGEO,GEO,2031,0.195
REGION1,SEA1PEK,RNWGEO,GEO,2032,0.185
REGION1,SEA1PEK,RNWGEO,GEO,2034,0.185
REGION1,SEA1PEK,RNWGEO,GEO,2037,0.195
REGION1,SEA1PEK,RNWGEO,GEO,2038,0.185
REGION1,SEA1PEK,RNWSOL,SOL,2021,0.185
REGION1,SEA1PEK,RNWSOL,SOL,2023,0.185
REGION1,SEA1PEK,RNWSOL,SOL,2024,0.185
REGION1,SEA1PEK,RNWWND,WND,2022,0.185
REGION1,SEA1PEK,RNWWND,WND,2025,0.185
REGION1,SEA1PEK,RNWWND,WND,2030,0.185
REGION1,SEA1PEK,RNWWND,WND,2033,0.185
REGION1,SEA1PEK,RNWWND,WND,2035,0.185
REGION1,SEA1PEK,RNWWND,WND,2036,0.185
REGION1,SEA1PEK,RNWWND,WND,2039,0.185
REGION1,SEA1PEK,RNWWND,WND,2040,0.185
REGION1,SEA1PEK,UPSCON001,BIODSL,2031,0.1
REGION1,SEA1PEK,UPSCON001,BIODSL,2032,0.1
REGION1,SEA1PEK,UPSCON001,BIODSL,2037,0.1
REGION1,SEA1PEK,UPSMIX001,BMX,2031,1.0
REGION1,SEA1PEK,UPSMIX001,BMX,2032,1.0
REGION1,SEA1PEK,UPSMIX001,BMX,2037,1.0
REGION1,SEA1PEK,UPSMIX002,BGS,2027,1.0
REGION1,SEA1PEK,UPSMIX002,BGS,2028,1.0
REGION1,SEA1PEK,UPSMIX002,BGS,2029,1.0
REGION1,SEA1PEK,UPSMIX002,BGS,2031,1.0
REGION1,SEA1PEK,UPSMIX002,BGS,2037,1.0
REGION1,SEA1PEK,UPSSGC001,BIOETH,2027,0.1
REGION1,SEA1PEK,UPSSGC001,BIOETH,2028,0.1
REGION1,SEA1PEK,UPSSGC001,BIOETH,2029,0.1
REGION1,SEA1PEK,UPSSGC001,BIOETH,2031,0.1
REGION1,SEA1PEK,UPSSGC001,BIOETH,2037,0.1
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2018,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2019,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2020,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2021,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2022,0.1757
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2023,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2024,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2025,0.1757
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2026,0.1727
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2027,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2028,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2029,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2030,0.1757
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2031,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2032,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2033,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2034,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2035,0.1727
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2036,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2037,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2038,0.1727
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2039,0.1667
REGION1,SEA2BAS,DEMAGRELCP02,AGRELCP02,2040,0.1667
REGION1,SEA2BAS,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2018,0.0003
REGION1,SEA2BAS,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2020,0.0003
REGION1,SEA2BAS,DEMAGRGWTPHL_VI,AGRWATPHL_VI,2022,0.5219
