r,t,y,CapitalInvestment
REGION1,LNDCP06IISOE,2027,0.0506
REGION1,LNDCP06IISOE,2028,0.0753
REGION1,LNDCP06IISOE,2029,0.0963
REGION1,LNDCP06IISOE,2030,0.1141
REGION1,LNDCP06IRMRD,2028,0.0965
REGION1,LNDCP06IRMRD,2029,0.1182
REGION1,LNDCP06IRMRD,2030,0.1366
REGION1,LNDCP06IRNOC,2026,0.0262
REGION1,LNDCP06IRNOC,2027,0.0615
REGION1,LNDCP06IRNOC,2028,0.0916
REGION1,LNDCP06IRNOC,2029,0.1171
REGION1,LNDCP06IRNOC,2030,0.1388
REGION1,LNDCP06IRNOE,2025,7.6901
REGION1,LNDCP06IRNOE,2026,13.7907
REGION1,LNDCP06IRNOW,2016,11.7867
REGION1,LNDCP06IRNOW,2017,14.2083
REGION1,LNDCP06IRNOW,2018,12.7381
REGION1,LNDCP06IRNOW,2019,12.5891
REGION1,LNDCP06IRNOW,2020,14.8871
REGION1,LNDCP06IRNOW,2021,14.8546
REGION1,LNDCP06IRNOW,2022,14.9661
REGION1,LNDCP06IRNOW,2023,14.5214
REGION1,LNDCP06IRNOW,2024,14.0828
REGION1,LNDCP06IRNOW,2025,7.0031
REGION1,LNDCP06IRNOW,2026,1.3941
REGION1,LNDCP06IRRRD,2026,0.0133
REGION1,LNDCP06IRRRD,2027,0.0312
REGION1,LNDCP06IRRRD,2028,0.0464
REGION1,LNDCP06IRRRD,2029,0.0593
REGION1,LNDCP06IRRRD,2030,0.0703
REGION1,LNDCP06IRSOC,2026,0.0463
REGION1,LNDCP06IRSOC,2027,0.1088
REGION1,LNDCP06IRSOC,2028,0.1619
REGION1,LNDCP06IRSOC,2029,0.2071
REGION1,LNDCP06IRSOC,2030,0.2455
REGION1,LNDCP06IRSOE,2026,0.0148
REGION1,LNDCP06IRSOE,2027,0.0623
REGION1,LNDCP06IRSOE,2028,0.0917
REGION1,LNDCP06IRSOE,2029,0.1167
REGION1,LNDCP06IRSOE,2030,0.1379
REGION1,LNDCP06LRMRD,2030,0.0612
REGION1,LNDCP06LRNOC,2028,0.0491
REGION1,LNDCP06LRNOC,2029,0.0601
REGION1,LNDCP06LRNOC,2030,0.0695
REGION1,LNDCP06LRNOE,2027,0.0195
REGION1,LNDCP06LRNOE,2028,0.0414
REGION1,LNDCP06LRNOE,2029,0.0518
REGION1,LNDCP06LRNOE,2030,0.0606
REGION1,LNDCP06LRNOW,2027,0.0256
REGION1,LNDCP06LRNOW,2028,0.0544
REGION1,LNDCP06LRNOW,2029,0.0681
REGION1,LNDCP06LRNOW,2030,0.0797
REGION1,LNDCP06LRRRD,2028,0.0249
REGION1,LNDCP06LRRRD,2029,0.0305
REGION1,LNDCP06LRRRD,2030,0.0352
REGION1,LNDCP06LRSOC,2029,0.1194
REGION1,LNDCP06LRSOC,2030,0.134
REGION1,LNDCP07HISOC,2017,30.2011
REGION1,LNDCP07HISOE,2017,16.1604
REGION1,LNDCP07HISOE,2018,46.6591
REGION1,LNDCP07HISOE,2019,37.1107
REGION1,LNDCP07HISOE,2020,51.893
REGION1,LNDCP07HISOE,2021,53.4446
REGION1,LNDCP07HISOE,2022,48.8457
REGION1,LNDCP07HISOE,2023,48.216
REGION1,LNDCP07HISOE,2024,47.8462
REGION1,LNDCP07HISOE,2025,46.2357
REGION1,LNDCP07HISOE,2026,44.5771
REGION1,LNDCP07HISOE,2027,42.5029
REGION1,LNDCP07HISOE,2028,40.9832
REGION1,LNDCP07HISOE,2029,41.8172
REGION1,LNDCP07HISOE,2030,34.2374
REGION1,LNDCP07IIMRD,2027,0.0597
REGION1,LNDCP07IIMRD,2028,0.0866
REGION1,LNDCP07IIMRD,2029,0.1095
REGION1,LNDCP07IIMRD,2030,0.1289
REGION1,LNDCP07IINOC,2026,0.0259
REGION1,LNDCP07IINOC,2027,0.0609
REGION1,LNDCP07IINOC,2028,0.0907
REGION1,LNDCP07IINOC,2029,0.116
REGION1,LNDCP07IINOC,2030,0.1375
REGION1,LNDCP07IINOE,2026,0.0234
REGION1,LNDCP07IINOE,2027,0.055
REGION1,LNDCP07IINOE,2028,0.0819
REGION1,LNDCP07IINOE,2029,0.1047
REGION1,LNDCP07IINOE,2030,0.1241
REGION1,LNDCP07IINOW,2026,0.0177
REGION1,LNDCP07IINOW,2027,0.0743
REGION1,LNDCP07IINOW,2028,0.1093
REGION1,LNDCP07IINOW,2029,0.1391
REGION1,LNDCP07IINOW,2030,0.1644
REGION1,LNDCP07IIRRD,2026,0.0131
REGION1,LNDCP07IIRRD,2027,0.0309
REGION1,LNDCP07IIRRD,2028,0.046
REGION1,LNDCP07IIRRD,2029,0.0588
REGION1,LNDCP07IIRRD,2030,0.0697
REGION1,LNDCP07IISOC,2026,0.0459
REGION1,LNDCP07IISOC,2027,0.1078
REGION1,LNDCP07IISOC,2028,0.1605
REGION1,LNDCP07IISOC,2029,0.2052
REGION1,LNDCP07IISOC,2030,0.2432
REGION1,LNDCP07IISOE,2026,0.0256
REGION1,LNDCP07IISOE,2027,0.0601
REGION1,LNDCP07IISOE,2028,0.0895
REGION1,LNDCP07IISOE,2029,0.1144
REGION1,LNDCP07IISOE,2030,0.1356
REGION1,LNDCP07IRMRD,2027,0.1611
REGION1,LNDCP07IRMRD,2028,0.3418
REGION1,LNDCP07IRMRD,2029,0.4278
REGION1,LNDCP07IRMRD,2030,0.5009
REGION1,LNDCP07IRNOC,2026,0.0993
REGION1,LNDCP07IRNOC,2027,0.2334
REGION1,LNDCP07IRNOC,2028,0.3474
REGION1,LNDCP07IRNOC,2029,0.4442
REGION1,LNDCP07IRNOC,2030,0.5266
REGION1,LNDCP07IRNOE,2026,0.0896
REGION1,LNDCP07IRNOE,2027,0.2106
REGION1,LNDCP07IRNOE,2028,0.3135
REGION1,LNDCP07IRNOE,2029,0.4009
REGION1,LNDCP07IRNOE,2030,0.4752
REGION1,LNDCP07IRNOW,2026,0.0678
REGION1,LNDCP07IRNOW,2027,0.2845
REGION1,LNDCP07IRNOW,2028,0.4186
REGION1,LNDCP07IRNOW,2029,0.5326
REGION1,LNDCP07IRNOW,2030,0.6295
REGION1,LNDCP07IRRRD,2026,0.0503
REGION1,LNDCP07IRRRD,2027,0.1183
REGION1,LNDCP07IRRRD,2028,0.1761
REGION1,LNDCP07IRRRD,2029,0.2252
REGION1,LNDCP07IRRRD,2030,0.2669
REGION1,LNDCP07IRSOC,2016,72.8337
REGION1,LNDCP07IRSOE,2026,0.098
REGION1,LNDCP07IRSOE,2027,0.2302
REGION1,LNDCP07IRSOE,2028,0.3426
REGION1,LNDCP07IRSOE,2029,0.4382
REGION1,LNDCP07IRSOE,2030,0.5194
REGION1,LNDCP07LRMRD,2030,0.3002
REGION1,LNDCP07LRNOC,2027,0.082
REGION1,LNDCP07LRNOC,2028,0.1739
REGION1,LNDCP07LRNOC,2029,0.2177
REGION1,LNDCP07LRNOC,2030,0.2549
REGION1,LNDCP07LRNOE,2028,0.168
REGION1,LNDCP07LRNOE,2029,0.2059
REGION1,LNDCP07LRNOE,2030,0.238
REGION1,LNDCP07LRNOW,2029,0.3038
REGION1,LNDCP07LRNOW,2030,0.3411
REGION1,LNDCP07LRRRD,2028,0.0931
REGION1,LNDCP07LRRRD,2029,0.1158
REGION1,LNDCP07LRRRD,2030,0.1338
REGION1,LNDCP07LRSOC,2028,0.3294
REGION1,LNDCP07LRSOC,2029,0.4035
REGION1,LNDCP07LRSOC,2030,0.4665
REGION1,LNDCP07LRSOE,2027,0.0808
REGION1,LNDCP07LRSOE,2028,0.1715
REGION1,LNDCP07LRSOE,2029,0.2147
REGION1,LNDCP07LRSOE,2030,0.2514
REGION1,PWRBIOC01,2016,72.33
REGION1,PWRBIOC01,2017,132.605
REGION1,PWRBIOC01,2018,204.85
REGION1,PWRCOAC01,2016,512.1
REGION1,PWRCOAC01,2020,768.15
REGION1,PWRCOAN02,2017,2352.0
REGION1,PWRCOAN02,2018,1764.0
REGION1,PWRCOAN02,2019,1078.0
REGION1,PWRCOAN02,2020,3214.4
REGION1,PWRCOAS01,2016,1382.67
REGION1,PWRCOAS01,2017,1152.225
REGION1,PWRCOAS01,2018,3328.65
REGION1,PWRCOAS01,2019,7271.82
REGION1,PWRHYDC01,2016,2002.26
REGION1,PWRHYDC01,2017,724.269
REGION1,PWRHYDC01,2018,828.048
REGION1,PWRHYDC01,2019,584.1
REGION1,PWRHYDC01,2020,956.16
REGION1,PWRHYDN01,2016,3747.276
REGION1,PWRHYDN01,2017,405.909
REGION1,PWRHYDN01,2018,488.336
REGION1,PWRHYDN01,2019,666.405
REGION1,PWRHYDN01,2020,488.704
REGION1,PWRNGSC01,2016,188.2
REGION1,PWRNGSC01,2020,188.2
REGION1,PWRNGSC0X,2030,688.6851
REGION1,PWRNGSS01,2020,918.0
REGION1,PWRNGSS0X,2023,410.8671
REGION1,PWRNGSS0X,2024,2270.3472
REGION1,PWRNGSS0X,2025,2267.2293
REGION1,PWRNGSS0X,2026,2305.8099
REGION1,PWRNGSS0X,2027,2261.8485
REGION1,PWRNGSS0X,2028,2996.0485
REGION1,PWRNGSS0X,2029,2420.92
REGION1,PWRNGSS0X,2030,965.9554
REGION1,PWRSOLC01,2019,465.3
REGION1,PWRSOLC01,2020,617.2
REGION1,PWRWNDC01,2019,215.01
REGION1,PWRWNDS01,2018,877.497
REGION1,PWRWNDS01,2019,236.511
REGION1,PWRWNDS01,2020,279.279
