r,t,f,y,UseByTechnologyAnnual
Region1,DEMPUBWATR27,WTRSURR27,2030,0.0001
Region1,DEMPUBWATR28,COMELC,2014,0.0
Region1,DEMPUBWATR28,COMELC,2015,0.0
Region1,DEMPUBWATR28,COMELC,2016,0.0
Region1,DEMPUBWATR28,COMELC,2017,0.0
Region1,DEMPUBWATR28,COMELC,2018,0.0
Region1,DEMPUBWATR28,COMELC,2019,0.0
Region1,DEMPUBWATR28,COMELC,2020,0.0
Region1,DEMPUBWATR28,COMELC,2021,0.0
Region1,DEMPUBWATR28,COMELC,2022,0.0
Region1,DEMPUBWATR28,COMELC,2023,0.0
Region1,DEMPUBWATR28,COMELC,2024,0.0
Region1,DEMPUBWATR28,COMELC,2025,0.0
Region1,DEMPUBWATR28,COMELC,2026,0.0
Region1,DEMPUBWATR28,COMELC,2027,0.0
Region1,DEMPUBWATR28,COMELC,2028,0.0
Region1,DEMPUBWATR28,COMELC,2029,0.0
Region1,DEMPUBWATR28,COMELC,2030,0.0
Region1,DEMPUBWATR28,WTRSURR28,2014,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2015,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2016,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2017,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2018,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2019,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2020,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2021,0.0006
Region1,DEMPUBWATR28,WTRSURR28,2022,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2023,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2024,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2025,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2026,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2027,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2028,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2029,0.0007
Region1,DEMPUBWATR28,WTRSURR28,2030,0.0007
Region1,DEMPUBWATR29,COMELC,2014,0.0001
Region1,DEMPUBWATR29,COMELC,2015,0.0001
Region1,DEMPUBWATR29,COMELC,2016,0.0001
Region1,DEMPUBWATR29,COMELC,2017,0.0001
Region1,DEMPUBWATR29,COMELC,2018,0.0001
Region1,DEMPUBWATR29,COMELC,2019,0.0001
Region1,DEMPUBWATR29,COMELC,2020,0.0001
Region1,DEMPUBWATR29,COMELC,2021,0.0001
Region1,DEMPUBWATR29,COMELC,2022,0.0001
Region1,DEMPUBWATR29,COMELC,2023,0.0001
Region1,DEMPUBWATR29,COMELC,2024,0.0001
Region1,DEMPUBWATR29,COMELC,2025,0.0001
Region1,DEMPUBWATR29,COMELC,2026,0.0001
Region1,DEMPUBWATR29,COMELC,2027,0.0001
Region1,DEMPUBWATR29,COMELC,2028,0.0001
Region1,DEMPUBWATR29,COMELC,2029,0.0001
Region1,DEMPUBWATR29,COMELC,2030,0.0001
Region1,DEMPUBWATR29,WTRSURR29,2014,0.0074
Region1,DEMPUBWATR29,WTRSURR29,2015,0.0075
Region1,DEMPUBWATR29,WTRSURR29,2016,0.0076
Region1,DEMPUBWATR29,WTRSURR29,2017,0.0077
Region1,DEMPUBWATR29,WTRSURR29,2018,0.0078
Region1,DEMPUBWATR29,WTRSURR29,2019,0.0079
Region1,DEMPUBWATR29,WTRSURR29,2020,0.0081
Region1,DEMPUBWATR29,WTRSURR29,2021,0.0082
Region1,DEMPUBWATR29,WTRSURR29,2022,0.0082
Region1,DEMPUBWATR29,WTRSURR29,2023,0.0083
Region1,DEMPUBWATR29,WTRSURR29,2024,0.0084
Region1,DEMPUBWATR29,WTRSURR29,2025,0.0085
Region1,DEMPUBWATR29,WTRSURR29,2026,0.0086
Region1,DEMPUBWATR29,WTRSURR29,2027,0.0087
Region1,DEMPUBWATR29,WTRSURR29,2028,0.0087
Region1,DEMPUBWATR29,WTRSURR29,2029,0.0089
Region1,DEMPUBWATR29,WTRSURR29,2030,0.009
Region1,DEMPUBWATR30,COMELC,2014,0.001
Region1,DEMPUBWATR30,COMELC,2015,0.001
Region1,DEMPUBWATR30,COMELC,2016,0.0011
Region1,DEMPUBWATR30,COMELC,2017,0.0011
Region1,DEMPUBWATR30,COMELC,2018,0.0011
Region1,DEMPUBWATR30,COMELC,2019,0.0011
Region1,DEMPUBWATR30,COMELC,2020,0.0011
Region1,DEMPUBWATR30,COMELC,2021,0.0012
Region1,DEMPUBWATR30,COMELC,2022,0.0012
Region1,DEMPUBWATR30,COMELC,2023,0.0012
Region1,DEMPUBWATR30,COMELC,2024,0.0012
Region1,DEMPUBWATR30,COMELC,2025,0.0013
Region1,DEMPUBWATR30,COMELC,2026,0.0013
Region1,DEMPUBWATR30,COMELC,2027,0.0013
Region1,DEMPUBWATR30,COMELC,2028,0.0013
Region1,DEMPUBWATR30,COMELC,2029,0.0014
Region1,DEMPUBWATR30,COMELC,2030,0.0014
Region1,DEMPUBWATR30,WTRSURR30,2014,0.1012
Region1,DEMPUBWATR30,WTRSURR30,2015,0.1034
Region1,DEMPUBWATR30,WTRSURR30,2016,0.1057
Region1,DEMPUBWATR30,WTRSURR30,2017,0.1082
Region1,DEMPUBWATR30,WTRSURR30,2018,0.1104
Region1,DEMPUBWATR30,WTRSURR30,2019,0.1127
Region1,DEMPUBWATR30,WTRSURR30,2020,0.1149
Region1,DEMPUBWATR30,WTRSURR30,2021,0.1172
Region1,DEMPUBWATR30,WTRSURR30,2022,0.1196
Region1,DEMPUBWATR30,WTRSURR30,2023,0.1218
Region1,DEMPUBWATR30,WTRSURR30,2024,0.1241
Region1,DEMPUBWATR30,WTRSURR30,2025,0.1263
Region1,DEMPUBWATR30,WTRSURR30,2026,0.1287
Region1,DEMPUBWATR30,WTRSURR30,2027,0.131
Region1,DEMPUBWATR30,WTRSURR30,2028,0.1332
Region1,DEMPUBWATR30,WTRSURR30,2029,0.1355
Region1,DEMPUBWATR30,WTRSURR30,2030,0.1382
Region1,DEMPUBWATR31,COMELC,2014,0.0001
Region1,DEMPUBWATR31,COMELC,2015,0.0001
Region1,DEMPUBWATR31,COMELC,2016,0.0001
Region1,DEMPUBWATR31,COMELC,2017,0.0001
Region1,DEMPUBWATR31,COMELC,2018,0.0001
Region1,DEMPUBWATR31,COMELC,2019,0.0001
Region1,DEMPUBWATR31,COMELC,2020,0.0001
Region1,DEMPUBWATR31,COMELC,2021,0.0001
Region1,DEMPUBWATR31,COMELC,2022,0.0001
Region1,DEMPUBWATR31,COMELC,2023,0.0001
Region1,DEMPUBWATR31,COMELC,2024,0.0001
Region1,DEMPUBWATR31,COMELC,2025,0.0001
Region1,DEMPUBWATR31,COMELC,2026,0.0001
Region1,DEMPUBWATR31,COMELC,2027,0.0001
Region1,DEMPUBWATR31,COMELC,2028,0.0001
Region1,DEMPUBWATR31,COMELC,2029,0.0001
Region1,DEMPUBWATR31,COMELC,2030,0.0001
Region1,DEMPUBWATR31,WTRSURR31,2014,0.0065
Region1,DEMPUBWATR31,WTRSURR31,2015,0.0066
Region1,DEMPUBWATR31,WTRSURR31,2016,0.0066
Region1,DEMPUBWATR31,WTRSURR31,2017,0.0067
Region1,DEMPUBWATR31,WTRSURR31,2018,0.0069
Region1,DEMPUBWATR31,WTRSURR31,2019,0.0069
Region1,DEMPUBWATR31,WTRSURR31,2020,0.007
Region1,DEMPUBWATR31,WTRSURR31,2021,0.0071
Region1,DEMPUBWATR31,WTRSURR31,2022,0.0073
Region1,DEMPUBWATR31,WTRSURR31,2023,0.0074
Region1,DEMPUBWATR31,WTRSURR31,2024,0.0074
Region1,DEMPUBWATR31,WTRSURR31,2025,0.0076
Region1,DEMPUBWATR31,WTRSURR31,2026,0.0076
Region1,DEMPUBWATR31,WTRSURR31,2027,0.0077
Region1,DEMPUBWATR31,WTRSURR31,2028,0.0078
Region1,DEMPUBWATR31,WTRSURR31,2029,0.0079
Region1,DEMPUBWATR31,WTRSURR31,2030,0.008
Region1,DEMPUBWATR32,COMELC,2014,0.0001
Region1,DEMPUBWATR32,COMELC,2015,0.0001
Region1,DEMPUBWATR32,COMELC,2016,0.0001
Region1,DEMPUBWATR32,COMELC,2017,0.0001
Region1,DEMPUBWATR32,COMELC,2018,0.0001
Region1,DEMPUBWATR32,COMELC,2019,0.0001
Region1,DEMPUBWATR32,COMELC,2020,0.0001
Region1,DEMPUBWATR32,COMELC,2021,0.0001
Region1,DEMPUBWATR32,COMELC,2022,0.0001
Region1,DEMPUBWATR32,COMELC,2023,0.0001
Region1,DEMPUBWATR32,COMELC,2024,0.0001
Region1,DEMPUBWATR32,COMELC,2025,0.0001
Region1,DEMPUBWATR32,COMELC,2026,0.0001
Region1,DEMPUBWATR32,COMELC,2027,0.0002
Region1,DEMPUBWATR32,COMELC,2028,0.0002
Region1,DEMPUBWATR32,COMELC,2029,0.0002
Region1,DEMPUBWATR32,COMELC,2030,0.0002
Region1,DEMPUBWATR32,WTRSURR32,2014,0.0093
Region1,DEMPUBWATR32,WTRSURR32,2015,0.0095
Region1,DEMPUBWATR32,WTRSURR32,2016,0.0097
Region1,DEMPUBWATR32,WTRSURR32,2017,0.0099
Region1,DEMPUBWATR32,WTRSURR32,2018,0.0102
Region1,DEMPUBWATR32,WTRSURR32,2019,0.0103
Region1,DEMPUBWATR32,WTRSURR32,2020,0.0107
Region1,DEMPUBWATR32,WTRSURR32,2021,0.0109
Region1,DEMPUBWATR32,WTRSURR32,2022,0.0111
Region1,DEMPUBWATR32,WTRSURR32,2023,0.0113
Region1,DEMPUBWATR32,WTRSURR32,2024,0.0115
Region1,DEMPUBWATR32,WTRSURR32,2025,0.0146
Region1,DEMPUBWATR32,WTRSURR32,2026,0.0148
Region1,DEMPUBWATR32,WTRSURR32,2027,0.0151
Region1,DEMPUBWATR32,WTRSURR32,2028,0.0153
Region1,DEMPUBWATR32,WTRSURR32,2029,0.0156
Region1,DEMPUBWATR32,WTRSURR32,2030,0.0158
Region1,DEMPUBWATR33,COMELC,2014,0.0
Region1,DEMPUBWATR33,COMELC,2015,0.0
Region1,DEMPUBWATR33,COMELC,2016,0.0
Region1,DEMPUBWATR33,COMELC,2017,0.0
Region1,DEMPUBWATR33,COMELC,2018,0.0
Region1,DEMPUBWATR33,COMELC,2019,0.0
Region1,DEMPUBWATR33,COMELC,2020,0.0
Region1,DEMPUBWATR33,COMELC,2021,0.0
Region1,DEMPUBWATR33,COMELC,2022,0.0
Region1,DEMPUBWATR33,COMELC,2023,0.0
Region1,DEMPUBWATR33,COMELC,2024,0.0
Region1,DEMPUBWATR33,COMELC,2025,0.0
Region1,DEMPUBWATR33,COMELC,2026,0.0
Region1,DEMPUBWATR33,COMELC,2027,0.0
Region1,DEMPUBWATR33,COMELC,2028,0.0
Region1,DEMPUBWATR33,COMELC,2029,0.0
Region1,DEMPUBWATR33,COMELC,2030,0.0
Region1,DEMPUBWATR33,WTRSURR33,2014,0.0014
Region1,DEMPUBWATR33,WTRSURR33,2015,0.0014
Region1,DEMPUBWATR33,WTRSURR33,2016,0.0015
Region1,DEMPUBWATR33,WTRSURR33,2017,0.0015
Region1,DEMPUBWATR33,WTRSURR33,2018,0.0016
Region1,DEMPUBWATR33,WTRSURR33,2019,0.0016
Region1,DEMPUBWATR33,WTRSURR33,2020,0.0017
Region1,DEMPUBWATR33,WTRSURR33,2021,0.0017
Region1,DEMPUBWATR33,WTRSURR33,2022,0.0017
Region1,DEMPUBWATR33,WTRSURR33,2023,0.0017
Region1,DEMPUBWATR33,WTRSURR33,2024,0.0018
Region1,DEMPUBWATR33,WTRSURR33,2025,0.0024
Region1,DEMPUBWATR33,WTRSURR33,2026,0.0025
Region1,DEMPUBWATR33,WTRSURR33,2027,0.0025
Region1,DEMPUBWATR33,WTRSURR33,2028,0.0026
Region1,DEMPUBWATR33,WTRSURR33,2029,0.0027
Region1,DEMPUBWATR33,WTRSURR33,2030,0.0027
Region1,DEMPUBWATR34,COMELC,2014,0.0
Region1,DEMPUBWATR34,COMELC,2015,0.0
Region1,DEMPUBWATR34,COMELC,2016,0.0
Region1,DEMPUBWATR34,COMELC,2017,0.0
Region1,DEMPUBWATR34,COMELC,2018,0.0
Region1,DEMPUBWATR34,COMELC,2019,0.0
Region1,DEMPUBWATR34,COMELC,2020,0.0
Region1,DEMPUBWATR34,COMELC,2021,0.0
Region1,DEMPUBWATR34,COMELC,2022,0.0
Region1,DEMPUBWATR34,COMELC,2023,0.0
Region1,DEMPUBWATR34,COMELC,2024,0.0
Region1,DEMPUBWATR34,COMELC,2025,0.0
Region1,DEMPUBWATR34,COMELC,2026,0.0
Region1,DEMPUBWATR34,COMELC,2027,0.0
Region1,DEMPUBWATR34,COMELC,2028,0.0
Region1,DEMPUBWATR34,COMELC,2029,0.0
Region1,DEMPUBWATR34,COMELC,2030,0.0
Region1,DEMPUBWATR34,WTRSURR34,2014,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2015,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2016,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2017,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2018,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2019,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2020,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2021,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2022,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2023,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2024,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2025,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2026,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2027,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2028,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2029,0.0001
Region1,DEMPUBWATR34,WTRSURR34,2030,0.0001
Region1,DEMPUBWATR35,COMELC,2014,0.0
Region1,DEMPUBWATR35,COMELC,2015,0.0
Region1,DEMPUBWATR35,COMELC,2016,0.0
Region1,DEMPUBWATR35,COMELC,2017,0.0
Region1,DEMPUBWATR35,COMELC,2018,0.0
Region1,DEMPUBWATR35,COMELC,2019,0.0
Region1,DEMPUBWATR35,COMELC,2020,0.0
Region1,DEMPUBWATR35,COMELC,2021,0.0
Region1,DEMPUBWATR35,COMELC,2022,0.0
Region1,DEMPUBWATR35,COMELC,2023,0.0
Region1,DEMPUBWATR35,COMELC,2024,0.0
Region1,DEMPUBWATR35,COMELC,2025,0.0
Region1,DEMPUBWATR35,COMELC,2026,0.0
Region1,DEMPUBWATR35,COMELC,2027,0.0
Region1,DEMPUBWATR35,COMELC,2028,0.0
Region1,DEMPUBWATR35,COMELC,2029,0.0
Region1,DEMPUBWATR35,COMELC,2030,0.0
Region1,DEMPUBWATR35,WTRSURR35,2014,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2015,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2016,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2017,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2018,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2019,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2020,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2021,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2022,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2023,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2024,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2025,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2026,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2027,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2028,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2029,0.0001
Region1,DEMPUBWATR35,WTRSURR35,2030,0.0001
Region1,DEMPWRBIO,BIO,2014,0.3604
Region1,DEMPWRDSL,DSL,2014,0.5737
Region1,DEMPWRDSL,DSL,2015,0.5056
Region1,DEMPWRDSL,DSL,2016,0.3598
Region1,DEMPWRDSL,DSL,2017,0.3573
Region1,DEMPWRDSL,DSL,2018,0.3548
Region1,DEMPWRDSL,DSL,2019,0.3523
Region1,DEMPWRDSL,DSL,2020,0.0801
Region1,DEMPWRDSL,DSL,2021,0.0825
Region1,DEMPWRDSL,DSL,2022,0.0849
Region1,DEMPWRDSL,DSL,2023,0.0873
Region1,DEMPWRDSL,DSL,2024,0.0899
Region1,DEMPWRDSL,DSL,2025,0.0924
Region1,DEMPWRDSL,DSL,2026,0.095
Region1,DEMPWRDSL,DSL,2027,0.0976
Region1,DEMPWRDSL,DSL,2028,0.1002
Region1,DEMPWRDSL,DSL,2029,0.1028
Region1,DEMPWRDSL,DSL,2030,0.065
Region1,DEMPWRGEO,GEO,2018,1.1466
Region1,DEMPWRGEO,GEO,2019,1.1466
Region1,DEMPWRGEO,GEO,2020,13.7598
Region1,DEMPWRGEO,GEO,2021,13.7598
Region1,DEMPWRGEO,GEO,2022,13.7598
Region1,DEMPWRGEO,GEO,2023,25.2263
Region1,DEMPWRGEO,GEO,2024,25.2263
Region1,DEMPWRGEO,GEO,2025,25.2263
Region1,DEMPWRGEO,GEO,2026,25.2263
Region1,DEMPWRGEO,GEO,2027,25.2263
Region1,DEMPWRGEO,GEO,2028,25.2263
Region1,DEMPWRGEO,GEO,2029,25.2263
Region1,DEMPWRGEO,GEO,2030,25.2263
Region1,DEMPWRHYD,HYD,2014,8.0818
Region1,DEMPWRHYD,HYD,2015,9.4441
Region1,DEMPWRHYD,HYD,2016,9.4441
Region1,DEMPWRHYD,HYD,2017,9.4441
Region1,DEMPWRHYD,HYD,2018,12.3543
Region1,DEMPWRHYD,HYD,2019,12.4702
Region1,DEMPWRHYD,HYD,2020,24.8836
Region1,DEMPWRHYD,HYD,2021,26.4673
Region1,DEMPWRHYD,HYD,2022,27.9455
Region1,DEMPWRHYD,HYD,2023,27.8793
Region1,DEMPWRHYD,HYD,2024,27.8793
Region1,DEMPWRHYD,HYD,2025,27.3576
Region1,DEMPWRHYD,HYD,2026,27.3576
Region1,DEMPWRHYD,HYD,2027,27.3576
Region1,DEMPWRHYD,HYD,2028,27.3576
Region1,DEMPWRHYD,HYD,2029,27.3576
Region1,DEMPWRHYD,HYD,2030,27.3576
Region1,DEMPWRNGS,NGS,2014,113.8638
Region1,DEMPWRNGS,NGS,2015,119.5838
Region1,DEMPWRNGS,NGS,2016,124.9588
Region1,DEMPWRNGS,NGS,2017,123.3276
Region1,DEMPWRNGS,NGS,2018,124.8301
Region1,DEMPWRNGS,NGS,2019,131.1335
Region1,DEMPWRNGS,NGS,2020,107.0296
Region1,DEMPWRNGS,NGS,2021,108.8595
Region1,DEMPWRNGS,NGS,2022,96.4711
Region1,DEMPWRNGS,NGS,2023,100.0339
Region1,DEMPWRNGS,NGS,2024,106.0978
Region1,DEMPWRNGS,NGS,2025,113.2705
Region1,DEMPWRNGS,NGS,2026,120.514
Region1,DEMPWRNGS,NGS,2027,127.0902
Region1,DEMPWRNGS,NGS,2028,133.6297
Region1,DEMPWRNGS,NGS,2029,141.8495
Region1,DEMPWRNGS,NGS,2030,162.0672
Region1,DEMPWRSOL,SOL,2017,0.7298
Region1,DEMPWRSOL,SOL,2018,0.7298
Region1,DEMPWRSOL,SOL,2019,1.0609
Region1,DEMPWRSOL,SOL,2020,1.0609
Region1,DEMPWRSOL,SOL,2021,1.0609
Region1,DEMPWRSOL,SOL,2022,1.0609
Region1,DEMPWRSOL,SOL,2023,1.0609
Region1,DEMPWRSOL,SOL,2024,1.0609
Region1,DEMPWRSOL,SOL,2025,1.0609
Region1,DEMPWRSOL,SOL,2026,1.0609
Region1,DEMPWRSOL,SOL,2027,1.2596
Region1,DEMPWRSOL,SOL,2028,1.4583
Region1,DEMPWRSOL,SOL,2029,1.4583
Region1,DEMPWRSOL,SOL,2030,1.4583
Region1,DEMPWRWND,WND,2014,0.0245
Region1,DEMPWRWND,WND,2015,0.0245
Region1,DEMPWRWND,WND,2016,0.3273
Region1,DEMPWRWND,WND,2017,0.3273
Region1,DEMPWRWND,WND,2018,0.4786
Region1,DEMPWRWND,WND,2019,0.4786
Region1,DEMPWRWND,WND,2020,0.4786
Region1,DEMPWRWND,WND,2021,0.4786
Region1,DEMPWRWND,WND,2022,0.4786
Region1,DEMPWRWND,WND,2023,0.4786
Region1,DEMPWRWND,WND,2024,0.4787
Region1,DEMPWRWND,WND,2025,0.4786
Region1,DEMPWRWND,WND,2026,0.8571
Region1,DEMPWRWND,WND,2027,1.2355
Region1,DEMPWRWND,WND,2028,1.6139
Region1,DEMPWRWND,WND,2029,1.6139
Region1,DEMPWRWND,WND,2030,1.6139
Region1,DEMRESBIO,BIO,2014,13.5391
Region1,DEMRESBIO,BIO,2015,13.365
Region1,DEMRESBIO,BIO,2016,13.0948
Region1,DEMRESBIO,BIO,2017,12.8129
Region1,DEMRESBIO,BIO,2018,13.0169
Region1,DEMRESBIO,BIO,2019,13.2225
Region1,DEMRESBIO,BIO,2020,13.4298
Region1,DEMRESBIO,BIO,2021,13.6457
Region1,DEMRESBIO,BIO,2022,13.8637
Region1,DEMRESBIO,BIO,2023,14.084
Region1,DEMRESBIO,BIO,2024,14.3064
Region1,DEMRESBIO,BIO,2025,14.531
Region1,DEMRESBIO,BIO,2026,14.7025
Region1,DEMRESBIO,BIO,2027,14.8742
Region1,DEMRESBIO,BIO,2028,14.8883
Region1,DEMRESBIO,BIO,2029,14.8967
Region1,DEMRESBIO,BIO,2030,14.8993
Region1,DEMRESELC,ELC002,2014,21.2883
Region1,DEMRESELC,ELC002,2015,22.1675
Region1,DEMRESELC,ELC002,2016,22.9462
Region1,DEMRESELC,ELC002,2017,23.6926
Region1,DEMRESELC,ELC002,2018,24.4297
Region1,DEMRESELC,ELC002,2019,25.1887
Region1,DEMRESELC,ELC002,2020,26.0608
Region1,DEMRESELC,ELC002,2021,26.8776
Region1,DEMRESELC,ELC002,2022,27.7203
Region1,DEMRESELC,ELC002,2023,28.5896
Region1,DEMRESELC,ELC002,2024,29.4865
Region1,DEMRESELC,ELC002,2025,30.4117
Region1,DEMRESELC,ELC002,2026,31.2492
Region1,DEMRESELC,ELC002,2027,32.1092
Region1,DEMRESELC,ELC002,2028,32.9457
Region1,DEMRESELC,ELC002,2029,33.8035
Region1,DEMRESELC,ELC002,2030,34.6833
Region1,DEMRESLPG,LPG,2014,17.4341
Region1,DEMRESLPG,LPG,2015,17.642
Region1,DEMRESLPG,LPG,2016,17.7393
Region1,DEMRESLPG,LPG,2017,17.8347
Region1,DEMRESLPG,LPG,2018,18.2414
Region1,DEMRESLPG,LPG,2019,18.6569
Region1,DEMRESLPG,LPG,2020,19.0815
Region1,DEMRESLPG,LPG,2021,19.5251
Region1,DEMRESLPG,LPG,2022,19.9793
Region1,DEMRESLPG,LPG,2023,20.4443
Region1,DEMRESLPG,LPG,2024,20.9205
Region1,DEMRESLPG,LPG,2025,21.408
Region1,DEMRESLPG,LPG,2026,21.8254
Region1,DEMRESLPG,LPG,2027,22.2506
Region1,DEMRESLPG,LPG,2028,22.5842
Region1,DEMRESLPG,LPG,2029,22.9223
Region1,DEMRESLPG,LPG,2030,23.2651
Region1,DEMRESNGS,NGS,2014,3.7213
Region1,DEMRESNGS,NGS,2015,4.2624
Region1,DEMRESNGS,NGS,2016,4.7948
Region1,DEMRESNGS,NGS,2017,5.3421
Region1,DEMRESNGS,NGS,2018,5.6369
Region1,DEMRESNGS,NGS,2019,5.9434
Region1,DEMRESNGS,NGS,2020,6.2621
Region1,DEMRESNGS,NGS,2021,6.5967
Region1,DEMRESNGS,NGS,2022,6.945
Region1,DEMRESNGS,NGS,2023,7.3076
Region1,DEMRESNGS,NGS,2024,7.6848
Region1,DEMRESNGS,NGS,2025,8.0773
Region1,DEMRESNGS,NGS,2026,8.454
Region1,DEMRESNGS,NGS,2027,8.8438
Region1,DEMRESNGS,NGS,2028,9.3773
Region1,DEMRESNGS,NGS,2029,9.9294
Region1,DEMRESNGS,NGS,2030,10.5004
Region1,DEMTRABIOE,BIOE,2019,0.3557
Region1,DEMTRABIOE,BIOE,2020,1.0886
Region1,DEMTRABIOE,BIOE,2021,1.8446
Region1,DEMTRABIOE,BIOE,2022,1.8734
Region1,DEMTRABIOE,BIOE,2023,1.9008
Region1,DEMTRABIOE,BIOE,2024,1.9274
Region1,DEMTRABIOE,BIOE,2025,1.9526
Region1,DEMTRABIOE,BIOE,2026,1.975
Region1,DEMTRABIOE,BIOE,2027,1.9958
Region1,DEMTRABIOE,BIOE,2028,2.016
Region1,DEMTRABIOE,BIOE,2029,2.0362
Region1,DEMTRABIOE,BIOE,2030,2.0549
Region1,DEMTRABIOE,GSL,2019,4.5843
Region1,DEMTRABIOE,GSL,2020,14.0314
Region1,DEMTRABIOE,GSL,2021,23.7754
Region1,DEMTRABIOE,GSL,2022,24.1466
Region1,DEMTRABIOE,GSL,2023,24.4992
Region1,DEMTRABIOE,GSL,2024,24.8426
Region1,DEMTRABIOE,GSL,2025,25.1674
Region1,DEMTRABIOE,GSL,2026,25.455
Region1,DEMTRABIOE,GSL,2027,25.7242
Region1,DEMTRABIOE,GSL,2028,25.984
Region1,DEMTRABIOE,GSL,2029,26.2438
Region1,DEMTRABIOE,GSL,2030,26.4851
Region1,DEMTRADSL,DSL,2014,35.3067
Region1,DEMTRADSL,DSL,2015,36.2246
Region1,DEMTRADSL,DSL,2016,37.1454
Region1,DEMTRADSL,DSL,2017,38.0769
Region1,DEMTRADSL,DSL,2018,39.0207
Region1,DEMTRADSL,DSL,2019,39.9781
Region1,DEMTRADSL,DSL,2020,40.9505
Region1,DEMTRADSL,DSL,2021,41.7429
Region1,DEMTRADSL,DSL,2022,42.5437
Region1,DEMTRADSL,DSL,2023,43.3538
Region1,DEMTRADSL,DSL,2024,44.1732
Region1,DEMTRADSL,DSL,2025,45.0034
Region1,DEMTRADSL,DSL,2026,45.7229
Region1,DEMTRADSL,DSL,2027,46.4486
Region1,DEMTRADSL,DSL,2028,47.1808
Region1,DEMTRADSL,DSL,2029,47.9204
Region1,DEMTRADSL,DSL,2030,48.6676
Region1,DEMTRAGSL,GSL,2014,45.4451
Region1,DEMTRAGSL,GSL,2015,46.809
Region1,DEMTRAGSL,GSL,2016,48.0479
Region1,DEMTRAGSL,GSL,2017,49.2348
Region1,DEMTRAGSL,GSL,2018,50.3696
Region1,DEMTRAGSL,GSL,2019,46.2988
Region1,DEMTRAGSL,GSL,2020,36.7309
Region1,DEMTRAGSL,GSL,2021,26.6736
Region1,DEMTRAGSL,GSL,2022,27.0901
Region1,DEMTRAGSL,GSL,2023,27.4857
Region1,DEMTRAGSL,GSL,2024,27.8709
Region1,DEMTRAGSL,GSL,2025,28.2353
Region1,DEMTRAGSL,GSL,2026,28.558
Region1,DEMTRAGSL,GSL,2027,28.86
Region1,DEMTRAGSL,GSL,2028,29.1515
Region1,DEMTRAGSL,GSL,2029,29.443
Region1,DEMTRAGSL,GSL,2030,29.7137
Region1,DEMTRAJFL,JFL,2014,6.9966
Region1,DEMTRAJFL,JFL,2015,7.1237
Region1,DEMTRAJFL,JFL,2016,7.2456
Region1,DEMTRAJFL,JFL,2017,7.3624
Region1,DEMTRAJFL,JFL,2018,7.4744
Region1,DEMTRAJFL,JFL,2019,7.5818
Region1,DEMTRAJFL,JFL,2020,7.6847
Region1,DEMTRAJFL,JFL,2021,7.7759
Region1,DEMTRAJFL,JFL,2022,7.8631
Region1,DEMTRAJFL,JFL,2023,7.9465
Region1,DEMTRAJFL,JFL,2024,8.0263
Region1,DEMTRAJFL,JFL,2025,8.1024
Region1,DEMTRAJFL,JFL,2026,8.1856
