r,t,y,SalvageValue
Region1,RNWWATR31S1,2016,0.0148
Region1,RNWWATR31S1,2023,0.0003
Region1,RNWWATR31S1,2029,0.0002
Region1,RNWWATR31S2,2014,0.0404
Region1,RNWWATR31S2,2015,0.0114
Region1,RNWWATR32S1,2014,1.6313
Region1,RNWWATR32S2,2014,0.5426
Region1,RNWWATR32S2,2015,0.06
Region1,RNWWATR33S1,2014,0.2867
Region1,RNWWATR33S2,2014,0.082
Region1,RNWWATR33S2,2015,0.0111
Region1,RNWWATR34S1,2014,0.0253
Region1,RNWWATR34S2,2014,0.0084
Region1,RNWWATR34S2,2015,0.0015
Region1,RNWWATR35S1,2014,0.2118
Region1,RNWWATR35S2,2014,0.0696
Region1,RNWWATR35S2,2015,0.0132
Region1,RNWWND,2014,0.0003
Region1,RNWWND,2016,0.0076
Region1,RNWWND,2024,0.0036
Region1,RNWWND,2027,0.0008
Region1,RNWWND,2028,0.0232
Region1,RNWWND,2029,0.0044
Region1,UPSBIOE002,2019,0.1711
Region1,UPSBIOE002,2020,0.3783
Region1,UPSBIOE002,2021,0.4138
Region1,UPSBIOE002,2022,0.0166
Region1,UPSBIOE002,2023,0.0164
Region1,UPSBIOE002,2024,0.0166
Region1,UPSBIOE002,2025,0.0162
Region1,UPSBIOE002,2026,0.0147
Region1,UPSBIOE002,2027,0.0141
Region1,UPSBIOE002,2028,0.0139
Region1,UPSBIOE002,2029,0.0142
Region1,UPSBIOE002,2030,0.0134
Region1,UPSNGS001,2014,0.141
