r,t,y,NewCapacity
Region1,DEMPUBWATR24,2015,0.0006
Region1,DEMPUBWATR24,2016,0.0006
Region1,DEMPUBWATR24,2017,0.0006
Region1,DEMPUBWATR24,2018,0.0006
Region1,DEMPUBWATR24,2019,0.0006
Region1,DEMPUBWATR24,2020,0.0006
Region1,DEMPUBWATR24,2021,0.0006
Region1,DEMPUBWATR24,2022,0.0006
Region1,DEMPUBWATR24,2023,0.0009
Region1,DEMPUBWATR24,2024,0.0006
Region1,DEMPUBWATR24,2025,0.0006
Region1,DEMPUBWATR24,2026,0.0006
Region1,DEMPUBWATR24,2027,0.0006
Region1,DEMPUBWATR24,2028,0.0006
Region1,DEMPUBWATR24,2029,0.0006
Region1,DEMPUBWATR24,2030,0.0006
Region1,DEMPUBWATR25,2014,0.0012
Region1,DEMPUBWATR25,2015,0.0
Region1,DEMPUBWATR25,2016,0.0
Region1,DEMPUBWATR25,2017,0.0
Region1,DEMPUBWATR25,2018,0.0
Region1,DEMPUBWATR25,2019,0.0
Region1,DEMPUBWATR25,2020,0.0
Region1,DEMPUBWATR25,2021,0.0
Region1,DEMPUBWATR25,2022,0.0
Region1,DEMPUBWATR25,2023,0.0
Region1,DEMPUBWATR25,2024,0.0
Region1,DEMPUBWATR25,2025,0.0
Region1,DEMPUBWATR25,2026,0.0
Region1,DEMPUBWATR25,2027,0.0
Region1,DEMPUBWATR25,2028,0.0
Region1,DEMPUBWATR25,2029,0.0
Region1,DEMPUBWATR25,2030,0.0
Region1,DEMPUBWATR26,2014,0.0067
Region1,DEMPUBWATR26,2015,0.0001
Region1,DEMPUBWATR26,2016,0.0001
Region1,DEMPUBWATR26,2017,0.0001
Region1,DEMPUBWATR26,2018,0.0001
Region1,DEMPUBWATR26,2019,0.0001
Region1,DEMPUBWATR26,2020,0.0001
Region1,DEMPUBWATR26,2021,0.0001
Region1,DEMPUBWATR26,2022,0.0001
Region1,DEMPUBWATR26,2023,0.0001
Region1,DEMPUBWATR26,2024,0.0002
Region1,DEMPUBWATR26,2025,0.0001
Region1,DEMPUBWATR26,2026,0.0001
Region1,DEMPUBWATR26,2027,0.0001
Region1,DEMPUBWATR26,2028,0.0001
Region1,DEMPUBWATR26,2029,0.0001
Region1,DEMPUBWATR26,2030,0.0001
Region1,DEMPUBWATR27,2014,0.0001
Region1,DEMPUBWATR27,2015,0.0
Region1,DEMPUBWATR27,2016,0.0
Region1,DEMPUBWATR27,2017,0.0
Region1,DEMPUBWATR27,2018,0.0
Region1,DEMPUBWATR27,2019,0.0
Region1,DEMPUBWATR27,2020,0.0
Region1,DEMPUBWATR27,2021,0.0
Region1,DEMPUBWATR27,2022,0.0
Region1,DEMPUBWATR27,2023,0.0
Region1,DEMPUBWATR27,2024,0.0
Region1,DEMPUBWATR27,2025,0.0
Region1,DEMPUBWATR27,2026,0.0
Region1,DEMPUBWATR27,2027,0.0
Region1,DEMPUBWATR27,2028,0.0
Region1,DEMPUBWATR27,2029,0.0
Region1,DEMPUBWATR27,2030,0.0
Region1,DEMPUBWATR28,2014,0.0007
Region1,DEMPUBWATR28,2015,0.0
Region1,DEMPUBWATR28,2016,0.0
Region1,DEMPUBWATR28,2017,0.0
Region1,DEMPUBWATR28,2018,0.0
Region1,DEMPUBWATR28,2019,0.0
Region1,DEMPUBWATR28,2020,0.0
Region1,DEMPUBWATR28,2021,0.0
Region1,DEMPUBWATR28,2022,0.0
Region1,DEMPUBWATR28,2023,0.0
Region1,DEMPUBWATR28,2024,0.0
Region1,DEMPUBWATR28,2025,0.0
Region1,DEMPUBWATR28,2026,0.0
Region1,DEMPUBWATR28,2027,0.0
Region1,DEMPUBWATR28,2028,0.0
Region1,DEMPUBWATR28,2029,0.0
Region1,DEMPUBWATR28,2030,0.0
Region1,DEMPUBWATR29,2014,0.0089
Region1,DEMPUBWATR29,2015,0.0001
Region1,DEMPUBWATR29,2016,0.0001
Region1,DEMPUBWATR29,2017,0.0002
Region1,DEMPUBWATR29,2018,0.0001
Region1,DEMPUBWATR29,2019,0.0001
Region1,DEMPUBWATR29,2020,0.0002
Region1,DEMPUBWATR29,2021,0.0001
Region1,DEMPUBWATR29,2022,0.0001
Region1,DEMPUBWATR29,2023,0.0001
Region1,DEMPUBWATR29,2024,0.0001
Region1,DEMPUBWATR29,2025,0.0001
Region1,DEMPUBWATR29,2026,0.0001
Region1,DEMPUBWATR29,2027,0.0001
Region1,DEMPUBWATR29,2028,0.0001
Region1,DEMPUBWATR29,2029,0.0001
Region1,DEMPUBWATR29,2030,0.0001
Region1,DEMPUBWATR30,2014,0.1214
Region1,DEMPUBWATR30,2015,0.0027
Region1,DEMPUBWATR30,2016,0.0029
Region1,DEMPUBWATR30,2017,0.0028
Region1,DEMPUBWATR30,2018,0.0027
Region1,DEMPUBWATR30,2019,0.0028
Region1,DEMPUBWATR30,2020,0.0027
Region1,DEMPUBWATR30,2021,0.0027
Region1,DEMPUBWATR30,2022,0.0028
Region1,DEMPUBWATR30,2023,0.0027
Region1,DEMPUBWATR30,2024,0.0027
Region1,DEMPUBWATR30,2025,0.0027
Region1,DEMPUBWATR30,2026,0.0028
Region1,DEMPUBWATR30,2027,0.0028
Region1,DEMPUBWATR30,2028,0.0027
Region1,DEMPUBWATR30,2029,0.0028
Region1,DEMPUBWATR30,2030,0.0033
Region1,DEMPUBWATR31,2014,0.0156
Region1,DEMPUBWATR31,2015,0.0002
Region1,DEMPUBWATR31,2016,0.0002
Region1,DEMPUBWATR31,2017,0.0002
Region1,DEMPUBWATR31,2018,0.0002
Region1,DEMPUBWATR31,2019,0.0002
Region1,DEMPUBWATR31,2020,0.0002
Region1,DEMPUBWATR31,2021,0.0002
Region1,DEMPUBWATR31,2022,0.0003
Region1,DEMPUBWATR31,2023,0.0002
Region1,DEMPUBWATR31,2024,0.0002
Region1,DEMPUBWATR31,2025,0.0002
Region1,DEMPUBWATR31,2026,0.0002
Region1,DEMPUBWATR31,2027,0.0002
Region1,DEMPUBWATR31,2028,0.0002
Region1,DEMPUBWATR31,2029,0.0002
Region1,DEMPUBWATR31,2030,0.0002
Region1,DEMPUBWATR32,2014,0.0112
Region1,DEMPUBWATR32,2015,0.0002
Region1,DEMPUBWATR32,2016,0.0003
Region1,DEMPUBWATR32,2017,0.0003
Region1,DEMPUBWATR32,2018,0.0002
Region1,DEMPUBWATR32,2019,0.0002
Region1,DEMPUBWATR32,2020,0.0004
Region1,DEMPUBWATR32,2021,0.0003
Region1,DEMPUBWATR32,2022,0.0003
Region1,DEMPUBWATR32,2023,0.0003
Region1,DEMPUBWATR32,2024,0.0003
Region1,DEMPUBWATR32,2025,0.0037
Region1,DEMPUBWATR32,2026,0.0003
Region1,DEMPUBWATR32,2027,0.0003
Region1,DEMPUBWATR32,2028,0.0003
Region1,DEMPUBWATR32,2029,0.0003
Region1,DEMPUBWATR32,2030,0.0003
Region1,DEMPUBWATR33,2014,0.0017
Region1,DEMPUBWATR33,2015,0.0
Region1,DEMPUBWATR33,2016,0.0
Region1,DEMPUBWATR33,2017,0.0
Region1,DEMPUBWATR33,2018,0.0
Region1,DEMPUBWATR33,2019,0.0
Region1,DEMPUBWATR33,2020,0.0
Region1,DEMPUBWATR33,2021,0.0
Region1,DEMPUBWATR33,2022,0.0
Region1,DEMPUBWATR33,2023,0.0
Region1,DEMPUBWATR33,2024,0.0
Region1,DEMPUBWATR33,2025,0.0007
Region1,DEMPUBWATR33,2026,0.0001
Region1,DEMPUBWATR33,2027,0.0001
Region1,DEMPUBWATR33,2028,0.0001
Region1,DEMPUBWATR33,2029,0.0001
Region1,DEMPUBWATR33,2030,0.0001
Region1,DEMPUBWATR34,2014,0.0001
Region1,DEMPUBWATR34,2016,0.0
Region1,DEMPUBWATR34,2018,0.0
Region1,DEMPUBWATR34,2020,0.0
Region1,DEMPUBWATR34,2023,0.0
Region1,DEMPUBWATR34,2025,0.0
Region1,DEMPUBWATR34,2027,0.0
Region1,DEMPUBWATR34,2029,0.0
Region1,DEMPUBWATR35,2014,0.0001
Region1,DEMPUBWATR35,2015,0.0
Region1,DEMPUBWATR35,2016,0.0
Region1,DEMPUBWATR35,2017,0.0
Region1,DEMPUBWATR35,2018,0.0
Region1,DEMPUBWATR35,2019,0.0
Region1,DEMPUBWATR35,2020,0.0
Region1,DEMPUBWATR35,2021,0.0
Region1,DEMPUBWATR35,2022,0.0
Region1,DEMPUBWATR35,2023,0.0
Region1,DEMPUBWATR35,2024,0.0
Region1,DEMPUBWATR35,2025,0.0
Region1,DEMPUBWATR35,2026,0.0
Region1,DEMPUBWATR35,2027,0.0
Region1,DEMPUBWATR35,2028,0.0
Region1,DEMPUBWATR35,2029,0.0
Region1,DEMPUBWATR35,2030,0.0
Region1,DEMPWRBIO,2014,2.9415
Region1,DEMPWRDSL,2014,3.4413
Region1,DEMPWRGEO,2018,1.1466
Region1,DEMPWRGEO,2020,12.6131
Region1,DEMPWRGEO,2023,11.4665
Region1,DEMPWRHYD,2014,11.1677
Region1,DEMPWRHYD,2015,0.4772
Region1,DEMPWRHYD,2018,2.1944
Region1,DEMPWRHYD,2019,0.9582
Region1,DEMPWRHYD,2020,10.086
Region1,DEMPWRHYD,2021,3.9903
Region1,DEMPWRHYD,2022,1.5947
Region1,DEMPWRHYD,2023,0.1708
Region1,DEMPWRHYD,2024,1.696
Region1,DEMPWRHYD,2025,2.8883
Region1,DEMPWRHYD,2029,5.2563
Region1,DEMPWRHYD,2030,0.3902
Region1,DEMPWRNGS,2014,131.8742
Region1,DEMPWRNGS,2015,9.0343
Region1,DEMPWRNGS,2016,8.1852
Region1,DEMPWRNGS,2030,24.8234
Region1,DEMPWRSOL,2017,0.9818
Region1,DEMPWRSOL,2018,0.0484
Region1,DEMPWRSOL,2019,0.1793
Region1,DEMPWRSOL,2021,0.2882
Region1,DEMPWRSOL,2023,1.167
Region1,DEMPWRSOL,2024,2.3874
Region1,DEMPWRSOL,2027,0.0638
Region1,DEMPWRSOL,2028,1.8283
Region1,DEMPWRWND,2014,0.0317
Region1,DEMPWRWND,2016,0.7569
Region1,DEMPWRWND,2024,0.364
Region1,DEMPWRWND,2027,0.0829
Region1,DEMPWRWND,2028,2.3167
Region1,DEMPWRWND,2029,0.4386
Region1,DEMRESBIO,2014,13.5391
Region1,DEMRESBIO,2021,0.1066
Region1,DEMRESBIO,2022,0.2181
Region1,DEMRESBIO,2023,0.2203
Region1,DEMRESBIO,2024,0.2224
Region1,DEMRESBIO,2025,0.2246
Region1,DEMRESBIO,2026,0.1715
Region1,DEMRESBIO,2027,0.1717
Region1,DEMRESBIO,2028,0.0141
Region1,DEMRESBIO,2029,0.0085
Region1,DEMRESBIO,2030,0.0026
Region1,DEMRESELC,2014,0.4804
Region1,DEMRESELC,2015,0.0373
Region1,DEMRESELC,2016,0.0385
Region1,DEMRESELC,2017,0.03
Region1,DEMRESELC,2018,0.0296
Region1,DEMRESELC,2019,0.0305
Region1,DEMRESELC,2020,0.0486
Region1,DEMRESELC,2021,0.0326
Region1,DEMRESELC,2022,0.0336
Region1,DEMRESELC,2023,0.0346
Region1,DEMRESELC,2024,0.0357
Region1,DEMRESELC,2025,0.0369
Region1,DEMRESELC,2026,0.0334
Region1,DEMRESELC,2027,0.0343
Region1,DEMRESELC,2028,0.0333
Region1,DEMRESELC,2029,0.0342
Region1,DEMRESELC,2030,0.0351
Region1,DEMRESLPG,2014,17.4341
Region1,DEMRESLPG,2015,0.2079
Region1,DEMRESLPG,2016,0.0974
Region1,DEMRESLPG,2017,0.0954
Region1,DEMRESLPG,2018,0.4067
Region1,DEMRESLPG,2019,0.4155
Region1,DEMRESLPG,2020,0.4245
Region1,DEMRESLPG,2021,0.4436
Region1,DEMRESLPG,2022,0.4542
Region1,DEMRESLPG,2023,0.465
Region1,DEMRESLPG,2024,0.4761
Region1,DEMRESLPG,2025,0.4875
Region1,DEMRESLPG,2026,0.4174
Region1,DEMRESLPG,2027,0.4252
Region1,DEMRESLPG,2028,0.3336
Region1,DEMRESLPG,2029,0.3381
Region1,DEMRESLPG,2030,0.3428
Region1,DEMRESNGS,2014,4.0586
Region1,DEMRESNGS,2015,0.2037
Region1,DEMRESNGS,2016,0.5325
Region1,DEMRESNGS,2017,1.0315
Region1,DEMRESNGS,2018,0.3248
Region1,DEMRESNGS,2019,0.111
Region1,DEMRESNGS,2021,0.9325
Region1,DEMRESNGS,2022,0.384
Region1,DEMRESNGS,2023,0.1062
Region1,DEMRESNGS,2025,0.3925
Region1,DEMRESNGS,2026,0.3767
Region1,DEMRESNGS,2027,1.9272
Region1,DEMRESNGS,2030,0.1192
Region1,DEMTRADSL,2014,35.8804
Region1,DEMTRADSL,2015,0.8498
Region1,DEMTRADSL,2016,0.775
Region1,DEMTRADSL,2017,0.9189
Region1,DEMTRADSL,2018,0.9169
Region1,DEMTRADSL,2019,0.9164
Region1,DEMTRADSL,2020,0.6931
Region1,DEMTRADSL,2021,0.7924
Region1,DEMTRADSL,2022,0.8008
Region1,DEMTRADSL,2023,0.8102
Region1,DEMTRADSL,2024,0.8194
Region1,DEMTRADSL,2025,0.8301
Region1,DEMTRADSL,2026,0.7195
Region1,DEMTRADSL,2027,0.7257
Region1,DEMTRADSL,2028,0.7323
Region1,DEMTRADSL,2029,0.7396
Region1,DEMTRADSL,2030,0.7472
Region1,DEMTRAGSL,2014,45.4451
Region1,DEMTRAGSL,2015,1.3639
Region1,DEMTRAGSL,2016,1.2389
Region1,DEMTRAGSL,2017,1.1869
Region1,DEMTRAGSL,2018,1.1348
Region1,DEMTRAJFL,2014,6.9966
Region1,DEMTRAJFL,2015,0.1271
Region1,DEMTRAJFL,2016,0.1219
Region1,DEMTRAJFL,2017,0.1169
Region1,DEMTRAJFL,2018,0.112
Region1,DEMTRAJFL,2019,0.1074
Region1,DEMTRAJFL,2020,0.1029
Region1,DEMTRAJFL,2021,0.0911
Region1,DEMTRAJFL,2022,0.0872
Region1,DEMTRAJFL,2023,0.0834
Region1,DEMTRAJFL,2024,0.0798
Region1,DEMTRAJFL,2025,0.0762
Region1,DEMTRAJFL,2026,0.0832
Region1,DEMTRAJFL,2027,0.0794
Region1,DEMTRAJFL,2028,0.0757
Region1,DEMTRAJFL,2029,0.0721
Region1,DEMTRAJFL,2030,0.0686
Region1,DEMTRANGS,2014,23.2464
Region1,DEMTRANGS,2015,0.9769
Region1,DEMTRANGS,2016,3.1704
Region1,DEMTRANGS,2017,0.5713
Region1,DEMTRANGS,2018,0.7719
Region1,DEMTRANGS,2019,0.1308
Region1,DEMTRANGS,2020,2.0262
Region1,DEMTRANGS,2021,1.1824
Region1,DEMTRANGS,2023,1.2724
Region1,DEMTRANGS,2026,2.4805
Region1,DEMTRANGS,2027,1.823
Region1,EXPHFO,2014,34.8816
Region1,EXPLPG,2014,54.8215
Region1,EXPNGSARG,2014,200.8439
Region1,EXPNGSARG,2015,10.4682
Region1,EXPNGSARG,2016,13.7231
Region1,EXPNGSARG,2017,13.7131
Region1,EXPNGSARG,2018,13.7231
Region1,EXPNGSARG,2019,13.7231
Region1,EXPNGSARG,2020,13.7231
Region1,EXPNGSARG,2021,13.7231
Region1,EXPNGSARG,2022,13.7231
Region1,EXPNGSARG,2023,13.7131
Region1,EXPNGSARG,2024,13.7231
Region1,EXPNGSARG,2025,13.7231
Region1,EXPNGSARG,2026,13.7231
Region1,EXPNGSBRA,2014,443.5503
Region1,EXPOHC,2014,7.9768
Region1,EXPSOYA,2014,0.3877
Region1,EXPSOYA,2015,0.4129
Region1,EXPSOYA,2016,0.4221
Region1,EXPSOYA,2017,0.3152
Region1,EXPSOYA,2018,0.4129
Region1,EXPSOYA,2019,0.4009
Region1,EXPSOYA,2020,0.3889
Region1,EXPSOYA,2021,0.3966
Region1,EXPSOYA,2022,0.4029
Region1,EXPSOYA,2023,0.3965
Region1,EXPSOYA,2024,0.3929
Region1,EXPSOYA,2025,0.3857
Region1,EXPSOYA,2026,0.3649
Region1,EXPSOYA,2027,0.3649
Region1,EXPSOYA,2028,0.3748
Region1,EXPSOYA,2029,0.3531
Region1,EXPSOYA,2030,0.3538
Region1,EXPSOYG,2014,0.09
Region1,EXPSOYG,2015,0.15
Region1,EXPSOYG,2016,0.1921
Region1,EXPSOYG,2017,0.016
Region1,EXPSOYG,2018,0.114
Region1,EXPSOYG,2019,0.114
Region1,EXPSOYG,2020,0.12
Region1,EXPSOYG,2021,0.114
Region1,EXPSOYG,2022,0.114
Region1,EXPSOYG,2023,0.114
Region1,EXPSOYG,2024,0.114
Region1,EXPSOYG,2025,0.114
Region1,EXPSOYG,2026,0.114
Region1,EXPSOYG,2027,0.114
Region1,EXPSOYG,2028,0.114
Region1,EXPSOYG,2029,0.2286
Region1,EXPSOYG,2030,0.2286
Region1,EXPSOYT,2014,1.6601
Region1,EXPSOYT,2015,1.6182
Region1,EXPSOYT,2016,1.74
Region1,EXPSOYT,2017,1.433
Region1,EXPSOYT,2018,1.7563
Region1,EXPSOYT,2019,1.6756
Region1,EXPSOYT,2020,1.6349
Region1,EXPSOYT,2021,1.6976
Region1,EXPSOYT,2022,1.6704
Region1,EXPSOYT,2023,1.7016
Region1,EXPSOYT,2024,1.6272
Region1,EXPSOYT,2025,1.5869
Region1,EXPSOYT,2026,1.5648
Region1,EXPSOYT,2027,1.5657
Region1,EXPSOYT,2028,1.5962
Region1,EXPSOYT,2029,1.48
Region1,EXPSOYT,2030,1.48
Region1,IMPDSL,2014,1.927
Region1,IMPDSL,2015,0.8688
Region1,IMPDSL,2016,0.7793
Region1,IMPDSL,2017,0.9189
Region1,IMPDSL,2018,0.9169
Region1,IMPDSL,2019,0.9164
Region1,IMPDSL,2020,0.648
Region1,IMPDSL,2021,0.6377
Region1,IMPDSL,2022,0.6433
Region1,IMPDSL,2023,0.6499
Region1,IMPDSL,2024,0.6565
Region1,IMPDSL,2025,0.6646
Region1,IMPDSL,2026,0.5819
Region1,IMPDSL,2027,0.5808
Region1,IMPDSL,2028,0.5801
Region1,IMPDSL,2029,0.5804
Region1,IMPDSL,2030,0.5407
Region1,IMPGSL,2014,1.9891
Region1,IMPGSL,2015,1.3639
Region1,IMPGSL,2016,1.2389
Region1,IMPGSL,2017,1.1869
Region1,IMPGSL,2018,1.1348
Region1,IMPGSL,2019,0.5135
Region1,IMPGSL,2022,0.3535
Region1,IMPGSL,2023,0.7483
Region1,IMPGSL,2024,0.7286
Region1,IMPGSL,2025,0.6892
Region1,IMPGSL,2026,0.6104
Region1,IMPGSL,2027,0.571
Region1,IMPGSL,2028,0.5514
Region1,IMPGSL,2029,0.5514
Region1,IMPGSL,2030,0.512
Region1,INTSOYA,2014,0.0545
Region1,INTSOYA,2015,0.06
Region1,INTSOYA,2016,0.0509
Region1,INTSOYA,2017,0.0689
Region1,INTSOYA,2018,0.06
Region1,INTSOYA,2019,0.072
Region1,INTSOYA,2020,0.084
Region1,INTSOYA,2021,0.0763
Region1,INTSOYA,2022,0.07
Region1,INTSOYA,2023,0.0764
Region1,INTSOYA,2024,0.08
Region1,INTSOYA,2025,0.0873
Region1,INTSOYA,2026,0.108
Region1,INTSOYA,2027,0.108
Region1,INTSOYA,2028,0.0982
Region1,INTSOYA,2029,0.1003
Region1,INTSOYA,2030,0.1
Region1,INTSOYT,2014,0.1855
Region1,INTSOYT,2015,0.204
Region1,INTSOYT,2016,0.18
Region1,INTSOYT,2017,0.19
Region1,INTSOYT,2018,0.2
Region1,INTSOYT,2019,0.252
Region1,INTSOYT,2020,0.2399
Region1,INTSOYT,2021,0.23
Region1,INTSOYT,2022,0.2619
Region1,INTSOYT,2023,0.25
Region1,INTSOYT,2024,0.2837
Region1,INTSOYT,2025,0.324
Region1,INTSOYT,2026,0.3054
Region1,INTSOYT,2027,0.3165
Region1,INTSOYT,2028,0.31
Region1,INTSOYT,2029,0.32
Region1,INTSOYT,2030,0.3303
Region1,LNDAGROTHM1,2014,1.3697
Region1,LNDAGROTHM1,2019,0.031
Region1,LNDAGROTHM1,2020,0.0305
Region1,LNDAGROTHM1,2021,0.0009
Region1,LNDAGROTHM1,2024,0.1682
Region1,LNDAGROTHM1,2025,0.1745
Region1,LNDAGROTHM1,2026,0.1745
Region1,LNDAGROTHM1,2027,0.1745
Region1,LNDAGROTHM1,2028,0.2253
Region1,LNDAGROTHM1,2029,0.3921
Region1,LNDAGROTHM2,2014,5.4627
Region1,LNDAGROTHM2,2015,0.2286
Region1,LNDAGROTHM2,2016,0.2286
Region1,LNDAGROTHM2,2017,0.2286
Region1,LNDAGROTHM2,2018,0.2286
Region1,LNDAGROTHM2,2019,0.2261
Region1,LNDAGROTHM2,2020,0.2266
Region1,LNDAGROTHM2,2021,0.2277
Region1,LNDAGROTHM2,2022,0.2571
Region1,LNDAGROTHM2,2023,0.2857
Region1,LNDAGROTHM2,2024,0.089
Region1,LNDAGROTHM2,2025,0.1112
Region1,LNDAGROTHM2,2026,0.1112
Region1,LNDAGROTHM2,2027,0.1112
Region1,LNDAGROTHM2,2028,0.089
Region1,LNDAGROTHM2,2029,7.3096
Region1,LNDAGROTHM2,2030,0.5429
Region1,LNDAGROTHM3,2014,0.5962
Region1,LNDAGROTHM3,2029,0.0412
Region1,LNDBARM1,2014,0.0063
Region1,LNDBARM1,2029,0.0063
Region1,LNDBARM2,2014,4.7974
Region1,LNDBARM2,2029,0.0006
Region1,LNDBARM3,2014,0.0001
Region1,LNDBARM3,2025,0.0475
Region1,LNDCDAM3HI,2014,0.5913
Region1,LNDCDAM3HI,2016,0.0049
Region1,LNDCDAM3HI,2017,0.0131
Region1,LNDCDAM3HI,2018,0.0131
Region1,LNDCDAM3HI,2019,0.0294
Region1,LNDCDAM3HI,2020,0.0466
Region1,LNDCDAM3HI,2021,0.0479
Region1,LNDCDAM3HI,2022,0.0152
Region1,LNDCDAM3HI,2023,0.0152
Region1,LNDCDAM3HI,2024,0.0154
Region1,LNDCDAM3HI,2025,0.0155
Region1,LNDCDAM3HI,2026,0.0159
Region1,LNDCDAM3HI,2027,0.0162
Region1,LNDCDAM3HI,2028,0.0165
Region1,LNDCDAM3HI,2029,0.6079
Region1,LNDCDAM3HI,2030,0.0168
Region1,LNDFORM1,2028,0.0033
Region1,LNDFORM1,2029,0.007
Region1,LNDFORM2,2014,0.0058
Region1,LNDFORM2,2023,0.6131
Region1,LNDFORM2,2024,6.774
Region1,LNDFORM2,2025,6.774
Region1,LNDFORM2,2026,6.774
Region1,LNDFORM2,2027,6.773
Region1,LNDFORM2,2028,6.774
Region1,LNDFORM2,2029,6.7798
Region1,LNDFORM3,2014,0.0273
Region1,LNDFORM3,2025,6.3446
Region1,LNDFORM3,2026,29.709
Region1,LNDFORM3,2027,29.709
Region1,LNDFORM3,2028,29.708
Region1,LNDFORM3,2029,29.7363
Region1,LNDGRSM1,2014,0.0025
Region1,LNDGRSM1,2015,3.4203
Region1,LNDGRSM1,2016,3.4409
Region1,LNDGRSM1,2017,2.0021
Region1,LNDGRSM1,2018,3.4399
Region1,LNDGRSM1,2019,2.6859
Region1,LNDGRSM1,2020,2.6875
Region1,LNDGRSM1,2021,2.7203
Region1,LNDGRSM1,2022,2.7213
Region1,LNDGRSM1,2023,2.7213
Region1,LNDGRSM1,2024,2.5322
Region1,LNDGRSM1,2025,2.5241
Region1,LNDGRSM1,2026,2.524
Region1,LNDGRSM1,2027,2.5241
Region1,LNDGRSM1,2028,2.4675
Region1,LNDGRSM1,2029,3.8284
Region1,LNDGRSM1,2030,3.4203
Region1,LNDGRSM2,2014,4.3113
Region1,LNDGRSM2,2015,64.225
Region1,LNDGRSM2,2016,8.5834
Region1,LNDGRSM2,2017,5.8353
Region1,LNDGRSM2,2018,7.6776
Region1,LNDGRSM2,2019,6.8867
Region1,LNDGRSM2,2020,6.8864
Region1,LNDGRSM2,2021,6.885
Region1,LNDGRSM2,2022,6.851
Region1,LNDGRSM2,2023,7.0505
Region1,LNDGRSM2,2024,7.0395
Region1,LNDGRSM2,2025,7.0137
Region1,LNDGRSM2,2026,7.013
Region1,LNDGRSM2,2027,7.0115
Region1,LNDGRSM2,2028,7.0377
Region1,LNDGRSM2,2029,10.6727
Region1,LNDGRSM2,2030,62.9707
Region1,LNDGRSM3,2014,16.2178
Region1,LNDGRSM3,2015,337.3493
Region1,LNDGRSM3,2016,14.8189
Region1,LNDGRSM3,2017,16.6247
Region1,LNDGRSM3,2018,14.7013
Region1,LNDGRSM3,2019,14.9617
Region1,LNDGRSM3,2020,14.9415
Region1,LNDGRSM3,2021,15.338
Region1,LNDGRSM3,2022,15.3658
Region1,LNDGRSM3,2023,14.9679
Region1,LNDGRSM3,2024,14.9676
Region1,LNDGRSM3,2025,15.1701
Region1,LNDGRSM3,2026,14.9623
Region1,LNDGRSM3,2027,15.1572
Region1,LNDGRSM3,2028,15.1453
Region1,LNDGRSM3,2029,30.6326
Region1,LNDGRSM3,2030,337.3332
Region1,LNDM1R01C1,2014,60.9844
Region1,LNDM1R01C1,2015,60.9844
Region1,LNDM1R01C1,2016,61.7099
Region1,LNDM1R01C1,2017,60.991
Region1,LNDM1R01C1,2018,61.7099
Region1,LNDM1R01C1,2019,61.7059
Region1,LNDM1R01C1,2020,61.7019
Region1,LNDM1R01C1,2021,61.7021
Region1,LNDM1R01C1,2022,61.7023
Region1,LNDM1R01C1,2023,61.7026
Region1,LNDM1R01C1,2024,61.681
Region1,LNDM1R01C1,2025,61.6585
Region1,LNDM1R01C1,2026,61.636
Region1,LNDM1R01C1,2027,61.6135
Region1,LNDM1R01C1,2028,61.5843
Region1,LNDM1R01C1,2029,61.7117
Region1,LNDM1R01C1,2030,61.7117
Region1,LNDM1R02C1,2014,13.9087
Region1,LNDM1R02C1,2015,13.9087
Region1,LNDM1R02C1,2016,13.9087
Region1,LNDM1R02C1,2017,13.9087
Region1,LNDM1R02C1,2018,13.9087
Region1,LNDM1R02C1,2019,13.9087
Region1,LNDM1R02C1,2020,13.9087
Region1,LNDM1R02C1,2021,13.9087
Region1,LNDM1R02C1,2022,13.9087
Region1,LNDM1R02C1,2023,13.9087
Region1,LNDM1R02C1,2024,13.9087
Region1,LNDM1R02C1,2025,13.9087
Region1,LNDM1R02C1,2026,13.9087
Region1,LNDM1R02C1,2027,13.9087
Region1,LNDM1R02C1,2028,13.9087
Region1,LNDM1R02C1,2029,13.9087
Region1,LNDM1R02C1,2030,13.9087
Region1,LNDM1R03C1,2014,76.9597
Region1,LNDM1R03C1,2015,76.9572
Region1,LNDM1R03C1,2016,76.9506
Region1,LNDM1R03C1,2017,76.9506
Region1,LNDM1R03C1,2018,76.9506
Region1,LNDM1R03C1,2019,76.9506
Region1,LNDM1R03C1,2020,76.9506
Region1,LNDM1R03C1,2021,76.9506
Region1,LNDM1R03C1,2022,76.9506
Region1,LNDM1R03C1,2023,76.9506
Region1,LNDM1R03C1,2024,76.9506
Region1,LNDM1R03C1,2025,76.9506
Region1,LNDM1R03C1,2026,76.9506
Region1,LNDM1R03C1,2027,76.9506
Region1,LNDM1R03C1,2028,76.9506
Region1,LNDM1R03C1,2029,76.9506
Region1,LNDM1R03C1,2030,76.9506
Region1,LNDM2R06C1,2014,10.699
Region1,LNDM2R06C1,2015,10.699
Region1,LNDM2R06C1,2016,10.699
Region1,LNDM2R06C1,2017,10.699
Region1,LNDM2R06C1,2018,10.699
Region1,LNDM2R06C1,2019,10.699
Region1,LNDM2R06C1,2020,10.699
Region1,LNDM2R06C1,2021,10.699
Region1,LNDM2R06C1,2022,10.699
Region1,LNDM2R06C1,2023,10.699
Region1,LNDM2R06C1,2024,10.699
Region1,LNDM2R06C1,2025,10.699
Region1,LNDM2R06C1,2026,10.699
Region1,LNDM2R06C1,2027,10.699
Region1,LNDM2R06C1,2028,10.699
Region1,LNDM2R06C1,2029,10.699
