r,t,y,AccumulatedNewCapacity
Region1,DEMAGRWATR34,2029,0.0108
Region1,DEMAGRWATR34,2030,0.0108
Region1,DEMAGRWATR35,2014,0.0224
Region1,DEMAGRWATR35,2015,0.0267
Region1,DEMAGRWATR35,2016,0.0267
Region1,DEMAGRWATR35,2017,0.0267
Region1,DEMAGRWATR35,2018,0.0267
Region1,DEMAGRWATR35,2019,0.0267
Region1,DEMAGRWATR35,2020,0.0267
Region1,DEMAGRWATR35,2021,0.0267
Region1,DEMAGRWATR35,2022,0.0267
Region1,DEMAGRWATR35,2023,0.0267
Region1,DEMAGRWATR35,2024,0.0267
Region1,DEMAGRWATR35,2025,0.0267
Region1,DEMAGRWATR35,2026,0.0267
Region1,DEMAGRWATR35,2027,0.0267
Region1,DEMAGRWATR35,2028,0.0267
Region1,DEMAGRWATR35,2029,0.0267
Region1,DEMAGRWATR35,2030,0.0267
Region1,DEMCOMELC,2014,0.2642
Region1,DEMCOMELC,2015,0.2834
Region1,DEMCOMELC,2016,0.3056
Region1,DEMCOMELC,2017,0.3276
Region1,DEMCOMELC,2018,0.3512
Region1,DEMCOMELC,2019,0.3748
Region1,DEMCOMELC,2020,0.3983
Region1,DEMCOMELC,2021,0.4164
Region1,DEMCOMELC,2022,0.4343
Region1,DEMCOMELC,2023,0.4522
Region1,DEMCOMELC,2024,0.4698
Region1,DEMCOMELC,2025,0.4874
Region1,DEMCOMELC,2026,0.5092
Region1,DEMCOMELC,2027,0.5308
Region1,DEMCOMELC,2028,0.5523
Region1,DEMCOMELC,2029,0.5736
Region1,DEMCOMELC,2030,0.6
Region1,DEMCOMLPG,2014,0.2631
Region1,DEMCOMLPG,2015,0.2947
Region1,DEMCOMLPG,2016,0.3281
Region1,DEMCOMLPG,2017,0.3633
Region1,DEMCOMLPG,2018,0.3743
Region1,DEMCOMLPG,2019,0.385
Region1,DEMCOMLPG,2020,0.3953
Region1,DEMCOMLPG,2021,0.4021
Region1,DEMCOMLPG,2022,0.4087
Region1,DEMCOMLPG,2023,0.4149
Region1,DEMCOMLPG,2024,0.4208
Region1,DEMCOMLPG,2025,0.4264
Region1,DEMCOMLPG,2026,0.4341
Region1,DEMCOMLPG,2027,0.4414
Region1,DEMCOMLPG,2028,0.4468
Region1,DEMCOMLPG,2029,0.4517
Region1,DEMCOMLPG,2030,0.4561
Region1,DEMCOMNGS,2014,1.8016
Region1,DEMCOMNGS,2015,1.8016
Region1,DEMCOMNGS,2016,2.0244
Region1,DEMCOMNGS,2017,2.0754
Region1,DEMCOMNGS,2018,2.0754
Region1,DEMCOMNGS,2019,2.3916
Region1,DEMCOMNGS,2020,2.5214
Region1,DEMCOMNGS,2021,2.6321
Region1,DEMCOMNGS,2022,2.7478
Region1,DEMCOMNGS,2023,2.7478
Region1,DEMCOMNGS,2024,2.7478
Region1,DEMCOMNGS,2025,2.8436
Region1,DEMCOMNGS,2026,3.244
Region1,DEMCOMNGS,2027,3.3779
Region1,DEMCOMNGS,2028,3.3779
Region1,DEMCOMNGS,2029,3.3779
Region1,DEMCOMNGS,2030,3.8393
Region1,DEMINDBIO,2014,24.9682
Region1,DEMINDBIO,2015,24.9682
Region1,DEMINDBIO,2016,25.2095
Region1,DEMINDBIO,2017,25.3904
Region1,DEMINDBIO,2018,25.4929
Region1,DEMINDBIO,2019,25.5178
Region1,DEMINDBIO,2020,25.5178
Region1,DEMINDBIO,2021,25.5178
Region1,DEMINDBIO,2022,25.5178
Region1,DEMINDBIO,2023,25.5178
Region1,DEMINDBIO,2024,25.5178
Region1,DEMINDBIO,2025,25.5178
Region1,DEMINDBIO,2026,25.5178
Region1,DEMINDBIO,2027,25.5178
Region1,DEMINDBIO,2028,25.5178
Region1,DEMINDBIO,2029,25.5178
Region1,DEMINDBIO,2030,25.5178
Region1,DEMINDDSL,2014,3.6322
Region1,DEMINDDSL,2015,3.6511
Region1,DEMINDDSL,2016,3.6554
Region1,DEMINDDSL,2017,3.6554
Region1,DEMINDDSL,2018,3.6554
Region1,DEMINDDSL,2019,3.6554
Region1,DEMINDDSL,2020,3.6554
Region1,DEMINDDSL,2021,3.6554
Region1,DEMINDDSL,2022,3.6554
Region1,DEMINDDSL,2023,3.6554
Region1,DEMINDDSL,2024,3.6554
Region1,DEMINDDSL,2025,3.6554
Region1,DEMINDDSL,2026,3.6554
Region1,DEMINDDSL,2027,3.6554
Region1,DEMINDDSL,2028,3.6554
Region1,DEMINDDSL,2029,3.6554
Region1,DEMINDDSL,2030,3.6554
Region1,DEMINDELC,2014,0.3556
Region1,DEMINDELC,2015,0.3919
Region1,DEMINDELC,2016,0.4936
Region1,DEMINDELC,2017,0.4936
Region1,DEMINDELC,2018,0.5146
Region1,DEMINDELC,2019,0.6501
Region1,DEMINDELC,2020,0.7376
Region1,DEMINDELC,2021,0.7753
Region1,DEMINDELC,2022,0.8154
Region1,DEMINDELC,2023,0.8928
Region1,DEMINDELC,2024,0.9733
Region1,DEMINDELC,2025,1.0396
Region1,DEMINDELC,2026,1.1265
Region1,DEMINDELC,2027,1.196
Region1,DEMINDELC,2028,1.266
Region1,DEMINDELC,2029,1.3821
Region1,DEMINDELC,2030,1.6428
Region1,DEMINDLPG,2014,0.4934
Region1,DEMINDLPG,2015,0.5006
Region1,DEMINDLPG,2016,0.5061
Region1,DEMINDLPG,2017,0.5102
Region1,DEMINDLPG,2018,0.5127
Region1,DEMINDLPG,2019,0.5136
Region1,DEMINDLPG,2020,0.5136
Region1,DEMINDLPG,2021,0.5136
Region1,DEMINDLPG,2022,0.5136
Region1,DEMINDLPG,2023,0.5136
Region1,DEMINDLPG,2024,0.5136
Region1,DEMINDLPG,2025,0.5136
Region1,DEMINDLPG,2026,0.5136
Region1,DEMINDLPG,2027,0.5136
Region1,DEMINDLPG,2028,0.5136
Region1,DEMINDLPG,2029,0.5136
Region1,DEMINDLPG,2030,0.5136
Region1,DEMINDNGS,2014,35.4096
Region1,DEMINDNGS,2015,39.0682
Region1,DEMINDNGS,2016,61.0961
Region1,DEMINDNGS,2017,62.8565
Region1,DEMINDNGS,2018,69.9408
Region1,DEMINDNGS,2019,74.5952
Region1,DEMINDNGS,2020,77.714
Region1,DEMINDNGS,2021,79.6719
Region1,DEMINDNGS,2022,84.9908
Region1,DEMINDNGS,2023,87.7998
Region1,DEMINDNGS,2024,91.001
Region1,DEMINDNGS,2025,91.2349
Region1,DEMINDNGS,2026,96.5749
Region1,DEMINDNGS,2027,98.1281
Region1,DEMINDNGS,2028,101.8244
Region1,DEMINDNGS,2029,105.247
Region1,DEMINDNGS,2030,138.8671
Region1,DEMOFFCOMELC,2015,0.1141
Region1,DEMOFFCOMELC,2016,0.1187
Region1,DEMOFFCOMELC,2017,0.1232
Region1,DEMOFFCOMELC,2018,0.1281
Region1,DEMOFFCOMELC,2019,0.133
Region1,DEMOFFCOMELC,2020,0.1379
Region1,DEMOFFCOMELC,2021,0.1416
Region1,DEMOFFCOMELC,2022,0.1454
Region1,DEMOFFCOMELC,2023,0.1491
Region1,DEMOFFCOMELC,2024,0.1527
Region1,DEMOFFCOMELC,2025,0.1564
Region1,DEMOFFCOMELC,2026,0.1609
Region1,DEMOFFCOMELC,2027,0.1654
Region1,DEMOFFCOMELC,2028,0.1698
Region1,DEMOFFCOMELC,2029,0.1742
Region1,DEMOFFCOMELC,2030,0.1742
Region1,DEMOFFRESELC,2014,1.2614
Region1,DEMOFFRESELC,2015,1.2614
Region1,DEMOFFRESELC,2016,1.2614
Region1,DEMOFFRESELC,2017,1.2614
Region1,DEMOFFRESELC,2018,1.2614
Region1,DEMOFFRESELC,2019,1.2614
Region1,DEMOFFRESELC,2020,1.2614
Region1,DEMOFFRESELC,2021,1.2614
Region1,DEMOFFRESELC,2022,1.2614
Region1,DEMOFFRESELC,2023,1.2614
Region1,DEMOFFRESELC,2024,1.2614
Region1,DEMOFFRESELC,2025,1.2614
Region1,DEMOFFRESELC,2026,1.2614
Region1,DEMOFFRESELC,2027,1.2614
Region1,DEMOFFRESELC,2028,1.2614
Region1,DEMOFFRESELC,2029,1.2614
Region1,DEMOFFRESELC,2030,1.2614
Region1,DEMPUBWATR01,2014,0.03
Region1,DEMPUBWATR01,2015,0.0305
Region1,DEMPUBWATR01,2016,0.0621
Region1,DEMPUBWATR01,2017,0.063
Region1,DEMPUBWATR01,2018,0.064
Region1,DEMPUBWATR01,2019,0.0649
Region1,DEMPUBWATR01,2020,0.0658
Region1,DEMPUBWATR01,2021,0.0668
Region1,DEMPUBWATR01,2022,0.0677
Region1,DEMPUBWATR01,2023,0.0687
Region1,DEMPUBWATR01,2024,0.0696
Region1,DEMPUBWATR01,2025,0.0706
Region1,DEMPUBWATR01,2026,0.0715
Region1,DEMPUBWATR01,2027,0.0725
Region1,DEMPUBWATR01,2028,0.0735
Region1,DEMPUBWATR01,2029,0.0745
Region1,DEMPUBWATR01,2030,0.0754
Region1,DEMPUBWATR02,2014,0.0771
Region1,DEMPUBWATR02,2015,0.0782
Region1,DEMPUBWATR02,2016,0.1175
Region1,DEMPUBWATR02,2017,0.1197
Region1,DEMPUBWATR02,2018,0.122
Region1,DEMPUBWATR02,2019,0.1243
Region1,DEMPUBWATR02,2020,0.1266
Region1,DEMPUBWATR02,2021,0.1288
Region1,DEMPUBWATR02,2022,0.1311
Region1,DEMPUBWATR02,2023,0.1334
Region1,DEMPUBWATR02,2024,0.1356
Region1,DEMPUBWATR02,2025,0.1379
Region1,DEMPUBWATR02,2026,0.1403
Region1,DEMPUBWATR02,2027,0.1425
Region1,DEMPUBWATR02,2028,0.1448
Region1,DEMPUBWATR02,2029,0.1471
Region1,DEMPUBWATR02,2030,0.1494
Region1,DEMPUBWATR03,2014,0.0028
Region1,DEMPUBWATR03,2015,0.0035
Region1,DEMPUBWATR03,2016,0.0048
Region1,DEMPUBWATR03,2017,0.0049
Region1,DEMPUBWATR03,2018,0.0051
Region1,DEMPUBWATR03,2019,0.0053
Region1,DEMPUBWATR03,2020,0.0054
Region1,DEMPUBWATR03,2021,0.0055
Region1,DEMPUBWATR03,2022,0.0057
Region1,DEMPUBWATR03,2023,0.0058
Region1,DEMPUBWATR03,2024,0.006
Region1,DEMPUBWATR03,2025,0.0061
Region1,DEMPUBWATR03,2026,0.0063
Region1,DEMPUBWATR03,2027,0.0064
Region1,DEMPUBWATR03,2028,0.0066
Region1,DEMPUBWATR03,2029,0.0067
Region1,DEMPUBWATR03,2030,0.0069
Region1,DEMPUBWATR04,2014,0.0094
Region1,DEMPUBWATR04,2015,0.0099
Region1,DEMPUBWATR04,2016,0.0103
Region1,DEMPUBWATR04,2017,0.0108
Region1,DEMPUBWATR04,2018,0.0112
Region1,DEMPUBWATR04,2019,0.0117
Region1,DEMPUBWATR04,2020,0.0121
Region1,DEMPUBWATR04,2021,0.0126
Region1,DEMPUBWATR04,2022,0.013
Region1,DEMPUBWATR04,2023,0.0135
Region1,DEMPUBWATR04,2024,0.0139
Region1,DEMPUBWATR04,2025,0.0144
Region1,DEMPUBWATR04,2026,0.0148
Region1,DEMPUBWATR04,2027,0.0187
Region1,DEMPUBWATR04,2028,0.0193
Region1,DEMPUBWATR04,2029,0.0199
Region1,DEMPUBWATR04,2030,0.0204
Region1,DEMPUBWATR05,2014,0.0
Region1,DEMPUBWATR05,2015,0.0
Region1,DEMPUBWATR05,2016,0.0
Region1,DEMPUBWATR05,2017,0.0
Region1,DEMPUBWATR05,2018,0.0
Region1,DEMPUBWATR05,2019,0.0
Region1,DEMPUBWATR05,2020,0.0
Region1,DEMPUBWATR05,2021,0.0
Region1,DEMPUBWATR05,2022,0.0
Region1,DEMPUBWATR05,2023,0.0
Region1,DEMPUBWATR05,2024,0.0
Region1,DEMPUBWATR05,2025,0.0
Region1,DEMPUBWATR05,2026,0.0
Region1,DEMPUBWATR05,2027,0.0
Region1,DEMPUBWATR05,2028,0.0
Region1,DEMPUBWATR05,2029,0.0
Region1,DEMPUBWATR05,2030,0.0
Region1,DEMPUBWATR06,2014,0.0
Region1,DEMPUBWATR06,2015,0.0
Region1,DEMPUBWATR06,2016,0.0
Region1,DEMPUBWATR06,2017,0.0
Region1,DEMPUBWATR06,2018,0.0
Region1,DEMPUBWATR06,2019,0.0
Region1,DEMPUBWATR06,2020,0.0
Region1,DEMPUBWATR06,2021,0.0
Region1,DEMPUBWATR06,2022,0.0
Region1,DEMPUBWATR06,2023,0.0
Region1,DEMPUBWATR06,2024,0.0
Region1,DEMPUBWATR06,2025,0.0
Region1,DEMPUBWATR06,2026,0.0
Region1,DEMPUBWATR06,2027,0.0
Region1,DEMPUBWATR06,2028,0.0
Region1,DEMPUBWATR06,2029,0.0
Region1,DEMPUBWATR06,2030,0.0
Region1,DEMPUBWATR07,2014,0.0011
Region1,DEMPUBWATR07,2015,0.0011
Region1,DEMPUBWATR07,2016,0.0011
Region1,DEMPUBWATR07,2017,0.0011
Region1,DEMPUBWATR07,2018,0.0012
Region1,DEMPUBWATR07,2019,0.0012
Region1,DEMPUBWATR07,2020,0.0012
Region1,DEMPUBWATR07,2021,0.0013
Region1,DEMPUBWATR07,2022,0.0013
Region1,DEMPUBWATR07,2023,0.0013
Region1,DEMPUBWATR07,2024,0.0013
Region1,DEMPUBWATR07,2025,0.0014
Region1,DEMPUBWATR07,2026,0.0014
Region1,DEMPUBWATR07,2027,0.0014
Region1,DEMPUBWATR07,2028,0.0014
Region1,DEMPUBWATR07,2029,0.0015
Region1,DEMPUBWATR07,2030,0.0015
Region1,DEMPUBWATR08,2014,0.009
Region1,DEMPUBWATR08,2015,0.0093
Region1,DEMPUBWATR08,2016,0.0096
Region1,DEMPUBWATR08,2017,0.0098
Region1,DEMPUBWATR08,2018,0.0101
Region1,DEMPUBWATR08,2019,0.0103
Region1,DEMPUBWATR08,2020,0.0106
Region1,DEMPUBWATR08,2021,0.0109
Region1,DEMPUBWATR08,2022,0.0111
Region1,DEMPUBWATR08,2023,0.0115
Region1,DEMPUBWATR08,2024,0.0117
Region1,DEMPUBWATR08,2025,0.012
Region1,DEMPUBWATR08,2026,0.0122
Region1,DEMPUBWATR08,2027,0.0125
Region1,DEMPUBWATR08,2028,0.0128
Region1,DEMPUBWATR08,2029,0.013
Region1,DEMPUBWATR08,2030,0.0133
Region1,DEMPUBWATR09,2014,0.0083
Region1,DEMPUBWATR09,2015,0.0087
Region1,DEMPUBWATR09,2016,0.018
Region1,DEMPUBWATR09,2017,0.0186
Region1,DEMPUBWATR09,2018,0.0192
Region1,DEMPUBWATR09,2019,0.0197
Region1,DEMPUBWATR09,2020,0.0203
Region1,DEMPUBWATR09,2021,0.0208
Region1,DEMPUBWATR09,2022,0.0214
Region1,DEMPUBWATR09,2023,0.0221
Region1,DEMPUBWATR09,2024,0.0227
Region1,DEMPUBWATR09,2025,0.0233
Region1,DEMPUBWATR09,2026,0.024
Region1,DEMPUBWATR09,2027,0.0246
Region1,DEMPUBWATR09,2028,0.0251
Region1,DEMPUBWATR09,2029,0.0257
Region1,DEMPUBWATR09,2030,0.0263
Region1,DEMPUBWATR10,2014,0.0044
Region1,DEMPUBWATR10,2015,0.0045
Region1,DEMPUBWATR10,2016,0.0046
Region1,DEMPUBWATR10,2017,0.0047
Region1,DEMPUBWATR10,2018,0.0048
Region1,DEMPUBWATR10,2019,0.005
Region1,DEMPUBWATR10,2020,0.0051
Region1,DEMPUBWATR10,2021,0.0052
Region1,DEMPUBWATR10,2022,0.0053
Region1,DEMPUBWATR10,2023,0.0055
Region1,DEMPUBWATR10,2024,0.0056
Region1,DEMPUBWATR10,2025,0.0057
Region1,DEMPUBWATR10,2026,0.0058
Region1,DEMPUBWATR10,2027,0.0059
Region1,DEMPUBWATR10,2028,0.006
Region1,DEMPUBWATR10,2029,0.0061
Region1,DEMPUBWATR10,2030,0.0062
Region1,DEMPUBWATR11,2014,0.0059
Region1,DEMPUBWATR11,2015,0.0061
Region1,DEMPUBWATR11,2016,0.0062
Region1,DEMPUBWATR11,2017,0.0064
Region1,DEMPUBWATR11,2018,0.0066
Region1,DEMPUBWATR11,2019,0.0068
Region1,DEMPUBWATR11,2020,0.007
Region1,DEMPUBWATR11,2021,0.0073
Region1,DEMPUBWATR11,2022,0.0074
Region1,DEMPUBWATR11,2023,0.0076
Region1,DEMPUBWATR11,2024,0.0078
Region1,DEMPUBWATR11,2025,0.0079
Region1,DEMPUBWATR11,2026,0.0081
Region1,DEMPUBWATR11,2027,0.0083
Region1,DEMPUBWATR11,2028,0.0084
Region1,DEMPUBWATR11,2029,0.0086
Region1,DEMPUBWATR11,2030,0.0088
Region1,DEMPUBWATR12,2014,0.0097
Region1,DEMPUBWATR12,2015,0.0102
Region1,DEMPUBWATR12,2016,0.0106
Region1,DEMPUBWATR12,2017,0.011
Region1,DEMPUBWATR12,2018,0.0114
Region1,DEMPUBWATR12,2019,0.0118
Region1,DEMPUBWATR12,2020,0.0122
Region1,DEMPUBWATR12,2021,0.0126
Region1,DEMPUBWATR12,2022,0.013
Region1,DEMPUBWATR12,2023,0.0135
Region1,DEMPUBWATR12,2024,0.014
Region1,DEMPUBWATR12,2025,0.0144
Region1,DEMPUBWATR12,2026,0.0148
Region1,DEMPUBWATR12,2027,0.0152
Region1,DEMPUBWATR12,2028,0.0157
Region1,DEMPUBWATR12,2029,0.0161
Region1,DEMPUBWATR12,2030,0.0172
Region1,DEMPUBWATR13,2014,0.0046
Region1,DEMPUBWATR13,2015,0.0047
Region1,DEMPUBWATR13,2016,0.0049
Region1,DEMPUBWATR13,2017,0.005
Region1,DEMPUBWATR13,2018,0.0058
Region1,DEMPUBWATR13,2019,0.006
Region1,DEMPUBWATR13,2020,0.0061
Region1,DEMPUBWATR13,2021,0.0063
Region1,DEMPUBWATR13,2022,0.0065
Region1,DEMPUBWATR13,2023,0.0066
Region1,DEMPUBWATR13,2024,0.0069
Region1,DEMPUBWATR13,2025,0.007
Region1,DEMPUBWATR13,2026,0.0072
Region1,DEMPUBWATR13,2027,0.0074
Region1,DEMPUBWATR13,2028,0.0075
Region1,DEMPUBWATR13,2029,0.0077
Region1,DEMPUBWATR13,2030,0.0078
Region1,DEMPUBWATR14,2014,0.2262
Region1,DEMPUBWATR14,2015,0.2338
Region1,DEMPUBWATR14,2016,0.2451
Region1,DEMPUBWATR14,2017,0.253
Region1,DEMPUBWATR14,2018,0.261
Region1,DEMPUBWATR14,2019,0.2696
Region1,DEMPUBWATR14,2020,0.2776
Region1,DEMPUBWATR14,2021,0.2855
Region1,DEMPUBWATR14,2022,0.2938
Region1,DEMPUBWATR14,2023,0.3018
Region1,DEMPUBWATR14,2024,0.3104
Region1,DEMPUBWATR14,2025,0.3184
Region1,DEMPUBWATR14,2026,0.3265
Region1,DEMPUBWATR14,2027,0.3345
Region1,DEMPUBWATR14,2028,0.3426
Region1,DEMPUBWATR14,2029,0.3506
Region1,DEMPUBWATR14,2030,0.3588
Region1,DEMPUBWATR15,2014,0.0393
Region1,DEMPUBWATR15,2015,0.0458
Region1,DEMPUBWATR15,2016,0.0485
Region1,DEMPUBWATR15,2017,0.051
Region1,DEMPUBWATR15,2018,0.0538
Region1,DEMPUBWATR15,2019,0.0564
Region1,DEMPUBWATR15,2020,0.059
Region1,DEMPUBWATR15,2021,0.0616
Region1,DEMPUBWATR15,2022,0.0641
Region1,DEMPUBWATR15,2023,0.0667
Region1,DEMPUBWATR15,2024,0.0693
Region1,DEMPUBWATR15,2025,0.0718
Region1,DEMPUBWATR15,2026,0.0744
Region1,DEMPUBWATR15,2027,0.0769
Region1,DEMPUBWATR15,2028,0.0802
Region1,DEMPUBWATR15,2029,0.0828
Region1,DEMPUBWATR15,2030,0.0854
Region1,DEMPUBWATR16,2014,0.0047
Region1,DEMPUBWATR16,2015,0.0049
Region1,DEMPUBWATR16,2016,0.0051
Region1,DEMPUBWATR16,2017,0.0052
Region1,DEMPUBWATR16,2018,0.0052
Region1,DEMPUBWATR16,2019,0.0053
Region1,DEMPUBWATR16,2020,0.0061
Region1,DEMPUBWATR16,2021,0.0062
Region1,DEMPUBWATR16,2022,0.0063
Region1,DEMPUBWATR16,2023,0.0063
Region1,DEMPUBWATR16,2024,0.0064
Region1,DEMPUBWATR16,2025,0.0065
Region1,DEMPUBWATR16,2026,0.0066
Region1,DEMPUBWATR16,2027,0.0067
Region1,DEMPUBWATR16,2028,0.0068
Region1,DEMPUBWATR16,2029,0.0069
Region1,DEMPUBWATR16,2030,0.007
Region1,DEMPUBWATR17,2014,0.0167
Region1,DEMPUBWATR17,2015,0.0171
Region1,DEMPUBWATR17,2016,0.0177
Region1,DEMPUBWATR17,2017,0.0181
Region1,DEMPUBWATR17,2018,0.0185
Region1,DEMPUBWATR17,2019,0.019
Region1,DEMPUBWATR17,2020,0.0194
Region1,DEMPUBWATR17,2021,0.0198
Region1,DEMPUBWATR17,2022,0.0202
Region1,DEMPUBWATR17,2023,0.0207
Region1,DEMPUBWATR17,2024,0.0211
Region1,DEMPUBWATR17,2025,0.0215
Region1,DEMPUBWATR17,2026,0.022
Region1,DEMPUBWATR17,2027,0.0224
Region1,DEMPUBWATR17,2028,0.0228
Region1,DEMPUBWATR17,2029,0.0232
Region1,DEMPUBWATR17,2030,0.0237
Region1,DEMPUBWATR18,2014,0.0001
Region1,DEMPUBWATR18,2015,0.0001
Region1,DEMPUBWATR18,2016,0.0002
Region1,DEMPUBWATR18,2017,0.0002
Region1,DEMPUBWATR18,2018,0.0002
Region1,DEMPUBWATR18,2019,0.0002
Region1,DEMPUBWATR18,2020,0.0002
Region1,DEMPUBWATR18,2021,0.0002
Region1,DEMPUBWATR18,2022,0.0002
Region1,DEMPUBWATR18,2023,0.0002
Region1,DEMPUBWATR18,2024,0.0002
Region1,DEMPUBWATR18,2025,0.0002
Region1,DEMPUBWATR18,2026,0.0002
Region1,DEMPUBWATR18,2027,0.0002
Region1,DEMPUBWATR18,2028,0.0002
Region1,DEMPUBWATR18,2029,0.0002
Region1,DEMPUBWATR18,2030,0.0002
Region1,DEMPUBWATR19,2014,0.0776
Region1,DEMPUBWATR19,2015,0.0776
Region1,DEMPUBWATR19,2016,0.092
Region1,DEMPUBWATR19,2017,0.0936
Region1,DEMPUBWATR19,2018,0.0952
Region1,DEMPUBWATR19,2019,0.0968
Region1,DEMPUBWATR19,2020,0.0983
Region1,DEMPUBWATR19,2021,0.1
Region1,DEMPUBWATR19,2022,0.1016
Region1,DEMPUBWATR19,2023,0.1032
Region1,DEMPUBWATR19,2024,0.1048
Region1,DEMPUBWATR19,2025,0.1063
Region1,DEMPUBWATR19,2026,0.1079
Region1,DEMPUBWATR19,2027,0.1095
Region1,DEMPUBWATR19,2028,0.1111
Region1,DEMPUBWATR19,2029,0.1127
Region1,DEMPUBWATR19,2030,0.1143
Region1,DEMPUBWATR20,2014,0.0034
Region1,DEMPUBWATR20,2015,0.0036
Region1,DEMPUBWATR20,2016,0.0037
Region1,DEMPUBWATR20,2017,0.0039
Region1,DEMPUBWATR20,2018,0.004
Region1,DEMPUBWATR20,2019,0.0041
Region1,DEMPUBWATR20,2020,0.0043
Region1,DEMPUBWATR20,2021,0.0044
Region1,DEMPUBWATR20,2022,0.0045
Region1,DEMPUBWATR20,2023,0.0046
Region1,DEMPUBWATR20,2024,0.0047
Region1,DEMPUBWATR20,2025,0.0048
Region1,DEMPUBWATR20,2026,0.0049
Region1,DEMPUBWATR20,2027,0.0051
Region1,DEMPUBWATR20,2028,0.0052
Region1,DEMPUBWATR20,2029,0.0053
Region1,DEMPUBWATR20,2030,0.0054
Region1,DEMPUBWATR21,2014,0.0227
Region1,DEMPUBWATR21,2015,0.0235
Region1,DEMPUBWATR21,2016,0.0243
Region1,DEMPUBWATR21,2017,0.0251
Region1,DEMPUBWATR21,2018,0.026
Region1,DEMPUBWATR21,2019,0.0268
Region1,DEMPUBWATR21,2020,0.0276
Region1,DEMPUBWATR21,2021,0.0285
Region1,DEMPUBWATR21,2022,0.0293
Region1,DEMPUBWATR21,2023,0.0302
Region1,DEMPUBWATR21,2024,0.0311
Region1,DEMPUBWATR21,2025,0.0319
Region1,DEMPUBWATR21,2026,0.0328
Region1,DEMPUBWATR21,2027,0.0336
Region1,DEMPUBWATR21,2028,0.0344
Region1,DEMPUBWATR21,2029,0.0353
Region1,DEMPUBWATR21,2030,0.0362
Region1,DEMPUBWATR22,2014,0.0
Region1,DEMPUBWATR22,2015,0.0
Region1,DEMPUBWATR22,2016,0.0
Region1,DEMPUBWATR22,2017,0.0
Region1,DEMPUBWATR22,2018,0.0
Region1,DEMPUBWATR22,2019,0.0
Region1,DEMPUBWATR22,2020,0.0
Region1,DEMPUBWATR22,2021,0.0
Region1,DEMPUBWATR22,2022,0.0
Region1,DEMPUBWATR22,2023,0.0
Region1,DEMPUBWATR22,2024,0.0
Region1,DEMPUBWATR22,2025,0.0
Region1,DEMPUBWATR22,2026,0.0
Region1,DEMPUBWATR22,2027,0.0
Region1,DEMPUBWATR22,2028,0.0
Region1,DEMPUBWATR22,2029,0.0
Region1,DEMPUBWATR22,2030,0.0
Region1,DEMPUBWATR23,2014,0.0008
Region1,DEMPUBWATR23,2015,0.0008
Region1,DEMPUBWATR23,2016,0.0008
Region1,DEMPUBWATR23,2017,0.0008
Region1,DEMPUBWATR23,2018,0.0008
Region1,DEMPUBWATR23,2019,0.0008
Region1,DEMPUBWATR23,2020,0.0008
Region1,DEMPUBWATR23,2021,0.0009
Region1,DEMPUBWATR23,2022,0.0009
Region1,DEMPUBWATR23,2023,0.0009
Region1,DEMPUBWATR23,2024,0.0009
Region1,DEMPUBWATR23,2025,0.0009
Region1,DEMPUBWATR23,2026,0.0009
Region1,DEMPUBWATR23,2027,0.0009
Region1,DEMPUBWATR23,2028,0.0009
Region1,DEMPUBWATR23,2029,0.0009
Region1,DEMPUBWATR23,2030,0.001
Region1,DEMPUBWATR24,2014,0.0647
Region1,DEMPUBWATR24,2015,0.0653
Region1,DEMPUBWATR24,2016,0.0659
Region1,DEMPUBWATR24,2017,0.0665
Region1,DEMPUBWATR24,2018,0.067
Region1,DEMPUBWATR24,2019,0.0676
Region1,DEMPUBWATR24,2020,0.0682
Region1,DEMPUBWATR24,2021,0.0688
Region1,DEMPUBWATR24,2022,0.0694
Region1,DEMPUBWATR24,2023,0.0703
Region1,DEMPUBWATR24,2024,0.0708
Region1,DEMPUBWATR24,2025,0.0714
Region1,DEMPUBWATR24,2026,0.072
Region1,DEMPUBWATR24,2027,0.0726
Region1,DEMPUBWATR24,2028,0.0732
Region1,DEMPUBWATR24,2029,0.0737
Region1,DEMPUBWATR24,2030,0.0743
Region1,DEMPUBWATR25,2014,0.0012
Region1,DEMPUBWATR25,2015,0.0012
Region1,DEMPUBWATR25,2016,0.0012
Region1,DEMPUBWATR25,2017,0.0012
Region1,DEMPUBWATR25,2018,0.0012
Region1,DEMPUBWATR25,2019,0.0013
Region1,DEMPUBWATR25,2020,0.0013
Region1,DEMPUBWATR25,2021,0.0013
Region1,DEMPUBWATR25,2022,0.0013
Region1,DEMPUBWATR25,2023,0.0013
Region1,DEMPUBWATR25,2024,0.0014
Region1,DEMPUBWATR25,2025,0.0014
Region1,DEMPUBWATR25,2026,0.0014
Region1,DEMPUBWATR25,2027,0.0014
Region1,DEMPUBWATR25,2028,0.0014
Region1,DEMPUBWATR25,2029,0.0014
Region1,DEMPUBWATR25,2030,0.0015
Region1,DEMPUBWATR26,2014,0.0067
Region1,DEMPUBWATR26,2015,0.0068
Region1,DEMPUBWATR26,2016,0.0069
Region1,DEMPUBWATR26,2017,0.007
Region1,DEMPUBWATR26,2018,0.007
Region1,DEMPUBWATR26,2019,0.0072
Region1,DEMPUBWATR26,2020,0.0073
Region1,DEMPUBWATR26,2021,0.0074
Region1,DEMPUBWATR26,2022,0.0075
