r,t,y,DiscountedSalvageValue
REGION1,LNDCP04HRSOC,2026,0.3934
REGION1,LNDCP04HRSOC,2027,0.9772
REGION1,LNDCP04HRSOC,2028,1.5257
REGION1,LNDCP04HRSOC,2029,2.0341
REGION1,LNDCP04HRSOC,2030,2.5005
REGION1,LNDCP04HRSOE,2026,0.2194
REGION1,LNDCP04HRSOE,2027,0.5449
REGION1,LNDCP04HRSOE,2028,0.8507
REGION1,LNDCP04HRSOE,2029,1.1342
REGION1,LNDCP04HRSOE,2030,1.3943
REGION1,LNDCP04IINOC,2026,0.0384
REGION1,LNDCP04IINOC,2027,0.0953
REGION1,LNDCP04IINOC,2028,0.1487
REGION1,LNDCP04IINOC,2029,0.1983
REGION1,LNDCP04IINOC,2030,0.2438
REGION1,LNDCP04IINOE,2019,0.4132
REGION1,LNDCP04IINOE,2020,0.5789
REGION1,LNDCP04IINOE,2021,0.7641
REGION1,LNDCP04IINOE,2022,0.9728
REGION1,LNDCP04IINOE,2023,1.2094
REGION1,LNDCP04IINOE,2025,0.913
REGION1,LNDCP04IINOW,2018,0.3985
REGION1,LNDCP04IINOW,2019,0.629
REGION1,LNDCP04IINOW,2020,0.8868
REGION1,LNDCP04IINOW,2021,1.1775
REGION1,LNDCP04IINOW,2022,1.5074
REGION1,LNDCP04IINOW,2023,1.8836
REGION1,LNDCP04IINOW,2024,2.3145
REGION1,LNDCP04IINOW,2025,2.8093
REGION1,LNDCP04IINOW,2026,3.3787
REGION1,LNDCP04IINOW,2027,4.0349
REGION1,LNDCP04IINOW,2028,4.7921
REGION1,LNDCP04IINOW,2030,0.037
REGION1,LNDCP04IIRRD,2026,0.0194
REGION1,LNDCP04IIRRD,2027,0.0483
REGION1,LNDCP04IIRRD,2028,0.0754
REGION1,LNDCP04IIRRD,2029,0.1005
REGION1,LNDCP04IIRRD,2030,0.1236
REGION1,LNDCP04IISOC,2020,0.9799
REGION1,LNDCP04IISOC,2021,1.2849
REGION1,LNDCP04IISOE,2018,0.3312
REGION1,LNDCP04IISOE,2019,0.5228
REGION1,LNDCP04IISOE,2020,0.7371
REGION1,LNDCP04IISOE,2021,0.9787
REGION1,LNDCP04IISOE,2022,1.0173
REGION1,LNDCP04IRNOC,2017,0.0713
REGION1,LNDCP04IRNOC,2018,0.1502
REGION1,LNDCP04IRNOC,2019,0.2386
REGION1,LNDCP04IRNOC,2020,0.3382
REGION1,LNDCP04IRNOC,2021,0.4514
REGION1,LNDCP04IRNOE,2017,0.4099
REGION1,LNDCP04IRNOE,2018,0.8942
REGION1,LNDCP04IRNOE,2019,1.4654
REGION1,LNDCP04IRNOE,2020,2.1377
REGION1,LNDCP04IRNOE,2021,2.9276
REGION1,LNDCP04IRNOE,2022,3.8538
REGION1,LNDCP04IRNOE,2023,4.9382
REGION1,LNDCP04IRNOE,2024,6.2056
REGION1,LNDCP04IRNOE,2025,7.685
REGION1,LNDCP04IRNOE,2026,9.4093
REGION1,LNDCP04IRNOE,2027,10.6138
REGION1,LNDCP04IRNOE,2028,8.427
REGION1,LNDCP04IRNOE,2029,7.8013
REGION1,LNDCP04IRNOE,2030,9.8127
REGION1,LNDCP04IRNOW,2017,0.3342
REGION1,LNDCP04IRNOW,2018,0.7263
REGION1,LNDCP04IRNOW,2019,1.1861
REGION1,LNDCP04IRNOW,2020,1.725
REGION1,LNDCP04IRNOW,2021,2.356
REGION1,LNDCP04IRNOW,2022,3.0942
REGION1,LNDCP04IRNOW,2023,3.9567
REGION1,LNDCP04IRNOW,2024,4.9633
REGION1,LNDCP04IRNOW,2025,6.1367
REGION1,LNDCP04IRNOW,2026,7.5033
REGION1,LNDCP04IRNOW,2027,9.0931
REGION1,LNDCP04IRNOW,2028,10.9408
REGION1,LNDCP04IRNOW,2029,13.0863
REGION1,LNDCP04IRNOW,2030,15.5755
REGION1,LNDCP04IRRRD,2017,0.6466
REGION1,LNDCP04IRRRD,2018,1.1456
REGION1,LNDCP04IRRRD,2019,0.4487
REGION1,LNDCP04IRRRD,2020,0.3067
REGION1,LNDCP04IRSOC,2019,0.3131
REGION1,LNDCP04IRSOC,2020,0.4387
REGION1,LNDCP04IRSOC,2021,0.579
REGION1,LNDCP04IRSOC,2022,0.7372
REGION1,LNDCP04IRSOE,2026,0.0146
REGION1,LNDCP04IRSOE,2027,0.0363
REGION1,LNDCP04IRSOE,2028,0.0567
REGION1,LNDCP04IRSOE,2029,0.0756
REGION1,LNDCP04IRSOE,2030,0.093
REGION1,LNDCP04LRNOC,2017,0.0266
REGION1,LNDCP04LRNOC,2018,0.0569
REGION1,LNDCP04LRNOC,2019,0.0915
REGION1,LNDCP04LRNOE,2026,0.0033
REGION1,LNDCP04LRNOE,2027,0.0083
REGION1,LNDCP04LRNOE,2028,0.013
REGION1,LNDCP04LRNOE,2029,0.0173
REGION1,LNDCP04LRNOE,2030,0.0213
REGION1,LNDCP04LRNOW,2021,0.0452
REGION1,LNDCP04LRNOW,2028,0.0073
REGION1,LNDCP04LRNOW,2029,0.0141
REGION1,LNDCP04LRNOW,2030,0.0203
REGION1,LNDCP04LRRRD,2028,0.0043
REGION1,LNDCP04LRRRD,2029,0.0113
REGION1,LNDCP04LRRRD,2030,0.0133
REGION1,LNDCP04LRSOC,2020,0.06
REGION1,LNDCP04LRSOC,2029,0.0215
REGION1,LNDCP04LRSOC,2030,0.0308
REGION1,LNDCP04LRSOE,2019,0.0436
REGION1,LNDCP04LRSOE,2030,0.0113
REGION1,LNDCP05HIMRD,2017,2.1493
REGION1,LNDCP05HIMRD,2018,4.5293
REGION1,LNDCP05HIMRD,2019,6.4698
REGION1,LNDCP05HIMRD,2020,10.0585
REGION1,LNDCP05HIMRD,2021,13.3691
REGION1,LNDCP05HIMRD,2022,11.259
REGION1,LNDCP05HIMRD,2023,9.93
REGION1,LNDCP05HIMRD,2024,13.5125
REGION1,LNDCP05HIMRD,2025,13.365
REGION1,LNDCP05HIMRD,2026,14.5533
REGION1,LNDCP05HIMRD,2027,14.244
REGION1,LNDCP05HIMRD,2028,13.1013
REGION1,LNDCP05HIMRD,2029,15.1944
REGION1,LNDCP05HIMRD,2030,12.1779
REGION1,LNDCP05HINOC,2017,0.8232
REGION1,LNDCP05HINOC,2018,4.4842
REGION1,LNDCP05HINOC,2019,7.0946
REGION1,LNDCP05HINOC,2020,10.0241
REGION1,LNDCP05HINOC,2021,13.3368
REGION1,LNDCP05HINOC,2022,17.1054
REGION1,LNDCP05HINOC,2023,21.4123
REGION1,LNDCP05HINOC,2024,23.4443
REGION1,LNDCP05HINOC,2025,23.1345
REGION1,LNDCP05HINOC,2026,23.3416
REGION1,LNDCP05HINOC,2027,22.4948
REGION1,LNDCP05HINOC,2028,20.5449
REGION1,LNDCP05HINOC,2029,17.795
REGION1,LNDCP05HINOC,2030,16.0316
REGION1,LNDCP05HINOE,2020,3.0835
REGION1,LNDCP05HINOE,2021,3.5157
REGION1,LNDCP05HINOE,2029,0.7592
REGION1,LNDCP05HINOE,2030,1.4567
REGION1,LNDCP05HINOW,2026,0.5758
REGION1,LNDCP05HINOW,2027,1.4302
REGION1,LNDCP05HINOW,2028,2.233
REGION1,LNDCP05HINOW,2029,2.9772
REGION1,LNDCP05HINOW,2030,3.6598
REGION1,LNDCP05HIRRD,2026,0.2459
REGION1,LNDCP05HIRRD,2027,0.6109
REGION1,LNDCP05HIRRD,2028,0.9538
REGION1,LNDCP05HIRRD,2029,1.2716
REGION1,LNDCP05HIRRD,2030,1.5632
REGION1,LNDCP05HISOC,2018,5.7201
REGION1,LNDCP05HISOC,2019,11.4763
REGION1,LNDCP05HISOC,2020,16.1584
REGION1,LNDCP05HISOC,2021,21.4279
REGION1,LNDCP05HISOC,2022,27.3989
REGION1,LNDCP05HISOC,2023,34.2013
REGION1,LNDCP05HISOC,2024,41.9826
REGION1,LNDCP05HISOC,2025,49.5283
REGION1,LNDCP05HISOC,2026,49.4897
REGION1,LNDCP05HISOC,2027,55.7725
REGION1,LNDCP05HISOC,2028,55.3171
REGION1,LNDCP05HISOC,2029,54.1361
REGION1,LNDCP05HISOC,2030,51.308
REGION1,LNDCP05HISOE,2017,0.9902
REGION1,LNDCP05HISOE,2018,4.4738
REGION1,LNDCP05HISOE,2019,7.0815
REGION1,LNDCP05HISOE,2020,10.0101
REGION1,LNDCP05HISOE,2021,13.3237
REGION1,LNDCP05HISOE,2022,17.0951
REGION1,LNDCP05HISOE,2023,21.4069
REGION1,LNDCP05HISOE,2024,20.2592
REGION1,LNDCP05HISOE,2025,18.4372
REGION1,LNDCP05HISOE,2026,19.0722
REGION1,LNDCP05HISOE,2027,19.2559
REGION1,LNDCP05HISOE,2028,18.8342
REGION1,LNDCP05HISOE,2029,18.5299
REGION1,LNDCP05HISOE,2030,19.8076
REGION1,LNDCP05HRMRD,2017,0.1815
REGION1,LNDCP05HRMRD,2027,0.061
REGION1,LNDCP05HRMRD,2028,0.2152
REGION1,LNDCP05HRMRD,2029,0.3584
REGION1,LNDCP05HRMRD,2030,0.4898
REGION1,LNDCP05HRNOC,2017,0.5046
REGION1,LNDCP05HRNOC,2018,1.0635
REGION1,LNDCP05HRNOC,2019,1.6887
REGION1,LNDCP05HRNOC,2020,2.3941
REGION1,LNDCP05HRNOC,2021,3.1955
REGION1,LNDCP05HRNOC,2022,4.1104
REGION1,LNDCP05HRNOC,2023,1.4542
REGION1,LNDCP05HRNOE,2020,1.368
REGION1,LNDCP05HRNOE,2021,1.7937
REGION1,LNDCP05HRNOE,2022,2.2507
REGION1,LNDCP05HRNOE,2024,0.897
REGION1,LNDCP05HRNOE,2025,1.9805
REGION1,LNDCP05HRNOE,2026,3.1344
REGION1,LNDCP05HRNOE,2028,3.6213
REGION1,LNDCP05HRNOE,2029,4.7576
REGION1,LNDCP05HRNOW,2026,0.1245
REGION1,LNDCP05HRNOW,2027,0.3094
REGION1,LNDCP05HRNOW,2028,0.483
REGION1,LNDCP05HRNOW,2029,0.644
REGION1,LNDCP05HRNOW,2030,0.7916
REGION1,LNDCP05HRRRD,2026,0.0532
REGION1,LNDCP05HRRRD,2027,0.1321
REGION1,LNDCP05HRRRD,2028,0.2063
REGION1,LNDCP05HRRRD,2029,0.2751
REGION1,LNDCP05HRRRD,2030,0.3381
REGION1,LNDCP05HRSOC,2026,0.1856
REGION1,LNDCP05HRSOC,2027,0.4611
REGION1,LNDCP05HRSOC,2028,0.72
REGION1,LNDCP05HRSOC,2029,0.9599
REGION1,LNDCP05HRSOC,2030,1.18
REGION1,LNDCP05HRSOE,2017,0.4977
REGION1,LNDCP05HRSOE,2018,1.0489
REGION1,LNDCP05HRSOE,2019,1.6656
REGION1,LNDCP05HRSOE,2020,2.3613
REGION1,LNDCP05HRSOE,2021,3.1517
REGION1,LNDCP05HRSOE,2022,4.0541
REGION1,LNDCP05HRSOE,2023,4.4086
REGION1,LNDCP05IIMRD,2026,0.2514
REGION1,LNDCP05IIMRD,2027,0.6246
REGION1,LNDCP05IIMRD,2028,0.9751
REGION1,LNDCP05IIMRD,2029,1.3001
REGION1,LNDCP05IIMRD,2030,1.5982
REGION1,LNDCP05IINOC,2018,0.0211
REGION1,LNDCP05IINOC,2019,1.5378
REGION1,LNDCP05IINOC,2020,1.5593
REGION1,LNDCP05IINOC,2028,0.0634
REGION1,LNDCP05IINOC,2029,0.5294
REGION1,LNDCP05IINOC,2030,0.9575
REGION1,LNDCP05IINOE,2026,0.2463
REGION1,LNDCP05IINOE,2027,0.6118
REGION1,LNDCP05IINOE,2028,0.9552
REGION1,LNDCP05IINOE,2029,1.2735
REGION1,LNDCP05IINOE,2030,1.5655
REGION1,LNDCP05IINOW,2026,0.3239
REGION1,LNDCP05IINOW,2027,0.8045
REGION1,LNDCP05IINOW,2028,1.2561
REGION1,LNDCP05IINOW,2029,1.6747
REGION1,LNDCP05IINOW,2030,2.0586
REGION1,LNDCP05IIRRD,2026,0.1383
REGION1,LNDCP05IIRRD,2027,0.3436
REGION1,LNDCP05IIRRD,2028,0.5365
REGION1,LNDCP05IIRRD,2029,0.7153
REGION1,LNDCP05IIRRD,2030,0.8793
REGION1,LNDCP05IISOC,2020,2.9166
REGION1,LNDCP05IISOC,2021,0.6586
REGION1,LNDCP05IISOC,2027,0.2101
REGION1,LNDCP05IISOC,2028,0.9903
REGION1,LNDCP05IISOC,2029,1.7147
REGION1,LNDCP05IISOC,2030,2.3797
REGION1,LNDCP05IISOE,2019,1.2156
REGION1,LNDCP05IISOE,2020,1.4597
REGION1,LNDCP05IISOE,2028,0.2237
REGION1,LNDCP05IISOE,2029,0.6651
REGION1,LNDCP05IISOE,2030,1.0703
REGION1,LNDCP05IRNOC,2018,0.0613
REGION1,LNDCP05IRNOC,2029,0.0069
REGION1,LNDCP05IRNOC,2030,0.0186
REGION1,LNDCP05IRNOE,2026,0.0063
REGION1,LNDCP05IRNOE,2027,0.0157
REGION1,LNDCP05IRNOE,2028,0.0245
REGION1,LNDCP05IRNOE,2029,0.0326
REGION1,LNDCP05IRNOE,2030,0.0401
REGION1,LNDCP05IRNOW,2026,0.0083
REGION1,LNDCP05IRNOW,2027,0.0206
REGION1,LNDCP05IRNOW,2028,0.0322
REGION1,LNDCP05IRNOW,2029,0.0429
REGION1,LNDCP05IRNOW,2030,0.0528
REGION1,LNDCP05IRRRD,2026,0.0035
REGION1,LNDCP05IRRRD,2027,0.0088
REGION1,LNDCP05IRRRD,2028,0.0138
REGION1,LNDCP05IRRRD,2029,0.0183
REGION1,LNDCP05IRRRD,2030,0.0225
REGION1,LNDCP05IRSOC,2026,0.0124
REGION1,LNDCP05IRSOC,2027,0.0307
REGION1,LNDCP05IRSOC,2028,0.048
REGION1,LNDCP05IRSOC,2029,0.064
REGION1,LNDCP05IRSOC,2030,0.0787
REGION1,LNDCP05IRSOE,2017,0.0332
REGION1,LNDCP05IRSOE,2018,0.0699
REGION1,LNDCP05IRSOE,2019,0.111
REGION1,LNDCP05IRSOE,2020,0.1574
REGION1,LNDCP05IRSOE,2021,0.2101
REGION1,LNDCP05LRMRD,2029,0.0102
REGION1,LNDCP05LRMRD,2030,0.0119
REGION1,LNDCP05LRNOC,2028,0.0076
REGION1,LNDCP05LRNOC,2029,0.0099
REGION1,LNDCP05LRNOC,2030,0.0119
REGION1,LNDCP05LRNOE,2028,0.007
REGION1,LNDCP05LRNOE,2029,0.0089
REGION1,LNDCP05LRNOE,2030,0.0107
REGION1,LNDCP05LRNOW,2028,0.0092
REGION1,LNDCP05LRNOW,2029,0.0118
REGION1,LNDCP05LRNOW,2030,0.0141
REGION1,LNDCP05LRRRD,2029,0.0056
REGION1,LNDCP05LRRRD,2030,0.0066
REGION1,LNDCP05LRSOC,2028,0.0135
REGION1,LNDCP05LRSOC,2029,0.0176
REGION1,LNDCP05LRSOC,2030,0.021
REGION1,LNDCP05LRSOE,2027,0.0046
REGION1,LNDCP05LRSOE,2028,0.0069
REGION1,LNDCP05LRSOE,2029,0.0091
REGION1,LNDCP05LRSOE,2030,0.0112
REGION1,LNDCP06HIMRD,2026,0.004
REGION1,LNDCP06HIMRD,2027,0.0176
REGION1,LNDCP06HIMRD,2028,0.0272
REGION1,LNDCP06HIMRD,2029,0.0361
REGION1,LNDCP06HIMRD,2030,0.0443
REGION1,LNDCP06HINOC,2017,0.0361
REGION1,LNDCP06HINOC,2018,0.076
REGION1,LNDCP06HINOC,2019,0.1207
REGION1,LNDCP06HINOC,2020,0.1712
REGION1,LNDCP06HINOC,2021,0.2284
REGION1,LNDCP06HINOC,2022,0.2143
REGION1,LNDCP06HINOE,2019,0.0808
REGION1,LNDCP06HINOE,2020,0.1133
REGION1,LNDCP06HINOE,2021,0.1495
REGION1,LNDCP06HINOE,2022,0.1903
REGION1,LNDCP06HINOE,2023,0.2366
REGION1,LNDCP06HINOE,2024,0.2893
REGION1,LNDCP06HINOW,2019,0.0972
REGION1,LNDCP06HINOW,2020,0.1472
REGION1,LNDCP06HINOW,2021,0.1942
REGION1,LNDCP06HINOW,2022,0.2471
REGION1,LNDCP06HINOW,2023,0.307
REGION1,LNDCP06HINOW,2024,0.1306
REGION1,LNDCP06HIRRD,2026,0.0038
REGION1,LNDCP06HIRRD,2027,0.0094
REGION1,LNDCP06HIRRD,2028,0.0147
REGION1,LNDCP06HIRRD,2029,0.0197
REGION1,LNDCP06HIRRD,2030,0.0242
REGION1,LNDCP06HISOC,2018,0.1162
REGION1,LNDCP06HISOC,2019,0.1834
REGION1,LNDCP06HISOC,2020,0.2586
REGION1,LNDCP06HISOC,2021,0.3434
REGION1,LNDCP06HISOC,2022,0.4396
REGION1,LNDCP06HISOC,2023,0.397
REGION1,LNDCP06HISOE,2020,0.018
REGION1,LNDCP06HISOE,2026,0.0022
REGION1,LNDCP06HISOE,2027,0.0137
REGION1,LNDCP06HISOE,2028,0.0245
REGION1,LNDCP06HISOE,2029,0.0345
REGION1,LNDCP06HISOE,2030,0.0438
REGION1,LNDCP06HRMRD,2027,0.0462
REGION1,LNDCP06HRMRD,2028,0.0703
REGION1,LNDCP06HRMRD,2029,0.0926
REGION1,LNDCP06HRMRD,2030,0.1131
REGION1,LNDCP06HRNOC,2020,0.2612
REGION1,LNDCP06HRNOC,2029,0.0329
REGION1,LNDCP06HRNOC,2030,0.0632
REGION1,LNDCP06HRNOE,2017,0.0824
REGION1,LNDCP06HRNOE,2018,0.1736
REGION1,LNDCP06HRNOE,2019,0.2756
REGION1,LNDCP06HRNOE,2020,0.3908
REGION1,LNDCP06HRNOE,2021,0.5216
REGION1,LNDCP06HRNOE,2022,0.6709
REGION1,LNDCP06HRNOE,2023,0.8421
REGION1,LNDCP06HRNOE,2024,1.0389
REGION1,LNDCP06HRNOE,2025,1.2656
REGION1,LNDCP06HRNOE,2026,1.5272
REGION1,LNDCP06HRNOE,2027,1.8293
REGION1,LNDCP06HRNOE,2028,2.1784
REGION1,LNDCP06HRNOE,2029,2.582
REGION1,LNDCP06HRNOE,2030,2.1133
REGION1,LNDCP06HRNOW,2017,0.1083
REGION1,LNDCP06HRNOW,2018,0.2283
REGION1,LNDCP06HRNOW,2019,0.3625
REGION1,LNDCP06HRNOW,2020,0.5139
REGION1,LNDCP06HRNOW,2021,0.6859
REGION1,LNDCP06HRNOW,2022,0.8823
REGION1,LNDCP06HRNOW,2023,1.1074
REGION1,LNDCP06HRNOW,2024,1.3662
REGION1,LNDCP06HRNOW,2025,1.6643
REGION1,LNDCP06HRNOW,2026,1.6779
REGION1,LNDCP06HRNOW,2027,1.3632
REGION1,LNDCP06HRNOW,2028,0.6825
REGION1,LNDCP06HRNOW,2029,0.7287
REGION1,LNDCP06HRNOW,2030,0.0605
REGION1,LNDCP06HRRRD,2017,0.038
REGION1,LNDCP06HRRRD,2029,0.0167
REGION1,LNDCP06HRRRD,2030,0.032
REGION1,LNDCP06HRSOC,2026,0.0336
REGION1,LNDCP06HRSOC,2027,0.0834
REGION1,LNDCP06HRSOC,2028,0.1302
REGION1,LNDCP06HRSOC,2029,0.1736
REGION1,LNDCP06HRSOC,2030,0.2134
REGION1,LNDCP06HRSOE,2026,0.0108
REGION1,LNDCP06HRSOE,2027,0.0478
REGION1,LNDCP06HRSOE,2028,0.0737
REGION1,LNDCP06HRSOE,2029,0.0978
REGION1,LNDCP06HRSOE,2030,0.1199
REGION1,LNDCP06IIMRD,2027,0.0103
REGION1,LNDCP06IIMRD,2028,0.0156
REGION1,LNDCP06IIMRD,2029,0.0206
REGION1,LNDCP06IIMRD,2030,0.0251
REGION1,LNDCP06IINOC,2018,0.037
REGION1,LNDCP06IINOC,2029,0.0041
REGION1,LNDCP06IINOC,2030,0.0112
REGION1,LNDCP06IINOE,2020,0.055
REGION1,LNDCP06IINOE,2021,0.0721
REGION1,LNDCP06IINOW,2020,0.0723
REGION1,LNDCP06IINOW,2021,0.0949
REGION1,LNDCP06IIRRD,2026,0.0012
REGION1,LNDCP06IIRRD,2027,0.0055
REGION1,LNDCP06IIRRD,2028,0.0084
REGION1,LNDCP06IIRRD,2029,0.0112
REGION1,LNDCP06IIRRD,2030,0.0137
REGION1,LNDCP06IISOC,2020,0.0257
REGION1,LNDCP06IISOC,2027,0.0118
REGION1,LNDCP06IISOC,2028,0.023
REGION1,LNDCP06IISOC,2029,0.0333
REGION1,LNDCP06IISOC,2030,0.0428
REGION1,LNDCP06IISOE,2026,0.0042
REGION1,LNDCP06IISOE,2027,0.0103
REGION1,LNDCP06IISOE,2028,0.0161
REGION1,LNDCP06IISOE,2029,0.0215
REGION1,LNDCP06IISOE,2030,0.0265
REGION1,LNDCP06IRMRD,2028,0.0051
REGION1,LNDCP06IRMRD,2029,0.0066
REGION1,LNDCP06IRMRD,2030,0.0079
REGION1,LNDCP06IRNOC,2018,0.0111
REGION1,LNDCP06IRNOC,2029,0.0012
REGION1,LNDCP06IRNOC,2030,0.0034
REGION1,LNDCP06IRNOE,2017,0.0163
REGION1,LNDCP06IRNOE,2018,0.0354
REGION1,LNDCP06IRNOE,2019,0.0576
REGION1,LNDCP06IRNOE,2020,0.0835
REGION1,LNDCP06IRNOE,2021,0.1138
REGION1,LNDCP06IRNOE,2022,0.1491
REGION1,LNDCP06IRNOE,2023,0.1903
REGION1,LNDCP06IRNOE,2024,0.2384
REGION1,LNDCP06IRNOE,2025,0.2943
REGION1,LNDCP06IRNOE,2026,0.3594
REGION1,LNDCP06IRNOE,2027,0.4351
REGION1,LNDCP06IRNOE,2028,0.523
REGION1,LNDCP06IRNOE,2029,0.1833
REGION1,LNDCP06IRNOE,2030,0.6747
REGION1,LNDCP06IRNOW,2017,0.0072
REGION1,LNDCP06IRNOW,2018,0.0152
REGION1,LNDCP06IRNOW,2019,0.0242
REGION1,LNDCP06IRNOW,2020,0.0343
REGION1,LNDCP06IRNOW,2021,0.0457
REGION1,LNDCP06IRNOW,2022,0.0588
REGION1,LNDCP06IRNOW,2023,0.0738
REGION1,LNDCP06IRNOW,2024,0.0911
REGION1,LNDCP06IRNOW,2025,0.111
REGION1,LNDCP06IRNOW,2026,0.1339
REGION1,LNDCP06IRNOW,2027,0.1604
REGION1,LNDCP06IRNOW,2028,0.191
REGION1,LNDCP06IRNOW,2029,0.2264
REGION1,LNDCP06IRNOW,2030,0.2673
REGION1,LNDCP06IRRRD,2026,0.0004
REGION1,LNDCP06IRRRD,2027,0.0016
REGION1,LNDCP06IRRRD,2028,0.0025
REGION1,LNDCP06IRRRD,2029,0.0034
REGION1,LNDCP06IRRRD,2030,0.0041
REGION1,LNDCP06IRSOC,2026,0.0013
REGION1,LNDCP06IRSOC,2027,0.0057
REGION1,LNDCP06IRSOC,2028,0.0088
REGION1,LNDCP06IRSOC,2029,0.0117
REGION1,LNDCP06IRSOC,2030,0.0143
REGION1,LNDCP06IRSOE,2027,0.0033
REGION1,LNDCP06IRSOE,2028,0.005
REGION1,LNDCP06IRSOE,2029,0.0066
REGION1,LNDCP06IRSOE,2030,0.0081
REGION1,LNDCP06LRMRD,2029,0.0012
REGION1,LNDCP06LRMRD,2030,0.0023
REGION1,LNDCP06LRNOC,2028,0.0014
REGION1,LNDCP06LRNOC,2029,0.0018
REGION1,LNDCP06LRNOC,2030,0.0021
REGION1,LNDCP06LRNOE,2026,0.0003
REGION1,LNDCP06LRNOE,2027,0.0007
REGION1,LNDCP06LRNOE,2028,0.0011
REGION1,LNDCP06LRNOE,2029,0.0015
REGION1,LNDCP06LRNOE,2030,0.0018
REGION1,LNDCP06LRNOW,2020,0.0034
REGION1,LNDCP06LRNOW,2021,0.0067
REGION1,LNDCP06LRRRD,2028,0.0004
REGION1,LNDCP06LRRRD,2029,0.001
REGION1,LNDCP06LRRRD,2030,0.0011
REGION1,LNDCP06LRSOC,2028,0.0024
REGION1,LNDCP06LRSOC,2029,0.0032
REGION1,LNDCP06LRSOC,2030,0.0038
REGION1,LNDCP06LRSOE,2029,0.0013
REGION1,LNDCP06LRSOE,2030,0.0024
REGION1,LNDCP07HIMRD,2026,0.0047
REGION1,LNDCP07HIMRD,2027,0.021
REGION1,LNDCP07HIMRD,2028,0.0324
REGION1,LNDCP07HIMRD,2029,0.0429
REGION1,LNDCP07HIMRD,2030,0.0526
REGION1,LNDCP07HINOC,2026,0.0089
REGION1,LNDCP07HINOC,2027,0.0221
REGION1,LNDCP07HINOC,2028,0.0346
REGION1,LNDCP07HINOC,2029,0.0461
REGION1,LNDCP07HINOC,2030,0.0567
REGION1,LNDCP07HINOE,2026,0.0046
REGION1,LNDCP07HINOE,2027,0.0205
REGION1,LNDCP07HINOE,2028,0.0317
REGION1,LNDCP07HINOE,2029,0.042
REGION1,LNDCP07HINOE,2030,0.0515
REGION1,LNDCP07HINOW,2026,0.0061
REGION1,LNDCP07HINOW,2027,0.027
REGION1,LNDCP07HINOW,2028,0.0417
REGION1,LNDCP07HINOW,2029,0.0553
REGION1,LNDCP07HINOW,2030,0.0678
REGION1,LNDCP07HIRRD,2026,0.0026
REGION1,LNDCP07HIRRD,2027,0.0115
REGION1,LNDCP07HIRRD,2028,0.0178
REGION1,LNDCP07HIRRD,2029,0.0236
REGION1,LNDCP07HIRRD,2030,0.0289
REGION1,LNDCP07HISOC,2019,3.2264
REGION1,LNDCP07HISOC,2020,5.7565
REGION1,LNDCP07HISOC,2021,7.007
REGION1,LNDCP07HISOC,2022,7.8419
REGION1,LNDCP07HISOC,2023,8.1059
REGION1,LNDCP07HISOC,2024,2.2806
REGION1,LNDCP07HISOE,2017,1.8944
REGION1,LNDCP07HISOE,2018,1.9276
REGION1,LNDCP07HISOE,2024,6.539
REGION1,LNDCP07HISOE,2025,9.5169
REGION1,LNDCP07HISOE,2026,9.4932
REGION1,LNDCP07HISOE,2027,9.1528
REGION1,LNDCP07HISOE,2028,8.9722
REGION1,LNDCP07HISOE,2029,8.7108
REGION1,LNDCP07HISOE,2030,7.1732
REGION1,LNDCP07HRMRD,2027,0.1753
REGION1,LNDCP07HRMRD,2028,0.2667
REGION1,LNDCP07HRMRD,2029,0.3514
REGION1,LNDCP07HRMRD,2030,0.4291
REGION1,LNDCP07HRNOC,2026,0.072
REGION1,LNDCP07HRNOC,2027,0.1789
REGION1,LNDCP07HRNOC,2028,0.2794
REGION1,LNDCP07HRNOC,2029,0.3724
REGION1,LNDCP07HRNOC,2030,0.4578
REGION1,LNDCP07HRNOE,2026,0.065
REGION1,LNDCP07HRNOE,2027,0.1615
REGION1,LNDCP07HRNOE,2028,0.2521
REGION1,LNDCP07HRNOE,2029,0.3361
REGION1,LNDCP07HRNOE,2030,0.4132
REGION1,LNDCP07HRNOW,2026,0.0855
REGION1,LNDCP07HRNOW,2027,0.2123
REGION1,LNDCP07HRNOW,2028,0.3315
REGION1,LNDCP07HRNOW,2029,0.442
REGION1,LNDCP07HRNOW,2030,0.5433
REGION1,LNDCP07HRRRD,2026,0.021
REGION1,LNDCP07HRRRD,2027,0.0931
REGION1,LNDCP07HRRRD,2028,0.1438
REGION1,LNDCP07HRRRD,2029,0.1907
REGION1,LNDCP07HRRRD,2030,0.2338
REGION1,LNDCP07HRSOC,2026,0.1274
REGION1,LNDCP07HRSOC,2027,0.3165
REGION1,LNDCP07HRSOC,2028,0.4941
REGION1,LNDCP07HRSOC,2029,0.6588
REGION1,LNDCP07HRSOC,2030,0.8098
REGION1,LNDCP07HRSOE,2026,0.071
REGION1,LNDCP07HRSOE,2027,0.1765
REGION1,LNDCP07HRSOE,2028,0.2755
REGION1,LNDCP07HRSOE,2029,0.3673
REGION1,LNDCP07HRSOE,2030,0.4516
REGION1,LNDCP07IIMRD,2027,0.0122
REGION1,LNDCP07IIMRD,2028,0.0186
REGION1,LNDCP07IIMRD,2029,0.0245
REGION1,LNDCP07IIMRD,2030,0.0299
REGION1,LNDCP07IINOC,2026,0.005
REGION1,LNDCP07IINOC,2027,0.0125
