r,t,y,CapitalInvestment
REGION1,LNDCP04HRNOW,2026,58.5709
REGION1,LNDCP04HRNOW,2027,34.781
REGION1,LNDCP04HRNOW,2028,31.391
REGION1,LNDCP04HRNOW,2029,44.8878
REGION1,LNDCP04HRRRD,2026,0.5829
REGION1,LNDCP04HRRRD,2027,1.3697
REGION1,LNDCP04HRRRD,2028,2.0386
REGION1,LNDCP04HRRRD,2029,2.6071
REGION1,LNDCP04HRRRD,2030,3.0903
REGION1,LNDCP04HRSOC,2026,2.0341
REGION1,LNDCP04HRSOC,2027,4.7802
REGION1,LNDCP04HRSOC,2028,7.1143
REGION1,LNDCP04HRSOC,2029,9.0984
REGION1,LNDCP04HRSOC,2030,10.7848
REGION1,LNDCP04HRSOE,2026,1.1342
REGION1,LNDCP04HRSOE,2027,2.6654
REGION1,LNDCP04HRSOE,2028,3.9669
REGION1,LNDCP04HRSOE,2029,5.0732
REGION1,LNDCP04HRSOE,2030,6.0136
REGION1,LNDCP04IINOC,2026,0.1983
REGION1,LNDCP04IINOC,2027,0.466
REGION1,LNDCP04IINOC,2028,0.6936
REGION1,LNDCP04IINOC,2029,0.887
REGION1,LNDCP04IINOC,2030,1.0514
REGION1,LNDCP04IINOE,2019,5.2792
REGION1,LNDCP04IINOE,2020,5.8027
REGION1,LNDCP04IINOE,2021,6.4046
REGION1,LNDCP04IINOE,2022,7.0969
REGION1,LNDCP04IINOE,2023,7.893
REGION1,LNDCP04IINOE,2025,5.0368
REGION1,LNDCP04IINOW,2018,7.2951
REGION1,LNDCP04IINOW,2019,8.0364
REGION1,LNDCP04IINOW,2020,8.8889
REGION1,LNDCP04IINOW,2021,9.8692
REGION1,LNDCP04IINOW,2022,10.9966
REGION1,LNDCP04IINOW,2023,12.2931
REGION1,LNDCP04IINOW,2024,13.7841
REGION1,LNDCP04IINOW,2025,15.4987
REGION1,LNDCP04IINOW,2026,17.4705
REGION1,LNDCP04IINOW,2027,19.7381
REGION1,LNDCP04IINOW,2028,22.3458
REGION1,LNDCP04IINOW,2030,0.1596
REGION1,LNDCP04IIRRD,2026,0.1005
REGION1,LNDCP04IIRRD,2027,0.2362
REGION1,LNDCP04IIRRD,2028,0.3516
REGION1,LNDCP04IIRRD,2029,0.4496
REGION1,LNDCP04IIRRD,2030,0.5329
REGION1,LNDCP04IISOC,2020,9.8219
REGION1,LNDCP04IISOC,2021,10.769
REGION1,LNDCP04IISOE,2018,6.0635
REGION1,LNDCP04IISOE,2019,6.6796
REGION1,LNDCP04IISOE,2020,7.3882
REGION1,LNDCP04IISOE,2021,8.203
REGION1,LNDCP04IISOE,2022,7.4215
REGION1,LNDCP04IRNOC,2017,2.4916
REGION1,LNDCP04IRNOC,2018,2.7504
REGION1,LNDCP04IRNOC,2019,3.0479
REGION1,LNDCP04IRNOC,2020,3.3901
REGION1,LNDCP04IRNOC,2021,3.7836
REGION1,LNDCP04IRNOE,2016,80.5145
REGION1,LNDCP04IRNOE,2017,14.3256
REGION1,LNDCP04IRNOE,2018,16.3707
REGION1,LNDCP04IRNOE,2019,18.7225
REGION1,LNDCP04IRNOE,2020,21.4271
REGION1,LNDCP04IRNOE,2021,24.5374
REGION1,LNDCP04IRNOE,2022,28.1142
REGION1,LNDCP04IRNOE,2023,32.2276
REGION1,LNDCP04IRNOE,2024,36.9579
REGION1,LNDCP04IRNOE,2025,42.3979
REGION1,LNDCP04IRNOE,2026,48.6538
REGION1,LNDCP04IRNOE,2027,51.9206
REGION1,LNDCP04IRNOE,2028,39.2953
REGION1,LNDCP04IRNOE,2029,34.8942
REGION1,LNDCP04IRNOE,2030,42.3222
REGION1,LNDCP04IRNOW,2016,58.156
REGION1,LNDCP04IRNOW,2017,11.6801
REGION1,LNDCP04IRNOW,2018,13.2956
REGION1,LNDCP04IRNOW,2019,15.1535
REGION1,LNDCP04IRNOW,2020,17.29
REGION1,LNDCP04IRNOW,2021,19.7471
REGION1,LNDCP04IRNOW,2022,22.5727
REGION1,LNDCP04IRNOW,2023,25.8221
REGION1,LNDCP04IRNOW,2024,29.559
REGION1,LNDCP04IRNOW,2025,33.8564
REGION1,LNDCP04IRNOW,2026,38.7984
REGION1,LNDCP04IRNOW,2027,44.4817
REGION1,LNDCP04IRNOW,2028,51.0175
REGION1,LNDCP04IRNOW,2029,58.5336
REGION1,LNDCP04IRNOW,2030,67.1772
REGION1,LNDCP04IRRRD,2016,142.2367
REGION1,LNDCP04IRRRD,2017,22.5984
REGION1,LNDCP04IRRRD,2018,20.9716
REGION1,LNDCP04IRRRD,2019,5.7322
REGION1,LNDCP04IRRRD,2020,3.0739
REGION1,LNDCP04IRSOC,2019,4.0004
REGION1,LNDCP04IRSOC,2020,4.3971
REGION1,LNDCP04IRSOC,2021,4.8532
REGION1,LNDCP04IRSOC,2022,5.3778
REGION1,LNDCP04IRSOE,2026,0.0756
REGION1,LNDCP04IRSOE,2027,0.1777
REGION1,LNDCP04IRSOE,2028,0.2645
REGION1,LNDCP04IRSOE,2029,0.3382
REGION1,LNDCP04IRSOE,2030,0.4009
REGION1,LNDCP04LRNOC,2016,2.0512
REGION1,LNDCP04LRNOC,2017,0.9306
REGION1,LNDCP04LRNOC,2018,1.0414
REGION1,LNDCP04LRNOC,2019,1.1689
REGION1,LNDCP04LRNOE,2026,0.0173
REGION1,LNDCP04LRNOE,2027,0.0406
REGION1,LNDCP04LRNOE,2028,0.0605
REGION1,LNDCP04LRNOE,2029,0.0774
REGION1,LNDCP04LRNOE,2030,0.0917
REGION1,LNDCP04LRNOW,2021,0.3791
REGION1,LNDCP04LRNOW,2028,0.0341
REGION1,LNDCP04LRNOW,2029,0.0631
REGION1,LNDCP04LRNOW,2030,0.0878
REGION1,LNDCP04LRRRD,2028,0.02
REGION1,LNDCP04LRRRD,2029,0.0504
REGION1,LNDCP04LRRRD,2030,0.0574
REGION1,LNDCP04LRSOC,2020,0.6016
REGION1,LNDCP04LRSOC,2029,0.0962
REGION1,LNDCP04LRSOC,2030,0.1326
REGION1,LNDCP04LRSOE,2019,0.5577
REGION1,LNDCP04LRSOE,2030,0.0487
REGION1,LNDCP05HIMRD,2017,75.1165
REGION1,LNDCP05HIMRD,2018,82.917
REGION1,LNDCP05HIMRD,2019,82.6589
REGION1,LNDCP05HIMRD,2020,100.8196
REGION1,LNDCP05HIMRD,2021,112.0535
REGION1,LNDCP05HIMRD,2022,82.1364
REGION1,LNDCP05HIMRD,2023,64.8058
REGION1,LNDCP05HIMRD,2024,80.4745
REGION1,LNDCP05HIMRD,2025,73.7345
REGION1,LNDCP05HIMRD,2026,75.2527
REGION1,LNDCP05HIMRD,2027,69.6789
REGION1,LNDCP05HIMRD,2028,61.0919
REGION1,LNDCP05HIMRD,2029,67.9629
REGION1,LNDCP05HIMRD,2030,52.5233
REGION1,LNDCP05HINOC,2017,28.7723
REGION1,LNDCP05HINOC,2018,82.0916
REGION1,LNDCP05HINOC,2019,90.642
REGION1,LNDCP05HINOC,2020,100.4749
REGION1,LNDCP05HINOC,2021,111.7828
REGION1,LNDCP05HINOC,2022,124.7869
REGION1,LNDCP05HINOC,2023,139.7416
REGION1,LNDCP05HINOC,2024,139.6238
REGION1,LNDCP05HINOC,2025,127.6327
REGION1,LNDCP05HINOC,2026,120.6953
REGION1,LNDCP05HINOC,2027,110.0398
REGION1,LNDCP05HINOC,2028,95.8015
REGION1,LNDCP05HINOC,2029,79.5948
REGION1,LNDCP05HINOC,2030,69.1442
REGION1,LNDCP05HINOE,2020,30.9071
REGION1,LNDCP05HINOE,2021,29.4667
REGION1,LNDCP05HINOE,2029,3.396
REGION1,LNDCP05HINOE,2030,6.2827
REGION1,LNDCP05HINOW,2026,2.9772
REGION1,LNDCP05HINOW,2027,6.9963
REGION1,LNDCP05HINOW,2028,10.4126
REGION1,LNDCP05HINOW,2029,13.3165
REGION1,LNDCP05HINOW,2030,15.7848
REGION1,LNDCP05HIRRD,2026,1.2716
REGION1,LNDCP05HIRRD,2027,2.9883
REGION1,LNDCP05HIRRD,2028,4.4475
REGION1,LNDCP05HIRRD,2029,5.6878
REGION1,LNDCP05HIRRD,2030,6.7421
REGION1,LNDCP05HISOC,2018,104.7185
REGION1,LNDCP05HISOC,2019,146.6235
REGION1,LNDCP05HISOC,2020,161.9603
REGION1,LNDCP05HISOC,2021,179.5976
REGION1,LNDCP05HISOC,2022,199.8805
REGION1,LNDCP05HISOC,2023,223.2059
REGION1,LNDCP05HISOC,2024,250.03
REGION1,LNDCP05HISOC,2025,273.2472
REGION1,LNDCP05HISOC,2026,255.9026
REGION1,LNDCP05HISOC,2027,272.8276
REGION1,LNDCP05HISOC,2028,257.9455
REGION1,LNDCP05HISOC,2029,242.1444
REGION1,LNDCP05HISOC,2030,221.2912
REGION1,LNDCP05HISOE,2017,34.6075
REGION1,LNDCP05HISOE,2018,81.9014
REGION1,LNDCP05HISOE,2019,90.4749
REGION1,LNDCP05HISOE,2020,100.3343
REGION1,LNDCP05HISOE,2021,111.6727
REGION1,LNDCP05HISOE,2022,124.7118
REGION1,LNDCP05HISOE,2023,139.7068
REGION1,LNDCP05HISOE,2024,120.6551
REGION1,LNDCP05HISOE,2025,101.7178
REGION1,LNDCP05HISOE,2026,98.6192
REGION1,LNDCP05HISOE,2027,94.1957
REGION1,LNDCP05HISOE,2028,87.8243
REGION1,LNDCP05HISOE,2029,82.882
REGION1,LNDCP05HISOE,2030,85.4303
REGION1,LNDCP05HRMRD,2017,6.3428
REGION1,LNDCP05HRMRD,2027,0.2984
REGION1,LNDCP05HRMRD,2028,1.0036
REGION1,LNDCP05HRMRD,2029,1.6029
REGION1,LNDCP05HRMRD,2030,2.1124
REGION1,LNDCP05HRNOC,2017,17.6371
REGION1,LNDCP05HRNOC,2018,19.4687
REGION1,LNDCP05HRNOC,2019,21.575
REGION1,LNDCP05HRNOC,2020,23.9972
REGION1,LNDCP05HRNOC,2021,26.7828
REGION1,LNDCP05HRNOC,2022,29.9862
REGION1,LNDCP05HRNOC,2023,9.4904
REGION1,LNDCP05HRNOE,2020,13.712
REGION1,LNDCP05HRNOE,2021,15.0342
REGION1,LNDCP05HRNOE,2022,16.419
REGION1,LNDCP05HRNOE,2024,5.3423
REGION1,LNDCP05HRNOE,2025,10.9263
REGION1,LNDCP05HRNOE,2026,16.2073
REGION1,LNDCP05HRNOE,2028,16.8865
REGION1,LNDCP05HRNOE,2029,21.28
REGION1,LNDCP05HRNOW,2026,0.644
REGION1,LNDCP05HRNOW,2027,1.5133
REGION1,LNDCP05HRNOW,2028,2.2523
REGION1,LNDCP05HRNOW,2029,2.8804
REGION1,LNDCP05HRNOW,2030,3.4143
REGION1,LNDCP05HRRRD,2026,0.2751
REGION1,LNDCP05HRRRD,2027,0.6464
REGION1,LNDCP05HRRRD,2028,0.962
REGION1,LNDCP05HRRRD,2029,1.2303
REGION1,LNDCP05HRRRD,2030,1.4583
REGION1,LNDCP05HRSOC,2026,0.9599
REGION1,LNDCP05HRSOC,2027,2.2558
REGION1,LNDCP05HRSOC,2028,3.3573
REGION1,LNDCP05HRSOC,2029,4.2936
REGION1,LNDCP05HRSOC,2030,5.0894
REGION1,LNDCP05HRSOE,2017,17.3955
REGION1,LNDCP05HRSOE,2018,19.202
REGION1,LNDCP05HRSOE,2019,21.2794
REGION1,LNDCP05HRSOE,2020,23.6685
REGION1,LNDCP05HRSOE,2021,26.4159
REGION1,LNDCP05HRSOE,2022,29.5754
REGION1,LNDCP05HRSOE,2023,28.7715
REGION1,LNDCP05IIMRD,2026,1.3001
REGION1,LNDCP05IIMRD,2027,3.0552
REGION1,LNDCP05IIMRD,2028,4.5471
REGION1,LNDCP05IIMRD,2029,5.8152
REGION1,LNDCP05IIMRD,2030,6.893
REGION1,LNDCP05IINOC,2018,0.3864
REGION1,LNDCP05IINOC,2019,19.6467
REGION1,LNDCP05IINOC,2020,15.6296
REGION1,LNDCP05IINOC,2028,0.2956
REGION1,LNDCP05IINOC,2029,2.3681
REGION1,LNDCP05IINOC,2030,4.1298
REGION1,LNDCP05IINOE,2026,1.2735
REGION1,LNDCP05IINOE,2027,2.9928
REGION1,LNDCP05IINOE,2028,4.4541
REGION1,LNDCP05IINOE,2029,5.6963
REGION1,LNDCP05IINOE,2030,6.7521
REGION1,LNDCP05IINOW,2026,1.6747
REGION1,LNDCP05IINOW,2027,3.9354
REGION1,LNDCP05IINOW,2028,5.8571
REGION1,LNDCP05IINOW,2029,7.4905
REGION1,LNDCP05IINOW,2030,8.8789
REGION1,LNDCP05IIRRD,2026,0.7153
REGION1,LNDCP05IIRRD,2027,1.6809
REGION1,LNDCP05IIRRD,2028,2.5017
REGION1,LNDCP05IIRRD,2029,3.1994
REGION1,LNDCP05IIRRD,2030,3.7924
REGION1,LNDCP05IISOC,2020,29.2338
REGION1,LNDCP05IISOC,2021,5.5204
REGION1,LNDCP05IISOC,2027,1.0276
REGION1,LNDCP05IISOC,2028,4.6178
REGION1,LNDCP05IISOC,2029,7.6696
REGION1,LNDCP05IISOC,2030,10.2635
REGION1,LNDCP05IISOE,2019,15.531
REGION1,LNDCP05IISOE,2020,14.6313
REGION1,LNDCP05IISOE,2028,1.0433
REGION1,LNDCP05IISOE,2029,2.9747
REGION1,LNDCP05IISOE,2030,4.6164
REGION1,LNDCP05IRMRD,2016,663.0142
REGION1,LNDCP05IRNOC,2018,1.1215
REGION1,LNDCP05IRNOC,2029,0.0308
REGION1,LNDCP05IRNOC,2030,0.0804
REGION1,LNDCP05IRNOE,2026,0.0326
REGION1,LNDCP05IRNOE,2027,0.0767
REGION1,LNDCP05IRNOE,2028,0.1142
REGION1,LNDCP05IRNOE,2029,0.146
REGION1,LNDCP05IRNOE,2030,0.1731
REGION1,LNDCP05IRNOW,2026,0.0429
REGION1,LNDCP05IRNOW,2027,0.1009
REGION1,LNDCP05IRNOW,2028,0.1502
REGION1,LNDCP05IRNOW,2029,0.192
REGION1,LNDCP05IRNOW,2030,0.2276
REGION1,LNDCP05IRRRD,2026,0.0183
REGION1,LNDCP05IRRRD,2027,0.0431
REGION1,LNDCP05IRRRD,2028,0.0641
REGION1,LNDCP05IRRRD,2029,0.082
REGION1,LNDCP05IRRRD,2030,0.0972
REGION1,LNDCP05IRSOC,2026,0.064
REGION1,LNDCP05IRSOC,2027,0.1504
REGION1,LNDCP05IRSOC,2028,0.2238
REGION1,LNDCP05IRSOC,2029,0.2862
REGION1,LNDCP05IRSOC,2030,0.3393
REGION1,LNDCP05IRSOE,2017,1.1597
REGION1,LNDCP05IRSOE,2018,1.2801
REGION1,LNDCP05IRSOE,2019,1.4186
REGION1,LNDCP05IRSOE,2020,1.5779
REGION1,LNDCP05IRSOE,2021,1.7611
REGION1,LNDCP05LRMRD,2029,0.0458
REGION1,LNDCP05LRMRD,2030,0.0515
REGION1,LNDCP05LRNOC,2028,0.0357
REGION1,LNDCP05LRNOC,2029,0.0444
REGION1,LNDCP05LRNOC,2030,0.0513
REGION1,LNDCP05LRNOE,2028,0.0326
REGION1,LNDCP05LRNOE,2029,0.04
REGION1,LNDCP05LRNOE,2030,0.0462
REGION1,LNDCP05LRNOW,2028,0.0429
REGION1,LNDCP05LRNOW,2029,0.0526
REGION1,LNDCP05LRNOW,2030,0.0608
REGION1,LNDCP05LRRRD,2029,0.0251
REGION1,LNDCP05LRRRD,2030,0.0283
REGION1,LNDCP05LRSOC,2028,0.0631
REGION1,LNDCP05LRSOC,2029,0.0785
REGION1,LNDCP05LRSOC,2030,0.0907
REGION1,LNDCP05LRSOE,2027,0.0223
REGION1,LNDCP05LRSOE,2028,0.0323
REGION1,LNDCP05LRSOE,2029,0.0409
REGION1,LNDCP05LRSOE,2030,0.0481
REGION1,LNDCP06HIMRD,2026,0.0206
REGION1,LNDCP06HIMRD,2027,0.0863
REGION1,LNDCP06HIMRD,2028,0.1269
REGION1,LNDCP06HIMRD,2029,0.1615
REGION1,LNDCP06HIMRD,2030,0.1909
REGION1,LNDCP06HINOC,2017,1.2609
REGION1,LNDCP06HINOC,2018,1.3918
REGION1,LNDCP06HINOC,2019,1.5424
REGION1,LNDCP06HINOC,2020,1.7155
REGION1,LNDCP06HINOC,2021,1.9147
REGION1,LNDCP06HINOC,2022,1.5636
REGION1,LNDCP06HINOE,2019,1.0328
REGION1,LNDCP06HINOE,2020,1.1352
REGION1,LNDCP06HINOE,2021,1.2529
REGION1,LNDCP06HINOE,2022,1.3884
REGION1,LNDCP06HINOE,2023,1.5441
REGION1,LNDCP06HINOE,2024,1.7232
REGION1,LNDCP06HINOW,2019,1.2414
REGION1,LNDCP06HINOW,2020,1.4752
REGION1,LNDCP06HINOW,2021,1.6275
REGION1,LNDCP06HINOW,2022,1.8025
REGION1,LNDCP06HINOW,2023,2.0039
REGION1,LNDCP06HINOW,2024,0.7777
REGION1,LNDCP06HIRRD,2026,0.0197
REGION1,LNDCP06HIRRD,2027,0.0462
REGION1,LNDCP06HIRRD,2028,0.0688
REGION1,LNDCP06HIRRD,2029,0.088
REGION1,LNDCP06HIRRD,2030,0.1043
REGION1,LNDCP06HISOC,2018,2.1273
REGION1,LNDCP06HISOC,2019,2.3435
REGION1,LNDCP06HISOC,2020,2.5921
REGION1,LNDCP06HISOC,2021,2.878
REGION1,LNDCP06HISOC,2022,3.2067
REGION1,LNDCP06HISOC,2023,2.5909
REGION1,LNDCP06HISOE,2020,0.1808
REGION1,LNDCP06HISOE,2026,0.0111
REGION1,LNDCP06HISOE,2027,0.0669
REGION1,LNDCP06HISOE,2028,0.1142
REGION1,LNDCP06HISOE,2029,0.1545
REGION1,LNDCP06HISOE,2030,0.1887
REGION1,LNDCP06HRMRD,2027,0.2261
REGION1,LNDCP06HRMRD,2028,0.3278
REGION1,LNDCP06HRMRD,2029,0.4143
REGION1,LNDCP06HRMRD,2030,0.4878
REGION1,LNDCP06HRNOC,2020,2.6176
REGION1,LNDCP06HRNOC,2029,0.1472
REGION1,LNDCP06HRNOC,2030,0.2724
REGION1,LNDCP06HRNOE,2017,2.8788
REGION1,LNDCP06HRNOE,2018,3.1778
REGION1,LNDCP06HRNOE,2019,3.5216
REGION1,LNDCP06HRNOE,2020,3.917
REGION1,LNDCP06HRNOE,2021,4.3716
REGION1,LNDCP06HRNOE,2022,4.8945
REGION1,LNDCP06HRNOE,2023,5.4958
REGION1,LNDCP06HRNOE,2024,6.1873
REGION1,LNDCP06HRNOE,2025,6.9825
REGION1,LNDCP06HRNOE,2026,7.8971
REGION1,LNDCP06HRNOE,2027,8.9487
REGION1,LNDCP06HRNOE,2028,10.1582
REGION1,LNDCP06HRNOE,2029,11.549
REGION1,LNDCP06HRNOE,2030,9.1147
REGION1,LNDCP06HRNOW,2017,3.7856
REGION1,LNDCP06HRNOW,2018,4.1788
REGION1,LNDCP06HRNOW,2019,4.6309
REGION1,LNDCP06HRNOW,2020,5.1508
REGION1,LNDCP06HRNOW,2021,5.7487
REGION1,LNDCP06HRNOW,2022,6.4362
REGION1,LNDCP06HRNOW,2023,7.2269
REGION1,LNDCP06HRNOW,2024,8.1363
REGION1,LNDCP06HRNOW,2025,9.182
REGION1,LNDCP06HRNOW,2026,8.6761
REGION1,LNDCP06HRNOW,2027,6.6684
REGION1,LNDCP06HRNOW,2028,3.1827
REGION1,LNDCP06HRNOW,2029,3.2593
REGION1,LNDCP06HRNOW,2030,0.2609
REGION1,LNDCP06HRRRD,2017,1.3267
REGION1,LNDCP06HRRRD,2029,0.0746
REGION1,LNDCP06HRRRD,2030,0.1381
REGION1,LNDCP06HRSOC,2026,0.1736
REGION1,LNDCP06HRSOC,2027,0.408
REGION1,LNDCP06HRSOC,2028,0.6073
REGION1,LNDCP06HRSOC,2029,0.7766
REGION1,LNDCP06HRSOC,2030,0.9206
REGION1,LNDCP06HRSOE,2026,0.0557
REGION1,LNDCP06HRSOE,2027,0.2337
REGION1,LNDCP06HRSOE,2028,0.3439
REGION1,LNDCP06HRSOE,2029,0.4375
REGION1,LNDCP06HRSOE,2030,0.5171
REGION1,LNDCP06IIMRD,2027,0.0503
REGION1,LNDCP06IIMRD,2028,0.0729
REGION1,LNDCP06IIMRD,2029,0.0921
REGION1,LNDCP06IIMRD,2030,0.1084
REGION1,LNDCP06IINOC,2018,0.6765
REGION1,LNDCP06IINOC,2029,0.0185
REGION1,LNDCP06IINOC,2030,0.0485
REGION1,LNDCP06IINOE,2020,0.5514
REGION1,LNDCP06IINOE,2021,0.6046
REGION1,LNDCP06IINOW,2020,0.7251
REGION1,LNDCP06IINOW,2021,0.795
REGION1,LNDCP06IIRRD,2026,0.0064
REGION1,LNDCP06IIRRD,2027,0.0267
REGION1,LNDCP06IIRRD,2028,0.0393
REGION1,LNDCP06IIRRD,2029,0.05
REGION1,LNDCP06IIRRD,2030,0.0591
REGION1,LNDCP06IISOC,2020,0.2573
REGION1,LNDCP06IISOC,2027,0.0579
REGION1,LNDCP06IISOC,2028,0.1071
REGION1,LNDCP06IISOC,2029,0.149
REGION1,LNDCP06IISOC,2030,0.1845
REGION1,LNDCP06IISOE,2026,0.0215
REGION1,LNDCP06IISOE,2027,0.0506
REGION1,LNDCP06IISOE,2028,0.0753
REGION1,LNDCP06IISOE,2029,0.0963
REGION1,LNDCP06IISOE,2030,0.1141
REGION1,LNDCP06IRMRD,2028,0.0238
REGION1,LNDCP06IRMRD,2029,0.0296
REGION1,LNDCP06IRMRD,2030,0.0342
REGION1,LNDCP06IRNOC,2018,0.2029
REGION1,LNDCP06IRNOC,2029,0.0056
REGION1,LNDCP06IRNOC,2030,0.0145
REGION1,LNDCP06IRNOE,2016,2.5241
REGION1,LNDCP06IRNOE,2017,0.5705
REGION1,LNDCP06IRNOE,2018,0.6473
REGION1,LNDCP06IRNOE,2019,0.7355
REGION1,LNDCP06IRNOE,2020,0.837
REGION1,LNDCP06IRNOE,2021,0.9536
REGION1,LNDCP06IRNOE,2022,1.0878
REGION1,LNDCP06IRNOE,2023,1.2421
REGION1,LNDCP06IRNOE,2024,1.4196
REGION1,LNDCP06IRNOE,2025,1.6237
REGION1,LNDCP06IRNOE,2026,1.8584
REGION1,LNDCP06IRNOE,2027,2.1283
REGION1,LNDCP06IRNOE,2028,2.4387
REGION1,LNDCP06IRNOE,2029,0.8201
REGION1,LNDCP06IRNOE,2030,2.9098
REGION1,LNDCP06IRNOW,2017,0.2524
REGION1,LNDCP06IRNOW,2018,0.2786
REGION1,LNDCP06IRNOW,2019,0.3087
REGION1,LNDCP06IRNOW,2020,0.3434
REGION1,LNDCP06IRNOW,2021,0.3832
REGION1,LNDCP06IRNOW,2022,0.4291
REGION1,LNDCP06IRNOW,2023,0.4818
REGION1,LNDCP06IRNOW,2024,0.5424
REGION1,LNDCP06IRNOW,2025,0.6121
REGION1,LNDCP06IRNOW,2026,0.6923
REGION1,LNDCP06IRNOW,2027,0.7845
REGION1,LNDCP06IRNOW,2028,0.8905
REGION1,LNDCP06IRNOW,2029,1.0125
REGION1,LNDCP06IRNOW,2030,1.1527
REGION1,LNDCP06IRRRD,2026,0.0019
REGION1,LNDCP06IRRRD,2027,0.008
REGION1,LNDCP06IRRRD,2028,0.0118
REGION1,LNDCP06IRRRD,2029,0.015
REGION1,LNDCP06IRRRD,2030,0.0177
REGION1,LNDCP06IRSOC,2026,0.0067
REGION1,LNDCP06IRSOC,2027,0.0279
REGION1,LNDCP06IRSOC,2028,0.0411
REGION1,LNDCP06IRSOC,2029,0.0523
REGION1,LNDCP06IRSOC,2030,0.0618
REGION1,LNDCP06IRSOE,2027,0.0161
REGION1,LNDCP06IRSOE,2028,0.0234
REGION1,LNDCP06IRSOE,2029,0.0296
REGION1,LNDCP06IRSOE,2030,0.0348
REGION1,LNDCP06LRMRD,2029,0.0055
REGION1,LNDCP06LRMRD,2030,0.0097
REGION1,LNDCP06LRNOC,2028,0.0065
REGION1,LNDCP06LRNOC,2029,0.008
REGION1,LNDCP06LRNOC,2030,0.0093
REGION1,LNDCP06LRNOE,2026,0.0015
REGION1,LNDCP06LRNOE,2027,0.0035
REGION1,LNDCP06LRNOE,2028,0.0052
REGION1,LNDCP06LRNOE,2029,0.0066
REGION1,LNDCP06LRNOE,2030,0.0078
REGION1,LNDCP06LRNOW,2020,0.034
REGION1,LNDCP06LRNOW,2021,0.0566
REGION1,LNDCP06LRRRD,2028,0.0017
REGION1,LNDCP06LRRRD,2029,0.0043
REGION1,LNDCP06LRRRD,2030,0.0049
REGION1,LNDCP06LRSOC,2028,0.0114
REGION1,LNDCP06LRSOC,2029,0.0142
REGION1,LNDCP06LRSOC,2030,0.0164
REGION1,LNDCP06LRSOE,2029,0.0058
REGION1,LNDCP06LRSOE,2030,0.0104
REGION1,LNDCP07HIMRD,2026,0.0244
REGION1,LNDCP07HIMRD,2027,0.1025
REGION1,LNDCP07HIMRD,2028,0.1509
REGION1,LNDCP07HIMRD,2029,0.1919
REGION1,LNDCP07HIMRD,2030,0.2269
REGION1,LNDCP07HINOC,2026,0.0461
REGION1,LNDCP07HINOC,2027,0.1084
REGION1,LNDCP07HINOC,2028,0.1613
REGION1,LNDCP07HINOC,2029,0.2062
REGION1,LNDCP07HINOC,2030,0.2445
REGION1,LNDCP07HINOE,2026,0.0239
REGION1,LNDCP07HINOE,2027,0.1004
REGION1,LNDCP07HINOE,2028,0.1478
REGION1,LNDCP07HINOE,2029,0.188
REGION1,LNDCP07HINOE,2030,0.2222
REGION1,LNDCP07HINOW,2026,0.0315
REGION1,LNDCP07HINOW,2027,0.1321
REGION1,LNDCP07HINOW,2028,0.1943
REGION1,LNDCP07HINOW,2029,0.2472
REGION1,LNDCP07HINOW,2030,0.2922
REGION1,LNDCP07HIRRD,2026,0.0134
REGION1,LNDCP07HIRRD,2027,0.0564
REGION1,LNDCP07HIRRD,2028,0.083
REGION1,LNDCP07HIRRD,2029,0.1056
REGION1,LNDCP07HIRRD,2030,0.1248
REGION1,LNDCP07HISOC,2019,41.2216
REGION1,LNDCP07HISOC,2020,57.6988
REGION1,LNDCP07HISOC,2021,58.729
REGION1,LNDCP07HISOC,2022,57.2084
REGION1,LNDCP07HISOC,2023,52.9012
REGION1,LNDCP07HISOC,2024,13.5825
REGION1,LNDCP07HISOE,2017,66.2101
REGION1,LNDCP07HISOE,2018,35.2894
REGION1,LNDCP07HISOE,2024,38.9433
REGION1,LNDCP07HISOE,2025,52.5048
REGION1,LNDCP07HISOE,2026,49.0878
REGION1,LNDCP07HISOE,2027,44.7737
REGION1,LNDCP07HISOE,2028,41.8377
REGION1,LNDCP07HISOE,2029,38.9625
REGION1,LNDCP07HISOE,2030,30.9379
REGION1,LNDCP07HRMRD,2027,0.8578
REGION1,LNDCP07HRMRD,2028,1.2438
REGION1,LNDCP07HRMRD,2029,1.5719
REGION1,LNDCP07HRMRD,2030,1.8507
REGION1,LNDCP07HRNOC,2026,0.3724
REGION1,LNDCP07HRNOC,2027,0.8752
REGION1,LNDCP07HRNOC,2028,1.3026
REGION1,LNDCP07HRNOC,2029,1.6659
REGION1,LNDCP07HRNOC,2030,1.9747
REGION1,LNDCP07HRNOE,2026,0.3361
REGION1,LNDCP07HRNOE,2027,0.7898
REGION1,LNDCP07HRNOE,2028,1.1755
REGION1,LNDCP07HRNOE,2029,1.5033
REGION1,LNDCP07HRNOE,2030,1.7819
REGION1,LNDCP07HRNOW,2026,0.442
REGION1,LNDCP07HRNOW,2027,1.0386
REGION1,LNDCP07HRNOW,2028,1.5457
REGION1,LNDCP07HRNOW,2029,1.9768
REGION1,LNDCP07HRNOW,2030,2.3432
REGION1,LNDCP07HRRRD,2026,0.1085
REGION1,LNDCP07HRRRD,2027,0.4557
REGION1,LNDCP07HRRRD,2028,0.6705
REGION1,LNDCP07HRRRD,2029,0.8531
REGION1,LNDCP07HRRRD,2030,1.0083
