r,t,y,SalvageValue
REGION1,LNDCP07IRSOE,2029,0.1023
REGION1,LNDCP07IRSOE,2030,0.1258
REGION1,LNDCP07LRMRD,2029,0.0194
REGION1,LNDCP07LRMRD,2030,0.0358
REGION1,LNDCP07LRNOC,2018,0.0596
REGION1,LNDCP07LRNOE,2029,0.0288
REGION1,LNDCP07LRNOE,2030,0.0335
REGION1,LNDCP07LRRRD,2029,0.0161
REGION1,LNDCP07LRRRD,2030,0.0188
REGION1,LNDCP07LRSOC,2027,0.0234
REGION1,LNDCP07LRSOC,2028,0.0357
REGION1,LNDCP07LRSOC,2029,0.047
REGION1,LNDCP07LRSOC,2030,0.0574
REGION1,LNDCP07LRSOE,2028,0.0219
REGION1,LNDCP07LRSOE,2029,0.028
REGION1,LNDCP07LRSOE,2030,0.0336
REGION1,PWRBIOC01,2016,58.3593
REGION1,PWRBIOC01,2017,110.0533
REGION1,PWRBIOC01,2018,174.311
REGION1,PWRCOAC01,2016,413.1864
REGION1,PWRCOAC01,2020,681.6136
REGION1,PWRCOAN02,2017,1952.0027
REGION1,PWRCOAN02,2018,1501.0235
REGION1,PWRCOAN02,2019,937.8596
REGION1,PWRCOAN02,2020,2852.28
REGION1,PWRCOAS01,2016,1115.6034
REGION1,PWRCOAS01,2017,956.2697
REGION1,PWRCOAS01,2018,2832.416
REGION1,PWRCOAS01,2019,6326.4807
REGION1,PWRHYDC01,2016,1947.6021
REGION1,PWRHYDC01,2017,706.8609
REGION1,PWRHYDC01,2018,810.6016
REGION1,PWRHYDC01,2019,573.3684
REGION1,PWRHYDC01,2020,940.9365
REGION1,PWRHYDN01,2016,3644.9825
REGION1,PWRHYDN01,2017,396.1528
REGION1,PWRHYDN01,2018,478.0471
REGION1,PWRHYDN01,2019,654.1613
REGION1,PWRHYDN01,2020,480.9231
REGION1,PWRNGSC01,2016,151.8486
REGION1,PWRNGSC01,2020,166.9982
REGION1,PWRNGSC0X,2030,684.4984
REGION1,PWRNGSS01,2020,814.5822
REGION1,PWRNGSS0X,2023,382.3029
REGION1,PWRNGSS0X,2024,2139.4052
REGION1,PWRNGSS0X,2025,2160.8847
REGION1,PWRNGSS0X,2026,2220.2311
REGION1,PWRNGSS0X,2027,2198.0332
REGION1,PWRNGSS0X,2028,2935.7611
REGION1,PWRNGSS0X,2029,2390.0135
REGION1,PWRNGSS0X,2030,960.0831
REGION1,PWRSOLC01,2019,364.1266
REGION1,PWRSOLC01,2020,500.9033
REGION1,PWRWNDC01,2019,168.2589
REGION1,PWRWNDS01,2018,658.6943
REGION1,PWRWNDS01,2019,185.0848
REGION1,PWRWNDS01,2020,226.6555
