r,t,y,AnnualVariableOperatingCost
REGION1,DEMINDNGS,2021,0.602
REGION1,DEMINDNGS,2022,0.6432
REGION1,DEMINDNGS,2023,0.6843
REGION1,DEMINDNGS,2024,0.7255
REGION1,DEMINDNGS,2025,0.7666
REGION1,DEMINDNGS,2026,0.8078
REGION1,DEMINDNGS,2027,0.8489
REGION1,DEMINDNGS,2028,0.89
REGION1,DEMINDNGS,2029,0.9311
REGION1,DEMINDNGS,2030,0.9722
REGION1,DEMINDOHC,2015,0.1126
REGION1,DEMINDOHC,2016,0.1126
REGION1,DEMINDOHC,2017,0.119
REGION1,DEMINDOHC,2018,0.1255
REGION1,DEMINDOHC,2019,0.1319
REGION1,DEMINDOHC,2020,0.1384
REGION1,DEMINDOHC,2021,0.1485
REGION1,DEMINDOHC,2022,0.1587
REGION1,DEMINDOHC,2023,0.1689
REGION1,DEMINDOHC,2024,0.179
REGION1,DEMINDOHC,2025,0.1892
REGION1,DEMINDOHC,2026,0.1993
REGION1,DEMINDOHC,2027,0.2095
REGION1,DEMINDOHC,2028,0.2196
REGION1,DEMINDOHC,2029,0.2298
REGION1,DEMINDOHC,2030,0.2399
REGION1,DEMOTHCRU,2015,5.3256
REGION1,DEMOTHCRU,2016,5.3256
REGION1,DEMOTHCRU,2017,5.6309
REGION1,DEMOTHCRU,2018,5.9361
REGION1,DEMOTHCRU,2019,6.2413
REGION1,DEMOTHCRU,2020,6.5463
REGION1,DEMOTHCRU,2021,7.0271
REGION1,DEMOTHCRU,2022,7.5078
REGION1,DEMOTHCRU,2023,7.9883
REGION1,DEMOTHCRU,2024,8.4687
REGION1,DEMOTHCRU,2025,8.9489
REGION1,DEMOTHCRU,2026,9.4291
REGION1,DEMOTHCRU,2027,9.9092
REGION1,DEMOTHCRU,2028,10.3891
REGION1,DEMOTHCRU,2029,10.869
REGION1,DEMOTHCRU,2030,11.3488
REGION1,DEMOTHHFO,2015,0.0066
REGION1,DEMOTHHFO,2016,0.0066
REGION1,DEMOTHHFO,2017,0.007
REGION1,DEMOTHHFO,2018,0.0074
REGION1,DEMOTHHFO,2019,0.0078
REGION1,DEMOTHHFO,2020,0.0081
REGION1,DEMOTHHFO,2021,0.0087
REGION1,DEMOTHHFO,2022,0.0093
REGION1,DEMOTHHFO,2023,0.0099
REGION1,DEMOTHHFO,2024,0.0105
REGION1,DEMOTHHFO,2025,0.0111
REGION1,DEMOTHHFO,2026,0.0117
REGION1,DEMOTHHFO,2027,0.0123
REGION1,DEMOTHHFO,2028,0.0129
REGION1,DEMOTHHFO,2029,0.0135
REGION1,DEMOTHHFO,2030,0.0141
REGION1,DEMOTHKER,2015,0.0008
REGION1,DEMOTHKER,2016,0.0008
REGION1,DEMOTHKER,2017,0.0008
REGION1,DEMOTHKER,2018,0.0009
REGION1,DEMOTHKER,2019,0.0009
REGION1,DEMOTHKER,2020,0.001
REGION1,DEMOTHKER,2021,0.001
REGION1,DEMOTHKER,2022,0.0011
REGION1,DEMOTHKER,2023,0.0012
REGION1,DEMOTHKER,2024,0.0013
REGION1,DEMOTHKER,2025,0.0013
REGION1,DEMOTHKER,2026,0.0014
REGION1,DEMOTHKER,2027,0.0015
REGION1,DEMOTHKER,2028,0.0016
REGION1,DEMOTHKER,2029,0.0016
REGION1,DEMOTHKER,2030,0.0017
REGION1,DEMOTHNGS,2015,0.161
REGION1,DEMOTHNGS,2016,0.161
REGION1,DEMOTHNGS,2017,0.1703
REGION1,DEMOTHNGS,2018,0.1795
REGION1,DEMOTHNGS,2019,0.1887
REGION1,DEMOTHNGS,2020,0.198
REGION1,DEMOTHNGS,2021,0.2125
REGION1,DEMOTHNGS,2022,0.227
REGION1,DEMOTHNGS,2023,0.2416
REGION1,DEMOTHNGS,2024,0.2561
REGION1,DEMOTHNGS,2025,0.2706
REGION1,DEMOTHNGS,2026,0.2851
REGION1,DEMOTHNGS,2027,0.2997
REGION1,DEMOTHNGS,2028,0.3142
REGION1,DEMOTHNGS,2029,0.3287
REGION1,DEMOTHNGS,2030,0.3432
REGION1,DEMOTHOHC,2015,0.1036
REGION1,DEMOTHOHC,2016,0.1036
REGION1,DEMOTHOHC,2017,0.1095
REGION1,DEMOTHOHC,2018,0.1155
REGION1,DEMOTHOHC,2019,0.1214
REGION1,DEMOTHOHC,2020,0.1273
REGION1,DEMOTHOHC,2021,0.1367
REGION1,DEMOTHOHC,2022,0.146
REGION1,DEMOTHOHC,2023,0.1554
REGION1,DEMOTHOHC,2024,0.1647
REGION1,DEMOTHOHC,2025,0.174
REGION1,DEMOTHOHC,2026,0.1834
REGION1,DEMOTHOHC,2027,0.1927
REGION1,DEMOTHOHC,2028,0.2021
REGION1,DEMOTHOHC,2029,0.2114
REGION1,DEMOTHOHC,2030,0.2207
REGION1,DEMPWRCOA,2015,1.2598
REGION1,DEMPWRCOA,2016,1.3004
REGION1,DEMPWRCOA,2017,1.3552
REGION1,DEMPWRCOA,2018,1.3552
REGION1,DEMPWRCOA,2019,1.3552
REGION1,DEMPWRCOA,2020,1.3552
REGION1,DEMPWRCOA,2021,1.3552
REGION1,DEMPWRCOA,2022,1.2202
REGION1,DEMPWRCOA,2023,1.0444
REGION1,DEMPWRCOA,2024,0.7277
REGION1,DEMPWRCOA,2025,0.6132
REGION1,DEMPWRCOA,2026,0.271
REGION1,DEMPWRCOA,2027,0.2284
REGION1,DEMPWRCOA,2028,0.2284
REGION1,DEMPWRCOA,2029,0.4675
REGION1,DEMPWRCOA,2030,0.6876
REGION1,DEMPWRDSL,2015,0.2103
REGION1,DEMPWRDSL,2016,0.2015
REGION1,DEMPWRDSL,2017,0.2189
REGION1,DEMPWRDSL,2018,0.2381
REGION1,DEMPWRDSL,2019,0.2388
REGION1,DEMPWRDSL,2020,0.2572
REGION1,DEMPWRDSL,2021,0.2888
REGION1,DEMPWRDSL,2022,0.3107
REGION1,DEMPWRDSL,2023,0.3326
REGION1,DEMPWRDSL,2024,0.3606
REGION1,DEMPWRDSL,2025,0.3826
REGION1,DEMPWRDSL,2026,0.4045
REGION1,DEMPWRDSL,2027,0.4264
REGION1,DEMPWRDSL,2028,0.4483
REGION1,DEMPWRDSL,2029,0.4702
REGION1,DEMPWRDSL,2030,0.4921
REGION1,DEMPWRGEO,2015,0.0382
REGION1,DEMPWRGEO,2016,0.0382
REGION1,DEMPWRGEO,2017,0.0382
REGION1,DEMPWRGEO,2018,0.0382
REGION1,DEMPWRGEO,2019,0.0309
REGION1,DEMPWRGEO,2020,0.0309
REGION1,DEMPWRGEO,2021,0.0154
REGION1,DEMPWRGEO,2022,0.0154
REGION1,DEMPWRGEO,2023,0.0154
REGION1,DEMPWRHYD,2015,0.0498
REGION1,DEMPWRHYD,2016,0.0498
REGION1,DEMPWRHYD,2017,0.0498
REGION1,DEMPWRHYD,2018,0.0498
REGION1,DEMPWRHYD,2019,0.0498
REGION1,DEMPWRHYD,2020,0.0498
REGION1,DEMPWRHYD,2021,0.0498
REGION1,DEMPWRHYD,2022,0.0498
REGION1,DEMPWRHYD,2023,0.0498
REGION1,DEMPWRHYD,2024,0.0498
REGION1,DEMPWRHYD,2025,0.0498
REGION1,DEMPWRHYD,2026,0.0498
REGION1,DEMPWRHYD,2027,0.0498
REGION1,DEMPWRHYD,2028,0.0498
REGION1,DEMPWRHYD,2029,0.0498
REGION1,DEMPWRHYD,2030,0.0498
REGION1,DEMPWRNGS,2015,0.4464
REGION1,DEMPWRNGS,2016,0.4222
REGION1,DEMPWRNGS,2017,0.4597
REGION1,DEMPWRNGS,2018,0.5374
REGION1,DEMPWRNGS,2019,0.6183
REGION1,DEMPWRNGS,2020,0.6876
REGION1,DEMPWRNGS,2021,0.8312
REGION1,DEMPWRNGS,2022,1.043
REGION1,DEMPWRNGS,2023,1.2813
REGION1,DEMPWRNGS,2024,1.6346
REGION1,DEMPWRNGS,2025,1.8329
REGION1,DEMPWRNGS,2026,2.1796
REGION1,DEMPWRNGS,2027,2.331
REGION1,DEMPWRNGS,2028,2.4545
REGION1,DEMPWRNGS,2029,2.4222
REGION1,DEMPWRNGS,2030,2.4023
REGION1,DEMPWRSURJWA,2015,0.0086
REGION1,DEMPWRSURJWA,2016,0.0084
REGION1,DEMPWRSURJWA,2017,0.0086
REGION1,DEMPWRSURJWA,2018,0.0091
REGION1,DEMPWRSURJWA,2019,0.0087
REGION1,DEMPWRSURJWA,2020,0.0087
REGION1,DEMPWRSURJWA,2021,0.0094
REGION1,DEMPWRSURJWA,2022,0.0099
REGION1,DEMPWRSURJWA,2023,0.0104
REGION1,DEMPWRSURJWA,2024,0.0108
REGION1,DEMPWRSURJWA,2025,0.0113
REGION1,DEMPWRSURJWA,2026,0.0116
REGION1,DEMPWRSURJWA,2027,0.0122
REGION1,DEMPWRSURJWA,2028,0.0128
REGION1,DEMPWRSURJWA,2029,0.0136
REGION1,DEMPWRSURJWA,2030,0.0144
REGION1,DEMPWRSURKAN,2015,0.0006
REGION1,DEMPWRSURKAN,2016,0.0006
REGION1,DEMPWRSURKAN,2017,0.0007
REGION1,DEMPWRSURKAN,2018,0.0007
REGION1,DEMPWRSURKAN,2019,0.0007
REGION1,DEMPWRSURKAN,2020,0.0008
REGION1,DEMPWRSURKAN,2021,0.0008
REGION1,DEMPWRSURKAN,2022,0.0009
REGION1,DEMPWRSURKAN,2023,0.001
REGION1,DEMPWRSURKAN,2024,0.001
REGION1,DEMPWRSURKAN,2025,0.0011
REGION1,DEMPWRSURKAN,2026,0.0011
REGION1,DEMPWRSURKAN,2027,0.0012
REGION1,DEMPWRSURKAN,2028,0.0012
REGION1,DEMPWRSURKAN,2029,0.0013
REGION1,DEMPWRSURKAN,2030,0.0014
REGION1,DEMPWRSURSLI,2015,0.0
REGION1,DEMPWRSURSLI,2016,0.0
REGION1,DEMPWRSURSLI,2017,0.0
REGION1,DEMPWRSURSLI,2018,0.0
REGION1,DEMPWRSURSLI,2019,0.0
REGION1,DEMPWRSURSLI,2020,0.0
REGION1,DEMPWRSURSLI,2021,0.0
REGION1,DEMPWRSURSLI,2022,0.0
REGION1,DEMPWRSURSLI,2023,0.0
REGION1,DEMPWRSURSMA,2015,0.0009
REGION1,DEMPWRSURSMA,2016,0.0011
REGION1,DEMPWRSURSMA,2017,0.0014
REGION1,DEMPWRSURSMA,2018,0.0014
REGION1,DEMPWRSURSMA,2019,0.0024
REGION1,DEMPWRSURSMA,2020,0.0028
REGION1,DEMPWRSURSMA,2021,0.003
REGION1,DEMPWRSURSMA,2022,0.0032
REGION1,DEMPWRSURSMA,2023,0.0034
REGION1,DEMPWRSURSMA,2024,0.0036
REGION1,DEMPWRSURSMA,2025,0.0038
REGION1,DEMPWRSURSMA,2026,0.0041
REGION1,DEMPWRSURSMA,2027,0.0043
REGION1,DEMPWRSURSMA,2028,0.0045
REGION1,DEMPWRSURSMA,2029,0.0047
REGION1,DEMPWRSURSMA,2030,0.0049
REGION1,DEMPWRWND,2015,0.0006
REGION1,DEMPWRWND,2016,0.0006
REGION1,DEMPWRWND,2017,0.0006
REGION1,DEMPWRWND,2018,0.0006
REGION1,DEMPWRWND,2019,0.0006
REGION1,DEMPWRWND,2020,0.0006
REGION1,DEMPWRWND,2021,0.0006
REGION1,DEMPWRWND,2022,0.0006
REGION1,DEMPWRWND,2023,0.0006
REGION1,DEMPWRWND,2024,0.0006
REGION1,DEMPWRWND,2025,0.0006
REGION1,DEMPWRWND,2026,0.0006
REGION1,DEMPWRWND,2027,0.0006
REGION1,DEMPWRWND,2028,0.0006
REGION1,DEMPWRWND,2029,0.0006
REGION1,DEMPWRWND,2030,0.0006
REGION1,DEMRESBIO,2015,1.9969
REGION1,DEMRESBIO,2016,1.9969
REGION1,DEMRESBIO,2017,2.1114
REGION1,DEMRESBIO,2018,2.2258
REGION1,DEMRESBIO,2019,2.3403
REGION1,DEMRESBIO,2020,2.4547
REGION1,DEMRESBIO,2021,2.6349
REGION1,DEMRESBIO,2022,2.8152
REGION1,DEMRESBIO,2023,2.9953
REGION1,DEMRESBIO,2024,3.1755
REGION1,DEMRESBIO,2025,3.3556
REGION1,DEMRESBIO,2026,3.5356
REGION1,DEMRESBIO,2027,3.7156
REGION1,DEMRESBIO,2028,3.8956
REGION1,DEMRESBIO,2029,4.0755
REGION1,DEMRESBIO,2030,4.2554
REGION1,DEMRESELCJ02,2015,0.186
REGION1,DEMRESELCJ02,2016,0.186
REGION1,DEMRESELCJ02,2017,0.1967
REGION1,DEMRESELCJ02,2018,0.2074
REGION1,DEMRESELCJ02,2019,0.218
REGION1,DEMRESELCJ02,2020,0.2287
REGION1,DEMRESELCJ02,2021,0.2455
REGION1,DEMRESELCJ02,2022,0.2623
REGION1,DEMRESELCJ02,2023,0.2791
REGION1,DEMRESELCJ02,2024,0.2958
REGION1,DEMRESELCJ02,2025,0.3126
REGION1,DEMRESELCJ02,2026,0.3294
REGION1,DEMRESELCJ02,2027,0.3462
REGION1,DEMRESELCJ02,2028,0.3629
REGION1,DEMRESELCJ02,2029,0.3797
REGION1,DEMRESELCJ02,2030,0.3965
REGION1,DEMRESELCK02,2015,0.0197
REGION1,DEMRESELCK02,2016,0.0197
REGION1,DEMRESELCK02,2017,0.0208
REGION1,DEMRESELCK02,2018,0.0219
REGION1,DEMRESELCK02,2019,0.023
REGION1,DEMRESELCK02,2020,0.0242
REGION1,DEMRESELCK02,2021,0.0259
REGION1,DEMRESELCK02,2022,0.0277
REGION1,DEMRESELCK02,2023,0.0295
REGION1,DEMRESELCK02,2024,0.0313
REGION1,DEMRESELCK02,2025,0.033
REGION1,DEMRESELCK02,2026,0.0348
REGION1,DEMRESELCK02,2027,0.0366
REGION1,DEMRESELCK02,2028,0.0383
REGION1,DEMRESELCK02,2029,0.0401
REGION1,DEMRESELCK02,2030,0.0419
REGION1,DEMRESELCL02,2015,0.024
REGION1,DEMRESELCL02,2016,0.024
REGION1,DEMRESELCL02,2017,0.0254
REGION1,DEMRESELCL02,2018,0.0267
REGION1,DEMRESELCL02,2019,0.0281
REGION1,DEMRESELCL02,2020,0.0295
REGION1,DEMRESELCL02,2021,0.0317
REGION1,DEMRESELCL02,2022,0.0338
REGION1,DEMRESELCL02,2023,0.036
REGION1,DEMRESELCL02,2024,0.0382
REGION1,DEMRESELCL02,2025,0.0403
REGION1,DEMRESELCL02,2026,0.0425
REGION1,DEMRESELCL02,2027,0.0446
REGION1,DEMRESELCL02,2028,0.0468
REGION1,DEMRESELCL02,2029,0.049
REGION1,DEMRESELCL02,2030,0.0511
REGION1,DEMRESELCM02,2015,0.0036
REGION1,DEMRESELCM02,2016,0.0036
REGION1,DEMRESELCM02,2017,0.0039
REGION1,DEMRESELCM02,2018,0.0041
REGION1,DEMRESELCM02,2019,0.0043
REGION1,DEMRESELCM02,2020,0.0045
REGION1,DEMRESELCM02,2021,0.0048
REGION1,DEMRESELCM02,2022,0.0051
REGION1,DEMRESELCM02,2023,0.0055
REGION1,DEMRESELCM02,2024,0.0058
REGION1,DEMRESELCM02,2025,0.0061
REGION1,DEMRESELCM02,2026,0.0065
REGION1,DEMRESELCM02,2027,0.0068
REGION1,DEMRESELCM02,2028,0.0071
REGION1,DEMRESELCM02,2029,0.0074
REGION1,DEMRESELCM02,2030,0.0078
REGION1,DEMRESELCN02,2015,0.0181
REGION1,DEMRESELCN02,2016,0.0181
REGION1,DEMRESELCN02,2017,0.0191
REGION1,DEMRESELCN02,2018,0.0202
REGION1,DEMRESELCN02,2019,0.0212
REGION1,DEMRESELCN02,2020,0.0222
REGION1,DEMRESELCN02,2021,0.0239
REGION1,DEMRESELCN02,2022,0.0255
REGION1,DEMRESELCN02,2023,0.0271
REGION1,DEMRESELCN02,2024,0.0287
REGION1,DEMRESELCN02,2025,0.0304
REGION1,DEMRESELCN02,2026,0.032
REGION1,DEMRESELCN02,2027,0.0336
REGION1,DEMRESELCN02,2028,0.0353
REGION1,DEMRESELCN02,2029,0.0369
REGION1,DEMRESELCN02,2030,0.0385
REGION1,DEMRESELCP02,2015,0.0051
REGION1,DEMRESELCP02,2016,0.0051
REGION1,DEMRESELCP02,2017,0.0054
REGION1,DEMRESELCP02,2018,0.0057
REGION1,DEMRESELCP02,2019,0.006
REGION1,DEMRESELCP02,2020,0.0063
REGION1,DEMRESELCP02,2021,0.0068
REGION1,DEMRESELCP02,2022,0.0073
REGION1,DEMRESELCP02,2023,0.0077
REGION1,DEMRESELCP02,2024,0.0082
REGION1,DEMRESELCP02,2025,0.0086
REGION1,DEMRESELCP02,2026,0.0091
REGION1,DEMRESELCP02,2027,0.0096
REGION1,DEMRESELCP02,2028,0.01
REGION1,DEMRESELCP02,2029,0.0105
REGION1,DEMRESELCP02,2030,0.011
REGION1,DEMRESELCS02,2015,0.0708
REGION1,DEMRESELCS02,2016,0.0708
REGION1,DEMRESELCS02,2017,0.0749
REGION1,DEMRESELCS02,2018,0.0789
REGION1,DEMRESELCS02,2019,0.083
REGION1,DEMRESELCS02,2020,0.087
REGION1,DEMRESELCS02,2021,0.0934
REGION1,DEMRESELCS02,2022,0.0998
REGION1,DEMRESELCS02,2023,0.1062
REGION1,DEMRESELCS02,2024,0.1126
REGION1,DEMRESELCS02,2025,0.119
REGION1,DEMRESELCS02,2026,0.1254
REGION1,DEMRESELCS02,2027,0.1318
REGION1,DEMRESELCS02,2028,0.1381
REGION1,DEMRESELCS02,2029,0.1445
REGION1,DEMRESELCS02,2030,0.1509
REGION1,DEMRESKER,2015,0.0172
REGION1,DEMRESKER,2016,0.0172
REGION1,DEMRESKER,2017,0.0182
REGION1,DEMRESKER,2018,0.0192
REGION1,DEMRESKER,2019,0.0202
REGION1,DEMRESKER,2020,0.0212
REGION1,DEMRESKER,2021,0.0227
REGION1,DEMRESKER,2022,0.0243
REGION1,DEMRESKER,2023,0.0258
REGION1,DEMRESKER,2024,0.0274
REGION1,DEMRESKER,2025,0.0289
REGION1,DEMRESKER,2026,0.0305
REGION1,DEMRESKER,2027,0.032
REGION1,DEMRESKER,2028,0.0336
REGION1,DEMRESKER,2029,0.0351
REGION1,DEMRESKER,2030,0.0367
REGION1,DEMRESLPG,2015,0.2667
REGION1,DEMRESLPG,2016,0.2667
REGION1,DEMRESLPG,2017,0.282
REGION1,DEMRESLPG,2018,0.2973
REGION1,DEMRESLPG,2019,0.3126
REGION1,DEMRESLPG,2020,0.3278
REGION1,DEMRESLPG,2021,0.3519
REGION1,DEMRESLPG,2022,0.376
REGION1,DEMRESLPG,2023,0.4
REGION1,DEMRESLPG,2024,0.4241
REGION1,DEMRESLPG,2025,0.4482
REGION1,DEMRESLPG,2026,0.4722
REGION1,DEMRESLPG,2027,0.4962
REGION1,DEMRESLPG,2028,0.5203
REGION1,DEMRESLPG,2029,0.5443
REGION1,DEMRESLPG,2030,0.5683
REGION1,DEMRESNGS,2015,0.0009
REGION1,DEMRESNGS,2016,0.0009
REGION1,DEMRESNGS,2017,0.0009
REGION1,DEMRESNGS,2018,0.001
REGION1,DEMRESNGS,2019,0.001
REGION1,DEMRESNGS,2020,0.0011
REGION1,DEMRESNGS,2021,0.0012
REGION1,DEMRESNGS,2022,0.0012
REGION1,DEMRESNGS,2023,0.0013
REGION1,DEMRESNGS,2024,0.0014
REGION1,DEMRESNGS,2025,0.0015
REGION1,DEMRESNGS,2026,0.0016
REGION1,DEMRESNGS,2027,0.0016
REGION1,DEMRESNGS,2028,0.0017
REGION1,DEMRESNGS,2029,0.0018
REGION1,DEMRESNGS,2030,0.0019
REGION1,DEMTRADSL,2015,0.6609
REGION1,DEMTRADSL,2016,0.6609
REGION1,DEMTRADSL,2017,0.6988
REGION1,DEMTRADSL,2018,0.7366
REGION1,DEMTRADSL,2019,0.7745
REGION1,DEMTRADSL,2020,0.8124
REGION1,DEMTRADSL,2021,0.872
REGION1,DEMTRADSL,2022,0.9317
REGION1,DEMTRADSL,2023,0.9913
REGION1,DEMTRADSL,2024,1.0509
REGION1,DEMTRADSL,2025,1.1105
REGION1,DEMTRADSL,2026,1.1701
REGION1,DEMTRADSL,2027,1.2297
REGION1,DEMTRADSL,2028,1.2892
REGION1,DEMTRADSL,2029,1.3488
REGION1,DEMTRADSL,2030,1.4083
REGION1,DEMTRAGSL,2015,1.0077
REGION1,DEMTRAGSL,2016,1.0077
REGION1,DEMTRAGSL,2017,1.0654
REGION1,DEMTRAGSL,2018,1.1232
REGION1,DEMTRAGSL,2019,1.1809
REGION1,DEMTRAGSL,2020,1.2387
REGION1,DEMTRAGSL,2021,1.3296
REGION1,DEMTRAGSL,2022,1.4206
REGION1,DEMTRAGSL,2023,1.5115
REGION1,DEMTRAGSL,2024,1.6024
REGION1,DEMTRAGSL,2025,1.6933
REGION1,DEMTRAGSL,2026,1.7841
REGION1,DEMTRAGSL,2027,1.875
REGION1,DEMTRAGSL,2028,1.9658
REGION1,DEMTRAGSL,2029,2.0566
REGION1,DEMTRAGSL,2030,2.1474
REGION1,DEMTRAHFO,2015,0.0008
REGION1,DEMTRAHFO,2016,0.0008
REGION1,DEMTRAHFO,2017,0.0008
REGION1,DEMTRAHFO,2018,0.0009
REGION1,DEMTRAHFO,2019,0.0009
REGION1,DEMTRAHFO,2020,0.001
REGION1,DEMTRAHFO,2021,0.001
REGION1,DEMTRAHFO,2022,0.0011
REGION1,DEMTRAHFO,2023,0.0012
REGION1,DEMTRAHFO,2024,0.0013
REGION1,DEMTRAHFO,2025,0.0013
REGION1,DEMTRAHFO,2026,0.0014
REGION1,DEMTRAHFO,2027,0.0015
REGION1,DEMTRAHFO,2028,0.0016
REGION1,DEMTRAHFO,2029,0.0016
REGION1,DEMTRAHFO,2030,0.0017
REGION1,DEMTRAKER,2015,0.1185
REGION1,DEMTRAKER,2016,0.1185
REGION1,DEMTRAKER,2017,0.1253
REGION1,DEMTRAKER,2018,0.1321
REGION1,DEMTRAKER,2019,0.1389
REGION1,DEMTRAKER,2020,0.1456
REGION1,DEMTRAKER,2021,0.1563
REGION1,DEMTRAKER,2022,0.167
REGION1,DEMTRAKER,2023,0.1777
REGION1,DEMTRAKER,2024,0.1884
REGION1,DEMTRAKER,2025,0.1991
REGION1,DEMTRAKER,2026,0.2098
REGION1,DEMTRAKER,2027,0.2205
REGION1,DEMTRAKER,2028,0.2311
REGION1,DEMTRAKER,2029,0.2418
REGION1,DEMTRAKER,2030,0.2525
REGION1,DEMTRANGS,2015,0.0016
REGION1,DEMTRANGS,2016,0.0016
REGION1,DEMTRANGS,2017,0.0017
REGION1,DEMTRANGS,2018,0.0018
REGION1,DEMTRANGS,2019,0.0018
REGION1,DEMTRANGS,2020,0.0019
REGION1,DEMTRANGS,2021,0.0021
REGION1,DEMTRANGS,2022,0.0022
REGION1,DEMTRANGS,2023,0.0024
REGION1,DEMTRANGS,2024,0.0025
REGION1,DEMTRANGS,2025,0.0026
REGION1,DEMTRANGS,2026,0.0028
REGION1,DEMTRANGS,2027,0.0029
REGION1,DEMTRANGS,2028,0.0031
REGION1,DEMTRANGS,2029,0.0032
REGION1,DEMTRANGS,2030,0.0034
REGION1,IMPCRU,2015,55886.585
REGION1,IMPCRU,2016,49536.627
REGION1,IMPCRU,2017,65414.099
REGION1,IMPCRU,2018,72359.849
REGION1,IMPCRU,2019,79817.714
REGION1,IMPCRU,2020,84654.4
REGION1,IMPCRU,2021,92012.161
REGION1,IMPCRU,2022,99588.705
REGION1,IMPCRU,2023,106817.72
REGION1,IMPCRU,2024,114199.42
REGION1,IMPCRU,2025,121658.3
REGION1,IMPCRU,2026,128831.06
REGION1,IMPCRU,2027,135946.42
REGION1,IMPCRU,2028,143004.92
REGION1,IMPCRU,2029,149852.83
REGION1,IMPCRU,2030,156789.14
REGION1,IMPDSL,2015,3633.8972
REGION1,IMPDSL,2016,3089.1635
REGION1,IMPDSL,2017,4081.1465
REGION1,IMPDSL,2018,4539.167
REGION1,IMPDSL,2019,4757.2691
REGION1,IMPDSL,2020,5074.8039
REGION1,IMPDSL,2021,5617.2371
REGION1,IMPDSL,2022,6027.2108
REGION1,IMPDSL,2023,6422.2861
REGION1,IMPDSL,2024,6914.7718
REGION1,IMPDSL,2025,7319.7885
REGION1,IMPDSL,2026,7707.4127
REGION1,IMPDSL,2027,8092.3631
REGION1,IMPDSL,2028,8479.9048
REGION1,IMPDSL,2029,8859.929
REGION1,IMPDSL,2030,9243.3995
REGION1,IMPGSL,2015,7439.4392
REGION1,IMPGSL,2016,6533.9628
REGION1,IMPGSL,2017,8456.6937
REGION1,IMPGSL,2018,9182.9098
REGION1,IMPGSL,2019,9975.9833
REGION1,IMPGSL,2020,10429.438
REGION1,IMPGSL,2021,11150.971
REGION1,IMPGSL,2022,11898.143
REGION1,IMPGSL,2023,12617.53
REGION1,IMPGSL,2024,13349.663
REGION1,IMPGSL,2025,14088.025
REGION1,IMPGSL,2026,14794.382
REGION1,IMPGSL,2027,15495.552
REGION1,IMPGSL,2028,16202.29
REGION1,IMPGSL,2029,16893.911
REGION1,IMPGSL,2030,17592.11
REGION1,IMPLPG,2015,3415.7844
REGION1,IMPLPG,2016,3000.0391
REGION1,IMPLPG,2017,3882.9049
REGION1,IMPLPG,2018,4216.2616
REGION1,IMPLPG,2019,4580.32
REGION1,IMPLPG,2020,4788.5974
REGION1,IMPLPG,2021,5119.8849
REGION1,IMPLPG,2022,5463.0451
REGION1,IMPLPG,2023,5793.2629
REGION1,IMPLPG,2024,6129.493
REGION1,IMPLPG,2025,6468.3612
REGION1,IMPLPG,2026,6792.9722
REGION1,IMPLPG,2027,7114.8207
REGION1,IMPLPG,2028,7439.2143
REGION1,IMPLPG,2029,7756.6988
REGION1,IMPLPG,2030,8077.1917
REGION1,LNDAGRJWAC01,2015,-42.2189
REGION1,LNDAGRJWAC01,2016,-40.1069
REGION1,LNDAGRJWAC01,2017,-38.1005
REGION1,LNDAGRJWAC01,2018,-36.1944
REGION1,LNDAGRJWAC01,2019,-34.3836
REGION1,LNDAGRJWAC01,2020,-32.6633
REGION1,LNDAGRJWAC01,2021,-31.0291
REGION1,LNDAGRJWAC01,2022,-29.4766
REGION1,LNDAGRJWAC01,2023,-28.0017
REGION1,LNDAGRJWAC01,2024,-26.6005
REGION1,LNDAGRJWAC01,2025,-25.2694
REGION1,LNDAGRJWAC01,2026,-24.0049
REGION1,LNDAGRJWAC01,2027,-22.8036
REGION1,LNDAGRJWAC01,2028,-21.6623
REGION1,LNDAGRJWAC01,2029,-20.5781
REGION1,LNDAGRJWAC01,2030,-19.5482
REGION1,LNDAGRJWAC02,2015,-78.3557
REGION1,LNDAGRJWAC02,2016,-74.4323
REGION1,LNDAGRJWAC02,2017,-70.705
REGION1,LNDAGRJWAC02,2018,-67.1641
REGION1,LNDAGRJWAC02,2019,-63.8003
REGION1,LNDAGRJWAC02,2020,-60.6046
REGION1,LNDAGRJWAC02,2021,-57.5687
REGION1,LNDAGRJWAC02,2022,-54.6846
REGION1,LNDAGRJWAC02,2023,-51.9448
REGION1,LNDAGRJWAC02,2024,-49.3419
REGION1,LNDAGRJWAC02,2025,-46.8691
REGION1,LNDAGRJWAC02,2026,-44.52
REGION1,LNDAGRJWAC02,2027,-42.2884
REGION1,LNDAGRJWAC02,2028,-40.1683
REGION1,LNDAGRJWAC02,2029,-38.1542
REGION1,LNDAGRJWAC02,2030,-36.2409
REGION1,LNDAGRKANC01,2015,-2547.6794
REGION1,LNDAGRKANC01,2016,-2547.7934
REGION1,LNDAGRKANC01,2017,-2547.9698
REGION1,LNDAGRKANC01,2018,-2548.0886
REGION1,LNDAGRKANC01,2019,-2548.3298
REGION1,LNDAGRKANC01,2020,-2548.5134
REGION1,LNDAGRKANC01,2021,-2545.6031
REGION1,LNDAGRKANC01,2022,-2548.8879
REGION1,LNDAGRKANC01,2023,-2549.1388
REGION1,LNDAGRKANC01,2024,-2549.3321
