r,t,y,TotalCapacityAnnual
REGION1,DEMINDDSL,2017,99999999.0
REGION1,DEMINDDSL,2018,99999999.0
REGION1,DEMINDDSL,2019,99999999.0
REGION1,DEMINDDSL,2020,99999999.0
REGION1,DEMINDDSL,2021,99999999.0
REGION1,DEMINDDSL,2022,99999999.0
REGION1,DEMINDDSL,2023,99999999.0
REGION1,DEMINDDSL,2024,99999999.0
REGION1,DEMINDDSL,2025,99999999.0
REGION1,DEMINDDSL,2026,99999999.0
REGION1,DEMINDDSL,2027,99999999.0
REGION1,DEMINDDSL,2028,99999999.0
REGION1,DEMINDDSL,2029,99999999.0
REGION1,DEMINDDSL,2030,99999999.0
REGION1,DEMINDELCJ02,2015,5.5541
REGION1,DEMINDELCJ02,2016,5.5541
REGION1,DEMINDELCJ02,2017,5.8724
REGION1,DEMINDELCJ02,2018,6.1908
REGION1,DEMINDELCJ02,2019,6.509
REGION1,DEMINDELCJ02,2020,6.8271
REGION1,DEMINDELCJ02,2021,7.3286
REGION1,DEMINDELCJ02,2022,7.8298
REGION1,DEMINDELCJ02,2023,8.3309
REGION1,DEMINDELCJ02,2024,8.8319
REGION1,DEMINDELCJ02,2025,9.3328
REGION1,DEMINDELCJ02,2026,9.8336
REGION1,DEMINDELCJ02,2027,10.3342
REGION1,DEMINDELCJ02,2028,10.8348
REGION1,DEMINDELCJ02,2029,11.3352
REGION1,DEMINDELCJ02,2030,11.8356
REGION1,DEMINDELCK02,2015,0.5868
REGION1,DEMINDELCK02,2016,0.5868
REGION1,DEMINDELCK02,2017,0.6204
REGION1,DEMINDELCK02,2018,0.654
REGION1,DEMINDELCK02,2019,0.6876
REGION1,DEMINDELCK02,2020,0.7213
REGION1,DEMINDELCK02,2021,0.7742
REGION1,DEMINDELCK02,2022,0.8272
REGION1,DEMINDELCK02,2023,0.8801
REGION1,DEMINDELCK02,2024,0.9331
REGION1,DEMINDELCK02,2025,0.986
REGION1,DEMINDELCK02,2026,1.0389
REGION1,DEMINDELCK02,2027,1.0918
REGION1,DEMINDELCK02,2028,1.1446
REGION1,DEMINDELCK02,2029,1.1975
REGION1,DEMINDELCK02,2030,1.2504
REGION1,DEMINDELCL02,2015,0.7163
REGION1,DEMINDELCL02,2016,0.7163
REGION1,DEMINDELCL02,2017,0.7574
REGION1,DEMINDELCL02,2018,0.7984
REGION1,DEMINDELCL02,2019,0.8395
REGION1,DEMINDELCL02,2020,0.8805
REGION1,DEMINDELCL02,2021,0.9452
REGION1,DEMINDELCL02,2022,1.0098
REGION1,DEMINDELCL02,2023,1.0744
REGION1,DEMINDELCL02,2024,1.139
REGION1,DEMINDELCL02,2025,1.2036
REGION1,DEMINDELCL02,2026,1.2682
REGION1,DEMINDELCL02,2027,1.3328
REGION1,DEMINDELCL02,2028,1.3974
REGION1,DEMINDELCL02,2029,1.4619
REGION1,DEMINDELCL02,2030,1.5264
REGION1,DEMINDELCM02,2015,0.1089
REGION1,DEMINDELCM02,2016,0.1089
REGION1,DEMINDELCM02,2017,0.1152
REGION1,DEMINDELCM02,2018,0.1214
REGION1,DEMINDELCM02,2019,0.1277
REGION1,DEMINDELCM02,2020,0.1339
REGION1,DEMINDELCM02,2021,0.1437
REGION1,DEMINDELCM02,2022,0.1536
REGION1,DEMINDELCM02,2023,0.1634
REGION1,DEMINDELCM02,2024,0.1732
REGION1,DEMINDELCM02,2025,0.183
REGION1,DEMINDELCM02,2026,0.1929
REGION1,DEMINDELCM02,2027,0.2027
REGION1,DEMINDELCM02,2028,0.2125
REGION1,DEMINDELCM02,2029,0.2223
REGION1,DEMINDELCM02,2030,0.2321
REGION1,DEMINDELCN02,2015,0.5397
REGION1,DEMINDELCN02,2016,0.5397
REGION1,DEMINDELCN02,2017,0.5706
REGION1,DEMINDELCN02,2018,0.6016
REGION1,DEMINDELCN02,2019,0.6325
REGION1,DEMINDELCN02,2020,0.6634
REGION1,DEMINDELCN02,2021,0.7121
REGION1,DEMINDELCN02,2022,0.7609
REGION1,DEMINDELCN02,2023,0.8095
REGION1,DEMINDELCN02,2024,0.8582
REGION1,DEMINDELCN02,2025,0.9069
REGION1,DEMINDELCN02,2026,0.9556
REGION1,DEMINDELCN02,2027,1.0042
REGION1,DEMINDELCN02,2028,1.0529
REGION1,DEMINDELCN02,2029,1.1015
REGION1,DEMINDELCN02,2030,1.1501
REGION1,DEMINDELCP02,2015,0.1537
REGION1,DEMINDELCP02,2016,0.1537
REGION1,DEMINDELCP02,2017,0.1625
REGION1,DEMINDELCP02,2018,0.1713
REGION1,DEMINDELCP02,2019,0.1801
REGION1,DEMINDELCP02,2020,0.1889
REGION1,DEMINDELCP02,2021,0.2027
REGION1,DEMINDELCP02,2022,0.2166
REGION1,DEMINDELCP02,2023,0.2305
REGION1,DEMINDELCP02,2024,0.2443
REGION1,DEMINDELCP02,2025,0.2582
REGION1,DEMINDELCP02,2026,0.2721
REGION1,DEMINDELCP02,2027,0.2859
REGION1,DEMINDELCP02,2028,0.2998
REGION1,DEMINDELCP02,2029,0.3136
REGION1,DEMINDELCP02,2030,0.3274
REGION1,DEMINDELCS02,2015,2.1141
REGION1,DEMINDELCS02,2016,2.1141
REGION1,DEMINDELCS02,2017,2.2353
REGION1,DEMINDELCS02,2018,2.3565
REGION1,DEMINDELCS02,2019,2.4776
REGION1,DEMINDELCS02,2020,2.5987
REGION1,DEMINDELCS02,2021,2.7896
REGION1,DEMINDELCS02,2022,2.9804
REGION1,DEMINDELCS02,2023,3.1711
REGION1,DEMINDELCS02,2024,3.3618
REGION1,DEMINDELCS02,2025,3.5525
REGION1,DEMINDELCS02,2026,3.7431
REGION1,DEMINDELCS02,2027,3.9337
REGION1,DEMINDELCS02,2028,4.1242
REGION1,DEMINDELCS02,2029,4.3147
REGION1,DEMINDELCS02,2030,4.5052
REGION1,DEMINDHFO,2015,99999999.0
REGION1,DEMINDHFO,2016,99999999.0
REGION1,DEMINDHFO,2017,99999999.0
REGION1,DEMINDHFO,2018,99999999.0
REGION1,DEMINDHFO,2019,99999999.0
REGION1,DEMINDHFO,2020,99999999.0
REGION1,DEMINDHFO,2021,99999999.0
REGION1,DEMINDHFO,2022,99999999.0
REGION1,DEMINDHFO,2023,99999999.0
REGION1,DEMINDHFO,2024,99999999.0
REGION1,DEMINDHFO,2025,99999999.0
REGION1,DEMINDHFO,2026,99999999.0
REGION1,DEMINDHFO,2027,99999999.0
REGION1,DEMINDHFO,2028,99999999.0
REGION1,DEMINDHFO,2029,99999999.0
REGION1,DEMINDHFO,2030,99999999.0
REGION1,DEMINDKER,2015,99999999.0
REGION1,DEMINDKER,2016,99999999.0
REGION1,DEMINDKER,2017,99999999.0
REGION1,DEMINDKER,2018,99999999.0
REGION1,DEMINDKER,2019,99999999.0
REGION1,DEMINDKER,2020,99999999.0
REGION1,DEMINDKER,2021,99999999.0
REGION1,DEMINDKER,2022,99999999.0
REGION1,DEMINDKER,2023,99999999.0
REGION1,DEMINDKER,2024,99999999.0
REGION1,DEMINDKER,2025,99999999.0
REGION1,DEMINDKER,2026,99999999.0
REGION1,DEMINDKER,2027,99999999.0
REGION1,DEMINDKER,2028,99999999.0
REGION1,DEMINDKER,2029,99999999.0
REGION1,DEMINDKER,2030,99999999.0
REGION1,DEMINDLPG,2015,99999999.0
REGION1,DEMINDLPG,2016,99999999.0
REGION1,DEMINDLPG,2017,99999999.0
REGION1,DEMINDLPG,2018,99999999.0
REGION1,DEMINDLPG,2019,99999999.0
REGION1,DEMINDLPG,2020,99999999.0
REGION1,DEMINDLPG,2021,99999999.0
REGION1,DEMINDLPG,2022,99999999.0
REGION1,DEMINDLPG,2023,99999999.0
REGION1,DEMINDLPG,2024,99999999.0
REGION1,DEMINDLPG,2025,99999999.0
REGION1,DEMINDLPG,2026,99999999.0
REGION1,DEMINDLPG,2027,99999999.0
REGION1,DEMINDLPG,2028,99999999.0
REGION1,DEMINDLPG,2029,99999999.0
REGION1,DEMINDLPG,2030,99999999.0
REGION1,DEMINDNGS,2015,99999999.0
REGION1,DEMINDNGS,2016,99999999.0
REGION1,DEMINDNGS,2017,99999999.0
REGION1,DEMINDNGS,2018,99999999.0
REGION1,DEMINDNGS,2019,99999999.0
REGION1,DEMINDNGS,2020,99999999.0
REGION1,DEMINDNGS,2021,99999999.0
REGION1,DEMINDNGS,2022,99999999.0
REGION1,DEMINDNGS,2023,99999999.0
REGION1,DEMINDNGS,2024,99999999.0
REGION1,DEMINDNGS,2025,99999999.0
REGION1,DEMINDNGS,2026,99999999.0
REGION1,DEMINDNGS,2027,99999999.0
REGION1,DEMINDNGS,2028,99999999.0
REGION1,DEMINDNGS,2029,99999999.0
REGION1,DEMINDNGS,2030,99999999.0
REGION1,DEMINDOHC,2015,99999999.0
REGION1,DEMINDOHC,2016,99999999.0
REGION1,DEMINDOHC,2017,99999999.0
REGION1,DEMINDOHC,2018,99999999.0
REGION1,DEMINDOHC,2019,99999999.0
REGION1,DEMINDOHC,2020,99999999.0
REGION1,DEMINDOHC,2021,99999999.0
REGION1,DEMINDOHC,2022,99999999.0
REGION1,DEMINDOHC,2023,99999999.0
REGION1,DEMINDOHC,2024,99999999.0
REGION1,DEMINDOHC,2025,99999999.0
REGION1,DEMINDOHC,2026,99999999.0
REGION1,DEMINDOHC,2027,99999999.0
REGION1,DEMINDOHC,2028,99999999.0
REGION1,DEMINDOHC,2029,99999999.0
REGION1,DEMINDOHC,2030,99999999.0
REGION1,DEMOTHCRU,2015,99999999.0
REGION1,DEMOTHCRU,2016,99999999.0
REGION1,DEMOTHCRU,2017,99999999.0
REGION1,DEMOTHCRU,2018,99999999.0
REGION1,DEMOTHCRU,2019,99999999.0
REGION1,DEMOTHCRU,2020,99999999.0
REGION1,DEMOTHCRU,2021,99999999.0
REGION1,DEMOTHCRU,2022,99999999.0
REGION1,DEMOTHCRU,2023,99999999.0
REGION1,DEMOTHCRU,2024,99999999.0
REGION1,DEMOTHCRU,2025,99999999.0
REGION1,DEMOTHCRU,2026,99999999.0
REGION1,DEMOTHCRU,2027,99999999.0
REGION1,DEMOTHCRU,2028,99999999.0
REGION1,DEMOTHCRU,2029,99999999.0
REGION1,DEMOTHCRU,2030,99999999.0
REGION1,DEMOTHHFO,2015,99999999.0
REGION1,DEMOTHHFO,2016,99999999.0
REGION1,DEMOTHHFO,2017,99999999.0
REGION1,DEMOTHHFO,2018,99999999.0
REGION1,DEMOTHHFO,2019,99999999.0
REGION1,DEMOTHHFO,2020,99999999.0
REGION1,DEMOTHHFO,2021,99999999.0
REGION1,DEMOTHHFO,2022,99999999.0
REGION1,DEMOTHHFO,2023,99999999.0
REGION1,DEMOTHHFO,2024,99999999.0
REGION1,DEMOTHHFO,2025,99999999.0
REGION1,DEMOTHHFO,2026,99999999.0
REGION1,DEMOTHHFO,2027,99999999.0
REGION1,DEMOTHHFO,2028,99999999.0
REGION1,DEMOTHHFO,2029,99999999.0
REGION1,DEMOTHHFO,2030,99999999.0
REGION1,DEMOTHKER,2015,99999999.0
REGION1,DEMOTHKER,2016,99999999.0
REGION1,DEMOTHKER,2017,99999999.0
REGION1,DEMOTHKER,2018,99999999.0
REGION1,DEMOTHKER,2019,99999999.0
REGION1,DEMOTHKER,2020,99999999.0
REGION1,DEMOTHKER,2021,99999999.0
REGION1,DEMOTHKER,2022,99999999.0
REGION1,DEMOTHKER,2023,99999999.0
REGION1,DEMOTHKER,2024,99999999.0
REGION1,DEMOTHKER,2025,99999999.0
REGION1,DEMOTHKER,2026,99999999.0
REGION1,DEMOTHKER,2027,99999999.0
REGION1,DEMOTHKER,2028,99999999.0
REGION1,DEMOTHKER,2029,99999999.0
REGION1,DEMOTHKER,2030,99999999.0
REGION1,DEMOTHNGS,2015,99999999.0
REGION1,DEMOTHNGS,2016,99999999.0
REGION1,DEMOTHNGS,2017,99999999.0
REGION1,DEMOTHNGS,2018,99999999.0
REGION1,DEMOTHNGS,2019,99999999.0
REGION1,DEMOTHNGS,2020,99999999.0
REGION1,DEMOTHNGS,2021,99999999.0
REGION1,DEMOTHNGS,2022,99999999.0
REGION1,DEMOTHNGS,2023,99999999.0
REGION1,DEMOTHNGS,2024,99999999.0
REGION1,DEMOTHNGS,2025,99999999.0
REGION1,DEMOTHNGS,2026,99999999.0
REGION1,DEMOTHNGS,2027,99999999.0
REGION1,DEMOTHNGS,2028,99999999.0
REGION1,DEMOTHNGS,2029,99999999.0
REGION1,DEMOTHNGS,2030,99999999.0
REGION1,DEMOTHOHC,2015,99999999.0
REGION1,DEMOTHOHC,2016,99999999.0
REGION1,DEMOTHOHC,2017,99999999.0
REGION1,DEMOTHOHC,2018,99999999.0
REGION1,DEMOTHOHC,2019,99999999.0
REGION1,DEMOTHOHC,2020,99999999.0
REGION1,DEMOTHOHC,2021,99999999.0
REGION1,DEMOTHOHC,2022,99999999.0
REGION1,DEMOTHOHC,2023,99999999.0
REGION1,DEMOTHOHC,2024,99999999.0
REGION1,DEMOTHOHC,2025,99999999.0
REGION1,DEMOTHOHC,2026,99999999.0
REGION1,DEMOTHOHC,2027,99999999.0
REGION1,DEMOTHOHC,2028,99999999.0
REGION1,DEMOTHOHC,2029,99999999.0
REGION1,DEMOTHOHC,2030,99999999.0
REGION1,DEMPUBGWTJWA,2015,99999999.0
REGION1,DEMPUBGWTJWA,2016,99999999.0
REGION1,DEMPUBGWTJWA,2017,99999999.0
REGION1,DEMPUBGWTJWA,2018,99999999.0
REGION1,DEMPUBGWTJWA,2019,99999999.0
REGION1,DEMPUBGWTJWA,2020,99999999.0
REGION1,DEMPUBGWTJWA,2021,99999999.0
REGION1,DEMPUBGWTJWA,2022,99999999.0
REGION1,DEMPUBGWTJWA,2023,99999999.0
REGION1,DEMPUBGWTJWA,2024,99999999.0
REGION1,DEMPUBGWTJWA,2025,99999999.0
REGION1,DEMPUBGWTJWA,2026,99999999.0
REGION1,DEMPUBGWTJWA,2027,99999999.0
REGION1,DEMPUBGWTJWA,2028,99999999.0
REGION1,DEMPUBGWTJWA,2029,99999999.0
REGION1,DEMPUBGWTJWA,2030,99999999.0
REGION1,DEMPUBGWTKAN,2015,99999999.0
REGION1,DEMPUBGWTKAN,2016,99999999.0
REGION1,DEMPUBGWTKAN,2017,99999999.0
REGION1,DEMPUBGWTKAN,2018,99999999.0
REGION1,DEMPUBGWTKAN,2019,99999999.0
REGION1,DEMPUBGWTKAN,2020,99999999.0
REGION1,DEMPUBGWTKAN,2021,99999999.0
REGION1,DEMPUBGWTKAN,2022,99999999.0
REGION1,DEMPUBGWTKAN,2023,99999999.0
REGION1,DEMPUBGWTKAN,2024,99999999.0
REGION1,DEMPUBGWTKAN,2025,99999999.0
REGION1,DEMPUBGWTKAN,2026,99999999.0
REGION1,DEMPUBGWTKAN,2027,99999999.0
REGION1,DEMPUBGWTKAN,2028,99999999.0
REGION1,DEMPUBGWTKAN,2029,99999999.0
REGION1,DEMPUBGWTKAN,2030,99999999.0
REGION1,DEMPUBGWTMLU,2015,99999999.0
REGION1,DEMPUBGWTMLU,2016,99999999.0
REGION1,DEMPUBGWTMLU,2017,99999999.0
REGION1,DEMPUBGWTMLU,2018,99999999.0
REGION1,DEMPUBGWTMLU,2019,99999999.0
REGION1,DEMPUBGWTMLU,2020,99999999.0
REGION1,DEMPUBGWTMLU,2021,99999999.0
REGION1,DEMPUBGWTMLU,2022,99999999.0
REGION1,DEMPUBGWTMLU,2023,99999999.0
REGION1,DEMPUBGWTMLU,2024,99999999.0
REGION1,DEMPUBGWTMLU,2025,99999999.0
REGION1,DEMPUBGWTMLU,2026,99999999.0
REGION1,DEMPUBGWTMLU,2027,99999999.0
REGION1,DEMPUBGWTMLU,2028,99999999.0
REGION1,DEMPUBGWTMLU,2029,99999999.0
REGION1,DEMPUBGWTMLU,2030,99999999.0
REGION1,DEMPUBGWTNUA,2015,99999999.0
REGION1,DEMPUBGWTNUA,2016,99999999.0
REGION1,DEMPUBGWTNUA,2017,99999999.0
REGION1,DEMPUBGWTNUA,2018,99999999.0
REGION1,DEMPUBGWTNUA,2019,99999999.0
REGION1,DEMPUBGWTNUA,2020,99999999.0
REGION1,DEMPUBGWTNUA,2021,99999999.0
REGION1,DEMPUBGWTNUA,2022,99999999.0
REGION1,DEMPUBGWTNUA,2023,99999999.0
REGION1,DEMPUBGWTNUA,2024,99999999.0
REGION1,DEMPUBGWTNUA,2025,99999999.0
REGION1,DEMPUBGWTNUA,2026,99999999.0
REGION1,DEMPUBGWTNUA,2027,99999999.0
REGION1,DEMPUBGWTNUA,2028,99999999.0
REGION1,DEMPUBGWTNUA,2029,99999999.0
REGION1,DEMPUBGWTNUA,2030,99999999.0
REGION1,DEMPUBGWTPPA,2015,99999999.0
REGION1,DEMPUBGWTPPA,2016,99999999.0
REGION1,DEMPUBGWTPPA,2017,99999999.0
REGION1,DEMPUBGWTPPA,2018,99999999.0
REGION1,DEMPUBGWTPPA,2019,99999999.0
REGION1,DEMPUBGWTPPA,2020,99999999.0
REGION1,DEMPUBGWTPPA,2021,99999999.0
REGION1,DEMPUBGWTPPA,2022,99999999.0
REGION1,DEMPUBGWTPPA,2023,99999999.0
REGION1,DEMPUBGWTPPA,2024,99999999.0
REGION1,DEMPUBGWTPPA,2025,99999999.0
REGION1,DEMPUBGWTPPA,2026,99999999.0
REGION1,DEMPUBGWTPPA,2027,99999999.0
REGION1,DEMPUBGWTPPA,2028,99999999.0
REGION1,DEMPUBGWTPPA,2029,99999999.0
REGION1,DEMPUBGWTPPA,2030,99999999.0
REGION1,DEMPUBGWTSLI,2015,99999999.0
REGION1,DEMPUBGWTSLI,2016,99999999.0
REGION1,DEMPUBGWTSLI,2017,99999999.0
REGION1,DEMPUBGWTSLI,2018,99999999.0
REGION1,DEMPUBGWTSLI,2019,99999999.0
REGION1,DEMPUBGWTSLI,2020,99999999.0
REGION1,DEMPUBGWTSLI,2021,99999999.0
REGION1,DEMPUBGWTSLI,2022,99999999.0
REGION1,DEMPUBGWTSLI,2023,99999999.0
REGION1,DEMPUBGWTSLI,2024,99999999.0
REGION1,DEMPUBGWTSLI,2025,99999999.0
REGION1,DEMPUBGWTSLI,2026,99999999.0
REGION1,DEMPUBGWTSLI,2027,99999999.0
REGION1,DEMPUBGWTSLI,2028,99999999.0
REGION1,DEMPUBGWTSLI,2029,99999999.0
REGION1,DEMPUBGWTSLI,2030,99999999.0
REGION1,DEMPUBGWTSMA,2015,99999999.0
REGION1,DEMPUBGWTSMA,2016,99999999.0
REGION1,DEMPUBGWTSMA,2017,99999999.0
REGION1,DEMPUBGWTSMA,2018,99999999.0
REGION1,DEMPUBGWTSMA,2019,99999999.0
REGION1,DEMPUBGWTSMA,2020,99999999.0
REGION1,DEMPUBGWTSMA,2021,99999999.0
REGION1,DEMPUBGWTSMA,2022,99999999.0
REGION1,DEMPUBGWTSMA,2023,99999999.0
REGION1,DEMPUBGWTSMA,2024,99999999.0
REGION1,DEMPUBGWTSMA,2025,99999999.0
REGION1,DEMPUBGWTSMA,2026,99999999.0
REGION1,DEMPUBGWTSMA,2027,99999999.0
REGION1,DEMPUBGWTSMA,2028,99999999.0
REGION1,DEMPUBGWTSMA,2029,99999999.0
REGION1,DEMPUBGWTSMA,2030,99999999.0
REGION1,DEMPUBSURJWA,2015,99999999.0
REGION1,DEMPUBSURJWA,2016,99999999.0
REGION1,DEMPUBSURJWA,2017,99999999.0
REGION1,DEMPUBSURJWA,2018,99999999.0
REGION1,DEMPUBSURJWA,2019,99999999.0
REGION1,DEMPUBSURJWA,2020,99999999.0
REGION1,DEMPUBSURJWA,2021,99999999.0
REGION1,DEMPUBSURJWA,2022,99999999.0
REGION1,DEMPUBSURJWA,2023,99999999.0
REGION1,DEMPUBSURJWA,2024,99999999.0
REGION1,DEMPUBSURJWA,2025,99999999.0
REGION1,DEMPUBSURJWA,2026,99999999.0
REGION1,DEMPUBSURJWA,2027,99999999.0
REGION1,DEMPUBSURJWA,2028,99999999.0
REGION1,DEMPUBSURJWA,2029,99999999.0
REGION1,DEMPUBSURJWA,2030,99999999.0
REGION1,DEMPUBSURKAN,2015,99999999.0
REGION1,DEMPUBSURKAN,2016,99999999.0
REGION1,DEMPUBSURKAN,2017,99999999.0
REGION1,DEMPUBSURKAN,2018,99999999.0
REGION1,DEMPUBSURKAN,2019,99999999.0
REGION1,DEMPUBSURKAN,2020,99999999.0
REGION1,DEMPUBSURKAN,2021,99999999.0
REGION1,DEMPUBSURKAN,2022,99999999.0
REGION1,DEMPUBSURKAN,2023,99999999.0
REGION1,DEMPUBSURKAN,2024,99999999.0
REGION1,DEMPUBSURKAN,2025,99999999.0
REGION1,DEMPUBSURKAN,2026,99999999.0
REGION1,DEMPUBSURKAN,2027,99999999.0
REGION1,DEMPUBSURKAN,2028,99999999.0
REGION1,DEMPUBSURKAN,2029,99999999.0
REGION1,DEMPUBSURKAN,2030,99999999.0
REGION1,DEMPUBSURMLU,2015,99999999.0
REGION1,DEMPUBSURMLU,2016,99999999.0
REGION1,DEMPUBSURMLU,2017,99999999.0
REGION1,DEMPUBSURMLU,2018,99999999.0
REGION1,DEMPUBSURMLU,2019,99999999.0
REGION1,DEMPUBSURMLU,2020,99999999.0
REGION1,DEMPUBSURMLU,2021,99999999.0
REGION1,DEMPUBSURMLU,2022,99999999.0
REGION1,DEMPUBSURMLU,2023,99999999.0
REGION1,DEMPUBSURMLU,2024,99999999.0
REGION1,DEMPUBSURMLU,2025,99999999.0
REGION1,DEMPUBSURMLU,2026,99999999.0
REGION1,DEMPUBSURMLU,2027,99999999.0
REGION1,DEMPUBSURMLU,2028,99999999.0
REGION1,DEMPUBSURMLU,2029,99999999.0
REGION1,DEMPUBSURMLU,2030,99999999.0
REGION1,DEMPUBSURNUA,2015,99999999.0
REGION1,DEMPUBSURNUA,2016,99999999.0
REGION1,DEMPUBSURNUA,2017,99999999.0
REGION1,DEMPUBSURNUA,2018,99999999.0
REGION1,DEMPUBSURNUA,2019,99999999.0
REGION1,DEMPUBSURNUA,2020,99999999.0
REGION1,DEMPUBSURNUA,2021,99999999.0
REGION1,DEMPUBSURNUA,2022,99999999.0
REGION1,DEMPUBSURNUA,2023,99999999.0
REGION1,DEMPUBSURNUA,2024,99999999.0
REGION1,DEMPUBSURNUA,2025,99999999.0
REGION1,DEMPUBSURNUA,2026,99999999.0
REGION1,DEMPUBSURNUA,2027,99999999.0
REGION1,DEMPUBSURNUA,2028,99999999.0
REGION1,DEMPUBSURNUA,2029,99999999.0
REGION1,DEMPUBSURNUA,2030,99999999.0
REGION1,DEMPUBSURPPA,2015,99999999.0
REGION1,DEMPUBSURPPA,2016,99999999.0
REGION1,DEMPUBSURPPA,2017,99999999.0
REGION1,DEMPUBSURPPA,2018,99999999.0
REGION1,DEMPUBSURPPA,2019,99999999.0
REGION1,DEMPUBSURPPA,2020,99999999.0
REGION1,DEMPUBSURPPA,2021,99999999.0
REGION1,DEMPUBSURPPA,2022,99999999.0
REGION1,DEMPUBSURPPA,2023,99999999.0
REGION1,DEMPUBSURPPA,2024,99999999.0
REGION1,DEMPUBSURPPA,2025,99999999.0
REGION1,DEMPUBSURPPA,2026,99999999.0
REGION1,DEMPUBSURPPA,2027,99999999.0
REGION1,DEMPUBSURPPA,2028,99999999.0
REGION1,DEMPUBSURPPA,2029,99999999.0
REGION1,DEMPUBSURPPA,2030,99999999.0
REGION1,DEMPUBSURSLI,2015,99999999.0
REGION1,DEMPUBSURSLI,2016,99999999.0
REGION1,DEMPUBSURSLI,2017,99999999.0
REGION1,DEMPUBSURSLI,2018,99999999.0
REGION1,DEMPUBSURSLI,2019,99999999.0
REGION1,DEMPUBSURSLI,2020,99999999.0
REGION1,DEMPUBSURSLI,2021,99999999.0
REGION1,DEMPUBSURSLI,2022,99999999.0
REGION1,DEMPUBSURSLI,2023,99999999.0
REGION1,DEMPUBSURSLI,2024,99999999.0
REGION1,DEMPUBSURSLI,2025,99999999.0
REGION1,DEMPUBSURSLI,2026,99999999.0
REGION1,DEMPUBSURSLI,2027,99999999.0
REGION1,DEMPUBSURSLI,2028,99999999.0
REGION1,DEMPUBSURSLI,2029,99999999.0
REGION1,DEMPUBSURSLI,2030,99999999.0
REGION1,DEMPUBSURSMA,2015,99999999.0
REGION1,DEMPUBSURSMA,2016,99999999.0
REGION1,DEMPUBSURSMA,2017,99999999.0
REGION1,DEMPUBSURSMA,2018,99999999.0
REGION1,DEMPUBSURSMA,2019,99999999.0
REGION1,DEMPUBSURSMA,2020,99999999.0
REGION1,DEMPUBSURSMA,2021,99999999.0
REGION1,DEMPUBSURSMA,2022,99999999.0
REGION1,DEMPUBSURSMA,2023,99999999.0
REGION1,DEMPUBSURSMA,2024,99999999.0
REGION1,DEMPUBSURSMA,2025,99999999.0
REGION1,DEMPUBSURSMA,2026,99999999.0
REGION1,DEMPUBSURSMA,2027,99999999.0
REGION1,DEMPUBSURSMA,2028,99999999.0
REGION1,DEMPUBSURSMA,2029,99999999.0
REGION1,DEMPUBSURSMA,2030,99999999.0
REGION1,DEMPWRCOA,2015,99999999.0
REGION1,DEMPWRCOA,2016,99999999.0
REGION1,DEMPWRCOA,2017,99999999.0
REGION1,DEMPWRCOA,2018,99999999.0
REGION1,DEMPWRCOA,2019,99999999.0
REGION1,DEMPWRCOA,2020,99999999.0
REGION1,DEMPWRCOA,2021,99999999.0
REGION1,DEMPWRCOA,2022,99999999.0
REGION1,DEMPWRCOA,2023,99999999.0
REGION1,DEMPWRCOA,2024,99999999.0
REGION1,DEMPWRCOA,2025,99999999.0
REGION1,DEMPWRCOA,2026,99999999.0
REGION1,DEMPWRCOA,2027,99999999.0
REGION1,DEMPWRCOA,2028,99999999.0
REGION1,DEMPWRCOA,2029,99999999.0
REGION1,DEMPWRCOA,2030,99999999.0
REGION1,DEMPWRDSL,2015,99999999.0
REGION1,DEMPWRDSL,2016,99999999.0
REGION1,DEMPWRDSL,2017,99999999.0
REGION1,DEMPWRDSL,2018,99999999.0
REGION1,DEMPWRDSL,2019,99999999.0
REGION1,DEMPWRDSL,2020,99999999.0
REGION1,DEMPWRDSL,2021,99999999.0
REGION1,DEMPWRDSL,2022,99999999.0
REGION1,DEMPWRDSL,2023,99999999.0
REGION1,DEMPWRDSL,2024,99999999.0
REGION1,DEMPWRDSL,2025,99999999.0
REGION1,DEMPWRDSL,2026,99999999.0
REGION1,DEMPWRDSL,2027,99999999.0
REGION1,DEMPWRDSL,2028,99999999.0
REGION1,DEMPWRDSL,2029,99999999.0
REGION1,DEMPWRDSL,2030,99999999.0
REGION1,DEMPWRGEO,2015,99999999.0
REGION1,DEMPWRGEO,2016,99999999.0
REGION1,DEMPWRGEO,2017,99999999.0
REGION1,DEMPWRGEO,2018,99999999.0
REGION1,DEMPWRGEO,2019,99999999.0
REGION1,DEMPWRGEO,2020,99999999.0
REGION1,DEMPWRGEO,2021,99999999.0
REGION1,DEMPWRGEO,2022,99999999.0
REGION1,DEMPWRGEO,2023,99999999.0
REGION1,DEMPWRGEO,2024,99999999.0
REGION1,DEMPWRGEO,2025,99999999.0
REGION1,DEMPWRGEO,2026,99999999.0
REGION1,DEMPWRGEO,2027,99999999.0
REGION1,DEMPWRGEO,2028,99999999.0
REGION1,DEMPWRGEO,2029,99999999.0
REGION1,DEMPWRGEO,2030,99999999.0
REGION1,DEMPWRHYD,2015,99999999.0
REGION1,DEMPWRHYD,2016,99999999.0
REGION1,DEMPWRHYD,2017,99999999.0
REGION1,DEMPWRHYD,2018,99999999.0
REGION1,DEMPWRHYD,2019,99999999.0
REGION1,DEMPWRHYD,2020,99999999.0
REGION1,DEMPWRHYD,2021,99999999.0
REGION1,DEMPWRHYD,2022,99999999.0
REGION1,DEMPWRHYD,2023,99999999.0
REGION1,DEMPWRHYD,2024,99999999.0
