r,t,y,DiscountedSalvageValue
REGION1,PWRNGSE03,2029,4.53
REGION1,PWRNGSE03,2030,4.8901
REGION1,PWRNGSE03,2034,6.0316
REGION1,PWRNGSE03,2040,1.7702
REGION1,PWRNGSE03,2041,5.6154
REGION1,PWRNGSE03,2046,1.859
REGION1,PWRNGSE03,2047,7.7788
REGION1,PWRNGSE03,2048,7.8436
REGION1,PWRNGSE03,2049,7.9025
REGION1,PWRNGSE03,2050,7.956
REGION1,PWRNGSF01,2027,3.6982
REGION1,PWRNGSF01,2028,4.1339
REGION1,PWRNGSF01,2029,4.53
REGION1,PWRNGSF01,2030,4.8901
REGION1,PWRNGSF01,2031,5.2175
REGION1,PWRNGSF01,2033,5.7857
REGION1,PWRNGSF01,2034,6.0316
REGION1,PWRNGSF01,2035,6.2553
REGION1,PWRNGSF01,2036,6.4585
REGION1,PWRNGSF01,2037,6.6433
REGION1,PWRNGSF01,2038,6.8113
REGION1,PWRNGSF01,2039,6.964
REGION1,PWRNGSF01,2040,7.1029
REGION1,PWRNGSF01,2041,7.2291
REGION1,PWRNGSF01,2042,7.3438
REGION1,PWRNGSF01,2043,7.4481
REGION1,PWRNGSF01,2044,7.543
REGION1,PWRNGSF01,2045,7.6292
REGION1,PWRNGSF01,2046,7.7076
REGION1,PWRNGSF01,2047,7.7788
REGION1,PWRNGSF01,2048,7.8436
REGION1,PWRNGSF01,2049,7.9025
REGION1,PWRNGSF01,2050,7.956
REGION1,PWRNGSF02,2029,10.8056
REGION1,PWRNGSF02,2030,11.6646
REGION1,PWRNGSF02,2031,12.4455
REGION1,PWRNGSF02,2033,9.0484
REGION1,PWRNGSF02,2034,14.3875
REGION1,PWRNGSF02,2035,2.2393
REGION1,PWRNGSF02,2036,4.9312
REGION1,PWRNGSF02,2037,15.8465
REGION1,PWRNGSF02,2038,16.2472
REGION1,PWRNGSF02,2039,16.6115
REGION1,PWRNGSF02,2040,16.9427
REGION1,PWRNGSF02,2041,17.2438
REGION1,PWRNGSF02,2042,17.5175
REGION1,PWRNGSF02,2043,17.7663
REGION1,PWRNGSF02,2044,17.9925
REGION1,PWRNGSF02,2045,18.1981
REGION1,PWRNGSF02,2046,18.3851
REGION1,PWRNGSF02,2047,18.555
REGION1,PWRNGSF02,2048,18.7095
REGION1,PWRNGSF02,2049,18.85
REGION1,PWRNGSF02,2050,18.9776
REGION1,PWRNGSF04,2047,3.8533
REGION1,PWRNGSF04,2048,3.8853
REGION1,PWRNGSF04,2049,3.9145
REGION1,PWRNGSF04,2050,3.941
REGION1,PWRNGSF07,2048,7.8436
REGION1,PWRNGSF07,2049,7.9025
REGION1,PWRNGSF07,2050,7.956
REGION1,PWRNGSG01,2023,0.3197
REGION1,PWRNGSG01,2024,6.2761
REGION1,PWRNGSG01,2025,1.7354
REGION1,PWRNGSG01,2030,8.6846
REGION1,PWRNGSG01,2034,0.3757
REGION1,PWRNGSG01,2038,0.8979
REGION1,PWRNGSG01,2040,2.9723
REGION1,PWRNGSG01,2041,1.7514
REGION1,PWRNGSG01,2042,11.0836
REGION1,PWRNGSG01,2043,7.7625
REGION1,PWRNGSG01,2044,3.4162
REGION1,PWRNGSG01,2046,0.7001
REGION1,PWRNGSG01,2047,17.5992
REGION1,PWRNGSG01,2048,17.3483
REGION1,PWRNGSG01,2049,13.103
REGION1,PWRNGSG01,2050,0.2445
REGION1,PWRNGSG02,2024,0.8395
REGION1,PWRNGSG02,2025,1.0701
REGION1,PWRNGSG02,2027,1.0664
REGION1,PWRNGSG02,2029,1.8009
REGION1,PWRNGSG02,2030,1.9441
REGION1,PWRNGSG02,2031,2.0742
REGION1,PWRNGSG02,2033,2.3001
REGION1,PWRNGSG02,2034,2.3979
REGION1,PWRNGSG02,2035,2.4868
REGION1,PWRNGSG02,2036,2.5676
REGION1,PWRNGSG02,2037,2.6411
REGION1,PWRNGSG02,2038,2.7079
REGION1,PWRNGSG02,2039,2.7686
REGION1,PWRNGSG02,2040,2.8238
REGION1,PWRNGSG02,2041,2.874
REGION1,PWRNGSG02,2042,2.9196
REGION1,PWRNGSG02,2043,2.961
REGION1,PWRNGSG02,2044,2.9987
REGION1,PWRNGSG02,2045,3.033
REGION1,PWRNGSG02,2046,3.0642
REGION1,PWRNGSG02,2047,3.0925
REGION1,PWRNGSG02,2048,3.1183
REGION1,PWRNGSG02,2049,3.1417
REGION1,PWRNGSG02,2050,3.1629
REGION1,PWRNGSH01,2030,4.8901
REGION1,PWRNGSH01,2038,0.7854
REGION1,PWRNGSH01,2040,7.1029
REGION1,PWRNGSH01,2041,7.2291
REGION1,PWRNGSH01,2042,3.6011
REGION1,PWRNGSH01,2043,5.1806
REGION1,PWRNGSH01,2044,7.543
REGION1,PWRNGSH01,2045,7.6292
REGION1,PWRNGSH01,2046,7.7076
REGION1,PWRNGSH01,2047,7.7788
REGION1,PWRNGSH01,2048,7.8436
REGION1,PWRNGSH01,2049,7.9025
REGION1,PWRNGSH01,2050,7.956
REGION1,PWRNGSH02,2029,7.2037
REGION1,PWRNGSH02,2030,7.7764
REGION1,PWRNGSH02,2031,6.1757
REGION1,PWRNGSH02,2034,9.5916
REGION1,PWRNGSH02,2035,9.9472
REGION1,PWRNGSH02,2036,10.2705
REGION1,PWRNGSH02,2037,6.3367
REGION1,PWRNGSH02,2038,10.8315
REGION1,PWRNGSH02,2039,11.0744
REGION1,PWRNGSH02,2040,11.2951
REGION1,PWRNGSH02,2041,11.4958
REGION1,PWRNGSH02,2042,11.6783
REGION1,PWRNGSH02,2043,11.8442
REGION1,PWRNGSH02,2044,11.995
REGION1,PWRNGSH02,2045,12.1321
REGION1,PWRNGSH02,2046,12.2567
REGION1,PWRNGSH02,2047,12.37
REGION1,PWRNGSH02,2048,12.473
REGION1,PWRNGSH02,2049,12.5666
REGION1,PWRNGSH02,2050,12.6518
REGION1,PWRNGSI01,2046,0.6496
REGION1,PWRNGSI01,2047,6.185
REGION1,PWRNGSI01,2048,6.2365
REGION1,PWRNGSI01,2049,6.2833
REGION1,PWRNGSI01,2050,6.3259
REGION1,PWRSOLA01,2027,0.3085
REGION1,PWRSOLA01,2028,0.5643
REGION1,PWRSOLA01,2029,0.7743
REGION1,PWRSOLA01,2030,0.9418
REGION1,PWRSOLA01,2031,1.1149
REGION1,PWRSOLA01,2032,1.2658
REGION1,PWRSOLA01,2033,1.4003
REGION1,PWRSOLA01,2034,1.5161
REGION1,PWRSOLA01,2035,1.6167
REGION1,PWRSOLA01,2036,1.7064
REGION1,PWRSOLA01,2037,1.7813
REGION1,PWRSOLA01,2038,1.8482
REGION1,PWRSOLA01,2039,1.9022
REGION1,PWRSOLA01,2040,1.9473
REGION1,PWRSOLA01,2041,2.0106
REGION1,PWRSOLA01,2042,2.0681
REGION1,PWRSOLA01,2043,2.1204
REGION1,PWRSOLA01,2044,2.168
REGION1,PWRSOLA01,2045,2.2112
REGION1,PWRSOLA01,2046,2.2505
REGION1,PWRSOLA01,2047,2.2862
REGION1,PWRSOLA01,2048,2.3187
REGION1,PWRSOLA01,2049,2.3482
REGION1,PWRSOLA01,2050,2.375
REGION1,PWRSOLA02,2031,8.18
REGION1,PWRSOLA02,2032,9.2966
REGION1,PWRSOLA02,2033,10.266
REGION1,PWRSOLA02,2034,11.1255
REGION1,PWRSOLA02,2035,11.8758
REGION1,PWRSOLA02,2036,12.5278
REGION1,PWRSOLA02,2037,13.0743
REGION1,PWRSOLA02,2038,13.557
REGION1,PWRSOLA02,2039,13.968
REGION1,PWRSOLA02,2040,14.2952
REGION1,PWRSOLA02,2041,14.7597
REGION1,PWRSOLA02,2042,15.182
REGION1,PWRSOLA02,2043,15.5659
REGION1,PWRSOLA02,2044,15.915
REGION1,PWRSOLA02,2045,16.2323
REGION1,PWRSOLA02,2046,16.5207
REGION1,PWRSOLA02,2047,16.7829
REGION1,PWRSOLA02,2048,17.0213
REGION1,PWRSOLA02,2049,17.238
REGION1,PWRSOLA02,2050,17.435
REGION1,PWRSOLA03,2028,0.6137
REGION1,PWRSOLA03,2029,0.8418
REGION1,PWRSOLA03,2030,1.0252
REGION1,PWRSOLA03,2031,1.2113
REGION1,PWRSOLA03,2032,1.3766
REGION1,PWRSOLA03,2033,1.5221
REGION1,PWRSOLA03,2034,1.6495
REGION1,PWRSOLA03,2035,1.7583
REGION1,PWRSOLA03,2036,1.8548
REGION1,PWRSOLA03,2037,1.9382
REGION1,PWRSOLA03,2038,2.0098
REGION1,PWRSOLA03,2039,2.0676
REGION1,PWRSOLA03,2040,2.1189
REGION1,PWRSOLA03,2041,2.1877
REGION1,PWRSOLA03,2042,2.2503
REGION1,PWRSOLA03,2043,2.3072
REGION1,PWRSOLA03,2044,2.359
REGION1,PWRSOLA03,2045,2.406
REGION1,PWRSOLA03,2046,2.4487
REGION1,PWRSOLA03,2047,2.4876
REGION1,PWRSOLA03,2048,2.5229
REGION1,PWRSOLA03,2049,2.5551
REGION1,PWRSOLA03,2050,2.5843
REGION1,PWRSOLB01,2035,4.7783
REGION1,PWRSOLB01,2036,25.0555
REGION1,PWRSOLB01,2037,26.1486
REGION1,PWRSOLB01,2038,27.1141
REGION1,PWRSOLB01,2039,27.9359
REGION1,PWRSOLB01,2040,28.5903
REGION1,PWRSOLB01,2041,29.5194
REGION1,PWRSOLB01,2042,30.364
REGION1,PWRSOLB01,2043,31.1319
REGION1,PWRSOLB01,2044,31.8299
REGION1,PWRSOLB01,2045,32.4645
REGION1,PWRSOLB01,2046,33.0414
REGION1,PWRSOLB01,2047,33.5658
REGION1,PWRSOLB01,2048,34.0426
REGION1,PWRSOLB01,2049,34.476
REGION1,PWRSOLB01,2050,34.8701
REGION1,PWRSOLB02,2027,0.3085
REGION1,PWRSOLB02,2028,0.5643
REGION1,PWRSOLB02,2029,0.7743
REGION1,PWRSOLB02,2030,0.9418
REGION1,PWRSOLB02,2031,1.1149
REGION1,PWRSOLB02,2032,1.2658
REGION1,PWRSOLB02,2033,1.4003
REGION1,PWRSOLB02,2034,1.5161
REGION1,PWRSOLB02,2035,1.6167
REGION1,PWRSOLB02,2036,1.7064
REGION1,PWRSOLB02,2037,1.7813
REGION1,PWRSOLB02,2038,1.8482
REGION1,PWRSOLB02,2039,1.9022
REGION1,PWRSOLB02,2040,1.9473
REGION1,PWRSOLB02,2041,2.0106
REGION1,PWRSOLB02,2042,2.0681
REGION1,PWRSOLB02,2043,2.1204
REGION1,PWRSOLB02,2044,2.168
REGION1,PWRSOLB02,2045,2.2112
REGION1,PWRSOLB02,2046,2.2505
REGION1,PWRSOLB02,2047,2.2862
REGION1,PWRSOLB02,2048,2.3187
REGION1,PWRSOLB02,2049,2.3482
REGION1,PWRSOLB02,2050,2.375
REGION1,PWRSOLC01,2028,0.6137
REGION1,PWRSOLC01,2029,0.8418
REGION1,PWRSOLC01,2030,1.0252
REGION1,PWRSOLC01,2031,1.2113
REGION1,PWRSOLC01,2032,1.3766
REGION1,PWRSOLC01,2033,1.5221
REGION1,PWRSOLC01,2034,1.6495
REGION1,PWRSOLC01,2035,1.7583
REGION1,PWRSOLC01,2036,1.8548
REGION1,PWRSOLC01,2037,1.9382
REGION1,PWRSOLC01,2038,2.0098
REGION1,PWRSOLC01,2039,2.0676
REGION1,PWRSOLC01,2040,2.1189
REGION1,PWRSOLC01,2041,2.1877
REGION1,PWRSOLC01,2042,2.2503
REGION1,PWRSOLC01,2043,2.3072
REGION1,PWRSOLC01,2044,2.359
REGION1,PWRSOLC01,2045,2.406
REGION1,PWRSOLC01,2046,2.4487
REGION1,PWRSOLC01,2047,2.4876
REGION1,PWRSOLC01,2048,2.5229
REGION1,PWRSOLC01,2049,2.5551
REGION1,PWRSOLC01,2050,2.5843
REGION1,PWRSOLC03,2032,0.8039
REGION1,PWRSOLC03,2035,27.7102
REGION1,PWRSOLC03,2036,29.2314
REGION1,PWRSOLC03,2037,30.5067
REGION1,PWRSOLC03,2038,31.6331
REGION1,PWRSOLC03,2039,32.5919
REGION1,PWRSOLC03,2040,33.3554
REGION1,PWRSOLC03,2041,34.4393
REGION1,PWRSOLC03,2042,35.4247
REGION1,PWRSOLC03,2043,36.3205
REGION1,PWRSOLC03,2044,37.1349
REGION1,PWRSOLC03,2045,37.8753
REGION1,PWRSOLC03,2046,38.5483
REGION1,PWRSOLC03,2047,39.1601
REGION1,PWRSOLC03,2048,39.7164
REGION1,PWRSOLC03,2049,40.222
REGION1,PWRSOLC03,2050,40.6817
REGION1,PWRSOLC04,2027,1.2341
REGION1,PWRSOLC04,2028,2.2572
REGION1,PWRSOLC04,2029,3.0971
REGION1,PWRSOLC04,2030,3.7673
REGION1,PWRSOLC04,2031,4.4594
REGION1,PWRSOLC04,2032,5.0634
REGION1,PWRSOLC04,2033,5.6012
REGION1,PWRSOLC04,2034,6.0643
REGION1,PWRSOLC04,2035,6.4669
REGION1,PWRSOLC04,2036,6.8256
REGION1,PWRSOLC04,2037,7.1253
REGION1,PWRSOLC04,2038,7.3926
REGION1,PWRSOLC04,2039,7.6089
REGION1,PWRSOLC04,2040,7.7893
REGION1,PWRSOLC04,2041,8.0424
REGION1,PWRSOLC04,2042,8.2725
REGION1,PWRSOLC04,2043,8.4817
REGION1,PWRSOLC04,2044,8.6719
REGION1,PWRSOLC04,2045,8.8448
REGION1,PWRSOLC04,2046,9.0019
REGION1,PWRSOLC04,2047,9.1448
REGION1,PWRSOLC04,2048,9.2747
REGION1,PWRSOLC04,2049,9.3928
REGION1,PWRSOLC04,2050,9.5002
REGION1,PWRSOLD01,2030,1.0252
REGION1,PWRSOLD01,2031,1.2113
REGION1,PWRSOLD01,2032,1.3766
REGION1,PWRSOLD01,2033,1.5221
REGION1,PWRSOLD01,2034,1.6495
REGION1,PWRSOLD01,2035,1.7583
REGION1,PWRSOLD01,2036,1.8548
REGION1,PWRSOLD01,2037,1.9382
REGION1,PWRSOLD01,2038,2.0098
REGION1,PWRSOLD01,2039,2.0676
REGION1,PWRSOLD01,2040,2.1189
REGION1,PWRSOLD01,2041,2.1877
REGION1,PWRSOLD01,2042,2.2503
REGION1,PWRSOLD01,2043,2.3072
REGION1,PWRSOLD01,2044,2.359
REGION1,PWRSOLD01,2045,2.406
REGION1,PWRSOLD01,2046,2.4487
REGION1,PWRSOLD01,2047,2.4876
REGION1,PWRSOLD01,2048,2.5229
REGION1,PWRSOLD01,2049,2.5551
REGION1,PWRSOLD01,2050,2.5843
REGION1,PWRSOLD03,2028,4.5144
REGION1,PWRSOLD03,2029,6.1941
REGION1,PWRSOLD03,2030,7.5345
REGION1,PWRSOLD03,2031,8.9188
REGION1,PWRSOLD03,2032,10.1267
REGION1,PWRSOLD03,2033,11.2023
REGION1,PWRSOLD03,2034,12.1285
REGION1,PWRSOLD03,2035,12.9337
REGION1,PWRSOLD03,2036,13.6512
REGION1,PWRSOLD03,2037,14.2507
REGION1,PWRSOLD03,2038,14.7852
REGION1,PWRSOLD03,2039,15.2177
REGION1,PWRSOLD03,2040,15.5786
REGION1,PWRSOLD03,2041,16.0848
REGION1,PWRSOLD03,2042,16.545
REGION1,PWRSOLD03,2043,16.9634
REGION1,PWRSOLD03,2044,17.3438
REGION1,PWRSOLD03,2045,17.6895
REGION1,PWRSOLD03,2046,18.0039
REGION1,PWRSOLD03,2047,18.2897
REGION1,PWRSOLD03,2048,18.5494
REGION1,PWRSOLD03,2049,18.7856
REGION1,PWRSOLD03,2050,19.0003
REGION1,PWRSOLE01,2028,4.2151
REGION1,PWRSOLE01,2029,10.8398
REGION1,PWRSOLE01,2030,13.1854
REGION1,PWRSOLE01,2031,15.608
REGION1,PWRSOLE01,2032,17.7217
REGION1,PWRSOLE01,2033,19.6041
REGION1,PWRSOLE01,2034,21.2249
REGION1,PWRSOLE01,2035,22.6341
REGION1,PWRSOLE01,2036,23.8896
REGION1,PWRSOLE01,2037,24.9386
REGION1,PWRSOLE01,2038,25.8741
REGION1,PWRSOLE01,2039,26.631
REGION1,PWRSOLE01,2040,27.2625
REGION1,PWRSOLE01,2041,28.1484
REGION1,PWRSOLE01,2042,28.9538
REGION1,PWRSOLE01,2043,29.686
REGION1,PWRSOLE01,2044,30.3516
REGION1,PWRSOLE01,2045,30.9567
REGION1,PWRSOLE01,2046,31.5068
REGION1,PWRSOLE01,2047,4.6295
REGION1,PWRSOLE01,2048,2.7311
REGION1,PWRSOLE01,2049,10.0764
REGION1,PWRSOLE01,2050,9.1293
REGION1,PWRSOLF01,2027,1.2341
REGION1,PWRSOLF01,2028,2.2572
REGION1,PWRSOLF01,2029,3.0971
REGION1,PWRSOLF01,2030,3.7673
REGION1,PWRSOLF01,2031,4.4594
REGION1,PWRSOLF01,2032,5.0634
REGION1,PWRSOLF01,2033,5.6012
REGION1,PWRSOLF01,2034,6.0643
REGION1,PWRSOLF01,2035,6.4669
REGION1,PWRSOLF01,2036,6.8256
REGION1,PWRSOLF01,2037,7.1253
REGION1,PWRSOLF01,2038,7.3926
REGION1,PWRSOLF01,2039,7.6089
REGION1,PWRSOLF01,2040,7.7893
REGION1,PWRSOLF01,2041,8.0424
REGION1,PWRSOLF01,2042,8.2725
REGION1,PWRSOLF01,2043,8.4817
REGION1,PWRSOLF01,2044,8.6719
REGION1,PWRSOLF01,2045,8.8448
REGION1,PWRSOLF01,2046,9.0019
REGION1,PWRSOLF01,2047,9.1448
REGION1,PWRSOLF01,2048,9.2747
REGION1,PWRSOLF01,2049,9.3928
REGION1,PWRSOLF01,2050,9.5002
REGION1,PWRSOLF02,2029,0.8418
REGION1,PWRSOLF02,2030,1.0252
REGION1,PWRSOLF02,2031,1.2113
REGION1,PWRSOLF02,2032,1.3766
REGION1,PWRSOLF02,2033,1.5221
REGION1,PWRSOLF02,2034,1.6495
REGION1,PWRSOLF02,2035,1.7583
REGION1,PWRSOLF02,2036,1.8548
REGION1,PWRSOLF02,2037,1.9382
REGION1,PWRSOLF02,2038,2.0098
REGION1,PWRSOLF02,2039,2.0676
REGION1,PWRSOLF02,2040,2.1189
REGION1,PWRSOLF02,2041,2.1877
REGION1,PWRSOLF02,2042,2.2503
REGION1,PWRSOLF02,2043,2.3072
REGION1,PWRSOLF02,2044,2.359
REGION1,PWRSOLF02,2045,2.406
REGION1,PWRSOLF02,2046,2.4487
REGION1,PWRSOLF02,2047,2.4876
REGION1,PWRSOLF02,2048,2.5229
REGION1,PWRSOLF02,2049,2.5551
REGION1,PWRSOLF02,2050,2.5843
REGION1,PWRSOLF03,2035,21.7723
REGION1,PWRSOLF03,2036,22.9675
REGION1,PWRSOLF03,2037,23.9696
REGION1,PWRSOLF03,2038,24.8546
REGION1,PWRSOLF03,2039,25.6079
REGION1,PWRSOLF03,2040,26.2078
REGION1,PWRSOLF03,2041,27.0595
REGION1,PWRSOLF03,2042,27.8337
REGION1,PWRSOLF03,2043,28.5376
REGION1,PWRSOLF03,2044,29.1774
REGION1,PWRSOLF03,2045,29.7591
REGION1,PWRSOLF03,2046,30.2879
REGION1,PWRSOLF03,2047,30.7687
REGION1,PWRSOLF03,2048,31.2057
REGION1,PWRSOLF03,2049,31.603
REGION1,PWRSOLF03,2050,31.9642
REGION1,PWRSOLG01,2034,9.2712
REGION1,PWRSOLG01,2035,9.8965
REGION1,PWRSOLG01,2036,10.4398
REGION1,PWRSOLG01,2037,10.8953
REGION1,PWRSOLG01,2038,11.2975
REGION1,PWRSOLG01,2039,11.64
REGION1,PWRSOLG01,2040,11.9126
REGION1,PWRSOLG01,2041,12.2998
REGION1,PWRSOLG01,2042,12.6517
REGION1,PWRSOLG01,2043,12.9716
REGION1,PWRSOLG01,2044,13.2625
REGION1,PWRSOLG01,2045,13.5269
REGION1,PWRSOLG01,2046,13.7672
REGION1,PWRSOLG01,2047,6.9373
REGION1,PWRSOLG01,2050,8.3504
REGION1,PWRSOLG02,2027,0.617
REGION1,PWRSOLG02,2028,1.1286
REGION1,PWRSOLG02,2029,1.5485
REGION1,PWRSOLG02,2030,1.8836
REGION1,PWRSOLG02,2031,2.2297
REGION1,PWRSOLG02,2032,2.5317
REGION1,PWRSOLG02,2033,2.8006
REGION1,PWRSOLG02,2034,3.0321
REGION1,PWRSOLG02,2035,3.2334
REGION1,PWRSOLG02,2036,3.4128
REGION1,PWRSOLG02,2037,3.5627
REGION1,PWRSOLG02,2038,3.6963
REGION1,PWRSOLG02,2039,3.8044
REGION1,PWRSOLG02,2040,3.8946
REGION1,PWRSOLG02,2041,4.0212
REGION1,PWRSOLG02,2042,4.1363
REGION1,PWRSOLG02,2043,4.2409
REGION1,PWRSOLG02,2044,4.3359
REGION1,PWRSOLG02,2045,4.4224
REGION1,PWRSOLG02,2046,4.501
REGION1,PWRSOLG02,2047,4.5724
REGION1,PWRSOLG02,2048,4.6374
REGION1,PWRSOLG02,2049,4.6964
REGION1,PWRSOLG02,2050,4.7501
REGION1,PWRSOLG04,2028,0.6137
REGION1,PWRSOLG04,2029,0.8418
REGION1,PWRSOLG04,2030,1.0252
REGION1,PWRSOLG04,2031,1.2113
REGION1,PWRSOLG04,2032,1.3766
REGION1,PWRSOLG04,2033,1.5221
REGION1,PWRSOLG04,2034,1.6495
REGION1,PWRSOLG04,2035,1.7583
REGION1,PWRSOLG04,2036,1.8548
REGION1,PWRSOLG04,2037,1.9382
REGION1,PWRSOLG04,2038,2.0098
REGION1,PWRSOLG04,2039,2.0676
REGION1,PWRSOLG04,2040,2.1189
REGION1,PWRSOLG04,2041,2.1877
REGION1,PWRSOLG04,2042,2.2503
REGION1,PWRSOLG04,2043,2.3072
REGION1,PWRSOLG04,2044,2.359
REGION1,PWRSOLG04,2045,2.406
REGION1,PWRSOLG04,2046,2.4487
REGION1,PWRSOLG04,2047,2.4876
REGION1,PWRSOLG04,2048,2.5229
REGION1,PWRSOLG04,2049,2.5551
REGION1,PWRSOLG04,2050,2.5843
REGION1,PWRSOLH01,2031,0.3618
REGION1,PWRSOLH01,2032,1.3766
REGION1,PWRSOLH01,2033,1.5221
REGION1,PWRSOLH01,2034,1.6495
REGION1,PWRSOLH01,2035,1.7583
REGION1,PWRSOLH01,2036,1.8548
REGION1,PWRSOLH01,2037,1.9382
REGION1,PWRSOLH01,2038,2.0098
REGION1,PWRSOLH01,2039,2.0676
REGION1,PWRSOLH01,2040,2.1189
REGION1,PWRSOLH01,2041,2.1877
REGION1,PWRSOLH01,2042,2.2503
REGION1,PWRSOLH01,2043,2.3072
REGION1,PWRSOLH01,2044,2.359
REGION1,PWRSOLH01,2045,2.406
REGION1,PWRSOLH01,2046,2.4487
REGION1,PWRSOLH01,2047,2.4876
REGION1,PWRSOLH01,2048,2.5229
REGION1,PWRSOLH01,2049,2.5551
REGION1,PWRSOLH01,2050,2.5843
REGION1,PWRSOLH02,2029,0.7743
REGION1,PWRSOLH02,2030,0.9418
REGION1,PWRSOLH02,2031,1.1149
REGION1,PWRSOLH02,2032,1.2658
REGION1,PWRSOLH02,2033,1.4003
REGION1,PWRSOLH02,2034,1.5161
REGION1,PWRSOLH02,2035,1.6167
REGION1,PWRSOLH02,2036,1.7064
REGION1,PWRSOLH02,2037,1.7813
REGION1,PWRSOLH02,2038,1.8482
REGION1,PWRSOLH02,2039,1.9022
REGION1,PWRSOLH02,2040,1.9473
REGION1,PWRSOLH02,2041,2.0106
REGION1,PWRSOLH02,2042,2.0681
REGION1,PWRSOLH02,2043,2.1204
REGION1,PWRSOLH02,2044,2.168
REGION1,PWRSOLH02,2045,2.2112
REGION1,PWRSOLH02,2046,2.2505
REGION1,PWRSOLH02,2047,2.2862
REGION1,PWRSOLH02,2048,2.3187
REGION1,PWRSOLH02,2049,2.3482
REGION1,PWRSOLH02,2050,2.375
REGION1,PWRSOLH03,2048,2.8937
REGION1,PWRSOLI01,2030,3.7673
REGION1,PWRSOLI01,2031,4.4594
REGION1,PWRSOLI01,2032,3.5393
REGION1,PWRSOLI01,2033,0.7258
REGION1,PWRSOLI01,2034,6.0643
REGION1,PWRSOLI01,2035,5.5795
REGION1,PWRSOLI01,2036,1.2766
REGION1,PWRSOLI01,2037,4.8435
REGION1,PWRSOLI01,2038,2.4608
REGION1,PWRSOLI01,2039,2.7897
REGION1,PWRSOLI01,2040,1.9199
REGION1,PWRSOLI01,2041,2.0595
REGION1,PWRSOLI01,2042,2.1714
REGION1,PWRSOLI01,2043,1.4791
REGION1,PWRSOLI01,2044,3.8164
REGION1,PWRSOLI01,2045,2.5813
REGION1,PWRSOLI01,2046,3.9951
REGION1,PWRSOLI01,2047,6.6187
REGION1,PWRSOLI01,2048,7.5376
REGION1,PWRSOLI01,2049,0.8592
REGION1,PWRSOLI01,2050,0.1619
REGION1,PWRURNB01,2017,10.1756
REGION1,PWRURNB01,2018,62.3488
REGION1,PWRURNB01,2019,62.8484
