r,t,y,AnnualVariableOperatingCost
REGION1,DEMRESELCI02,2050,0.0031
REGION1,DEMRESELCJ02,2017,0.0001
REGION1,DEMRESELCJ02,2018,0.0001
REGION1,DEMRESELCJ02,2019,0.0001
REGION1,DEMRESELCJ02,2020,0.0001
REGION1,DEMRESELCJ02,2021,0.0001
REGION1,DEMRESELCJ02,2022,0.0001
REGION1,DEMRESELCJ02,2023,0.0001
REGION1,DEMRESELCJ02,2024,0.0001
REGION1,DEMRESELCJ02,2025,0.0001
REGION1,DEMRESELCJ02,2026,0.0001
REGION1,DEMRESELCJ02,2027,0.0001
REGION1,DEMRESELCJ02,2028,0.0001
REGION1,DEMRESELCJ02,2029,0.0001
REGION1,DEMRESELCJ02,2030,0.0001
REGION1,DEMRESELCJ02,2031,0.0001
REGION1,DEMRESELCJ02,2032,0.0001
REGION1,DEMRESELCJ02,2033,0.0001
REGION1,DEMRESELCJ02,2034,0.0001
REGION1,DEMRESELCJ02,2035,0.0001
REGION1,DEMRESELCJ02,2036,0.0001
REGION1,DEMRESELCJ02,2037,0.0001
REGION1,DEMRESELCJ02,2038,0.0001
REGION1,DEMRESELCJ02,2039,0.0001
REGION1,DEMRESELCJ02,2040,0.0001
REGION1,DEMRESELCJ02,2041,0.0001
REGION1,DEMRESELCJ02,2042,0.0001
REGION1,DEMRESELCJ02,2043,0.0001
REGION1,DEMRESELCJ02,2044,0.0002
REGION1,DEMRESELCJ02,2045,0.0002
REGION1,DEMRESELCJ02,2046,0.0002
REGION1,DEMRESELCJ02,2047,0.0002
REGION1,DEMRESELCJ02,2048,0.0002
REGION1,DEMRESELCJ02,2049,0.0002
REGION1,DEMRESELCJ02,2050,0.0002
REGION1,DEMRESELCK02,2017,0.0024
REGION1,DEMRESELCK02,2018,0.0024
REGION1,DEMRESELCK02,2019,0.0025
REGION1,DEMRESELCK02,2020,0.0025
REGION1,DEMRESELCK02,2021,0.0026
REGION1,DEMRESELCK02,2022,0.0027
REGION1,DEMRESELCK02,2023,0.0027
REGION1,DEMRESELCK02,2024,0.0028
REGION1,DEMRESELCK02,2025,0.0029
REGION1,DEMRESELCK02,2026,0.0029
REGION1,DEMRESELCK02,2027,0.003
REGION1,DEMRESELCK02,2028,0.0031
REGION1,DEMRESELCK02,2029,0.0032
REGION1,DEMRESELCK02,2030,0.0033
REGION1,DEMRESELCK02,2031,0.0034
REGION1,DEMRESELCK02,2032,0.0035
REGION1,DEMRESELCK02,2033,0.0036
REGION1,DEMRESELCK02,2034,0.0037
REGION1,DEMRESELCK02,2035,0.0037
REGION1,DEMRESELCK02,2036,0.0038
REGION1,DEMRESELCK02,2037,0.0039
REGION1,DEMRESELCK02,2038,0.004
REGION1,DEMRESELCK02,2039,0.0041
REGION1,DEMRESELCK02,2040,0.0043
REGION1,DEMRESELCK02,2041,0.0044
REGION1,DEMRESELCK02,2042,0.0045
REGION1,DEMRESELCK02,2043,0.0046
REGION1,DEMRESELCK02,2044,0.0047
REGION1,DEMRESELCK02,2045,0.0048
REGION1,DEMRESELCK02,2046,0.005
REGION1,DEMRESELCK02,2047,0.0051
REGION1,DEMRESELCK02,2048,0.0052
REGION1,DEMRESELCK02,2049,0.0054
REGION1,DEMRESELCK02,2050,0.0055
REGION1,DEMRESELCL02,2017,0.0016
REGION1,DEMRESELCL02,2018,0.0016
REGION1,DEMRESELCL02,2019,0.0016
REGION1,DEMRESELCL02,2020,0.0017
REGION1,DEMRESELCL02,2021,0.0017
REGION1,DEMRESELCL02,2022,0.0017
REGION1,DEMRESELCL02,2023,0.0018
REGION1,DEMRESELCL02,2024,0.0018
REGION1,DEMRESELCL02,2025,0.0019
REGION1,DEMRESELCL02,2026,0.0019
REGION1,DEMRESELCL02,2027,0.002
REGION1,DEMRESELCL02,2028,0.002
REGION1,DEMRESELCL02,2029,0.0021
REGION1,DEMRESELCL02,2030,0.0021
REGION1,DEMRESELCL02,2031,0.0022
REGION1,DEMRESELCL02,2032,0.0023
REGION1,DEMRESELCL02,2033,0.0023
REGION1,DEMRESELCL02,2034,0.0024
REGION1,DEMRESELCL02,2035,0.0025
REGION1,DEMRESELCL02,2036,0.0025
REGION1,DEMRESELCL02,2037,0.0026
REGION1,DEMRESELCL02,2038,0.0027
REGION1,DEMRESELCL02,2039,0.0027
REGION1,DEMRESELCL02,2040,0.0028
REGION1,DEMRESELCL02,2041,0.0029
REGION1,DEMRESELCL02,2042,0.0029
REGION1,DEMRESELCL02,2043,0.003
REGION1,DEMRESELCL02,2044,0.0031
REGION1,DEMRESELCL02,2045,0.0032
REGION1,DEMRESELCL02,2046,0.0033
REGION1,DEMRESELCL02,2047,0.0033
REGION1,DEMRESELCL02,2048,0.0034
REGION1,DEMRESELCL02,2049,0.0035
REGION1,DEMRESELCL02,2050,0.0036
REGION1,DEMRESELCM02,2017,0.0042
REGION1,DEMRESELCM02,2018,0.0043
REGION1,DEMRESELCM02,2019,0.0044
REGION1,DEMRESELCM02,2020,0.0045
REGION1,DEMRESELCM02,2021,0.0046
REGION1,DEMRESELCM02,2022,0.0047
REGION1,DEMRESELCM02,2023,0.0048
REGION1,DEMRESELCM02,2024,0.005
REGION1,DEMRESELCM02,2025,0.0051
REGION1,DEMRESELCM02,2026,0.0052
REGION1,DEMRESELCM02,2027,0.0054
REGION1,DEMRESELCM02,2028,0.0055
REGION1,DEMRESELCM02,2029,0.0057
REGION1,DEMRESELCM02,2030,0.0058
REGION1,DEMRESELCM02,2031,0.006
REGION1,DEMRESELCM02,2032,0.0062
REGION1,DEMRESELCM02,2033,0.0063
REGION1,DEMRESELCM02,2034,0.0065
REGION1,DEMRESELCM02,2035,0.0067
REGION1,DEMRESELCM02,2036,0.0069
REGION1,DEMRESELCM02,2037,0.007
REGION1,DEMRESELCM02,2038,0.0072
REGION1,DEMRESELCM02,2039,0.0074
REGION1,DEMRESELCM02,2040,0.0076
REGION1,DEMRESELCM02,2041,0.0078
REGION1,DEMRESELCM02,2042,0.008
REGION1,DEMRESELCM02,2043,0.0082
REGION1,DEMRESELCM02,2044,0.0084
REGION1,DEMRESELCM02,2045,0.0086
REGION1,DEMRESELCM02,2046,0.0088
REGION1,DEMRESELCM02,2047,0.0091
REGION1,DEMRESELCM02,2048,0.0093
REGION1,DEMRESELCM02,2049,0.0095
REGION1,DEMRESELCM02,2050,0.0098
REGION1,DEMRESELCN02,2017,0.0062
REGION1,DEMRESELCN02,2018,0.0064
REGION1,DEMRESELCN02,2019,0.0065
REGION1,DEMRESELCN02,2020,0.0066
REGION1,DEMRESELCN02,2021,0.0068
REGION1,DEMRESELCN02,2022,0.0069
REGION1,DEMRESELCN02,2023,0.0071
REGION1,DEMRESELCN02,2024,0.0073
REGION1,DEMRESELCN02,2025,0.0075
REGION1,DEMRESELCN02,2026,0.0077
REGION1,DEMRESELCN02,2027,0.0079
REGION1,DEMRESELCN02,2028,0.0081
REGION1,DEMRESELCN02,2029,0.0083
REGION1,DEMRESELCN02,2030,0.0086
REGION1,DEMRESELCN02,2031,0.0088
REGION1,DEMRESELCN02,2032,0.0091
REGION1,DEMRESELCN02,2033,0.0093
REGION1,DEMRESELCN02,2034,0.0096
REGION1,DEMRESELCN02,2035,0.0098
REGION1,DEMRESELCN02,2036,0.0101
REGION1,DEMRESELCN02,2037,0.0103
REGION1,DEMRESELCN02,2038,0.0106
REGION1,DEMRESELCN02,2039,0.0109
REGION1,DEMRESELCN02,2040,0.0111
REGION1,DEMRESELCN02,2041,0.0114
REGION1,DEMRESELCN02,2042,0.0117
REGION1,DEMRESELCN02,2043,0.012
REGION1,DEMRESELCN02,2044,0.0123
REGION1,DEMRESELCN02,2045,0.0127
REGION1,DEMRESELCN02,2046,0.013
REGION1,DEMRESELCN02,2047,0.0133
REGION1,DEMRESELCN02,2048,0.0137
REGION1,DEMRESELCN02,2049,0.014
REGION1,DEMRESELCN02,2050,0.0144
REGION1,DEMRESELCO02,2017,0.0059
REGION1,DEMRESELCO02,2018,0.006
REGION1,DEMRESELCO02,2019,0.0062
REGION1,DEMRESELCO02,2020,0.0063
REGION1,DEMRESELCO02,2021,0.0064
REGION1,DEMRESELCO02,2022,0.0066
REGION1,DEMRESELCO02,2023,0.0068
REGION1,DEMRESELCO02,2024,0.0069
REGION1,DEMRESELCO02,2025,0.0071
REGION1,DEMRESELCO02,2026,0.0073
REGION1,DEMRESELCO02,2027,0.0075
REGION1,DEMRESELCO02,2028,0.0077
REGION1,DEMRESELCO02,2029,0.0079
REGION1,DEMRESELCO02,2030,0.0081
REGION1,DEMRESELCO02,2031,0.0084
REGION1,DEMRESELCO02,2032,0.0086
REGION1,DEMRESELCO02,2033,0.0089
REGION1,DEMRESELCO02,2034,0.0091
REGION1,DEMRESELCO02,2035,0.0093
REGION1,DEMRESELCO02,2036,0.0096
REGION1,DEMRESELCO02,2037,0.0098
REGION1,DEMRESELCO02,2038,0.0101
REGION1,DEMRESELCO02,2039,0.0103
REGION1,DEMRESELCO02,2040,0.0106
REGION1,DEMRESELCO02,2041,0.0109
REGION1,DEMRESELCO02,2042,0.0111
REGION1,DEMRESELCO02,2043,0.0114
REGION1,DEMRESELCO02,2044,0.0117
REGION1,DEMRESELCO02,2045,0.012
REGION1,DEMRESELCO02,2046,0.0123
REGION1,DEMRESELCO02,2047,0.0126
REGION1,DEMRESELCO02,2048,0.013
REGION1,DEMRESELCO02,2049,0.0133
REGION1,DEMRESELCO02,2050,0.0137
REGION1,DEMRESELCP02,2017,0.0016
REGION1,DEMRESELCP02,2018,0.0016
REGION1,DEMRESELCP02,2019,0.0016
REGION1,DEMRESELCP02,2020,0.0017
REGION1,DEMRESELCP02,2021,0.0017
REGION1,DEMRESELCP02,2022,0.0017
REGION1,DEMRESELCP02,2023,0.0018
REGION1,DEMRESELCP02,2024,0.0018
REGION1,DEMRESELCP02,2025,0.0019
REGION1,DEMRESELCP02,2026,0.0019
REGION1,DEMRESELCP02,2027,0.002
REGION1,DEMRESELCP02,2028,0.002
REGION1,DEMRESELCP02,2029,0.0021
REGION1,DEMRESELCP02,2030,0.0021
REGION1,DEMRESELCP02,2031,0.0022
REGION1,DEMRESELCP02,2032,0.0023
REGION1,DEMRESELCP02,2033,0.0023
REGION1,DEMRESELCP02,2034,0.0024
REGION1,DEMRESELCP02,2035,0.0025
REGION1,DEMRESELCP02,2036,0.0025
REGION1,DEMRESELCP02,2037,0.0026
REGION1,DEMRESELCP02,2038,0.0027
REGION1,DEMRESELCP02,2039,0.0027
REGION1,DEMRESELCP02,2040,0.0028
REGION1,DEMRESELCP02,2041,0.0029
REGION1,DEMRESELCP02,2042,0.0029
REGION1,DEMRESELCP02,2043,0.003
REGION1,DEMRESELCP02,2044,0.0031
REGION1,DEMRESELCP02,2045,0.0032
REGION1,DEMRESELCP02,2046,0.0033
REGION1,DEMRESELCP02,2047,0.0033
REGION1,DEMRESELCP02,2048,0.0034
REGION1,DEMRESELCP02,2049,0.0035
REGION1,DEMRESELCP02,2050,0.0036
REGION1,IMPURN,2017,69.1412
REGION1,IMPURN,2018,86.8765
REGION1,IMPURN,2019,104.6118
REGION1,IMPURN,2020,104.6118
REGION1,IMPURN,2021,108.0988
REGION1,IMPURN,2022,111.5859
REGION1,IMPURN,2023,115.0729
REGION1,IMPURN,2024,116.8165
REGION1,IMPURN,2025,123.7906
REGION1,IMPURN,2026,127.2776
REGION1,IMPURN,2027,130.7647
REGION1,IMPURN,2028,134.2518
REGION1,IMPURN,2029,137.7388
REGION1,IMPURN,2030,137.7388
REGION1,IMPURN,2031,142.9694
REGION1,IMPURN,2032,144.7129
REGION1,IMPURN,2033,144.7129
REGION1,IMPURN,2034,144.7129
REGION1,IMPURN,2035,144.7129
REGION1,IMPURN,2036,144.7129
REGION1,IMPURN,2037,144.7129
REGION1,IMPURN,2038,144.7129
REGION1,IMPURN,2039,144.7129
REGION1,IMPURN,2040,144.7129
REGION1,IMPURN,2041,144.7129
REGION1,IMPURN,2042,144.7129
REGION1,IMPURN,2043,144.7129
REGION1,IMPURN,2044,144.7129
REGION1,IMPURN,2045,144.7129
REGION1,IMPURN,2046,144.7129
REGION1,IMPURN,2047,144.7129
REGION1,IMPURN,2048,144.7129
REGION1,IMPURN,2049,144.7129
REGION1,IMPURN,2050,144.7129
REGION1,MINCOA,2017,1018.9959
REGION1,MINCOA,2018,829.3908
REGION1,MINCOA,2019,791.9603
REGION1,MINCOA,2020,1106.5876
REGION1,MINCOA,2021,1073.7831
REGION1,MINCOA,2022,1114.6994
REGION1,MINCOA,2023,1142.5607
REGION1,MINCOA,2024,1214.4484
REGION1,MINCOA,2025,1219.2671
REGION1,MINCOA,2026,1260.0449
REGION1,MINCOA,2027,1329.3213
REGION1,MINCOA,2028,1398.5977
REGION1,MINCOA,2029,1472.2169
REGION1,MINCOA,2030,1406.0315
REGION1,MINCOA,2031,1480.251
REGION1,MINCOA,2032,1529.0994
REGION1,MINCOA,2033,1598.5808
REGION1,MINCOA,2034,1096.9318
REGION1,MINCOA,2035,1166.4132
REGION1,MINCOA,2036,1235.8945
REGION1,MINCOA,2037,1305.3759
REGION1,MINCOA,2038,1374.8572
REGION1,MINCOA,2039,1444.3386
REGION1,MINCOA,2040,1513.8199
REGION1,MINCOA,2041,1583.3013
REGION1,MINCOA,2042,1652.7826
REGION1,MINCOA,2043,1763.3793
REGION1,MINCOA,2044,1885.9137
REGION1,MINCOA,2045,2055.2687
REGION1,MINCOA,2046,2233.0638
REGION1,MINCOA,2047,2410.8588
REGION1,MINCOA,2048,2588.6539
REGION1,MINCOA,2049,2739.9278
REGION1,MINCOA,2050,2897.1638
REGION1,MINDSL,2017,1367.8288
REGION1,MINDSL,2019,241.306
REGION1,MINDSL,2024,3.8614
REGION1,MINDSL,2025,6.2509
REGION1,MINDSL,2027,0.5267
REGION1,MINDSL,2028,0.2384
REGION1,MINDSL,2030,1.0959
REGION1,MINDSL,2047,0.1004
REGION1,MINDSL,2048,0.716
REGION1,MINDSL,2049,1.1257
REGION1,MINDSL,2050,0.9932
REGION1,MINHFO,2017,1052.5121
REGION1,MINHFO,2018,1102.7936
REGION1,MINHFO,2019,1124.7823
REGION1,MINHFO,2020,970.8006
REGION1,MINHFO,2021,409.4899
REGION1,MINHFO,2022,356.309
REGION1,MINHFO,2023,354.3796
REGION1,MINHFO,2024,209.1169
REGION1,MINHFO,2025,250.4943
REGION1,MINHFO,2026,266.6743
REGION1,MINHFO,2027,254.029
REGION1,MINHFO,2028,334.8371
REGION1,MINHFO,2029,332.9256
REGION1,MINHFO,2030,74.7849
REGION1,MINHFO,2031,91.1728
REGION1,MINHFO,2032,106.8467
REGION1,MINHFO,2033,123.8601
REGION1,MINHFO,2034,160.5866
REGION1,MINHFO,2035,140.3118
REGION1,MINHFO,2036,146.9694
REGION1,MINHFO,2037,154.1214
REGION1,MINHFO,2038,159.3312
REGION1,MINHFO,2039,140.3626
REGION1,MINHFO,2040,142.4238
REGION1,MINHFO,2041,147.9518
REGION1,MINHFO,2042,154.1727
REGION1,MINHFO,2043,157.1072
REGION1,MINHFO,2044,168.2861
REGION1,MINHFO,2045,185.8712
REGION1,MINHFO,2046,192.7229
REGION1,MINHFO,2047,105.0508
REGION1,MINHFO,2048,27.1056
REGION1,MINHFO,2049,17.4451
REGION1,MINHFO,2050,17.6379
REGION1,MINLPG,2017,9.3687
REGION1,MINLPG,2018,9.3687
REGION1,MINLPG,2019,11.2023
REGION1,MINLPG,2020,12.3197
REGION1,MINLPG,2021,12.8354
REGION1,MINLPG,2022,12.95
REGION1,MINLPG,2023,13.0073
REGION1,MINLPG,2024,13.3798
REGION1,MINLPG,2025,13.6376
REGION1,MINLPG,2026,14.0387
REGION1,MINLPG,2027,14.3539
REGION1,MINLPG,2028,14.669
REGION1,MINLPG,2029,14.9555
REGION1,MINLPG,2030,15.0701
REGION1,MINLPG,2031,15.3566
REGION1,MINLPG,2032,15.3566
REGION1,MINLPG,2033,15.3566
REGION1,MINLPG,2034,15.3566
REGION1,MINLPG,2035,15.3566
REGION1,MINLPG,2036,15.3566
REGION1,MINLPG,2037,15.3566
REGION1,MINLPG,2038,15.3566
REGION1,MINLPG,2039,15.3566
REGION1,MINLPG,2040,15.3566
REGION1,MINLPG,2041,15.3566
REGION1,MINLPG,2042,15.3566
REGION1,MINLPG,2043,15.3566
REGION1,MINLPG,2044,15.3566
REGION1,MINLPG,2045,15.3566
REGION1,MINLPG,2046,15.3566
REGION1,MINLPG,2047,15.3566
REGION1,MINLPG,2048,15.3566
REGION1,MINLPG,2049,15.3566
REGION1,MINLPG,2050,15.3566
REGION1,MINNGS,2017,4325.3278
REGION1,MINNGS,2018,4644.2133
REGION1,MINNGS,2019,6031.4675
REGION1,MINNGS,2020,6036.2692
REGION1,MINNGS,2021,7352.7096
REGION1,MINNGS,2022,7875.9389
REGION1,MINNGS,2023,8046.4047
REGION1,MINNGS,2024,8444.3796
REGION1,MINNGS,2025,8772.4326
REGION1,MINNGS,2026,9127.9742
REGION1,MINNGS,2027,9332.9545
REGION1,MINNGS,2028,9331.1956
REGION1,MINNGS,2029,9338.5373
REGION1,MINNGS,2030,9513.219
REGION1,MINNGS,2031,9534.7052
REGION1,MINNGS,2032,9485.3633
REGION1,MINNGS,2033,9368.915
REGION1,MINNGS,2034,9984.1575
REGION1,MINNGS,2035,9712.8014
REGION1,MINNGS,2036,9430.3204
REGION1,MINNGS,2037,9159.9567
REGION1,MINNGS,2038,8985.0835
REGION1,MINNGS,2039,8972.3429
REGION1,MINNGS,2040,8975.3693
REGION1,MINNGS,2041,9001.1945
REGION1,MINNGS,2042,9098.9832
REGION1,MINNGS,2043,9340.0401
REGION1,MINNGS,2044,9720.0132
REGION1,MINNGS,2045,9728.6665
REGION1,MINNGS,2046,9762.0084
REGION1,MINNGS,2047,9993.8685
REGION1,MINNGS,2048,10253.794
REGION1,MINNGS,2049,10507.247
REGION1,MINNGS,2050,10827.87
REGION1,PWRBIOA01,2017,7.1347
REGION1,PWRBIOA01,2018,7.1347
REGION1,PWRBIOA01,2019,7.1347
REGION1,PWRBIOA01,2024,0.2647
REGION1,PWRBIOA03,2017,1.2108
REGION1,PWRBIOB01,2017,2.5772
REGION1,PWRBIOB01,2046,0.2684
REGION1,PWRBIOB01,2047,0.2684
REGION1,PWRBIOB01,2048,0.2684
REGION1,PWRBIOB01,2049,0.8406
REGION1,PWRBIOB01,2050,0.9394
REGION1,PWRBIOB02,2017,0.1019
REGION1,PWRBIOB02,2018,0.1019
REGION1,PWRBIOB02,2019,0.1019
REGION1,PWRBIOB02,2046,0.0011
REGION1,PWRBIOB02,2047,0.0011
REGION1,PWRBIOB02,2048,0.0011
REGION1,PWRBIOB02,2049,0.004
REGION1,PWRBIOB02,2050,0.004
REGION1,PWRBIOC01,2017,1.9366
REGION1,PWRBIOC01,2018,2.2423
REGION1,PWRBIOC01,2019,2.2423
REGION1,PWRBIOC01,2046,0.0216
REGION1,PWRBIOC01,2047,0.0763
REGION1,PWRBIOC01,2048,0.0763
REGION1,PWRBIOC01,2049,0.1302
REGION1,PWRBIOC01,2050,0.1302
REGION1,PWRBIOC02,2017,13.016
REGION1,PWRBIOC02,2018,13.016
REGION1,PWRBIOC02,2019,12.5211
REGION1,PWRBIOC02,2046,0.1467
REGION1,PWRBIOC02,2047,0.4939
REGION1,PWRBIOC02,2048,0.5191
REGION1,PWRBIOC02,2049,0.5724
REGION1,PWRBIOC02,2050,0.8859
REGION1,PWRBIOE01,2017,1.1212
REGION1,PWRBIOE01,2018,1.1212
REGION1,PWRBIOE01,2019,1.1212
REGION1,PWRBIOE01,2024,0.0416
REGION1,PWRBIOE01,2025,0.0125
REGION1,PWRBIOE01,2026,0.0039
REGION1,PWRBIOE01,2027,0.0125
REGION1,PWRBIOE01,2028,0.0317
REGION1,PWRBIOE01,2030,0.0125
REGION1,PWRBIOE01,2046,0.0125
REGION1,PWRBIOE01,2047,0.0442
REGION1,PWRBIOE01,2048,0.0442
REGION1,PWRBIOE01,2049,0.0754
REGION1,PWRBIOE01,2050,0.0754
REGION1,PWRBIOF01,2017,2.0385
REGION1,PWRBIOF01,2018,2.0385
REGION1,PWRBIOF01,2019,2.0385
REGION1,PWRBIOF01,2046,0.0227
REGION1,PWRBIOF01,2047,0.0227
REGION1,PWRBIOF01,2048,0.0227
REGION1,PWRBIOF01,2049,0.0794
REGION1,PWRBIOF01,2050,0.137
REGION1,PWRBIOF02,2017,0.54
REGION1,PWRBIOF02,2018,1.3448
REGION1,PWRBIOF02,2046,0.0455
REGION1,PWRBIOF02,2047,0.0455
REGION1,PWRBIOF02,2048,0.0455
REGION1,PWRBIOF02,2049,0.0455
REGION1,PWRBIOF02,2050,0.2747
REGION1,PWRBIOG01,2017,0.141
REGION1,PWRBIOG01,2018,0.4687
REGION1,PWRBIOG01,2024,0.0493
REGION1,PWRBIOG01,2025,0.0148
REGION1,PWRBIOG01,2027,0.0148
REGION1,PWRBIOG01,2028,0.0375
REGION1,PWRBIOG01,2030,0.0148
REGION1,PWRBIOG01,2031,0.0148
REGION1,PWRBIOG01,2034,0.0148
REGION1,PWRBIOG01,2035,0.0148
REGION1,PWRBIOG01,2036,0.0148
REGION1,PWRBIOG01,2037,0.0148
REGION1,PWRBIOG01,2038,0.0148
REGION1,PWRBIOG01,2039,0.0148
REGION1,PWRBIOG01,2040,0.0148
REGION1,PWRBIOG01,2041,0.007
REGION1,PWRBIOG01,2044,0.0148
REGION1,PWRBIOG01,2045,0.0148
REGION1,PWRBIOG01,2046,0.0517
REGION1,PWRBIOG01,2047,0.0148
REGION1,PWRBIOG01,2048,0.0893
REGION1,PWRBIOG01,2049,0.0517
REGION1,PWRBIOG01,2050,0.1404
REGION1,PWRCOAA01,2017,131.4105
REGION1,PWRCOAA01,2018,131.4105
REGION1,PWRCOAA01,2019,131.4105
REGION1,PWRCOAA01,2020,136.1409
REGION1,PWRCOAA01,2021,140.8713
REGION1,PWRCOAA01,2022,145.6017
REGION1,PWRCOAA01,2023,150.3321
REGION1,PWRCOAA01,2024,155.0625
REGION1,PWRCOAA01,2025,159.7929
REGION1,PWRCOAA01,2026,164.5233
REGION1,PWRCOAA01,2027,169.2537
REGION1,PWRCOAA01,2028,173.9841
REGION1,PWRCOAA01,2029,178.7145
REGION1,PWRCOAA01,2030,183.4449
REGION1,PWRCOAA01,2031,188.1753
REGION1,PWRCOAA01,2032,192.9057
REGION1,PWRCOAA01,2033,197.6361
REGION1,PWRCOAA01,2034,70.956
REGION1,PWRCOAA01,2035,75.6864
REGION1,PWRCOAA01,2036,80.4168
REGION1,PWRCOAA01,2037,85.1472
REGION1,PWRCOAA01,2038,89.8776
REGION1,PWRCOAA01,2039,94.608
REGION1,PWRCOAA01,2040,99.3384
REGION1,PWRCOAA01,2041,104.0688
REGION1,PWRCOAA01,2042,108.7992
REGION1,PWRCOAA01,2043,113.5296
REGION1,PWRCOAA01,2044,118.26
REGION1,PWRCOAA01,2045,122.9904
REGION1,PWRCOAA01,2046,127.7208
REGION1,PWRCOAA01,2047,132.4512
REGION1,PWRCOAA01,2048,137.1816
REGION1,PWRCOAA01,2049,141.912
REGION1,PWRCOAA01,2050,141.912
REGION1,PWRCOAE01,2017,5.9855
REGION1,PWRCOAE01,2018,5.9855
REGION1,PWRCOAE01,2019,5.9855
REGION1,PWRCOAE01,2020,5.9855
REGION1,PWRCOAE01,2021,5.9855
REGION1,PWRCOAE01,2022,15.194
REGION1,PWRCOAE01,2023,24.4026
REGION1,PWRCOAE01,2024,33.6111
REGION1,PWRCOAE01,2025,42.8196
REGION1,PWRCOAE01,2026,52.0281
REGION1,PWRCOAE01,2027,61.2366
REGION1,PWRCOAE01,2028,70.4451
REGION1,PWRCOAE01,2029,79.6536
REGION1,PWRCOAE01,2030,88.8621
REGION1,PWRCOAE01,2031,98.0707
REGION1,PWRCOAE01,2032,98.2547
REGION1,PWRCOAE01,2033,107.4632
REGION1,PWRCOAE01,2034,116.6717
REGION1,PWRCOAE01,2035,125.8802
REGION1,PWRCOAE01,2036,135.0887
REGION1,PWRCOAE01,2037,144.2972
REGION1,PWRCOAE01,2038,153.5057
REGION1,PWRCOAE01,2039,162.7142
REGION1,PWRCOAE01,2040,171.9228
REGION1,PWRCOAE01,2041,181.1313
REGION1,PWRCOAE01,2042,190.3398
REGION1,PWRCOAE01,2043,199.5483
REGION1,PWRCOAE01,2044,208.7568
REGION1,PWRCOAE01,2045,217.9653
REGION1,PWRCOAE01,2046,227.1738
REGION1,PWRCOAE01,2047,236.3823
REGION1,PWRCOAE01,2048,245.5908
REGION1,PWRCOAE01,2049,254.7994
REGION1,PWRCOAE01,2050,264.0079
REGION1,PWRCOAF01,2017,122.9904
REGION1,PWRCOAF01,2018,75.4367
REGION1,PWRCOAF01,2019,61.6767
REGION1,PWRCOAF01,2020,129.0926
REGION1,PWRCOAF01,2021,112.5362
REGION1,PWRCOAF01,2022,112.5362
REGION1,PWRCOAF01,2023,112.5362
REGION1,PWRCOAF01,2024,121.997
REGION1,PWRCOAF01,2025,114.9014
REGION1,PWRCOAF01,2026,116.1108
REGION1,PWRCOAF01,2027,125.5716
REGION1,PWRCOAF01,2028,135.0324
REGION1,PWRCOAF01,2029,144.4932
REGION1,PWRCOAF01,2030,120.8412
REGION1,PWRCOAF01,2031,130.302
REGION1,PWRCOAF01,2032,139.7628
REGION1,PWRCOAF01,2033,149.2236
REGION1,PWRCOAF01,2034,158.6844
REGION1,PWRCOAF01,2035,168.1452
REGION1,PWRCOAF01,2036,177.606
REGION1,PWRCOAF01,2037,187.0668
REGION1,PWRCOAF01,2038,196.5276
REGION1,PWRCOAF01,2039,205.9884
REGION1,PWRCOAF01,2040,215.4492
REGION1,PWRCOAF01,2041,224.91
REGION1,PWRCOAF01,2042,234.3708
REGION1,PWRCOAF01,2043,243.8316
REGION1,PWRCOAF01,2044,253.2924
REGION1,PWRCOAF01,2045,262.7532
REGION1,PWRCOAF01,2046,272.214
REGION1,PWRCOAF01,2047,281.6748
REGION1,PWRCOAF01,2048,291.1356
REGION1,PWRCOAF01,2049,294.4942
REGION1,PWRCOAF01,2050,303.955
REGION1,PWRCOAF02,2043,13.8264
REGION1,PWRCOAF02,2044,31.6672
REGION1,PWRCOAF02,2045,65.2531
REGION1,PWRCOAF02,2046,101.6772
REGION1,PWRCOAF02,2047,138.1012
REGION1,PWRCOAF02,2048,174.5253
REGION1,PWRCOAF02,2049,210.9494
REGION1,PWRCOAF02,2050,247.3735
REGION1,PWRDSLA01,2017,7.2423
REGION1,PWRDSLA01,2019,7.2423
REGION1,PWRDSLB01,2017,1.6094
REGION1,PWRDSLB01,2019,0.6307
REGION1,PWRDSLC01,2017,1.9313
REGION1,PWRDSLC01,2019,1.9313
REGION1,PWRDSLD01,2017,4.6643
REGION1,PWRDSLD02,2017,0.8047
REGION1,PWRDSLD02,2019,0.5201
REGION1,PWRDSLE01,2017,10.1987
REGION1,PWRDSLE01,2024,0.1404
REGION1,PWRDSLE01,2025,0.2436
REGION1,PWRDSLE02,2017,3.1383
REGION1,PWRDSLE02,2019,0.3229
REGION1,PWRDSLE02,2024,0.0354
REGION1,PWRDSLE02,2025,0.0354
REGION1,PWRDSLF01,2017,2.7378
REGION1,PWRDSLF02,2017,2.736
REGION1,PWRDSLF02,2019,0.3187
REGION1,PWRDSLG01,2017,32.1473
REGION1,PWRDSLG02,2017,0.3219
REGION1,PWRDSLG02,2019,0.0913
REGION1,PWRDSLH01,2017,8.2151
REGION1,PWRDSLH02,2017,0.4024
REGION1,PWRDSLH02,2019,0.4024
REGION1,PWRDSLI01,2027,0.0193
REGION1,PWRDSLI01,2030,0.0431
REGION1,PWRDSLI01,2048,0.0214
REGION1,PWRDSLI01,2049,0.028
