r,l,f,y,Demand
REGION1,SEA2WDDP1,RESELCF02,2021,10.9532
REGION1,SEA2WDDP1,RESELCF02,2022,11.5864
REGION1,SEA2WDDP1,RESELCF02,2023,11.7764
REGION1,SEA2WDDP1,RESELCF02,2024,11.7575
REGION1,SEA2WDDP1,RESELCF02,2025,11.8856
REGION1,SEA2WDDP1,RESELCF02,2026,12.2832
REGION1,SEA2WDDP1,RESELCF02,2027,13.1993
REGION1,SEA2WDDP1,RESELCF02,2028,13.7117
REGION1,SEA2WDDP1,RESELCF02,2029,13.8098
REGION1,SEA2WDDP1,RESELCF02,2030,14.226
REGION1,SEA2WDDP1,RESELCF02,2031,14.3904
REGION1,SEA2WDDP1,RESELCF02,2032,15.4613
REGION1,SEA2WDDP1,RESELCF02,2033,15.9848
REGION1,SEA2WDDP1,RESELCF02,2034,16.526
REGION1,SEA2WDDP1,RESELCF02,2035,17.0853
REGION1,SEA2WDDP1,RESELCF02,2036,17.6632
REGION1,SEA2WDDP1,RESELCF02,2037,18.2612
REGION1,SEA2WDDP1,RESELCF02,2038,18.8793
REGION1,SEA2WDDP1,RESELCF02,2039,19.5184
REGION1,SEA2WDDP1,RESELCF02,2040,20.179
REGION1,SEA2WDDP1,RESELCF02,2041,20.862
REGION1,SEA2WDDP1,RESELCF02,2042,21.568
REGION1,SEA2WDDP1,RESELCF02,2043,22.2978
REGION1,SEA2WDDP1,RESELCF02,2044,23.0525
REGION1,SEA2WDDP1,RESELCF02,2045,23.8329
REGION1,SEA2WDDP1,RESELCF02,2046,24.6397
REGION1,SEA2WDDP1,RESELCF02,2047,25.4736
REGION1,SEA2WDDP1,RESELCF02,2048,26.3358
REGION1,SEA2WDDP1,RESELCF02,2049,27.2271
REGION1,SEA2WDDP1,RESELCF02,2050,28.1484
REGION1,SEA2WDDP1,RESELCG02,2017,2.1686
REGION1,SEA2WDDP1,RESELCG02,2018,2.2556
REGION1,SEA2WDDP1,RESELCG02,2019,2.3455
REGION1,SEA2WDDP1,RESELCG02,2020,2.3947
REGION1,SEA2WDDP1,RESELCG02,2021,2.5708
REGION1,SEA2WDDP1,RESELCG02,2022,2.6941
REGION1,SEA2WDDP1,RESELCG02,2023,2.7722
REGION1,SEA2WDDP1,RESELCG02,2024,2.8338
REGION1,SEA2WDDP1,RESELCG02,2025,2.8895
REGION1,SEA2WDDP1,RESELCG02,2026,2.991
REGION1,SEA2WDDP1,RESELCG02,2027,3.1816
REGION1,SEA2WDDP1,RESELCG02,2028,3.2936
REGION1,SEA2WDDP1,RESELCG02,2029,3.4164
REGION1,SEA2WDDP1,RESELCG02,2030,3.5378
REGION1,SEA2WDDP1,RESELCG02,2031,3.6084
REGION1,SEA2WDDP1,RESELCG02,2032,3.8289
REGION1,SEA2WDDP1,RESELCG02,2033,3.9764
REGION1,SEA2WDDP1,RESELCG02,2034,4.1296
REGION1,SEA2WDDP1,RESELCG02,2035,4.2889
REGION1,SEA2WDDP1,RESELCG02,2036,4.4539
REGION1,SEA2WDDP1,RESELCG02,2037,4.6255
REGION1,SEA2WDDP1,RESELCG02,2038,4.8037
REGION1,SEA2WDDP1,RESELCG02,2039,4.989
REGION1,SEA2WDDP1,RESELCG02,2040,5.1809
REGION1,SEA2WDDP1,RESELCG02,2041,5.3809
REGION1,SEA2WDDP1,RESELCG02,2042,5.5879
REGION1,SEA2WDDP1,RESELCG02,2043,5.8035
REGION1,SEA2WDDP1,RESELCG02,2044,6.0266
REGION1,SEA2WDDP1,RESELCG02,2045,6.2591
REGION1,SEA2WDDP1,RESELCG02,2046,6.5002
REGION1,SEA2WDDP1,RESELCG02,2047,6.7503
REGION1,SEA2WDDP1,RESELCG02,2048,7.0103
REGION1,SEA2WDDP1,RESELCG02,2049,7.2807
REGION1,SEA2WDDP1,RESELCG02,2050,7.561
REGION1,SEA2WDDP1,RESELCH02,2017,2.1866
REGION1,SEA2WDDP1,RESELCH02,2018,2.2584
REGION1,SEA2WDDP1,RESELCH02,2019,2.3336
REGION1,SEA2WDDP1,RESELCH02,2020,2.3758
REGION1,SEA2WDDP1,RESELCH02,2021,2.5641
REGION1,SEA2WDDP1,RESELCH02,2022,2.6914
REGION1,SEA2WDDP1,RESELCH02,2023,2.7201
REGION1,SEA2WDDP1,RESELCH02,2024,2.7026
REGION1,SEA2WDDP1,RESELCH02,2025,2.7569
REGION1,SEA2WDDP1,RESELCH02,2026,2.8525
REGION1,SEA2WDDP1,RESELCH02,2027,3.0713
REGION1,SEA2WDDP1,RESELCH02,2028,3.1319
REGION1,SEA2WDDP1,RESELCH02,2029,3.1493
REGION1,SEA2WDDP1,RESELCH02,2030,3.2227
REGION1,SEA2WDDP1,RESELCH02,2031,3.28
REGION1,SEA2WDDP1,RESELCH02,2032,3.539
REGION1,SEA2WDDP1,RESELCH02,2033,3.6516
REGION1,SEA2WDDP1,RESELCH02,2034,3.7676
REGION1,SEA2WDDP1,RESELCH02,2035,3.8872
REGION1,SEA2WDDP1,RESELCH02,2036,4.0108
REGION1,SEA2WDDP1,RESELCH02,2037,4.1387
REGION1,SEA2WDDP1,RESELCH02,2038,4.2702
REGION1,SEA2WDDP1,RESELCH02,2039,4.4061
REGION1,SEA2WDDP1,RESELCH02,2040,4.5463
REGION1,SEA2WDDP1,RESELCH02,2041,4.6905
REGION1,SEA2WDDP1,RESELCH02,2042,4.84
REGION1,SEA2WDDP1,RESELCH02,2043,4.9939
REGION1,SEA2WDDP1,RESELCH02,2044,5.1526
REGION1,SEA2WDDP1,RESELCH02,2045,5.3166
REGION1,SEA2WDDP1,RESELCH02,2046,5.4855
REGION1,SEA2WDDP1,RESELCH02,2047,5.66
REGION1,SEA2WDDP1,RESELCH02,2048,5.8399
REGION1,SEA2WDDP1,RESELCH02,2049,6.0258
REGION1,SEA2WDDP1,RESELCH02,2050,6.2175
REGION1,SEA2WDDP1,RESELCI02,2017,0.3767
REGION1,SEA2WDDP1,RESELCI02,2018,0.3909
REGION1,SEA2WDDP1,RESELCI02,2019,0.4081
REGION1,SEA2WDDP1,RESELCI02,2020,0.4166
REGION1,SEA2WDDP1,RESELCI02,2021,0.4408
REGION1,SEA2WDDP1,RESELCI02,2022,0.4576
REGION1,SEA2WDDP1,RESELCI02,2023,0.474
REGION1,SEA2WDDP1,RESELCI02,2024,0.4878
REGION1,SEA2WDDP1,RESELCI02,2025,0.4994
REGION1,SEA2WDDP1,RESELCI02,2026,0.5175
REGION1,SEA2WDDP1,RESELCI02,2027,0.5442
REGION1,SEA2WDDP1,RESELCI02,2028,0.559
REGION1,SEA2WDDP1,RESELCI02,2029,0.5812
REGION1,SEA2WDDP1,RESELCI02,2030,0.602
REGION1,SEA2WDDP1,RESELCI02,2031,0.6158
REGION1,SEA2WDDP1,RESELCI02,2032,0.6459
REGION1,SEA2WDDP1,RESELCI02,2033,0.6695
REGION1,SEA2WDDP1,RESELCI02,2034,0.6936
REGION1,SEA2WDDP1,RESELCI02,2035,0.7192
REGION1,SEA2WDDP1,RESELCI02,2036,0.7452
REGION1,SEA2WDDP1,RESELCI02,2037,0.7724
REGION1,SEA2WDDP1,RESELCI02,2038,0.8004
REGION1,SEA2WDDP1,RESELCI02,2039,0.8295
REGION1,SEA2WDDP1,RESELCI02,2040,0.8599
REGION1,SEA2WDDP1,RESELCI02,2041,0.8914
REGION1,SEA2WDDP1,RESELCI02,2042,0.9237
REGION1,SEA2WDDP1,RESELCI02,2043,0.9572
REGION1,SEA2WDDP1,RESELCI02,2044,0.9923
REGION1,SEA2WDDP1,RESELCI02,2045,1.0285
REGION1,SEA2WDDP1,RESELCI02,2046,1.066
REGION1,SEA2WDDP1,RESELCI02,2047,1.1046
REGION1,SEA2WDDP1,RESELCI02,2048,1.1452
REGION1,SEA2WDDP1,RESELCI02,2049,1.1865
REGION1,SEA2WDDP1,RESELCI02,2050,1.2299
REGION1,SEA2WDDP1,RESELCJ02,2017,0.0225
REGION1,SEA2WDDP1,RESELCJ02,2018,0.0233
REGION1,SEA2WDDP1,RESELCJ02,2019,0.0241
REGION1,SEA2WDDP1,RESELCJ02,2020,0.0248
REGION1,SEA2WDDP1,RESELCJ02,2021,0.0262
REGION1,SEA2WDDP1,RESELCJ02,2022,0.0269
REGION1,SEA2WDDP1,RESELCJ02,2023,0.0279
REGION1,SEA2WDDP1,RESELCJ02,2024,0.029
REGION1,SEA2WDDP1,RESELCJ02,2025,0.0295
REGION1,SEA2WDDP1,RESELCJ02,2026,0.0306
REGION1,SEA2WDDP1,RESELCJ02,2027,0.0324
REGION1,SEA2WDDP1,RESELCJ02,2028,0.0332
REGION1,SEA2WDDP1,RESELCJ02,2029,0.0346
REGION1,SEA2WDDP1,RESELCJ02,2030,0.0362
REGION1,SEA2WDDP1,RESELCJ02,2031,0.0368
REGION1,SEA2WDDP1,RESELCJ02,2032,0.0385
REGION1,SEA2WDDP1,RESELCJ02,2033,0.0401
REGION1,SEA2WDDP1,RESELCJ02,2034,0.0417
REGION1,SEA2WDDP1,RESELCJ02,2035,0.0432
REGION1,SEA2WDDP1,RESELCJ02,2036,0.0448
REGION1,SEA2WDDP1,RESELCJ02,2037,0.0464
REGION1,SEA2WDDP1,RESELCJ02,2038,0.0483
REGION1,SEA2WDDP1,RESELCJ02,2039,0.0499
REGION1,SEA2WDDP1,RESELCJ02,2040,0.0519
REGION1,SEA2WDDP1,RESELCJ02,2041,0.0538
REGION1,SEA2WDDP1,RESELCJ02,2042,0.0558
REGION1,SEA2WDDP1,RESELCJ02,2043,0.0578
REGION1,SEA2WDDP1,RESELCJ02,2044,0.0601
REGION1,SEA2WDDP1,RESELCJ02,2045,0.0621
REGION1,SEA2WDDP1,RESELCJ02,2046,0.0645
REGION1,SEA2WDDP1,RESELCJ02,2047,0.0668
REGION1,SEA2WDDP1,RESELCJ02,2048,0.0692
REGION1,SEA2WDDP1,RESELCJ02,2049,0.0719
REGION1,SEA2WDDP1,RESELCJ02,2050,0.0747
REGION1,SEA2WDDP1,RESELCK02,2017,1.1501
REGION1,SEA2WDDP1,RESELCK02,2018,1.1802
REGION1,SEA2WDDP1,RESELCK02,2019,1.1851
REGION1,SEA2WDDP1,RESELCK02,2020,1.1857
REGION1,SEA2WDDP1,RESELCK02,2021,1.2632
REGION1,SEA2WDDP1,RESELCK02,2022,1.3264
REGION1,SEA2WDDP1,RESELCK02,2023,1.353
REGION1,SEA2WDDP1,RESELCK02,2024,1.3225
REGION1,SEA2WDDP1,RESELCK02,2025,1.3376
REGION1,SEA2WDDP1,RESELCK02,2026,1.3781
REGION1,SEA2WDDP1,RESELCK02,2027,1.4686
REGION1,SEA2WDDP1,RESELCK02,2028,1.5325
REGION1,SEA2WDDP1,RESELCK02,2029,1.5448
REGION1,SEA2WDDP1,RESELCK02,2030,1.5639
REGION1,SEA2WDDP1,RESELCK02,2031,1.5797
REGION1,SEA2WDDP1,RESELCK02,2032,1.6876
REGION1,SEA2WDDP1,RESELCK02,2033,1.7314
REGION1,SEA2WDDP1,RESELCK02,2034,1.7761
REGION1,SEA2WDDP1,RESELCK02,2035,1.8218
REGION1,SEA2WDDP1,RESELCK02,2036,1.8685
REGION1,SEA2WDDP1,RESELCK02,2037,1.9167
REGION1,SEA2WDDP1,RESELCK02,2038,1.9663
REGION1,SEA2WDDP1,RESELCK02,2039,2.0169
REGION1,SEA2WDDP1,RESELCK02,2040,2.0689
REGION1,SEA2WDDP1,RESELCK02,2041,2.1224
REGION1,SEA2WDDP1,RESELCK02,2042,2.1769
REGION1,SEA2WDDP1,RESELCK02,2043,2.2333
REGION1,SEA2WDDP1,RESELCK02,2044,2.2907
REGION1,SEA2WDDP1,RESELCK02,2045,2.35
REGION1,SEA2WDDP1,RESELCK02,2046,2.4103
REGION1,SEA2WDDP1,RESELCK02,2047,2.4726
REGION1,SEA2WDDP1,RESELCK02,2048,2.5363
REGION1,SEA2WDDP1,RESELCK02,2049,2.6019
REGION1,SEA2WDDP1,RESELCK02,2050,2.6686
REGION1,SEA2WDDP1,RESELCL02,2017,0.7561
REGION1,SEA2WDDP1,RESELCL02,2018,0.7761
REGION1,SEA2WDDP1,RESELCL02,2019,0.7823
REGION1,SEA2WDDP1,RESELCL02,2020,0.8082
REGION1,SEA2WDDP1,RESELCL02,2021,0.8577
REGION1,SEA2WDDP1,RESELCL02,2022,0.8956
REGION1,SEA2WDDP1,RESELCL02,2023,0.9033
REGION1,SEA2WDDP1,RESELCL02,2024,0.8726
REGION1,SEA2WDDP1,RESELCL02,2025,0.902
REGION1,SEA2WDDP1,RESELCL02,2026,0.939
REGION1,SEA2WDDP1,RESELCL02,2027,0.9974
REGION1,SEA2WDDP1,RESELCL02,2028,1.0235
REGION1,SEA2WDDP1,RESELCL02,2029,1.0161
REGION1,SEA2WDDP1,RESELCL02,2030,1.0317
REGION1,SEA2WDDP1,RESELCL02,2031,1.0653
REGION1,SEA2WDDP1,RESELCL02,2032,1.1459
REGION1,SEA2WDDP1,RESELCL02,2033,1.1756
REGION1,SEA2WDDP1,RESELCL02,2034,1.2063
REGION1,SEA2WDDP1,RESELCL02,2035,1.2369
REGION1,SEA2WDDP1,RESELCL02,2036,1.2691
REGION1,SEA2WDDP1,RESELCL02,2037,1.3018
REGION1,SEA2WDDP1,RESELCL02,2038,1.3355
REGION1,SEA2WDDP1,RESELCL02,2039,1.3697
REGION1,SEA2WDDP1,RESELCL02,2040,1.4049
REGION1,SEA2WDDP1,RESELCL02,2041,1.4412
REGION1,SEA2WDDP1,RESELCL02,2042,1.4784
REGION1,SEA2WDDP1,RESELCL02,2043,1.5166
REGION1,SEA2WDDP1,RESELCL02,2044,1.5559
REGION1,SEA2WDDP1,RESELCL02,2045,1.5961
REGION1,SEA2WDDP1,RESELCL02,2046,1.6373
REGION1,SEA2WDDP1,RESELCL02,2047,1.6796
REGION1,SEA2WDDP1,RESELCL02,2048,1.7229
REGION1,SEA2WDDP1,RESELCL02,2049,1.7671
REGION1,SEA2WDDP1,RESELCL02,2050,1.8129
REGION1,SEA2WDDP1,RESELCM02,2017,1.7226
REGION1,SEA2WDDP1,RESELCM02,2018,1.7679
REGION1,SEA2WDDP1,RESELCM02,2019,1.8095
REGION1,SEA2WDDP1,RESELCM02,2020,1.7906
REGION1,SEA2WDDP1,RESELCM02,2021,1.9046
REGION1,SEA2WDDP1,RESELCM02,2022,1.9947
REGION1,SEA2WDDP1,RESELCM02,2023,2.0164
REGION1,SEA2WDDP1,RESELCM02,2024,2.0194
REGION1,SEA2WDDP1,RESELCM02,2025,2.0374
REGION1,SEA2WDDP1,RESELCM02,2026,2.0813
REGION1,SEA2WDDP1,RESELCM02,2027,2.2147
REGION1,SEA2WDDP1,RESELCM02,2028,2.2843
REGION1,SEA2WDDP1,RESELCM02,2029,2.3141
REGION1,SEA2WDDP1,RESELCM02,2030,2.387
REGION1,SEA2WDDP1,RESELCM02,2031,2.4062
REGION1,SEA2WDDP1,RESELCM02,2032,2.5458
REGION1,SEA2WDDP1,RESELCM02,2033,2.6112
REGION1,SEA2WDDP1,RESELCM02,2034,2.6786
REGION1,SEA2WDDP1,RESELCM02,2035,2.7477
REGION1,SEA2WDDP1,RESELCM02,2036,2.8188
REGION1,SEA2WDDP1,RESELCM02,2037,2.8916
REGION1,SEA2WDDP1,RESELCM02,2038,2.9661
REGION1,SEA2WDDP1,RESELCM02,2039,3.0426
REGION1,SEA2WDDP1,RESELCM02,2040,3.1211
REGION1,SEA2WDDP1,RESELCM02,2041,3.2017
REGION1,SEA2WDDP1,RESELCM02,2042,3.2844
REGION1,SEA2WDDP1,RESELCM02,2043,3.3691
REGION1,SEA2WDDP1,RESELCM02,2044,3.4563
REGION1,SEA2WDDP1,RESELCM02,2045,3.5456
REGION1,SEA2WDDP1,RESELCM02,2046,3.6369
REGION1,SEA2WDDP1,RESELCM02,2047,3.731
REGION1,SEA2WDDP1,RESELCM02,2048,3.8273
REGION1,SEA2WDDP1,RESELCM02,2049,3.926
REGION1,SEA2WDDP1,RESELCM02,2050,4.0272
REGION1,SEA2WDDP1,RESELCN02,2017,2.8276
REGION1,SEA2WDDP1,RESELCN02,2018,2.9024
REGION1,SEA2WDDP1,RESELCN02,2019,2.9201
REGION1,SEA2WDDP1,RESELCN02,2020,2.8949
REGION1,SEA2WDDP1,RESELCN02,2021,3.0727
REGION1,SEA2WDDP1,RESELCN02,2022,3.2148
REGION1,SEA2WDDP1,RESELCN02,2023,3.2918
REGION1,SEA2WDDP1,RESELCN02,2024,3.2587
REGION1,SEA2WDDP1,RESELCN02,2025,3.2771
REGION1,SEA2WDDP1,RESELCN02,2026,3.3644
REGION1,SEA2WDDP1,RESELCN02,2027,3.573
REGION1,SEA2WDDP1,RESELCN02,2028,3.7287
REGION1,SEA2WDDP1,RESELCN02,2029,3.7986
REGION1,SEA2WDDP1,RESELCN02,2030,3.8523
REGION1,SEA2WDDP1,RESELCN02,2031,3.8704
REGION1,SEA2WDDP1,RESELCN02,2032,4.1065
REGION1,SEA2WDDP1,RESELCN02,2033,4.2127
REGION1,SEA2WDDP1,RESELCN02,2034,4.3211
REGION1,SEA2WDDP1,RESELCN02,2035,4.4327
REGION1,SEA2WDDP1,RESELCN02,2036,4.5471
REGION1,SEA2WDDP1,RESELCN02,2037,4.6646
REGION1,SEA2WDDP1,RESELCN02,2038,4.7848
REGION1,SEA2WDDP1,RESELCN02,2039,4.9086
REGION1,SEA2WDDP1,RESELCN02,2040,5.0351
REGION1,SEA2WDDP1,RESELCN02,2041,5.1648
REGION1,SEA2WDDP1,RESELCN02,2042,5.2981
REGION1,SEA2WDDP1,RESELCN02,2043,5.4351
REGION1,SEA2WDDP1,RESELCN02,2044,5.5756
REGION1,SEA2WDDP1,RESELCN02,2045,5.7193
REGION1,SEA2WDDP1,RESELCN02,2046,5.8671
REGION1,SEA2WDDP1,RESELCN02,2047,6.0185
REGION1,SEA2WDDP1,RESELCN02,2048,6.1735
REGION1,SEA2WDDP1,RESELCN02,2049,6.333
REGION1,SEA2WDDP1,RESELCN02,2050,6.4966
REGION1,SEA2WDDP1,RESELCO02,2017,2.57
REGION1,SEA2WDDP1,RESELCO02,2018,2.6381
REGION1,SEA2WDDP1,RESELCO02,2019,2.6758
REGION1,SEA2WDDP1,RESELCO02,2020,2.6535
REGION1,SEA2WDDP1,RESELCO02,2021,2.8174
REGION1,SEA2WDDP1,RESELCO02,2022,2.9499
REGION1,SEA2WDDP1,RESELCO02,2023,3.0015
REGION1,SEA2WDDP1,RESELCO02,2024,2.9862
REGION1,SEA2WDDP1,RESELCO02,2025,3.0118
REGION1,SEA2WDDP1,RESELCO02,2026,3.0841
REGION1,SEA2WDDP1,RESELCO02,2027,3.2758
REGION1,SEA2WDDP1,RESELCO02,2028,3.4002
REGION1,SEA2WDDP1,RESELCO02,2029,3.4529
REGION1,SEA2WDDP1,RESELCO02,2030,3.5301
REGION1,SEA2WDDP1,RESELCO02,2031,3.557
REGION1,SEA2WDDP1,RESELCO02,2032,3.7651
REGION1,SEA2WDDP1,RESELCO02,2033,3.862
REGION1,SEA2WDDP1,RESELCO02,2034,3.9619
REGION1,SEA2WDDP1,RESELCO02,2035,4.064
REGION1,SEA2WDDP1,RESELCO02,2036,4.1691
REGION1,SEA2WDDP1,RESELCO02,2037,4.2765
REGION1,SEA2WDDP1,RESELCO02,2038,4.3869
REGION1,SEA2WDDP1,RESELCO02,2039,4.5003
REGION1,SEA2WDDP1,RESELCO02,2040,4.6163
REGION1,SEA2WDDP1,RESELCO02,2041,4.7354
REGION1,SEA2WDDP1,RESELCO02,2042,4.8576
REGION1,SEA2WDDP1,RESELCO02,2043,4.9828
REGION1,SEA2WDDP1,RESELCO02,2044,5.1115
REGION1,SEA2WDDP1,RESELCO02,2045,5.2437
REGION1,SEA2WDDP1,RESELCO02,2046,5.379
REGION1,SEA2WDDP1,RESELCO02,2047,5.5177
REGION1,SEA2WDDP1,RESELCO02,2048,5.6599
REGION1,SEA2WDDP1,RESELCO02,2049,5.8061
REGION1,SEA2WDDP1,RESELCO02,2050,5.9562
REGION1,SEA2WDDP1,RESELCP02,2017,0.8202
REGION1,SEA2WDDP1,RESELCP02,2018,0.8424
REGION1,SEA2WDDP1,RESELCP02,2019,0.8574
REGION1,SEA2WDDP1,RESELCP02,2020,0.8859
REGION1,SEA2WDDP1,RESELCP02,2021,0.9432
REGION1,SEA2WDDP1,RESELCP02,2022,0.9835
REGION1,SEA2WDDP1,RESELCP02,2023,0.984
REGION1,SEA2WDDP1,RESELCP02,2024,0.9571
REGION1,SEA2WDDP1,RESELCP02,2025,0.9943
REGION1,SEA2WDDP1,RESELCP02,2026,1.0297
REGION1,SEA2WDDP1,RESELCP02,2027,1.0968
REGION1,SEA2WDDP1,RESELCP02,2028,1.1145
REGION1,SEA2WDDP1,RESELCP02,2029,1.1022
REGION1,SEA2WDDP1,RESELCP02,2030,1.1313
REGION1,SEA2WDDP1,RESELCP02,2031,1.1741
REGION1,SEA2WDDP1,RESELCP02,2032,1.2608
REGION1,SEA2WDDP1,RESELCP02,2033,1.2929
REGION1,SEA2WDDP1,RESELCP02,2034,1.3266
REGION1,SEA2WDDP1,RESELCP02,2035,1.3609
REGION1,SEA2WDDP1,RESELCP02,2036,1.3958
REGION1,SEA2WDDP1,RESELCP02,2037,1.4317
REGION1,SEA2WDDP1,RESELCP02,2038,1.4688
REGION1,SEA2WDDP1,RESELCP02,2039,1.5064
REGION1,SEA2WDDP1,RESELCP02,2040,1.5457
REGION1,SEA2WDDP1,RESELCP02,2041,1.5855
REGION1,SEA2WDDP1,RESELCP02,2042,1.6259
REGION1,SEA2WDDP1,RESELCP02,2043,1.668
REGION1,SEA2WDDP1,RESELCP02,2044,1.7111
REGION1,SEA2WDDP1,RESELCP02,2045,1.7554
REGION1,SEA2WDDP1,RESELCP02,2046,1.8007
REGION1,SEA2WDDP1,RESELCP02,2047,1.8472
REGION1,SEA2WDDP1,RESELCP02,2048,1.8948
REGION1,SEA2WDDP1,RESELCP02,2049,1.9435
REGION1,SEA2WDDP1,RESELCP02,2050,1.9938
REGION1,SEA2WDDP2,RESELCB02,2017,9.2961
REGION1,SEA2WDDP2,RESELCB02,2018,9.5652
REGION1,SEA2WDDP2,RESELCB02,2019,9.7554
REGION1,SEA2WDDP2,RESELCB02,2020,9.8283
REGION1,SEA2WDDP2,RESELCB02,2021,10.3577
REGION1,SEA2WDDP2,RESELCB02,2022,10.8225
REGION1,SEA2WDDP2,RESELCB02,2023,11.1344
REGION1,SEA2WDDP2,RESELCB02,2024,11.1652
REGION1,SEA2WDDP2,RESELCB02,2025,11.3013
REGION1,SEA2WDDP2,RESELCB02,2026,11.6456
REGION1,SEA2WDDP2,RESELCB02,2027,12.2366
REGION1,SEA2WDDP2,RESELCB02,2028,12.7499
REGION1,SEA2WDDP2,RESELCB02,2029,12.9465
REGION1,SEA2WDDP2,RESELCB02,2030,13.234
REGION1,SEA2WDDP2,RESELCB02,2031,13.3691
REGION1,SEA2WDDP2,RESELCB02,2032,14.056
REGION1,SEA2WDDP2,RESELCB02,2033,14.4511
REGION1,SEA2WDDP2,RESELCB02,2034,14.8573
REGION1,SEA2WDDP2,RESELCB02,2035,15.2746
REGION1,SEA2WDDP2,RESELCB02,2036,15.7037
REGION1,SEA2WDDP2,RESELCB02,2037,16.1449
REGION1,SEA2WDDP2,RESELCB02,2038,16.5983
REGION1,SEA2WDDP2,RESELCB02,2039,17.065
REGION1,SEA2WDDP2,RESELCB02,2040,17.5444
REGION1,SEA2WDDP2,RESELCB02,2041,18.0376
REGION1,SEA2WDDP2,RESELCB02,2042,18.544
REGION1,SEA2WDDP2,RESELCB02,2043,19.0653
REGION1,SEA2WDDP2,RESELCB02,2044,19.6009
REGION1,SEA2WDDP2,RESELCB02,2045,20.1514
REGION1,SEA2WDDP2,RESELCB02,2046,20.7178
REGION1,SEA2WDDP2,RESELCB02,2047,21.3001
REGION1,SEA2WDDP2,RESELCB02,2048,21.8982
REGION1,SEA2WDDP2,RESELCB02,2049,22.5134
REGION1,SEA2WDDP2,RESELCB02,2050,23.1461
REGION1,SEA2WDDP2,RESELCC02,2017,13.3975
REGION1,SEA2WDDP2,RESELCC02,2018,13.8498
REGION1,SEA2WDDP2,RESELCC02,2019,14.2202
REGION1,SEA2WDDP2,RESELCC02,2020,14.376
REGION1,SEA2WDDP2,RESELCC02,2021,15.3493
REGION1,SEA2WDDP2,RESELCC02,2022,16.4326
REGION1,SEA2WDDP2,RESELCC02,2023,17.0007
REGION1,SEA2WDDP2,RESELCC02,2024,16.8374
REGION1,SEA2WDDP2,RESELCC02,2025,17.0497
REGION1,SEA2WDDP2,RESELCC02,2026,17.57
REGION1,SEA2WDDP2,RESELCC02,2027,18.6284
REGION1,SEA2WDDP2,RESELCC02,2028,19.8371
REGION1,SEA2WDDP2,RESELCC02,2029,19.8157
REGION1,SEA2WDDP2,RESELCC02,2030,20.277
REGION1,SEA2WDDP2,RESELCC02,2031,20.5401
REGION1,SEA2WDDP2,RESELCC02,2032,21.7259
REGION1,SEA2WDDP2,RESELCC02,2033,22.4357
REGION1,SEA2WDDP2,RESELCC02,2034,23.1683
REGION1,SEA2WDDP2,RESELCC02,2035,23.9253
REGION1,SEA2WDDP2,RESELCC02,2036,24.7062
REGION1,SEA2WDDP2,RESELCC02,2037,25.5133
REGION1,SEA2WDDP2,RESELCC02,2038,26.347
REGION1,SEA2WDDP2,RESELCC02,2039,27.2074
REGION1,SEA2WDDP2,RESELCC02,2040,28.0962
REGION1,SEA2WDDP2,RESELCC02,2041,29.0138
REGION1,SEA2WDDP2,RESELCC02,2042,29.9609
REGION1,SEA2WDDP2,RESELCC02,2043,30.9397
REGION1,SEA2WDDP2,RESELCC02,2044,31.9502
REGION1,SEA2WDDP2,RESELCC02,2045,32.994
REGION1,SEA2WDDP2,RESELCC02,2046,34.0712
REGION1,SEA2WDDP2,RESELCC02,2047,35.1845
REGION1,SEA2WDDP2,RESELCC02,2048,36.3334
REGION1,SEA2WDDP2,RESELCC02,2049,37.5201
REGION1,SEA2WDDP2,RESELCC02,2050,38.7457
REGION1,SEA2WDDP2,RESELCD02,2017,4.0507
REGION1,SEA2WDDP2,RESELCD02,2018,4.1906
REGION1,SEA2WDDP2,RESELCD02,2019,4.3532
REGION1,SEA2WDDP2,RESELCD02,2020,4.4294
REGION1,SEA2WDDP2,RESELCD02,2021,4.6674
REGION1,SEA2WDDP2,RESELCD02,2022,4.9019
REGION1,SEA2WDDP2,RESELCD02,2023,5.0798
REGION1,SEA2WDDP2,RESELCD02,2024,5.1353
REGION1,SEA2WDDP2,RESELCD02,2025,5.2308
REGION1,SEA2WDDP2,RESELCD02,2026,5.3702
REGION1,SEA2WDDP2,RESELCD02,2027,5.6256
REGION1,SEA2WDDP2,RESELCD02,2028,5.903
REGION1,SEA2WDDP2,RESELCD02,2029,6.0176
REGION1,SEA2WDDP2,RESELCD02,2030,6.1985
REGION1,SEA2WDDP2,RESELCD02,2031,6.2646
REGION1,SEA2WDDP2,RESELCD02,2032,6.5168
REGION1,SEA2WDDP2,RESELCD02,2033,6.7343
REGION1,SEA2WDDP2,RESELCD02,2034,6.9595
REGION1,SEA2WDDP2,RESELCD02,2035,7.1919
REGION1,SEA2WDDP2,RESELCD02,2036,7.4325
REGION1,SEA2WDDP2,RESELCD02,2037,7.6806
REGION1,SEA2WDDP2,RESELCD02,2038,7.9374
REGION1,SEA2WDDP2,RESELCD02,2039,8.2026
REGION1,SEA2WDDP2,RESELCD02,2040,8.4769
REGION1,SEA2WDDP2,RESELCD02,2041,8.7602
REGION1,SEA2WDDP2,RESELCD02,2042,9.053
REGION1,SEA2WDDP2,RESELCD02,2043,9.3557
REGION1,SEA2WDDP2,RESELCD02,2044,9.6682
