r,t,f,y,UseByTechnologyAnnual
REGION1,DEMRESELCG02,ELCG02,2024,60.35
REGION1,DEMRESELCG02,ELCG02,2025,62.46
REGION1,DEMRESELCG02,ELCG02,2026,64.66
REGION1,DEMRESELCG02,ELCG02,2027,67.04
REGION1,DEMRESELCG02,ELCG02,2028,69.61
REGION1,DEMRESELCG02,ELCG02,2029,72.28
REGION1,DEMRESELCG02,ELCG02,2030,75.04
REGION1,DEMRESELCG02,ELCG02,2031,78.0
REGION1,DEMRESELCG02,ELCG02,2032,81.0
REGION1,DEMRESELCG02,ELCG02,2033,84.12
REGION1,DEMRESELCG02,ELCG02,2034,87.36
REGION1,DEMRESELCG02,ELCG02,2035,90.73
REGION1,DEMRESELCG02,ELCG02,2036,94.22
REGION1,DEMRESELCG02,ELCG02,2037,97.85
REGION1,DEMRESELCG02,ELCG02,2038,101.62
REGION1,DEMRESELCG02,ELCG02,2039,105.54
REGION1,DEMRESELCG02,ELCG02,2040,109.6
REGION1,DEMRESELCG02,ELCG02,2041,113.83
REGION1,DEMRESELCG02,ELCG02,2042,118.21
REGION1,DEMRESELCG02,ELCG02,2043,122.77
REGION1,DEMRESELCG02,ELCG02,2044,127.49
REGION1,DEMRESELCG02,ELCG02,2045,132.41
REGION1,DEMRESELCG02,ELCG02,2046,137.51
REGION1,DEMRESELCG02,ELCG02,2047,142.8
REGION1,DEMRESELCG02,ELCG02,2048,148.3
REGION1,DEMRESELCG02,ELCG02,2049,154.02
REGION1,DEMRESELCG02,ELCG02,2050,159.95
REGION1,DEMRESELCH02,ELCH02,2017,50.27
REGION1,DEMRESELCH02,ELCH02,2018,51.92
REGION1,DEMRESELCH02,ELCH02,2019,53.83
REGION1,DEMRESELCH02,ELCH02,2020,55.7
REGION1,DEMRESELCH02,ELCH02,2021,57.44
REGION1,DEMRESELCH02,ELCH02,2022,59.24
REGION1,DEMRESELCH02,ELCH02,2023,61.09
REGION1,DEMRESELCH02,ELCH02,2024,62.95
REGION1,DEMRESELCH02,ELCH02,2025,64.85
REGION1,DEMRESELCH02,ELCH02,2026,66.83
REGION1,DEMRESELCH02,ELCH02,2027,68.93
REGION1,DEMRESELCH02,ELCH02,2028,71.03
REGION1,DEMRESELCH02,ELCH02,2029,73.29
REGION1,DEMRESELCH02,ELCH02,2030,75.63
REGION1,DEMRESELCH02,ELCH02,2031,77.99
REGION1,DEMRESELCH02,ELCH02,2032,80.49
REGION1,DEMRESELCH02,ELCH02,2033,83.05
REGION1,DEMRESELCH02,ELCH02,2034,85.69
REGION1,DEMRESELCH02,ELCH02,2035,88.41
REGION1,DEMRESELCH02,ELCH02,2036,91.22
REGION1,DEMRESELCH02,ELCH02,2037,94.13
REGION1,DEMRESELCH02,ELCH02,2038,97.12
REGION1,DEMRESELCH02,ELCH02,2039,100.21
REGION1,DEMRESELCH02,ELCH02,2040,103.4
REGION1,DEMRESELCH02,ELCH02,2041,106.68
REGION1,DEMRESELCH02,ELCH02,2042,110.08
REGION1,DEMRESELCH02,ELCH02,2043,113.58
REGION1,DEMRESELCH02,ELCH02,2044,117.19
REGION1,DEMRESELCH02,ELCH02,2045,120.92
REGION1,DEMRESELCH02,ELCH02,2046,124.76
REGION1,DEMRESELCH02,ELCH02,2047,128.73
REGION1,DEMRESELCH02,ELCH02,2048,132.82
REGION1,DEMRESELCH02,ELCH02,2049,137.05
REGION1,DEMRESELCH02,ELCH02,2050,141.41
REGION1,DEMRESELCI02,ELCI02,2017,9.57
REGION1,DEMRESELCI02,ELCI02,2018,9.93
REGION1,DEMRESELCI02,ELCI02,2019,10.37
REGION1,DEMRESELCI02,ELCI02,2020,10.75
REGION1,DEMRESELCI02,ELCI02,2021,11.14
REGION1,DEMRESELCI02,ELCI02,2022,11.58
REGION1,DEMRESELCI02,ELCI02,2023,12.03
REGION1,DEMRESELCI02,ELCI02,2024,12.45
REGION1,DEMRESELCI02,ELCI02,2025,12.84
REGION1,DEMRESELCI02,ELCI02,2026,13.29
REGION1,DEMRESELCI02,ELCI02,2027,13.75
REGION1,DEMRESELCI02,ELCI02,2028,14.25
REGION1,DEMRESELCI02,ELCI02,2029,14.76
REGION1,DEMRESELCI02,ELCI02,2030,15.29
REGION1,DEMRESELCI02,ELCI02,2031,15.83
REGION1,DEMRESELCI02,ELCI02,2032,16.39
REGION1,DEMRESELCI02,ELCI02,2033,16.99
REGION1,DEMRESELCI02,ELCI02,2034,17.6
REGION1,DEMRESELCI02,ELCI02,2035,18.25
REGION1,DEMRESELCI02,ELCI02,2036,18.91
REGION1,DEMRESELCI02,ELCI02,2037,19.6
REGION1,DEMRESELCI02,ELCI02,2038,20.31
REGION1,DEMRESELCI02,ELCI02,2039,21.05
REGION1,DEMRESELCI02,ELCI02,2040,21.82
REGION1,DEMRESELCI02,ELCI02,2041,22.62
REGION1,DEMRESELCI02,ELCI02,2042,23.44
REGION1,DEMRESELCI02,ELCI02,2043,24.29
REGION1,DEMRESELCI02,ELCI02,2044,25.18
REGION1,DEMRESELCI02,ELCI02,2045,26.1
REGION1,DEMRESELCI02,ELCI02,2046,27.05
REGION1,DEMRESELCI02,ELCI02,2047,28.03
REGION1,DEMRESELCI02,ELCI02,2048,29.06
REGION1,DEMRESELCI02,ELCI02,2049,30.11
REGION1,DEMRESELCI02,ELCI02,2050,31.21
REGION1,DEMRESELCJ02,ELCJ02,2017,0.57
REGION1,DEMRESELCJ02,ELCJ02,2018,0.59
REGION1,DEMRESELCJ02,ELCJ02,2019,0.61
REGION1,DEMRESELCJ02,ELCJ02,2020,0.64
REGION1,DEMRESELCJ02,ELCJ02,2021,0.66
REGION1,DEMRESELCJ02,ELCJ02,2022,0.68
REGION1,DEMRESELCJ02,ELCJ02,2023,0.71
REGION1,DEMRESELCJ02,ELCJ02,2024,0.74
REGION1,DEMRESELCJ02,ELCJ02,2025,0.76
REGION1,DEMRESELCJ02,ELCJ02,2026,0.79
REGION1,DEMRESELCJ02,ELCJ02,2027,0.82
REGION1,DEMRESELCJ02,ELCJ02,2028,0.85
REGION1,DEMRESELCJ02,ELCJ02,2029,0.88
REGION1,DEMRESELCJ02,ELCJ02,2030,0.92
REGION1,DEMRESELCJ02,ELCJ02,2031,0.95
REGION1,DEMRESELCJ02,ELCJ02,2032,0.98
REGION1,DEMRESELCJ02,ELCJ02,2033,1.02
REGION1,DEMRESELCJ02,ELCJ02,2034,1.06
REGION1,DEMRESELCJ02,ELCJ02,2035,1.1
REGION1,DEMRESELCJ02,ELCJ02,2036,1.14
REGION1,DEMRESELCJ02,ELCJ02,2037,1.18
REGION1,DEMRESELCJ02,ELCJ02,2038,1.23
REGION1,DEMRESELCJ02,ELCJ02,2039,1.27
REGION1,DEMRESELCJ02,ELCJ02,2040,1.32
REGION1,DEMRESELCJ02,ELCJ02,2041,1.37
REGION1,DEMRESELCJ02,ELCJ02,2042,1.42
REGION1,DEMRESELCJ02,ELCJ02,2043,1.47
REGION1,DEMRESELCJ02,ELCJ02,2044,1.53
REGION1,DEMRESELCJ02,ELCJ02,2045,1.58
REGION1,DEMRESELCJ02,ELCJ02,2046,1.64
REGION1,DEMRESELCJ02,ELCJ02,2047,1.7
REGION1,DEMRESELCJ02,ELCJ02,2048,1.76
REGION1,DEMRESELCJ02,ELCJ02,2049,1.83
REGION1,DEMRESELCJ02,ELCJ02,2050,1.9
REGION1,DEMRESELCK02,ELCK02,2017,23.68
REGION1,DEMRESELCK02,ELCK02,2018,24.3
REGION1,DEMRESELCK02,ELCK02,2019,24.81
REGION1,DEMRESELCK02,ELCK02,2020,25.33
REGION1,DEMRESELCK02,ELCK02,2021,25.87
REGION1,DEMRESELCK02,ELCK02,2022,26.51
REGION1,DEMRESELCK02,ELCK02,2023,27.17
REGION1,DEMRESELCK02,ELCK02,2024,27.83
REGION1,DEMRESELCK02,ELCK02,2025,28.55
REGION1,DEMRESELCK02,ELCK02,2026,29.29
REGION1,DEMRESELCK02,ELCK02,2027,30.07
REGION1,DEMRESELCK02,ELCK02,2028,30.9
REGION1,DEMRESELCK02,ELCK02,2029,31.79
REGION1,DEMRESELCK02,ELCK02,2030,32.72
REGION1,DEMRESELCK02,ELCK02,2031,33.7
REGION1,DEMRESELCK02,ELCK02,2032,34.7
REGION1,DEMRESELCK02,ELCK02,2033,35.6
REGION1,DEMRESELCK02,ELCK02,2034,36.52
REGION1,DEMRESELCK02,ELCK02,2035,37.46
REGION1,DEMRESELCK02,ELCK02,2036,38.42
REGION1,DEMRESELCK02,ELCK02,2037,39.41
REGION1,DEMRESELCK02,ELCK02,2038,40.43
REGION1,DEMRESELCK02,ELCK02,2039,41.47
REGION1,DEMRESELCK02,ELCK02,2040,42.54
REGION1,DEMRESELCK02,ELCK02,2041,43.64
REGION1,DEMRESELCK02,ELCK02,2042,44.76
REGION1,DEMRESELCK02,ELCK02,2043,45.92
REGION1,DEMRESELCK02,ELCK02,2044,47.1
REGION1,DEMRESELCK02,ELCK02,2045,48.32
REGION1,DEMRESELCK02,ELCK02,2046,49.56
REGION1,DEMRESELCK02,ELCK02,2047,50.84
REGION1,DEMRESELCK02,ELCK02,2048,52.15
REGION1,DEMRESELCK02,ELCK02,2049,53.5
REGION1,DEMRESELCK02,ELCK02,2050,54.87
REGION1,DEMRESELCL02,ELCL02,2017,15.54
REGION1,DEMRESELCL02,ELCL02,2018,15.95
REGION1,DEMRESELCL02,ELCL02,2019,16.29
REGION1,DEMRESELCL02,ELCL02,2020,16.63
REGION1,DEMRESELCL02,ELCL02,2021,16.98
REGION1,DEMRESELCL02,ELCL02,2022,17.4
REGION1,DEMRESELCL02,ELCL02,2023,17.83
REGION1,DEMRESELCL02,ELCL02,2024,18.27
REGION1,DEMRESELCL02,ELCL02,2025,18.74
REGION1,DEMRESELCL02,ELCL02,2026,19.22
REGION1,DEMRESELCL02,ELCL02,2027,19.74
REGION1,DEMRESELCL02,ELCL02,2028,20.29
REGION1,DEMRESELCL02,ELCL02,2029,20.87
REGION1,DEMRESELCL02,ELCL02,2030,21.47
REGION1,DEMRESELCL02,ELCL02,2031,22.12
REGION1,DEMRESELCL02,ELCL02,2032,22.78
REGION1,DEMRESELCL02,ELCL02,2033,23.37
REGION1,DEMRESELCL02,ELCL02,2034,23.98
REGION1,DEMRESELCL02,ELCL02,2035,24.59
REGION1,DEMRESELCL02,ELCL02,2036,25.23
REGION1,DEMRESELCL02,ELCL02,2037,25.88
REGION1,DEMRESELCL02,ELCL02,2038,26.55
REGION1,DEMRESELCL02,ELCL02,2039,27.23
REGION1,DEMRESELCL02,ELCL02,2040,27.93
REGION1,DEMRESELCL02,ELCL02,2041,28.65
REGION1,DEMRESELCL02,ELCL02,2042,29.39
REGION1,DEMRESELCL02,ELCL02,2043,30.15
REGION1,DEMRESELCL02,ELCL02,2044,30.93
REGION1,DEMRESELCL02,ELCL02,2045,31.73
REGION1,DEMRESELCL02,ELCL02,2046,32.55
REGION1,DEMRESELCL02,ELCL02,2047,33.39
REGION1,DEMRESELCL02,ELCL02,2048,34.25
REGION1,DEMRESELCL02,ELCL02,2049,35.13
REGION1,DEMRESELCL02,ELCL02,2050,36.04
REGION1,DEMRESELCM02,ELCM02,2017,42.21
REGION1,DEMRESELCM02,ELCM02,2018,43.32
REGION1,DEMRESELCM02,ELCM02,2019,44.24
REGION1,DEMRESELCM02,ELCM02,2020,45.17
REGION1,DEMRESELCM02,ELCM02,2021,46.11
REGION1,DEMRESELCM02,ELCM02,2022,47.26
REGION1,DEMRESELCM02,ELCM02,2023,48.43
REGION1,DEMRESELCM02,ELCM02,2024,49.65
REGION1,DEMRESELCM02,ELCM02,2025,50.9
REGION1,DEMRESELCM02,ELCM02,2026,52.21
REGION1,DEMRESELCM02,ELCM02,2027,53.6
REGION1,DEMRESELCM02,ELCM02,2028,55.11
REGION1,DEMRESELCM02,ELCM02,2029,56.67
REGION1,DEMRESELCM02,ELCM02,2030,58.32
REGION1,DEMRESELCM02,ELCM02,2031,60.08
REGION1,DEMRESELCM02,ELCM02,2032,61.9
REGION1,DEMRESELCM02,ELCM02,2033,63.49
REGION1,DEMRESELCM02,ELCM02,2034,65.13
REGION1,DEMRESELCM02,ELCM02,2035,66.81
REGION1,DEMRESELCM02,ELCM02,2036,68.54
REGION1,DEMRESELCM02,ELCM02,2037,70.31
REGION1,DEMRESELCM02,ELCM02,2038,72.12
REGION1,DEMRESELCM02,ELCM02,2039,73.98
REGION1,DEMRESELCM02,ELCM02,2040,75.89
REGION1,DEMRESELCM02,ELCM02,2041,77.85
REGION1,DEMRESELCM02,ELCM02,2042,79.86
REGION1,DEMRESELCM02,ELCM02,2043,81.92
REGION1,DEMRESELCM02,ELCM02,2044,84.04
REGION1,DEMRESELCM02,ELCM02,2045,86.21
REGION1,DEMRESELCM02,ELCM02,2046,88.43
REGION1,DEMRESELCM02,ELCM02,2047,90.72
REGION1,DEMRESELCM02,ELCM02,2048,93.06
REGION1,DEMRESELCM02,ELCM02,2049,95.46
REGION1,DEMRESELCM02,ELCM02,2050,97.92
REGION1,DEMRESELCN02,ELCN02,2017,61.97
REGION1,DEMRESELCN02,ELCN02,2018,63.61
REGION1,DEMRESELCN02,ELCN02,2019,64.95
REGION1,DEMRESELCN02,ELCN02,2020,66.32
REGION1,DEMRESELCN02,ELCN02,2021,67.7
REGION1,DEMRESELCN02,ELCN02,2022,69.38
REGION1,DEMRESELCN02,ELCN02,2023,71.11
REGION1,DEMRESELCN02,ELCN02,2024,72.89
REGION1,DEMRESELCN02,ELCN02,2025,74.73
REGION1,DEMRESELCN02,ELCN02,2026,76.65
REGION1,DEMRESELCN02,ELCN02,2027,78.7
REGION1,DEMRESELCN02,ELCN02,2028,80.91
REGION1,DEMRESELCN02,ELCN02,2029,83.2
REGION1,DEMRESELCN02,ELCN02,2030,85.63
REGION1,DEMRESELCN02,ELCN02,2031,88.21
REGION1,DEMRESELCN02,ELCN02,2032,90.87
REGION1,DEMRESELCN02,ELCN02,2033,93.22
REGION1,DEMRESELCN02,ELCN02,2034,95.62
REGION1,DEMRESELCN02,ELCN02,2035,98.09
REGION1,DEMRESELCN02,ELCN02,2036,100.62
REGION1,DEMRESELCN02,ELCN02,2037,103.22
REGION1,DEMRESELCN02,ELCN02,2038,105.88
REGION1,DEMRESELCN02,ELCN02,2039,108.62
REGION1,DEMRESELCN02,ELCN02,2040,111.42
REGION1,DEMRESELCN02,ELCN02,2041,114.29
REGION1,DEMRESELCN02,ELCN02,2042,117.24
REGION1,DEMRESELCN02,ELCN02,2043,120.27
REGION1,DEMRESELCN02,ELCN02,2044,123.38
REGION1,DEMRESELCN02,ELCN02,2045,126.56
REGION1,DEMRESELCN02,ELCN02,2046,129.83
REGION1,DEMRESELCN02,ELCN02,2047,133.18
REGION1,DEMRESELCN02,ELCN02,2048,136.61
REGION1,DEMRESELCN02,ELCN02,2049,140.14
REGION1,DEMRESELCN02,ELCN02,2050,143.76
REGION1,DEMRESELCO02,ELCO02,2017,58.85
REGION1,DEMRESELCO02,ELCO02,2018,60.41
REGION1,DEMRESELCO02,ELCO02,2019,61.68
REGION1,DEMRESELCO02,ELCO02,2020,62.98
REGION1,DEMRESELCO02,ELCO02,2021,64.3
REGION1,DEMRESELCO02,ELCO02,2022,65.89
REGION1,DEMRESELCO02,ELCO02,2023,67.53
REGION1,DEMRESELCO02,ELCO02,2024,69.22
REGION1,DEMRESELCO02,ELCO02,2025,70.97
REGION1,DEMRESELCO02,ELCO02,2026,72.8
REGION1,DEMRESELCO02,ELCO02,2027,74.74
REGION1,DEMRESELCO02,ELCO02,2028,76.84
REGION1,DEMRESELCO02,ELCO02,2029,79.02
REGION1,DEMRESELCO02,ELCO02,2030,81.32
REGION1,DEMRESELCO02,ELCO02,2031,83.77
REGION1,DEMRESELCO02,ELCO02,2032,86.3
REGION1,DEMRESELCO02,ELCO02,2033,88.52
REGION1,DEMRESELCO02,ELCO02,2034,90.81
REGION1,DEMRESELCO02,ELCO02,2035,93.15
REGION1,DEMRESELCO02,ELCO02,2036,95.56
REGION1,DEMRESELCO02,ELCO02,2037,98.02
REGION1,DEMRESELCO02,ELCO02,2038,100.55
REGION1,DEMRESELCO02,ELCO02,2039,103.15
REGION1,DEMRESELCO02,ELCO02,2040,105.81
REGION1,DEMRESELCO02,ELCO02,2041,108.54
REGION1,DEMRESELCO02,ELCO02,2042,111.34
REGION1,DEMRESELCO02,ELCO02,2043,114.21
REGION1,DEMRESELCO02,ELCO02,2044,117.16
REGION1,DEMRESELCO02,ELCO02,2045,120.19
REGION1,DEMRESELCO02,ELCO02,2046,123.29
REGION1,DEMRESELCO02,ELCO02,2047,126.47
REGION1,DEMRESELCO02,ELCO02,2048,129.73
REGION1,DEMRESELCO02,ELCO02,2049,133.08
REGION1,DEMRESELCO02,ELCO02,2050,136.52
REGION1,DEMRESELCP02,ELCP02,2017,15.54
REGION1,DEMRESELCP02,ELCP02,2018,15.96
REGION1,DEMRESELCP02,ELCP02,2019,16.29
REGION1,DEMRESELCP02,ELCP02,2020,16.63
REGION1,DEMRESELCP02,ELCP02,2021,16.98
REGION1,DEMRESELCP02,ELCP02,2022,17.4
REGION1,DEMRESELCP02,ELCP02,2023,17.84
REGION1,DEMRESELCP02,ELCP02,2024,18.28
REGION1,DEMRESELCP02,ELCP02,2025,18.75
REGION1,DEMRESELCP02,ELCP02,2026,19.23
REGION1,DEMRESELCP02,ELCP02,2027,19.74
REGION1,DEMRESELCP02,ELCP02,2028,20.29
REGION1,DEMRESELCP02,ELCP02,2029,20.87
REGION1,DEMRESELCP02,ELCP02,2030,21.48
REGION1,DEMRESELCP02,ELCP02,2031,22.13
REGION1,DEMRESELCP02,ELCP02,2032,22.79
REGION1,DEMRESELCP02,ELCP02,2033,23.37
REGION1,DEMRESELCP02,ELCP02,2034,23.98
REGION1,DEMRESELCP02,ELCP02,2035,24.6
REGION1,DEMRESELCP02,ELCP02,2036,25.23
REGION1,DEMRESELCP02,ELCP02,2037,25.88
REGION1,DEMRESELCP02,ELCP02,2038,26.55
REGION1,DEMRESELCP02,ELCP02,2039,27.23
REGION1,DEMRESELCP02,ELCP02,2040,27.94
REGION1,DEMRESELCP02,ELCP02,2041,28.66
REGION1,DEMRESELCP02,ELCP02,2042,29.39
REGION1,DEMRESELCP02,ELCP02,2043,30.15
REGION1,DEMRESELCP02,ELCP02,2044,30.93
REGION1,DEMRESELCP02,ELCP02,2045,31.73
REGION1,DEMRESELCP02,ELCP02,2046,32.55
REGION1,DEMRESELCP02,ELCP02,2047,33.39
REGION1,DEMRESELCP02,ELCP02,2048,34.25
REGION1,DEMRESELCP02,ELCP02,2049,35.13
REGION1,DEMRESELCP02,ELCP02,2050,36.04
REGION1,PWRBIOA01,PWRBIO,2017,13.5846
REGION1,PWRBIOA01,PWRBIO,2018,13.5846
REGION1,PWRBIOA01,PWRBIO,2019,13.5846
REGION1,PWRBIOA01,PWRBIO,2024,0.504
REGION1,PWRBIOA03,PWRBIO,2017,2.2995
REGION1,PWRBIOB01,PWRBIO,2017,4.8951
REGION1,PWRBIOB01,PWRBIO,2046,0.5098
REGION1,PWRBIOB01,PWRBIO,2047,0.5098
REGION1,PWRBIOB01,PWRBIO,2048,0.5098
REGION1,PWRBIOB01,PWRBIO,2049,1.5967
REGION1,PWRBIOB01,PWRBIO,2050,1.7842
REGION1,PWRBIOB02,PWRBIO,2017,0.1938
REGION1,PWRBIOB02,PWRBIO,2018,0.1939
REGION1,PWRBIOB02,PWRBIO,2019,0.1938
REGION1,PWRBIOB02,PWRBIO,2046,0.0022
REGION1,PWRBIOB02,PWRBIO,2047,0.0022
REGION1,PWRBIOB02,PWRBIO,2048,0.0022
REGION1,PWRBIOB02,PWRBIO,2049,0.0076
REGION1,PWRBIOB02,PWRBIO,2050,0.0076
REGION1,PWRBIOC01,PWRBIO,2017,3.6874
REGION1,PWRBIOC01,PWRBIO,2018,4.2695
REGION1,PWRBIOC01,PWRBIO,2019,4.2695
REGION1,PWRBIOC01,PWRBIO,2046,0.041
REGION1,PWRBIOC01,PWRBIO,2047,0.1452
REGION1,PWRBIOC01,PWRBIO,2048,0.1452
REGION1,PWRBIOC01,PWRBIO,2049,0.2478
REGION1,PWRBIOC01,PWRBIO,2050,0.2478
REGION1,PWRBIOC02,PWRBIO,2017,24.7215
REGION1,PWRBIOC02,PWRBIO,2018,24.7215
REGION1,PWRBIOC02,PWRBIO,2019,23.7815
REGION1,PWRBIOC02,PWRBIO,2046,0.2786
REGION1,PWRBIOC02,PWRBIO,2047,0.9381
REGION1,PWRBIOC02,PWRBIO,2048,0.9859
REGION1,PWRBIOC02,PWRBIO,2049,1.0872
REGION1,PWRBIOC02,PWRBIO,2050,1.6825
REGION1,PWRBIOE01,PWRBIO,2017,2.1348
REGION1,PWRBIOE01,PWRBIO,2018,2.1348
REGION1,PWRBIOE01,PWRBIO,2019,2.1348
REGION1,PWRBIOE01,PWRBIO,2024,0.0792
REGION1,PWRBIOE01,PWRBIO,2025,0.0238
REGION1,PWRBIOE01,PWRBIO,2026,0.0073
REGION1,PWRBIOE01,PWRBIO,2027,0.0238
REGION1,PWRBIOE01,PWRBIO,2028,0.0603
REGION1,PWRBIOE01,PWRBIO,2030,0.0238
REGION1,PWRBIOE01,PWRBIO,2046,0.0238
REGION1,PWRBIOE01,PWRBIO,2047,0.0841
REGION1,PWRBIOE01,PWRBIO,2048,0.0841
REGION1,PWRBIOE01,PWRBIO,2049,0.1435
REGION1,PWRBIOE01,PWRBIO,2050,0.1435
REGION1,PWRBIOF01,PWRBIO,2017,3.8812
REGION1,PWRBIOF01,PWRBIO,2018,3.8812
REGION1,PWRBIOF01,PWRBIO,2019,3.8812
REGION1,PWRBIOF01,PWRBIO,2046,0.0432
REGION1,PWRBIOF01,PWRBIO,2047,0.0432
REGION1,PWRBIOF01,PWRBIO,2048,0.0432
REGION1,PWRBIOF01,PWRBIO,2049,0.1512
REGION1,PWRBIOF01,PWRBIO,2050,0.2609
REGION1,PWRBIOF02,PWRBIO,2017,1.0257
REGION1,PWRBIOF02,PWRBIO,2018,2.5542
REGION1,PWRBIOF02,PWRBIO,2046,0.0864
REGION1,PWRBIOF02,PWRBIO,2047,0.0864
REGION1,PWRBIOF02,PWRBIO,2048,0.0864
REGION1,PWRBIOF02,PWRBIO,2049,0.0864
REGION1,PWRBIOF02,PWRBIO,2050,0.5217
REGION1,PWRBIOG01,PWRBIO,2017,0.2679
REGION1,PWRBIOG01,PWRBIO,2018,0.8903
REGION1,PWRBIOG01,PWRBIO,2024,0.0936
REGION1,PWRBIOG01,PWRBIO,2025,0.0281
REGION1,PWRBIOG01,PWRBIO,2027,0.0281
REGION1,PWRBIOG01,PWRBIO,2028,0.0713
REGION1,PWRBIOG01,PWRBIO,2030,0.0281
REGION1,PWRBIOG01,PWRBIO,2031,0.0281
REGION1,PWRBIOG01,PWRBIO,2034,0.0281
REGION1,PWRBIOG01,PWRBIO,2035,0.0281
REGION1,PWRBIOG01,PWRBIO,2036,0.0281
REGION1,PWRBIOG01,PWRBIO,2037,0.0281
REGION1,PWRBIOG01,PWRBIO,2038,0.0281
REGION1,PWRBIOG01,PWRBIO,2039,0.0281
REGION1,PWRBIOG01,PWRBIO,2040,0.0281
REGION1,PWRBIOG01,PWRBIO,2041,0.0134
REGION1,PWRBIOG01,PWRBIO,2044,0.0281
REGION1,PWRBIOG01,PWRBIO,2045,0.0281
REGION1,PWRBIOG01,PWRBIO,2046,0.0983
REGION1,PWRBIOG01,PWRBIO,2047,0.0281
REGION1,PWRBIOG01,PWRBIO,2048,0.1696
REGION1,PWRBIOG01,PWRBIO,2049,0.0983
REGION1,PWRBIOG01,PWRBIO,2050,0.2668
REGION1,PWRCOAA01,PWRCOA,2017,168.475
REGION1,PWRCOAA01,PWRCOA,2018,168.475
REGION1,PWRCOAA01,PWRCOA,2019,168.475
REGION1,PWRCOAA01,PWRCOA,2020,174.5396
REGION1,PWRCOAA01,PWRCOA,2021,180.6042
REGION1,PWRCOAA01,PWRCOA,2022,186.6689
REGION1,PWRCOAA01,PWRCOA,2023,192.7335
REGION1,PWRCOAA01,PWRCOA,2024,198.7981
REGION1,PWRCOAA01,PWRCOA,2025,204.8627
REGION1,PWRCOAA01,PWRCOA,2026,210.9273
REGION1,PWRCOAA01,PWRCOA,2027,216.9919
REGION1,PWRCOAA01,PWRCOA,2028,223.0565
REGION1,PWRCOAA01,PWRCOA,2029,229.1212
REGION1,PWRCOAA01,PWRCOA,2030,235.1858
REGION1,PWRCOAA01,PWRCOA,2031,241.2504
REGION1,PWRCOAA01,PWRCOA,2032,247.315
REGION1,PWRCOAA01,PWRCOA,2033,253.3796
REGION1,PWRCOAA01,PWRCOA,2034,90.9692
REGION1,PWRCOAA01,PWRCOA,2035,97.0338
REGION1,PWRCOAA01,PWRCOA,2036,103.0985
REGION1,PWRCOAA01,PWRCOA,2037,109.1631
REGION1,PWRCOAA01,PWRCOA,2038,115.2277
REGION1,PWRCOAA01,PWRCOA,2039,121.2923
REGION1,PWRCOAA01,PWRCOA,2040,127.3569
REGION1,PWRCOAA01,PWRCOA,2041,133.4215
REGION1,PWRCOAA01,PWRCOA,2042,139.4862
REGION1,PWRCOAA01,PWRCOA,2043,145.5508
REGION1,PWRCOAA01,PWRCOA,2044,151.6154
REGION1,PWRCOAA01,PWRCOA,2045,157.68
REGION1,PWRCOAA01,PWRCOA,2046,163.7446
REGION1,PWRCOAA01,PWRCOA,2047,169.8092
REGION1,PWRCOAA01,PWRCOA,2048,175.8738
REGION1,PWRCOAA01,PWRCOA,2049,181.9385
REGION1,PWRCOAA01,PWRCOA,2050,181.9385
REGION1,PWRCOAE01,PWRCOA,2017,1.4964
REGION1,PWRCOAE01,PWRCOA,2018,1.4964
REGION1,PWRCOAE01,PWRCOA,2019,1.4964
REGION1,PWRCOAE01,PWRCOA,2020,1.4964
REGION1,PWRCOAE01,PWRCOA,2021,1.4964
REGION1,PWRCOAE01,PWRCOA,2022,3.7985
REGION1,PWRCOAE01,PWRCOA,2023,6.1006
REGION1,PWRCOAE01,PWRCOA,2024,8.4027
REGION1,PWRCOAE01,PWRCOA,2025,10.7049
REGION1,PWRCOAE01,PWRCOA,2026,13.007
REGION1,PWRCOAE01,PWRCOA,2027,15.3091
REGION1,PWRCOAE01,PWRCOA,2028,17.6113
REGION1,PWRCOAE01,PWRCOA,2029,19.9134
REGION1,PWRCOAE01,PWRCOA,2030,22.2155
REGION1,PWRCOAE01,PWRCOA,2031,24.5176
REGION1,PWRCOAE01,PWRCOA,2032,24.5637
REGION1,PWRCOAE01,PWRCOA,2033,26.8658
REGION1,PWRCOAE01,PWRCOA,2034,29.1679
REGION1,PWRCOAE01,PWRCOA,2035,31.4701
REGION1,PWRCOAE01,PWRCOA,2036,33.7722
REGION1,PWRCOAE01,PWRCOA,2037,36.0743
REGION1,PWRCOAE01,PWRCOA,2038,38.3765
REGION1,PWRCOAE01,PWRCOA,2039,40.6786
REGION1,PWRCOAE01,PWRCOA,2040,42.9807
REGION1,PWRCOAE01,PWRCOA,2041,45.2828
REGION1,PWRCOAE01,PWRCOA,2042,47.585
REGION1,PWRCOAE01,PWRCOA,2043,49.8871
REGION1,PWRCOAE01,PWRCOA,2044,52.1892
REGION1,PWRCOAE01,PWRCOA,2045,54.4914
REGION1,PWRCOAE01,PWRCOA,2046,56.7935
REGION1,PWRCOAE01,PWRCOA,2047,59.0956
REGION1,PWRCOAE01,PWRCOA,2048,61.3977
REGION1,PWRCOAE01,PWRCOA,2049,63.6999
REGION1,PWRCOAE01,PWRCOA,2050,66.002
REGION1,PWRCOAF01,PWRCOA,2017,157.68
REGION1,PWRCOAF01,PWRCOA,2018,96.7137
REGION1,PWRCOAF01,PWRCOA,2019,79.0727
