r,t,y,AnnualFixedOperatingCost
REGION1,PWRDSLF01,2018,0.13
REGION1,PWRDSLF01,2019,0.13
REGION1,PWRDSLF01,2020,0.13
REGION1,PWRDSLF01,2025,0.5
REGION1,PWRDSLF01,2026,0.5
REGION1,PWRDSLF01,2027,0.5
REGION1,PWRDSLF01,2028,0.5
REGION1,PWRDSLF01,2029,1.0
REGION1,PWRDSLF01,2030,1.5
REGION1,PWRDSLF01,2031,2.0
REGION1,PWRDSLF01,2032,2.0
REGION1,PWRDSLF01,2033,2.5
REGION1,PWRDSLF01,2034,3.0
REGION1,PWRDSLF01,2035,3.5
REGION1,PWRDSLF01,2036,4.0
REGION1,PWRDSLF01,2037,4.5
REGION1,PWRDSLF01,2038,5.0
REGION1,PWRDSLF01,2039,5.5
REGION1,PWRDSLF01,2040,6.0
REGION1,PWRDSLF01,2041,6.5
REGION1,PWRDSLF01,2042,7.0
REGION1,PWRDSLF01,2043,7.5
REGION1,PWRDSLF01,2044,8.0
REGION1,PWRDSLF01,2045,8.5
REGION1,PWRDSLF01,2046,9.0
REGION1,PWRDSLF01,2047,9.5
REGION1,PWRDSLF01,2048,10.0
REGION1,PWRDSLF01,2049,10.5
REGION1,PWRDSLF01,2050,11.0
REGION1,PWRDSLF02,2017,1.2019
REGION1,PWRDSLF02,2018,1.2019
REGION1,PWRDSLF02,2019,1.2019
REGION1,PWRDSLF02,2020,1.2019
REGION1,PWRDSLF02,2021,1.2019
REGION1,PWRDSLF02,2022,1.2019
REGION1,PWRDSLF02,2023,1.2019
REGION1,PWRDSLF02,2024,1.2019
REGION1,PWRDSLF02,2025,1.2019
REGION1,PWRDSLF02,2026,1.2019
REGION1,PWRDSLF02,2027,1.2019
REGION1,PWRDSLF02,2028,1.2019
REGION1,PWRDSLF02,2029,1.2019
REGION1,PWRDSLF02,2030,1.2019
REGION1,PWRDSLF02,2031,1.2019
REGION1,PWRDSLF02,2032,1.2019
REGION1,PWRDSLF02,2033,1.2019
REGION1,PWRDSLF02,2034,1.2019
REGION1,PWRDSLF02,2035,1.2019
REGION1,PWRDSLF02,2036,1.2019
REGION1,PWRDSLF02,2037,1.2019
REGION1,PWRDSLF02,2038,1.2019
REGION1,PWRDSLF02,2039,1.2019
REGION1,PWRDSLF02,2040,1.2019
REGION1,PWRDSLF02,2041,1.2019
REGION1,PWRDSLF02,2042,1.2019
REGION1,PWRDSLF02,2043,1.2019
REGION1,PWRDSLF02,2044,1.2019
REGION1,PWRDSLF02,2045,1.2019
REGION1,PWRDSLF02,2046,1.2019
REGION1,PWRDSLF02,2047,1.2019
REGION1,PWRDSLF02,2048,1.2019
REGION1,PWRDSLF02,2049,1.2019
REGION1,PWRDSLF02,2050,1.2019
REGION1,PWRDSLG01,2017,2.11
REGION1,PWRDSLG01,2018,2.11
REGION1,PWRDSLG01,2019,1.82
REGION1,PWRDSLG01,2020,1.82
REGION1,PWRDSLG01,2021,1.215
REGION1,PWRDSLG01,2022,1.215
REGION1,PWRDSLG01,2023,1.215
REGION1,PWRDSLG01,2024,0.53
REGION1,PWRDSLG01,2025,1.03
REGION1,PWRDSLG01,2026,1.03
REGION1,PWRDSLG01,2027,1.03
REGION1,PWRDSLG01,2028,1.03
REGION1,PWRDSLG01,2029,1.53
REGION1,PWRDSLG01,2030,1.66
REGION1,PWRDSLG01,2031,2.16
REGION1,PWRDSLG01,2032,2.16
REGION1,PWRDSLG01,2033,2.66
REGION1,PWRDSLG01,2034,3.16
REGION1,PWRDSLG01,2035,3.66
REGION1,PWRDSLG01,2036,4.16
REGION1,PWRDSLG01,2037,4.66
REGION1,PWRDSLG01,2038,5.16
REGION1,PWRDSLG01,2039,5.66
REGION1,PWRDSLG01,2040,6.16
REGION1,PWRDSLG01,2041,6.66
REGION1,PWRDSLG01,2042,7.16
REGION1,PWRDSLG01,2043,7.66
REGION1,PWRDSLG01,2044,8.16
REGION1,PWRDSLG01,2045,8.66
REGION1,PWRDSLG01,2046,9.16
REGION1,PWRDSLG01,2047,9.66
REGION1,PWRDSLG01,2048,10.16
REGION1,PWRDSLG01,2049,10.66
REGION1,PWRDSLG01,2050,11.16
REGION1,PWRDSLG02,2017,0.1414
REGION1,PWRDSLG02,2018,0.1414
REGION1,PWRDSLG02,2019,0.1414
REGION1,PWRDSLG02,2020,0.1414
REGION1,PWRDSLG02,2021,0.1414
REGION1,PWRDSLG02,2022,0.1414
REGION1,PWRDSLG02,2023,0.1414
REGION1,PWRDSLG02,2024,0.1414
REGION1,PWRDSLG02,2025,0.1414
REGION1,PWRDSLG02,2026,0.1414
REGION1,PWRDSLG02,2027,0.1414
REGION1,PWRDSLG02,2028,0.1414
REGION1,PWRDSLG02,2029,0.1414
REGION1,PWRDSLG02,2030,0.1414
REGION1,PWRDSLG02,2031,0.1414
REGION1,PWRDSLG02,2032,0.1414
REGION1,PWRDSLG02,2033,0.1414
REGION1,PWRDSLG02,2034,0.1414
REGION1,PWRDSLG02,2035,0.1414
REGION1,PWRDSLG02,2036,0.1414
REGION1,PWRDSLG02,2037,0.1414
REGION1,PWRDSLG02,2038,0.1414
REGION1,PWRDSLG02,2039,0.1414
REGION1,PWRDSLG02,2040,0.1414
REGION1,PWRDSLG02,2041,0.1414
REGION1,PWRDSLG02,2042,0.1414
REGION1,PWRDSLG02,2043,0.1414
REGION1,PWRDSLG02,2044,0.1414
REGION1,PWRDSLG02,2045,0.1414
REGION1,PWRDSLG02,2046,0.1414
REGION1,PWRDSLG02,2047,0.1414
REGION1,PWRDSLG02,2048,0.1414
REGION1,PWRDSLG02,2049,0.1414
REGION1,PWRDSLG02,2050,0.1414
REGION1,PWRDSLH01,2017,0.445
REGION1,PWRDSLH01,2018,0.445
REGION1,PWRDSLH01,2019,0.445
REGION1,PWRDSLH01,2020,0.445
REGION1,PWRDSLH01,2021,0.445
REGION1,PWRDSLH01,2022,0.445
REGION1,PWRDSLH01,2023,0.22
REGION1,PWRDSLH01,2025,0.5
REGION1,PWRDSLH01,2026,0.5
REGION1,PWRDSLH01,2027,0.5
REGION1,PWRDSLH01,2028,0.5
REGION1,PWRDSLH01,2029,1.0
REGION1,PWRDSLH01,2030,1.5
REGION1,PWRDSLH01,2031,2.0
REGION1,PWRDSLH01,2032,2.0
REGION1,PWRDSLH01,2033,2.5
REGION1,PWRDSLH01,2034,3.0
REGION1,PWRDSLH01,2035,3.5
REGION1,PWRDSLH01,2036,4.0
REGION1,PWRDSLH01,2037,4.5
REGION1,PWRDSLH01,2038,5.0
REGION1,PWRDSLH01,2039,5.5
REGION1,PWRDSLH01,2040,6.0
REGION1,PWRDSLH01,2041,6.5
REGION1,PWRDSLH01,2042,7.0
REGION1,PWRDSLH01,2043,7.5
REGION1,PWRDSLH01,2044,8.0
REGION1,PWRDSLH01,2045,8.5
REGION1,PWRDSLH01,2046,9.0
REGION1,PWRDSLH01,2047,9.5
REGION1,PWRDSLH01,2048,10.0
REGION1,PWRDSLH01,2049,10.5
REGION1,PWRDSLH01,2050,11.0
REGION1,PWRDSLH02,2017,0.1768
REGION1,PWRDSLH02,2018,0.1768
REGION1,PWRDSLH02,2019,0.1768
REGION1,PWRDSLH02,2020,0.1768
REGION1,PWRDSLH02,2021,0.1768
REGION1,PWRDSLH02,2022,0.1768
REGION1,PWRDSLH02,2023,0.1768
REGION1,PWRDSLH02,2024,0.1768
REGION1,PWRDSLH02,2025,0.1768
REGION1,PWRDSLH02,2026,0.1768
REGION1,PWRDSLH02,2027,0.1768
REGION1,PWRDSLH02,2028,0.1768
REGION1,PWRDSLH02,2029,0.1768
REGION1,PWRDSLH02,2030,0.1768
REGION1,PWRDSLH02,2031,0.1768
REGION1,PWRDSLH02,2032,0.1768
REGION1,PWRDSLH02,2033,0.1768
REGION1,PWRDSLH02,2034,0.1768
REGION1,PWRDSLH02,2035,0.1768
REGION1,PWRDSLH02,2036,0.1768
REGION1,PWRDSLH02,2037,0.1768
REGION1,PWRDSLH02,2038,0.1768
REGION1,PWRDSLH02,2039,0.1768
REGION1,PWRDSLH02,2040,0.1768
REGION1,PWRDSLH02,2041,0.1768
REGION1,PWRDSLH02,2042,0.1768
REGION1,PWRDSLH02,2043,0.1768
REGION1,PWRDSLH02,2044,0.1768
REGION1,PWRDSLH02,2045,0.1768
REGION1,PWRDSLH02,2046,0.1768
REGION1,PWRDSLH02,2047,0.1768
REGION1,PWRDSLH02,2048,0.1768
REGION1,PWRDSLH02,2049,0.1768
REGION1,PWRDSLH02,2050,0.1768
REGION1,PWRDSLI01,2017,1.695
REGION1,PWRDSLI01,2018,1.695
REGION1,PWRDSLI01,2019,1.53
REGION1,PWRDSLI01,2020,1.53
REGION1,PWRDSLI01,2021,1.44
REGION1,PWRDSLI01,2022,1.44
REGION1,PWRDSLI01,2023,1.44
REGION1,PWRDSLI01,2024,1.315
REGION1,PWRDSLI01,2025,1.815
REGION1,PWRDSLI01,2026,1.815
REGION1,PWRDSLI01,2027,1.815
REGION1,PWRDSLI01,2028,1.815
REGION1,PWRDSLI01,2029,2.315
REGION1,PWRDSLI01,2030,2.815
REGION1,PWRDSLI01,2031,3.315
REGION1,PWRDSLI01,2032,3.315
REGION1,PWRDSLI01,2033,3.815
REGION1,PWRDSLI01,2034,4.315
REGION1,PWRDSLI01,2035,4.815
REGION1,PWRDSLI01,2036,5.315
REGION1,PWRDSLI01,2037,5.815
REGION1,PWRDSLI01,2038,6.315
REGION1,PWRDSLI01,2039,6.815
REGION1,PWRDSLI01,2040,7.315
REGION1,PWRDSLI01,2041,7.815
REGION1,PWRDSLI01,2042,8.315
REGION1,PWRDSLI01,2043,8.815
REGION1,PWRDSLI01,2044,9.315
REGION1,PWRDSLI01,2045,9.815
REGION1,PWRDSLI01,2046,10.315
REGION1,PWRDSLI01,2047,10.815
REGION1,PWRDSLI01,2048,11.315
REGION1,PWRDSLI01,2049,11.815
REGION1,PWRDSLI01,2050,12.315
REGION1,PWRDSLI02,2017,0.1414
REGION1,PWRDSLI02,2018,0.1414
REGION1,PWRDSLI02,2019,0.1414
REGION1,PWRDSLI02,2020,0.1414
REGION1,PWRDSLI02,2021,0.1414
REGION1,PWRDSLI02,2022,0.1414
REGION1,PWRDSLI02,2023,0.1414
REGION1,PWRDSLI02,2024,0.1414
REGION1,PWRDSLI02,2025,0.1414
REGION1,PWRDSLI02,2026,0.1414
REGION1,PWRDSLI02,2027,0.1414
REGION1,PWRDSLI02,2028,0.1414
REGION1,PWRDSLI02,2029,0.1414
REGION1,PWRDSLI02,2030,0.1414
REGION1,PWRDSLI02,2031,0.1414
REGION1,PWRDSLI02,2032,0.1414
REGION1,PWRDSLI02,2033,0.1414
REGION1,PWRDSLI02,2034,0.1414
REGION1,PWRDSLI02,2035,0.1414
REGION1,PWRDSLI02,2036,0.1414
REGION1,PWRDSLI02,2037,0.1414
REGION1,PWRDSLI02,2038,0.1414
REGION1,PWRDSLI02,2039,0.1414
REGION1,PWRDSLI02,2040,0.1414
REGION1,PWRDSLI02,2041,0.1414
REGION1,PWRDSLI02,2042,0.1414
REGION1,PWRDSLI02,2043,0.1414
REGION1,PWRDSLI02,2044,0.1414
REGION1,PWRDSLI02,2045,0.1414
REGION1,PWRDSLI02,2046,0.1414
REGION1,PWRDSLI02,2047,0.1414
REGION1,PWRDSLI02,2048,0.1414
REGION1,PWRDSLI02,2049,0.1414
REGION1,PWRDSLI02,2050,0.1414
REGION1,PWRDSLJ01,2017,0.601
REGION1,PWRDSLJ01,2018,0.601
REGION1,PWRDSLJ01,2019,0.8838
REGION1,PWRDSLJ01,2020,0.8838
REGION1,PWRDSLJ01,2021,0.8838
REGION1,PWRDSLJ01,2022,0.8838
REGION1,PWRDSLJ01,2023,0.8838
REGION1,PWRDSLJ01,2024,0.8838
REGION1,PWRDSLJ01,2025,0.8838
REGION1,PWRDSLJ01,2026,0.8838
REGION1,PWRDSLJ01,2027,0.8838
REGION1,PWRDSLJ01,2028,0.8838
REGION1,PWRDSLJ01,2029,0.8838
REGION1,PWRDSLJ01,2030,0.8838
REGION1,PWRDSLJ01,2031,0.8838
REGION1,PWRDSLJ01,2032,0.8838
REGION1,PWRDSLJ01,2033,0.8838
REGION1,PWRDSLJ01,2034,0.8838
REGION1,PWRDSLJ01,2035,0.8838
REGION1,PWRDSLJ01,2036,0.8838
REGION1,PWRDSLJ01,2037,0.8838
REGION1,PWRDSLJ01,2038,0.8838
REGION1,PWRDSLJ01,2039,0.8838
REGION1,PWRDSLJ01,2040,0.8838
REGION1,PWRDSLJ01,2041,0.8838
REGION1,PWRDSLJ01,2042,0.8838
REGION1,PWRDSLJ01,2043,0.8838
REGION1,PWRDSLJ01,2044,0.8838
REGION1,PWRDSLJ01,2045,0.8838
REGION1,PWRDSLJ01,2046,0.8838
REGION1,PWRDSLJ01,2047,0.8838
REGION1,PWRDSLJ01,2048,0.8838
REGION1,PWRDSLJ01,2049,0.601
REGION1,PWRDSLJ01,2050,0.601
REGION1,PWRDSLJ02,2017,0.3
REGION1,PWRDSLJ02,2018,0.3
REGION1,PWRDSLJ02,2019,0.3
REGION1,PWRDSLJ02,2020,0.3
REGION1,PWRDSLJ02,2021,0.3
REGION1,PWRDSLJ02,2022,0.3
REGION1,PWRDSLJ02,2023,0.3
REGION1,PWRDSLJ02,2024,0.3
REGION1,PWRDSLJ02,2025,0.8
REGION1,PWRDSLJ02,2026,0.8
REGION1,PWRDSLJ02,2027,0.8
REGION1,PWRDSLJ02,2028,0.8
REGION1,PWRDSLJ02,2029,1.3
REGION1,PWRDSLJ02,2030,1.8
REGION1,PWRDSLJ02,2031,2.3
REGION1,PWRDSLJ02,2032,2.3
REGION1,PWRDSLJ02,2033,2.8
REGION1,PWRDSLJ02,2034,3.3
REGION1,PWRDSLJ02,2035,3.8
REGION1,PWRDSLJ02,2036,4.3
REGION1,PWRDSLJ02,2037,4.8
REGION1,PWRDSLJ02,2038,5.3
REGION1,PWRDSLJ02,2039,5.8
REGION1,PWRDSLJ02,2040,6.3
REGION1,PWRDSLJ02,2041,6.8
REGION1,PWRDSLJ02,2042,7.3
REGION1,PWRDSLJ02,2043,7.8
REGION1,PWRDSLJ02,2044,8.3
REGION1,PWRDSLJ02,2045,8.8
REGION1,PWRDSLJ02,2046,9.3
REGION1,PWRDSLJ02,2047,9.8
REGION1,PWRDSLJ02,2048,10.3
REGION1,PWRDSLJ02,2049,10.8
REGION1,PWRDSLJ02,2050,11.3
REGION1,PWRGEOA01,2017,10.51
REGION1,PWRGEOA01,2018,21.02
REGION1,PWRGEOA01,2019,31.53
REGION1,PWRGEOA01,2020,42.04
REGION1,PWRGEOA01,2021,52.55
REGION1,PWRGEOA01,2022,63.06
REGION1,PWRGEOA01,2023,73.57
REGION1,PWRGEOA01,2024,84.08
REGION1,PWRGEOA01,2025,94.59
REGION1,PWRGEOA01,2026,105.1
REGION1,PWRGEOA01,2027,115.61
REGION1,PWRGEOA01,2028,126.12
REGION1,PWRGEOA01,2029,136.63
REGION1,PWRGEOA01,2030,147.14
REGION1,PWRGEOA01,2031,157.65
REGION1,PWRGEOA01,2032,168.16
REGION1,PWRGEOA01,2033,178.67
REGION1,PWRGEOA01,2034,189.18
REGION1,PWRGEOA01,2035,199.69
REGION1,PWRGEOA01,2036,210.2
REGION1,PWRGEOA01,2037,220.71
REGION1,PWRGEOA01,2038,231.22
REGION1,PWRGEOA01,2039,241.73
REGION1,PWRGEOA01,2040,241.73
REGION1,PWRGEOA01,2041,241.73
REGION1,PWRGEOA01,2042,241.73
REGION1,PWRGEOA01,2043,241.73
REGION1,PWRGEOA01,2044,241.73
REGION1,PWRGEOA01,2045,241.73
REGION1,PWRGEOA01,2046,241.73
REGION1,PWRGEOA01,2047,241.73
REGION1,PWRGEOA01,2048,241.73
REGION1,PWRGEOA01,2049,241.73
REGION1,PWRGEOA01,2050,241.73
REGION1,PWRGEOB01,2017,7.2519
REGION1,PWRGEOB01,2018,7.2519
REGION1,PWRGEOB01,2019,17.7619
REGION1,PWRGEOB01,2020,27.2209
REGION1,PWRGEOB01,2021,37.7309
REGION1,PWRGEOB01,2022,47.7154
REGION1,PWRGEOB01,2023,58.2254
REGION1,PWRGEOB01,2024,68.7354
REGION1,PWRGEOB01,2025,79.2454
REGION1,PWRGEOB01,2026,89.7554
REGION1,PWRGEOB01,2027,100.2654
REGION1,PWRGEOB01,2028,110.7754
REGION1,PWRGEOB01,2029,121.2854
REGION1,PWRGEOB01,2030,131.7954
REGION1,PWRGEOB01,2031,142.3054
REGION1,PWRGEOB01,2032,152.8154
REGION1,PWRGEOB01,2033,163.3254
REGION1,PWRGEOB01,2034,173.8354
REGION1,PWRGEOB01,2035,184.3454
REGION1,PWRGEOB01,2036,194.8554
REGION1,PWRGEOB01,2037,205.3654
REGION1,PWRGEOB01,2038,215.8754
REGION1,PWRGEOB01,2039,215.8754
REGION1,PWRGEOB01,2040,215.8754
REGION1,PWRGEOB01,2041,215.8754
REGION1,PWRGEOB01,2042,215.8754
REGION1,PWRGEOB01,2043,215.8754
REGION1,PWRGEOB01,2044,215.8754
REGION1,PWRGEOB01,2045,215.8754
REGION1,PWRGEOB01,2046,215.8754
REGION1,PWRGEOB01,2047,215.8754
REGION1,PWRGEOB01,2048,215.8754
REGION1,PWRGEOB01,2049,215.8754
REGION1,PWRGEOB01,2050,215.8754
REGION1,PWRGEOC01,2017,60.7478
REGION1,PWRGEOC01,2018,92.2778
REGION1,PWRGEOC01,2019,123.8078
REGION1,PWRGEOC01,2020,154.8123
REGION1,PWRGEOC01,2021,186.3423
REGION1,PWRGEOC01,2022,217.8723
REGION1,PWRGEOC01,2023,249.4023
REGION1,PWRGEOC01,2024,279.8813
REGION1,PWRGEOC01,2025,311.4113
REGION1,PWRGEOC01,2026,342.9413
REGION1,PWRGEOC01,2027,374.4713
REGION1,PWRGEOC01,2028,406.0013
REGION1,PWRGEOC01,2029,437.5313
REGION1,PWRGEOC01,2030,469.0613
REGION1,PWRGEOC01,2031,500.5913
REGION1,PWRGEOC01,2032,532.1213
REGION1,PWRGEOC01,2033,563.6513
REGION1,PWRGEOC01,2034,595.1813
REGION1,PWRGEOC01,2035,626.7113
REGION1,PWRGEOC01,2036,658.2413
REGION1,PWRGEOC01,2037,689.7713
REGION1,PWRGEOC01,2038,721.3013
REGION1,PWRGEOC01,2039,721.3013
REGION1,PWRGEOC01,2040,721.3013
REGION1,PWRGEOC01,2041,721.3013
REGION1,PWRGEOC01,2042,721.3013
REGION1,PWRGEOC01,2043,721.3013
REGION1,PWRGEOC01,2044,721.3013
REGION1,PWRGEOC01,2045,721.3013
REGION1,PWRGEOC01,2046,721.3013
REGION1,PWRGEOC01,2047,721.3013
REGION1,PWRGEOC01,2048,721.3013
REGION1,PWRGEOC01,2049,721.3013
REGION1,PWRGEOC01,2050,721.3013
REGION1,PWRGEOD01,2019,10.51
REGION1,PWRGEOD01,2020,21.02
REGION1,PWRGEOD01,2021,31.53
REGION1,PWRGEOD01,2022,42.04
REGION1,PWRGEOD01,2023,52.55
REGION1,PWRGEOD01,2024,63.06
REGION1,PWRGEOD01,2025,73.57
REGION1,PWRGEOD01,2026,84.08
REGION1,PWRGEOD01,2027,94.59
REGION1,PWRGEOD01,2028,105.1
REGION1,PWRGEOD01,2029,115.61
REGION1,PWRGEOD01,2030,126.12
REGION1,PWRGEOD01,2031,136.63
REGION1,PWRGEOD01,2032,147.14
REGION1,PWRGEOD01,2033,157.65
REGION1,PWRGEOD01,2034,168.16
REGION1,PWRGEOD01,2035,178.67
REGION1,PWRGEOD01,2036,189.18
REGION1,PWRGEOD01,2037,199.69
REGION1,PWRGEOD01,2038,199.69
REGION1,PWRGEOD01,2039,199.69
REGION1,PWRGEOD01,2040,199.69
REGION1,PWRGEOD01,2041,199.69
REGION1,PWRGEOD01,2042,199.69
REGION1,PWRGEOD01,2043,199.69
REGION1,PWRGEOD01,2044,199.69
REGION1,PWRGEOD01,2045,199.69
REGION1,PWRGEOD01,2046,199.69
REGION1,PWRGEOD01,2047,199.69
REGION1,PWRGEOD01,2048,199.69
REGION1,PWRGEOD01,2049,199.69
REGION1,PWRGEOD01,2050,199.69
REGION1,PWRGEOH01,2017,59.907
REGION1,PWRGEOH01,2018,59.907
REGION1,PWRGEOH01,2019,59.907
REGION1,PWRGEOH01,2020,80.927
REGION1,PWRGEOH01,2021,101.947
REGION1,PWRGEOH01,2022,122.967
REGION1,PWRGEOH01,2023,143.987
REGION1,PWRGEOH01,2024,161.854
REGION1,PWRGEOH01,2025,182.874
REGION1,PWRGEOH01,2026,203.894
REGION1,PWRGEOH01,2027,224.914
REGION1,PWRGEOH01,2028,245.934
REGION1,PWRGEOH01,2029,266.954
REGION1,PWRGEOH01,2030,287.974
REGION1,PWRGEOH01,2031,308.994
REGION1,PWRGEOH01,2032,330.014
REGION1,PWRGEOH01,2033,351.034
REGION1,PWRGEOH01,2034,372.054
REGION1,PWRGEOH01,2035,389.3949
REGION1,PWRGEOH01,2036,389.3949
REGION1,PWRGEOH01,2037,389.3949
REGION1,PWRGEOH01,2038,389.3949
REGION1,PWRGEOH01,2039,389.3949
REGION1,PWRGEOH01,2040,389.3949
REGION1,PWRGEOH01,2041,389.3949
REGION1,PWRGEOH01,2042,389.3949
REGION1,PWRGEOH01,2043,389.3949
REGION1,PWRGEOH01,2044,389.3949
REGION1,PWRGEOH01,2045,389.3949
REGION1,PWRGEOH01,2046,389.3949
REGION1,PWRGEOH01,2047,389.3949
REGION1,PWRGEOH01,2048,389.3949
REGION1,PWRGEOH01,2049,389.3949
REGION1,PWRGEOH01,2050,389.3228
REGION1,PWRGEOJ01,2017,1.051
REGION1,PWRGEOJ01,2018,1.051
REGION1,PWRGEOJ01,2019,1.051
REGION1,PWRGEOJ01,2020,2.9765
REGION1,PWRGEOJ01,2021,3.07
REGION1,PWRGEOJ01,2022,3.1607
REGION1,PWRGEOJ01,2023,3.2988
REGION1,PWRGEOJ01,2024,13.8088
REGION1,PWRGEOJ01,2025,24.3188
REGION1,PWRGEOJ01,2026,34.8288
REGION1,PWRGEOJ01,2027,45.3388
REGION1,PWRGEOJ01,2028,55.8488
REGION1,PWRGEOJ01,2029,66.3588
REGION1,PWRGEOJ01,2030,74.6707
REGION1,PWRGEOJ01,2031,74.6707
REGION1,PWRGEOJ01,2032,74.6707
REGION1,PWRGEOJ01,2033,74.6707
REGION1,PWRGEOJ01,2034,74.6707
REGION1,PWRGEOJ01,2035,74.6707
REGION1,PWRGEOJ01,2036,74.6707
REGION1,PWRGEOJ01,2037,74.6707
REGION1,PWRGEOJ01,2038,74.6707
REGION1,PWRGEOJ01,2039,74.6707
REGION1,PWRGEOJ01,2040,74.6707
REGION1,PWRGEOJ01,2041,74.6707
REGION1,PWRGEOJ01,2042,74.6707
REGION1,PWRGEOJ01,2043,74.6707
REGION1,PWRGEOJ01,2044,74.6707
REGION1,PWRGEOJ01,2045,74.6707
REGION1,PWRGEOJ01,2046,74.6707
REGION1,PWRGEOJ01,2047,74.6707
REGION1,PWRGEOJ01,2048,74.6707
REGION1,PWRGEOJ01,2049,74.6707
REGION1,PWRGEOJ01,2050,74.7428
REGION1,PWRHFOA01,2017,4.07
REGION1,PWRHFOA01,2018,7.77
REGION1,PWRHFOA01,2019,7.77
REGION1,PWRHFOA01,2020,7.77
REGION1,PWRHFOA01,2021,7.77
REGION1,PWRHFOA01,2022,7.77
REGION1,PWRHFOA01,2023,7.4
REGION1,PWRHFOA01,2024,7.4
REGION1,PWRHFOA01,2025,7.4
REGION1,PWRHFOA01,2026,7.4
REGION1,PWRHFOA01,2027,7.4
REGION1,PWRHFOA01,2028,7.4
REGION1,PWRHFOA01,2029,7.4
REGION1,PWRHFOA01,2030,7.4
REGION1,PWRHFOA01,2031,7.4
REGION1,PWRHFOA01,2032,7.4
REGION1,PWRHFOA01,2033,7.4
REGION1,PWRHFOA01,2034,7.4
REGION1,PWRHFOA01,2035,7.4
REGION1,PWRHFOA01,2036,7.4
REGION1,PWRHFOA01,2037,7.4
REGION1,PWRHFOA01,2038,7.4
REGION1,PWRHFOA01,2039,7.4
REGION1,PWRHFOA01,2040,7.4
REGION1,PWRHFOA01,2041,7.4
REGION1,PWRHFOA01,2042,7.4
REGION1,PWRHFOA01,2043,7.4
REGION1,PWRHFOA01,2044,7.4
REGION1,PWRHFOA01,2045,7.4
REGION1,PWRHFOA01,2046,7.4
REGION1,PWRHFOA01,2047,3.7
REGION1,PWRHFOB01,2017,81.4
REGION1,PWRHFOB01,2018,81.4
REGION1,PWRHFOB01,2019,68.45
REGION1,PWRHFOB01,2020,68.45
REGION1,PWRHFOB01,2021,3.7
REGION1,PWRHFOB01,2022,3.7
REGION1,PWRHFOB01,2023,3.7
REGION1,PWRHFOB01,2024,3.7
REGION1,PWRHFOB01,2025,3.7
REGION1,PWRHFOB01,2026,3.7
REGION1,PWRHFOB01,2027,3.7
REGION1,PWRHFOB01,2028,3.7
REGION1,PWRHFOB01,2029,3.7
REGION1,PWRHFOB01,2030,3.7
REGION1,PWRHFOB01,2031,3.7
REGION1,PWRHFOB01,2032,3.7
REGION1,PWRHFOB01,2033,3.7
REGION1,PWRHFOB01,2034,3.7
REGION1,PWRHFOB01,2035,3.7
REGION1,PWRHFOB01,2036,3.7
REGION1,PWRHFOB01,2037,3.7
REGION1,PWRHFOB01,2038,3.7
REGION1,PWRHFOB01,2039,3.7
REGION1,PWRHFOB01,2040,3.7
REGION1,PWRHFOB01,2041,3.7
REGION1,PWRHFOB01,2042,3.7
REGION1,PWRHFOB01,2043,3.7
REGION1,PWRHFOB01,2044,3.7
REGION1,PWRHFOB01,2045,3.7
REGION1,PWRHFOB01,2046,3.7
REGION1,PWRHFOC01,2017,0.8597
REGION1,PWRHFOC01,2018,0.8597
REGION1,PWRHFOC01,2019,0.8597
REGION1,PWRHFOC01,2020,0.8597
REGION1,PWRHFOC01,2021,0.8597
REGION1,PWRHFOC01,2022,0.8597
REGION1,PWRHFOC01,2023,0.8597
REGION1,PWRHFOC01,2024,0.8597
REGION1,PWRHFOC01,2025,0.8597
REGION1,PWRHFOC01,2026,0.8597
REGION1,PWRHFOC01,2027,0.8597
REGION1,PWRHFOC01,2028,0.8597
REGION1,PWRHFOC01,2029,0.8597
REGION1,PWRHFOC01,2030,0.8597
REGION1,PWRHFOC01,2031,0.8597
REGION1,PWRHFOC01,2032,0.8597
REGION1,PWRHFOC01,2033,0.8597
REGION1,PWRHFOC01,2034,0.8597
REGION1,PWRHFOC01,2035,0.8597
REGION1,PWRHFOC01,2036,0.8597
REGION1,PWRHFOC01,2037,0.8597
REGION1,PWRHFOC01,2038,0.8597
REGION1,PWRHFOC01,2039,0.8597
REGION1,PWRHFOC01,2040,0.8597
REGION1,PWRHFOC01,2041,0.8597
REGION1,PWRHFOC01,2042,0.8597
REGION1,PWRHFOC01,2043,0.8597
REGION1,PWRHFOC01,2044,0.8597
REGION1,PWRHFOC01,2045,0.8597
REGION1,PWRHFOC01,2046,0.8597
REGION1,PWRHFOC01,2047,0.8597
REGION1,PWRHFOC01,2048,0.8597
REGION1,PWRHFOC01,2049,0.8597
REGION1,PWRHFOC01,2050,0.8597
REGION1,PWRHFOD01,2017,33.3
REGION1,PWRHFOD01,2018,33.3
REGION1,PWRHFOD01,2019,21.238
REGION1,PWRHFOD01,2020,21.238
REGION1,PWRHFOD01,2021,3.7
REGION1,PWRHFOD01,2022,3.7
REGION1,PWRHFOD01,2023,3.7
REGION1,PWRHFOD01,2024,3.7
REGION1,PWRHFOD01,2025,3.7
REGION1,PWRHFOD01,2026,3.7
REGION1,PWRHFOD01,2027,3.7
REGION1,PWRHFOD01,2028,3.7
REGION1,PWRHFOD01,2029,3.7
REGION1,PWRHFOD01,2030,3.7
